time	MP	CN	C	T2	T1	T0	MT	P0	P1	P2
0.0	0.0614368	1.34728	0.207614	0.0145428	0.0213384	0.0217261	0.0860342	0.0169928	0.0141356	0.0614368
0.9900990099009901	0.08588558489997364	1.2352885657440342	0.18798418459510222	0.014341403962985536	0.024426284593794687	0.02748643096041803	0.11727033618427044	0.020207681399424842	0.018814455007837853	0.0175684184903779
1.9801980198019802	0.12006852922945817	1.1316730590635669	0.17170776144020847	0.016114303575486075	0.03347481321187341	0.03871951715254616	0.16635901741671225	0.02807425075490928	0.025186115974701377	0.018956078817344506
2.9702970297029703	0.166671812444176	1.0365807912457297	0.1572372075554528	0.019349076505225916	0.04725547789359417	0.055294251092937764	0.23619273777392288	0.03914555631302263	0.03456012389139469	0.021697213237618727
3.9603960396039604	0.22858233806307296	0.9495136788655607	0.1441444182047831	0.02437217609402413	0.06680501868655529	0.07864744016807307	0.331942586295253	0.054150463958938556	0.04738064674870371	0.025944604784578686
4.9504950495049505	0.3082166187440545	0.8698943216658315	0.1323017067713062	0.03175256623479569	0.09360758000437876	0.11052214316557149	0.4582143216683942	0.07393598287465959	0.06440727115586978	0.0321028661835949
5.9405940594059405	0.40677295710182787	0.7972063030791796	0.12168929830628529	0.042181518378503265	0.12906647235191662	0.152505227243631	0.6173831858532826	0.09919678340412182	0.08631226628181969	0.04064687632437435
6.930693069306931	0.5237075487565928	0.731046921886016	0.1123724227742349	0.056444266450041476	0.17422570070132934	0.20574933228068268	0.8087465677603433	0.1303065682747036	0.1135146483760227	0.05207666328813013
7.920792079207921	0.6567150965583329	0.6711737339895654	0.10452481778843208	0.07544195100437383	0.2296705308334803	0.2708855213288711	1.0287560374113127	0.1672346626144205	0.14609270695548845	0.06689038866389399
8.910891089108912	0.8022036685822791	0.6175678449186941	0.098474704846464	0.10026237074660431	0.2955991374388721	0.34811076371701016	1.2720197740263957	0.20957064154767965	0.18379220745469488	0.08557038720503633
9.900990099009901	0.9559840784743705	0.5705263751908849	0.09477370053241418	0.13228571337690895	0.37198724788483967	0.43735679446402487	1.5324585323923106	0.2566241330488699	0.22610721851099563	0.10857023721231068
10.89108910891089	1.113861940243992	0.530797260956915	0.09429480875578458	0.1733003138687798	0.45875518998045595	0.5384460087883542	1.8041663306860012	0.30753859253691035	0.27237874022273684	0.13627559185923782
11.881188118811881	1.2719538333911693	0.49977034340813015	0.09836057199870624	0.22559031574422525	0.555879413573599	0.6511798511598985	2.0818269557064206	0.36136742547645784	0.32186005764339787	0.1689021428234429
