time	ONLnr	ONLpcd	ONLrom
0.0	100.0	100.0	100.0
0.9900990099009901	75.93841342293616	80.18833914132016	93.5529010276141
1.9801980198019802	57.66642640944778	64.30169736002439	88.08877926644918
2.9702970297029703	43.790969351789094	51.562463167731934	83.42917343351836
3.9603960396039604	33.25416739301196	41.347082846704424	79.43348698994265
4.9504950495049505	25.25268714919253	33.155539027878895	75.98988581840715
5.9405940594059405	19.176489993427847	26.586876087569088	73.00861053529567
6.930693069306931	14.562322270577974	21.319574370353646	70.41700925274706
7.920792079207921	11.058396504346549	17.095812604465745	68.15581023263772
8.910891089108912	8.397570866589819	13.708848194204949	66.17629777016312
9.900990099009901	6.376982090731449	10.99289768556448	64.43815277908514
10.89108910891089	4.842579030481292	8.815022080147239	62.907787266988535
11.881188118811881	3.677377689440466	7.068619803083163	61.55704913864461
12.871287128712872	2.792542276668727	5.668208821961399	60.36220708478583
13.861386138613861	2.1206123018863026	4.545242514708284	59.30314904636963
14.85148514851485	1.6103593390206101	3.644754483530244	58.3627448109567
15.841584158415841	1.2228813340872615	2.9226680869684407	57.52633568249157
16.831683168316832	0.9286366844000348	2.3436389982413086	56.781323230899666
17.821782178217823	0.7051919655454891	1.8793251887098315	56.11683581806837
18.81188118811881	0.5355115909408114	1.506999656332733	55.52345657302388
19.801980198019802	0.40665900640080166	1.2084379956313662	54.99300021828433
20.792079207920793	0.3088103979128003	0.9690263585299399	54.518328963965786
21.78217821782178	0.23450571696824815	0.7770461429685978	54.09319982503033
22.77227722772277	0.17807992108870033	0.6231003965887411	53.71213735293018
23.762376237623762	0.13523106688144962	0.4996538593541526	53.37032703187056
24.752475247524753	0.10269232678284151	0.4006641313892552	53.0635255645822
25.742574257425744	0.07798292377076928	0.32128591259023825	52.787985031355774
26.73267326732673	0.05921899513162019	0.2576338372763485	52.540388500149405
27.722772277227723	0.04496996540774368	0.20659229523775324	52.31779513305946
28.712871287128714	0.03414947829236547	0.16566293039237767	52.117593204164386
29.7029702970297	0.02593257204193677	0.13284235249298032	51.937459737571814
30.693069306930692	0.01969278379489184	0.10652407617164696	51.77532570909211
31.683168316831683	0.014954387592769089	0.0854198874927615	51.62934594311219
32.67326732673267	0.011356124690323901	0.06849678909691183	51.497872987810034
33.663366336633665	0.008623660939626762	0.05492643757784106	51.37943437446426
34.65346534653465	0.006548671424290891	0.044044598264262214	51.27271276621908
35.64356435643565	0.004972957262681821	0.03531863198056258	51.17652858290919
36.633663366336634	0.0037763849087175064	0.028321424514505724	51.08982475507983
37.62376237623762	0.002867726832566728	0.02271048003733111	51.01165331503253
38.613861386138616	0.0021777062934534488	0.018211156829225843	50.94116357786626
39.603960396039604	0.0016537156362545998	0.014603224263328175	50.87759170287579
40.59405940594059	0.00125580543712359	0.01171008304677134	50.820251456762136
41.584158415841586	0.0009536387406986383	0.009390121147947671	50.768526026058446
42.57425742574257	0.0007241781415729671	0.007529782224230618	50.721860747910156
43.56435643564356	0.0005499294000695257	0.006038007331968505	50.679756646619566
44.554455445544555	0.00041760767033291126	0.004841777823567646	50.64176467877906
45.54455445544554	0.00031712469460685186	0.0038825413952106934	50.6074806028663
46.53465346534654	0.00024081949580999435	0.0031133455752437077	50.57654040025923
47.524752475247524	0.0001828745299244714	0.0024965401985447984	50.54861618407715
48.51485148514851	0.00013887203736382152	0.002001934198173716	50.52341254033258
49.504950495049506	0.00010545723679732543	0.0016053178427238549	50.50066325281091
50.495049504950494	8.008256398658084e-05	0.0012872777636971555	50.48012836905844
51.48514851485149	6.081343738284856e-05	0.0010322466975612515	50.46159157000923
52.475247524752476	4.618076596100831e-05	0.0008277415124221705	50.44485781023732
53.46534653465346	3.506894620572923e-05	0.0006637521966644255	50.4297511996917
54.45544554455446	2.663080509946485e-05	0.0005322518817874119	50.41611310113904
55.445544554455445	2.0223013839601038e-05	0.0004268039601570543	50.403800420479214
56.43564356435643	1.535705227423015e-05	0.00034224709956059214	50.39268406967135
57.42574257425743	1.166192043339867e-05	0.00027444237491815713	50.382647584263246
58.415841584158414	8.85588634582774e-06	0.00022007083951039544	50.37358587949969
59.4059405940594	6.7250285860991004e-06	0.0001764712104158175	50.36540413073141
60.396039603960396	5.106885879726521e-06	0.00014150937428103501	50.35801676538738
61.386138613861384	3.878092756087922e-06	0.00011347405115240816	50.35134655513526
62.37623762376238	2.9449657008152568e-06	9.099298524379502e-05	50.345323798061386
63.366336633663366	2.236362811137607e-06	7.296578485633032e-05	50.33988558177218
64.35643564356435	1.6982605142093974e-06	5.8510069208748155e-05	50.3349751192694
65.34653465346534	1.2896336690506932e-06	4.6918267256680295e-05	50.330541150297734
66.33663366336634	9.793284681131297e-07	3.7622990191813675e-05	50.32653740161638
67.32673267326733	7.436878580148334e-07	3.0169264929549912e-05	50.32292210031868
68.31683168316832	5.647505140761236e-07	2.419229319520824e-05	50.3196575349235
69.3069306930693	4.2887040673049836e-07	1.9399483566723365e-05	50.3167096594983
70.29702970297029	3.2568064757194037e-07	1.5556162763715918e-05	50.31404773655331
71.2871287128713	2.4731920761233505e-07	1.2474260248265822e-05	50.311644014876116
72.27722772277228	1.8781264094456398e-07	1.0002931865990768e-05	50.30947343886003
73.26732673267327	1.4262354261927571e-07	8.021207527168639e-06	50.307513386225196
74.25742574257426	1.0830709643389097e-07	6.432088864264882e-06	50.30574343134056
75.24752475247524	8.22476674985298e-08	5.157799847038858e-06	50.304145131632794
76.23762376237623	6.245828789086272e-08	4.135965762279606e-06	50.302701834818016
77.22772277227723	4.743029116022003e-08	3.316570377827149e-06	50.301398504916094
78.21782178217822	3.6018255040162964e-08	2.659510649680887e-06	50.30022156520971
79.20792079207921	2.73520412675064e-08	2.1326241691082826e-06	50.29915875649072
80.1980198019802	2.077190086995237e-08	1.7101400527161172e-06	50.298199009100784
81.18811881188118	1.5776208997670612e-08	1.3713810633773497e-06	50.29733232741899
82.17821782178218	1.1982514563125896e-08	1.099736211616036e-06	50.29654968558257
83.16831683168317	9.100588062383685e-09	8.818886832715896e-07	50.29584293334506
84.15841584158416	6.9113282478063834e-09	7.071851218074908e-07	50.29520471108427
85.14851485148515	5.248790052170857e-09	5.670918209702607e-07	50.294628373068505
86.13861386138613	3.986416550816037e-09	4.547556838405891e-07	50.294107918177374
87.12871287128712	3.0276770934711965e-09	3.646729663046001e-07	50.29363792735144
88.11881188118812	2.2993934301969228e-09	2.9243240599999833e-07	50.29321350711616
89.10891089108911	1.7462401889159947e-09	2.3450138821713456e-07	50.2928302385895
90.0990099009901	1.3262038883908456e-09	1.880474058182273e-07	50.29248413143982
91.08910891089108	1.0072445557322017e-09	1.5079664782239267e-07	50.29217158231323
92.07920792079207	7.649847871177514e-10	1.2092479433597144e-07	50.29188933729561
93.06930693069307	5.810453849943928e-10	9.697354677217394e-08	50.29163445801788
94.05940594059406	4.4144736323193433e-10	7.77715088856169e-08	50.291404291050156
