time	S4	S10	S12	S19	S20	S23	S18	S3	S13	S24	S26	S5	S17	S22	S25	S27	S16	S2	S14	S11	S21	S15	S1	S28	hgf	inhp53	inherk	inhakt	inhc4d1	ObsTotCycECDK2_obs	ObsTotCDK2T160_obs	ObsTotCycDCDK4_obs	ObsTotP21_obs	ObsCDK2P21_obs	ObsTotE2F_obs	ObsTotRb_obs	ObsPhosRbS788_obs	ObsPhosRbS800_obs	ObsDNAContent_obs
0.0	0.415	0.0	0.0	0.0	0.0	0.0	0.0	6.2223	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0601	0.0	0.0	0.0	0.0	25.5914	0.0	0.0	0.0	0.0	0.0	0.0	0.09962026025541797	0.0	0.0	0.02080521362229102	0.040910986187677155	0.03372751993034056	0.1292998403637771	0.0	0.0	1.0
0.9900990099009901	0.47721257410278606	5556.405100300695	0.00016153826109922446	0.008962083848571997	0.0070252772314798135	2.211610063503558	0.019227923230498153	2.657168128232006	0.022515235677812228	0.00015602699872485913	0.01135736660712317	0.9999888711588436	2.449408376950851e-07	2.551169746263704e-07	2.6634937479746427e-07	2.787824405097189e-07	1.6415931525088241e-06	0.032922592936524796	0.030543506542099256	1.1688880532267807	0.05954812980444063	0.025878239213147837	53.90310363269358	2.9258129713652205e-07	0.0	0.0	0.0	0.0	0.0	0.10765141852686454	0.11777493931834605	0.0049681828954083644	0.022924917553610688	0.03435265220826585	0.03561746259454306	0.27230241541294004	0.0011139814683676546	0.000949191976881475	1.0000097910702315
1.9801980198019802	0.5271522313667458	7492.302217160045	0.00024921735605694644	0.018650912429238126	0.012168271001038872	1.8803649694010933	0.009824903431290177	2.026997678783545	0.010525357913754245	0.0007606999356502156	0.037023312943925024	0.9999847292715252	1.430724484111515e-07	1.4517261719528547e-07	1.4737548127044227e-07	1.496908046159485e-07	3.5719675907368448e-06	0.030706466463941793	0.035776347435278966	1.9247426608250715	0.3308349182345319	0.048072393769853186	42.92311300160931	1.5212942240014805e-07	0.0	0.0	0.0	0.0	0.0	0.11426284656818946	0.09979075078369865	0.010344008340540205	0.024767819088732223	0.029745170199147748	0.03731149591379696	0.21842446317159017	0.004940998858453068	0.00527347963893635	1.0000145332877008
2.9702970297029703	0.5774000959073439	8166.779780748056	0.0003540215754230477	0.02888274327220013	0.019068033337603714	1.5327655551104158	0.00628721092696543	1.629372120074722	0.006657242200127993	0.0017470662878455862	0.06827358239981045	0.9999818369162871	1.1018584823685104e-07	1.1124487769041312e-07	1.1232557722395065e-07	1.1342893405131442e-07	5.59493677700469e-06	0.027853686288185325	0.04325724062697801	2.450276752675221	0.4940412883495824	0.062276005787085295	32.20331044460449	1.1455603976764758e-07	0.0	0.0	0.0	0.0	0.0	0.122098142780466	0.08125280598845833	0.01602492051677628	0.026957363961206016	0.027144502156928624	0.03990988199896534	0.16526974397641592	0.007254451841099668	0.007874974893244105	1.000017601342436
3.9603960396039604	0.6278644858897809	8401.76654337391	0.0004714703446080238	0.039574037394768835	0.02779229259150125	1.2467079491649182	0.004454720070834333	1.34944914070584	0.0047992970603608085	0.002990095120364289	0.10260120040082787	0.9999795238402786	9.02808029571618e-08	9.098466963126334e-08	9.170039166246258e-08	9.242819073841945e-08	7.41005987568607e-06	0.02716765620636471	0.05011132624020935	2.815500618097454	0.5033551650031318	0.07119819313493053	27.114867357475582	9.316829634102896e-08	0.0	0.0	0.0	0.0	0.0	0.13098027970932388	0.06605392606853941	0.021963257847200546	0.02960025054416742	0.026330298865106128	0.04337235180707832	0.13970923376895725	0.007492273829716366	0.00802343727186533	1.0000200175973704
4.9504950495049505	0.6773108490915297	8483.630405806416	0.0005964030510403222	0.05055028131425816	0.03811717569565268	1.0229094950882414	0.0033511605601119106	1.1551592386030476	0.0037581799124494623	0.004396589045440493	0.13871900239837642	0.9999775896584704	7.68229012906854e-08	7.730131352770558e-08	7.778779384185556e-08	7.828246547651992e-08	9.046976864476252e-06	0.027936615076530762	0.05677173722702539	3.0762693411443083	0.4493150644847805	0.07672752230521314	24.611765353103078	7.87854547794201e-08	0.0	0.0	0.0	0.0	0.0	0.1405165633313555	0.05418044123443546	0.028061291921517226	0.032709712876506654	0.02702182504036643	0.047542558613594105	0.12685137022652967	0.0068597145974874	0.007162042799690615	1.0000220213616005
5.9405940594059405	0.7258209254306928	8512.144606715527	0.0007268061403986762	0.06181164109966188	0.04996119516082143	0.8532973480030295	0.002634106460601106	1.0293216018733622	0.003144390265643409	0.005919871630394789	0.17604178826804096	0.9999759122991622	6.773761687371403e-08	6.80562363314567e-08	6.838082874813769e-08	6.871145908665951e-08	1.0628305175766148e-05	0.0295282624944383	0.06378114044273094	3.2731525878893426	0.3835545385780297	0.08023173279798894	23.155489066067528	6.904819428852883e-08	0.0	0.0	0.0	0.0	0.0	0.15061205827407725	0.045188075382246604	0.03431860438141191	0.03632268467236736	0.02902588755163859	0.052370269777474124	0.11920503301968545	0.0060479127119725095	0.006113825772704497	1.0000237457665024
6.930693069306931	0.7741391375631094	8522.071015432866	0.0008623093975616734	0.07342235300398718	0.06338817904423422	0.7293646758172857	0.0021521441411483048	0.960499635659728	0.002791873344286602	0.0075557571502496606	0.21445663941251455	0.9999744048812318	6.190915815428614e-08	6.210261841089882e-08	6.230100948920405e-08	6.250436158851686e-08	1.2290447912102823e-05	0.031655144472369404	0.07146027477632	3.435961207922209	0.32737134809678947	0.08280749314738438	22.156118489061203	6.271270603893208e-08	0.0	0.0	0.0	0.0	0.0	0.16134243145453198	0.03861972478202413	0.040770746966667964	0.04049378375078483	0.03223262892446683	0.05787424100103998	0.11390808477827563	0.00534889336561804	0.005218270634104325	1.0000252835889145
7.920792079207921	0.8232639080198303	8525.520939110163	0.0010032519791154802	0.08545869504878209	0.0785761936396623	0.6436598184953797	0.001827035563596417	0.9407745926900833	0.0026167071493117906	0.009329927307444693	0.2540664221153249	0.9999729989759661	5.8782623474527524e-08	5.886694645231828e-08	5.895576652617266e-08	5.904909399057601e-08	1.418952126562478e-05	0.034172078209641174	0.08006048879940496	3.5866533994025964	0.28821052140534575	0.08533077692736574	21.34874463461434	5.914693980055931e-08	0.0	0.0	0.0	0.0	0.0	0.17286884690757887	0.03407785572939896	0.04746027113687655	0.04528828100149112	0.03660032480824287	0.0641141390657713	0.10966642817872693	0.00487116447990945	0.004594050484359298	1.0000267062226638
8.910891089108912	0.8743232632178535	8526.714019193796	0.0011502772058811675	0.09799715314885553	0.09580651474434776	0.5899938842638133	0.0016130833470603197	0.9649224504037285	0.002570891975185444	0.01128722601683191	0.2950494914636448	0.999971634645596	5.813038507478473e-08	5.811083831991613e-08	5.809571368925079e-08	5.808500915158057e-08	1.651133050035741e-05	0.036992811094147336	0.08983230627987579	3.741173184307412	0.26791547147383676	0.08848968919763718	20.597244339790816	5.807872311854821e-08	0.0	0.0	0.0	0.0	0.0	0.18541031175791142	0.031233319104758312	0.05443005308996187	0.050782210827314114	0.04214766200300553	0.07118225557618424	0.10580624271211393	0.004647739479080092	0.004270549164860919	1.0000280748537347
9.900990099009901	0.9285473863655583	8527.120366175477	0.0013041457929604098	0.11111196447059193	0.11546581320307493	0.563369505141053	0.0014807203566669937	1.0300064257339825	0.0026244011058036733	0.01348428955227205	0.3376024675273056	0.9999702546306746	5.991978324421803e-08	5.979488624881185e-08	5.967458140772982e-08	5.955885721178463e-08	1.9486145124519047e-05	0.040062410281220796	0.10105143642034212	3.9107044351699827	0.2671520937060422	0.09283487003063161	19.83008193022901	5.9447702546944124e-08	0.0	0.0	0.0	0.0	0.0	0.1992371212117509	0.029820722718345346	0.061721851789971936	0.05706486123788494	0.048951319118555714	0.07920261724495903	0.10197279955296291	0.004694484991445286	0.004258380990060134	1.0000294469735147
10.89108910891089	0.9872736207961371	8527.252134096307	0.0014656371739187083	0.12487349727869494	0.138056632902454	0.5598647436019571	0.0014093230113709993	1.1351456500775299	0.0027575973365160625	0.01598406305643996	0.38191910168514154	0.9999688006501248	6.425389612325902e-08	6.401685224430347e-08	6.378479463667413e-08	6.355770164637968e-08	2.341680624922488e-05	0.043346778430946725	0.1140329145686535	4.102509881052291	0.28811285355592126	0.09885708385601497	19.013533527436508	6.333555211042743e-08	0.0	0.0	0.0	0.0	0.0	0.21467240252614275	0.029631922860127658	0.06937535117443905	0.06424188350938233	0.05714717376765556	0.08833305362852531	0.09800946378584191	0.005046394290332389	0.004592493667388261	1.0000308804010785
11.881188118811881	1.051966925065101	8527.287719391034	0.0016354863596474386	0.13934600053818774	0.164214380979896	0.5765330405223149	0.001384005794449197	1.281389832448034	0.0029580265511855433	0.01885063939446832	0.4281814235604473	0.9999672104126106	7.136341665497424e-08	7.100158518370467e-08	7.064541777775845e-08	7.029487839097163e-08	2.8736266042091996e-05	0.04682565902246997	0.1291450287033176	4.3204119993275745	0.3370782310608788	0.10711362251082723	18.136338600116954	6.994993173151867e-08	0.0	0.0	0.0	0.0	0.0	0.23209820428276465	0.03051057291732803	0.07742685662660831	0.07243861629533956	0.06693448206341741	0.09876911947442416	0.09389384197288224	0.005792637583490463	0.005372997498916022	1.0000324363321598
12.871287128712872	1.124259461844808	8527.289240907752	0.0018143402596796526	0.15458524767420154	0.19473234212472937	0.6113367041976512	0.0013942441446958918	1.4716776843121087	0.003219254614536238	0.022143022314141027	0.4765553718893275	0.9999654142401047	8.164465798630052e-08	8.113691122301198e-08	8.06359562002529e-08	8.014173232330853e-08	3.6132392002664554e-05	0.05047889705161565	0.14683428944792604	4.564915698896677	0.4291363151840056	0.1184523276353767	17.19625394296243	7.965418037720426e-08	0.0	0.0	0.0	0.0	0.0	0.2519670594350017	0.0323485392882076	0.08590792103129945	0.0818039457309543	0.07858350312474308	0.11075046732368882	0.08969485601327834	0.0071410284149562514	0.006840395302066435	1.0000341825464572
13.861386138613861	1.2060395790444411	8527.278311912696	0.0020027426150913325	0.17063782562538057	0.2306035958029808	0.6631255242094916	0.00143337697036919	1.7108811056373974	0.0035408507239850155	0.025906254987564555	0.5271920200249641	0.9999633300403278	9.576357546969654e-08	9.507387132916712e-08	9.439293747845114e-08	9.372066311276962e-08	4.684240628923005e-05	0.05424311969631243	0.16769004750149538	4.832905262036383	0.6008996149282115	0.13445968083157575	16.180713440636637	9.305694050594881e-08	0.0	0.0	0.0	0.0	0.0	0.2748263150061715	0.03508474605747127	0.09484485378707459	0.0925163187957909	0.09244961646574326	0.1245729650259463	0.08554139866406726	0.009589697849499371	0.009578287265681558	1.0000361979516843
14.85148514851485	1.2997032199676004	8527.262433880673	0.002201197016702732	0.18754673290569762	0.273113980492468	0.7316863328939455	0.0014986826739885194	2.0059846900391567	0.003929533703958542	0.030157384306187827	0.5802440335657414	0.9999608541449535	1.1491944748613671e-07	1.1397951480659426e-07	1.1305235790268767e-07	1.1213773337096568e-07	6.340360664292956e-05	0.057853053867783034	0.1926558203604673	5.116673087087425	0.9515579626575897	0.15841166834963616	15.021508295461675	1.1123540677290755e-07	0.0	0.0	0.0	0.0	0.0	0.3013827674087597	0.038707795559843196	0.10426166958363234	0.10479792744050906	0.10900580523888352	0.1406186604769916	0.08160482269770195	0.014474833500105961	0.015167750635636452	1.0000385805305863
15.841584158415841	1.4090090905547965	8527.244167562683	0.0024104714369880074	0.20537739965193932	0.32412325596103303	0.8179441188645079	0.0015924029337557853	2.3666321663251964	0.004403034072951967	0.034859414570117396	0.6359283109408226	0.9999578403601201	1.4165423117073322e-07	1.4030737990067587e-07	1.389831738981568e-07	1.3768099261050572e-07	9.117520570071158e-05	0.060233506650065445	0.22380519845744087	5.40134515536661	1.7766514960072315	0.19609996494208135	13.463109272707754	1.3640023733659185e-07	0.0	0.0	0.0	0.0	0.0	0.3327159119067253	0.0432666400240321	0.11419422300597082	0.1189606183156034	0.12894125905144285	0.15945085193126404	0.07811060953446387	0.025725872825206064	0.02831966933743697	1.0000414646138651
16.831683168316832	1.5416672670883576	8527.22427837426	0.0026322642717522865	0.22427447628206132	0.3869399135140972	0.9245939607073128	0.0017255328578683396	2.806907586969889	0.005002450824518898	0.03985904596038848	0.6947071868078495	0.9999540434173645	1.820656813231381e-07	1.7994705360722532e-07	1.7787156126051842e-07	1.7583814800886703e-07	0.0001363345956835708	0.05831799685760922	0.2660408743316022	5.657550894422664	3.691055021019734	0.24670149621942433	10.96569199059467	1.738457736336406e-07	0.0	0.0	0.0	0.0	0.0	0.3709284022605797	0.04890414400005733	0.12472099803935398	0.135547222010897	0.1534687406086254	0.1821034695575708	0.07541748625453358	0.05135013246825997	0.058835093959890415	1.0000450670144176
17.821782178217823	1.7116567407724441	8527.202923534538	0.002868360851300209	0.24439016273098949	0.46748499470559374	1.057842172343827	0.0019271045542514891	3.349373832610937	0.005820585835073272	0.044748372752134245	0.7574753586051131	0.9999490054594834	2.4784387438221986e-07	2.443408046381454e-07	2.4091245807849484e-07	2.3755720035195995e-07	0.00019540080535448666	0.049644575554642176	0.3251001881826217	5.827876162844673	6.727326922915387	0.28938288728634665	7.63899723412	2.3427342245423438e-07	0.0	0.0	0.0	0.0	0.0	0.4198122184180764	0.05594949656601759	0.1359218783370482	0.15549004771260688	0.18475038912329422	0.21041267674369935	0.07412529022615308	0.0915004612008549	0.10723300231359817	1.0000497896127567
18.81188118811881	1.9329278507531489	8527.180338338874	0.0031172567150114035	0.26559652931108046	0.5730291404045289	1.2308033142873813	0.0022613075883849408	4.0267314821473486	0.007043658445946344	0.04868957990262327	0.8252424268787066	0.9999419159172698	3.571593618517178e-07	3.513333747840273e-07	3.4563301128831304e-07	3.400548955221158e-07	0.00025397437117734935	0.03887542253738606	0.40013271920313653	5.820611478860299	9.692924918035713	0.3056162810861685	4.86018915142566	3.345958700718949e-07	0.0	0.0	0.0	0.0	0.0	0.4834668150163093	0.06509845711818167	0.1477168085219207	0.17984296209299577	0.22551012699134998	0.24650951374044808	0.07509466842516091	0.13038431364190942	0.1545043747793391	1.0000563553062165
19.801980198019802	2.2072235204984385	8527.156977268882	0.0033742280164023434	0.2874910936553678	0.7080578276708023	1.4685871778803916	0.002868701965956761	4.87051299962409	0.00902773027438426	0.050340900250452646	0.898635509972626	0.9999313669224814	5.462362517629808e-07	5.356128270658477e-07	5.25293420357159e-07	5.15265659126773e-07	0.0002971177941571216	0.03518502116162837	0.48398522909167657	5.52272385927079	11.826800123990306	0.2955914826598046	3.6366826376404315	5.055177661880771e-07	0.0	0.0	0.0	0.0	0.0	0.5632548241635895	0.0776840935958057	0.15986807510721185	0.20910401658626587	0.2776150031540452	0.2915199003158458	0.07961458858041154	0.15807989076737908	0.1885181587858246	1.0000660051515942
20.792079207920793	2.5313386475811677	8527.133138687976	0.0036361656427109984	0.30980884227868893	0.8752289718402647	1.8200297383530109	0.004150348909866719	5.886167993281322	0.012662033480611751	0.047585286782981705	0.9786964624860408	0.9999142217666139	9.381353093334478e-07	9.138726287955449e-07	8.905671126883194e-07	8.681679030818342e-07	0.0003228656193042622	0.03783351449379998	0.5784401165207661	4.782925651367322	14.45171599353104	0.2687535484400537	3.271751188766498	8.466274612765102e-07	0.0	0.0	0.0	0.0	0.0	0.6592780224424273	0.09630582783721109	0.17220566773123386	0.24334675678400705	0.34230759920223175	0.34602779749079915	0.0908845440668848	0.19195916918239864	0.23035908798946728	1.0000813208629709
