time	Clb2	Cdc20	Cdh1	securinT	separaseT	securinseparase	Net1	Net1Cdc14	PoloT	Polo	Tem1	Cdc15	MEN	AA	degr	Cdh1_i	securin	separase	Polo_i	Tem1_i	Cdc15_i	PP2A	Net1P	Cdc14
0.0	0.997	0.0	3.8e-05	0.6	0.25	0.248	0.098	0.485	0.99	0.945	0.00389	0.0257	8e-06	1.0	1.0	0.999962	0.352	0.0020000000000000018	0.04500000000000004	0.99611	0.9742999999999999	0.9653846153846154	0.41700000000000004	0.015000000000000013
0.9900990099009901	0.9955862109043639	0.014489319107099823	3.844622561566457e-05	0.5915244307457526	0.25	0.24843231096129867	0.09811202241917487	0.48508263860926765	0.9900891484219618	0.9384044073602786	0.0038535188197839055	0.025766214175589476	8.10984705585691e-06	1.0	1.0	0.9999615537743843	0.34309211978445386	0.001567689038701331	0.05168474106168319	0.9961464811802161	0.9742337858244106	0.9726394538686365	0.4168053389715575	0.014917361390732353
1.9801980198019802	0.9914780828207369	0.02827775929678098	3.850937969628813e-05	0.5678669680574624	0.25	0.24827579475633063	0.09839619088951615	0.4851456885646408	0.9901774082681066	0.9366811440261326	0.0038574278085118617	0.025829579332416495	8.16092044786558e-06	1.0	1.0	0.9999614906203037	0.31959117330113174	0.001724205243669369	0.05349626424197407	0.9961425721914882	0.9741704206675835	0.9699988678029546	0.4164581205458431	0.014854311435359202
2.9702970297029703	0.9849195851284697	0.041399219529681175	3.858054192254123e-05	0.5323073874751371	0.25	0.24801874260704113	0.0989795042606669	0.48526561590146705	0.9902647808214476	0.936034492715569	0.003880100167211238	0.025918807132661092	8.290828746434346e-06	1.0	1.0	0.9999614194580775	0.2842886448680959	0.001981257392958874	0.0542302881058786	0.9961198998327888	0.974081192867339	0.9656966425382292	0.415754879837866	0.014734384098532949
3.9603960396039604	0.9761570857762567	0.05388595918898128	3.866128650002875e-05	0.4885492169255783	0.25	0.2476161931617199	0.09983357742461893	0.48543562232692467	0.9903512738269801	0.9355435442658822	0.003919632065920313	0.026041269935738378	8.504128758214377e-06	1.0	1.0	0.9999613387135	0.2409330237638584	0.0023838068382801003	0.05480772956109792	0.9960803679340797	0.9739587300642616	0.9590440961827101	0.4147308002484564	0.014564377673075335
4.9504950495049505	0.9654353470089824	0.06576867337706911	3.881527552340598e-05	0.4402546712982342	0.25	0.24697853075704818	0.10067079836147962	0.4856109696723073	0.9904368872725594	0.9349823979128871	0.003984242545791395	0.026205274799976797	8.845675918841428e-06	1.0	1.0	0.9999611847244766	0.19327614054118603	0.003021469242951824	0.05545448935967234	0.9960157574542086	0.9737947252000232	0.9487128071423987	0.41371823196621305	0.014389030327692676
5.9405940594059405	0.9529940769608777	0.07707655549461803	3.9198133023978144e-05	0.39068630733041704	0.25	0.24591496585739503	0.10080591995599608	0.4856934870952209	0.9905215954198126	0.93429860406471	0.004095024025947366	0.02643298625287857	9.428788239614622e-06	1.0	1.0	0.999960801866976	0.144771341473022	0.004085034142604971	0.05622299135510256	0.9959049759740526	0.9735670137471214	0.9320231412140624	0.413500592948783	0.014306512904779078
6.930693069306931	0.9390649497135084	0.08783733949725314	4.0163746694961994e-05	0.34248223801972605	0.25	0.24396507050155575	0.09878319373094617	0.4854732225937782	0.9906053143330863	0.9334828262911876	0.0043055869798349165	0.026777253467328947	1.0559142483288936e-05	1.0	1.0	0.9999598362533051	0.0985171675181703	0.0060349294984442525	0.05712248804189868	0.995694413020165	0.973222746532671	0.9030705205268328	0.4157435836752757	0.014526777406221825
7.920792079207921	0.9238687922771265	0.0980772864985827	4.268234875677045e-05	0.297562078701249	0.25	0.23982904628453094	0.09141577241050924	0.48439632860658854	0.9906878148478692	0.9325358879241907	0.0047785163283234405	0.02737048392508688	1.327771736533756e-05	1.0	1.0	0.9999573176512432	0.057733032416718066	0.010170953715469055	0.05815192692367843	0.9952214836716765	0.9726295160749131	0.8478691498358479	0.4241878989829022	0.015603671393411456
8.910891089108912	0.9076116291908881	0.10782093915963753	5.031590672110668e-05	0.2571403765746798	0.25	0.22978138633449197	0.07226717605860405	0.4804855342121474	0.9907683945681862	0.9314601255112306	0.006075860964672975	0.028627549262411813	2.2322988573766525e-05	1.0	1.0	0.9999496840932789	0.02735899024018784	0.020218613665508034	0.05930826905695563	0.9939241390353271	0.9713724507375882	0.7408557168952535	0.4472472897292486	0.019514465787852597
