time	H2_HMPt	H2_HMPterinPP	p_ABA	H2_Pteroate	DHF	THF	CH2_THF	ATP	AMP	PPi	L_Glutamate	Phosphate	ADP	L_serine	Glycine	NADP	NADPH
0.0	3.315e-06	1e-05	1e-05	1e-05	1e-05	0.000169	8.47e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
0.9900990099009901	3.3161076194044863e-06	1.0097930347831128e-05	1.0099037967235615e-05	9.905155934422376e-06	1.020180335943217e-05	0.00016913747556032655	8.435660066928227e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
1.9801980198019802	3.316127233397718e-06	1.0188389349173307e-05	1.0189516582571026e-05	9.822272169731771e-06	1.0393490951403797e-05	0.0001691258127038944	8.416917029738341e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
2.9702970297029703	3.315602380728194e-06	1.0271805299306326e-05	1.027240768003452e-05	9.75023619324532e-06	1.0575906948772448e-05	0.00016905140613218114	8.405057658368425e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
3.9603960396039604	3.314781765426505e-06	1.0348631142960226e-05	1.0348412908386734e-05	9.688020783117172e-06	1.07498224287269e-05	0.00016895146042304624	8.3963153750141e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
4.9504950495049505	3.3137843790474556e-06	1.041931546382393e-05	1.0418099842871386e-05	9.634678949577052e-06	1.0915938000603522e-05	0.0001688419048298337	8.389064373791962e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
5.9405940594059405	3.3126744722257802e-06	1.0484290725068609e-05	1.048196519729439e-05	9.589337550136616e-06	1.1074889855257145e-05	0.00016873001119807035	8.382551067964765e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
6.930693069306931	3.3114884323173696e-06	1.0543969098730055e-05	1.0540457531047426e-05	9.551192691650058e-06	1.1227255000230463e-05	0.00016861886700311908	8.376444281248124e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
7.920792079207921	3.3102484513025913e-06	1.0598740578323453e-05	1.0593989029626045e-05	9.519505669737196e-06	1.1373555933664563e-05	0.000168509621628309	8.370609295450207e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
8.910891089108912	3.308970355232781e-06	1.0648972195728071e-05	1.0642942550960854e-05	9.493598768962252e-06	1.1514265451556264e-05	0.00016840274421832003	8.364981252157485e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
9.900990099009901	3.307665940779469e-06	1.0695008327525774e-05	1.0687674268305247e-05	9.472851224414562e-06	1.1649811115267789e-05	0.00016829836032681032	8.35953116690083e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
10.89108910891089	3.306345003209405e-06	1.0737171083526497e-05	1.0728516086735902e-05	9.456695458986009e-06	1.1780579309353584e-05	0.0001681965439278559	8.35423644542477e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
11.881188118811881	3.305016663594338e-06	1.0775760868825609e-05	1.0765777532419948e-05	9.444613429389954e-06	1.1906919088650407e-05	0.00016809749553664319	8.349062856530605e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
12.871287128712872	3.3036870406423146e-06	1.0811057823277854e-05	1.079974486392017e-05	9.436133438482932e-06	1.2029145101419703e-05	0.00016800112222422012	8.344006661448669e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
13.861386138613861	3.3023597894055726e-06	1.0843322800173958e-05	1.0830682589579533e-05	9.430826826643616e-06	1.214754059007994e-05	0.00016790710110088303	8.339088141569354e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
14.85148514851485	3.301038769736264e-06	1.0872797892505883e-05	1.085883666224215e-05	9.428304503078434e-06	1.2262360695085642e-05	0.00016781529619842392	8.334309591418843e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
15.841584158415841	3.299728329267772e-06	1.0899707361161297e-05	1.0884435690429074e-05	9.428213838588469e-06	1.2373835311990472e-05	0.00016772577924227796	8.329653144787399e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
16.831683168316832	3.2984318322771847e-06	1.0924258937114406e-05	1.0907690769391595e-05	9.430235916002594e-06	1.2482171387508452e-05	0.0001676385641265726	8.325107398412497e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
17.821782178217823	3.2971513115500925e-06	1.0946644933454648e-05	1.0928796245004744e-05	9.434082909535198e-06	1.2587555018551819e-05	0.0001675535346072051	8.320674620948858e-05	0.0096	0.00028	0.0005	0.000846	0.01	0.00056	6.8e-05	0.000277	9.4e-07	9.4e-07
