time	PGA	NADPH	RuBP	CO2	O2	starch	NADP
0.0	2.4	0.21	2.0	24.5	21000.0	0.5	0.29000000000000004
0.9900990099009901	3.2854549669217956	0.12264106663729063	2.0	24.5	21000.0	0.5	0.37735893336270937
1.9801980198019802	4.118449962824384	0.12028377663418785	2.0	24.5	21000.0	0.5	0.3797162233658121
2.9702970297029703	4.843386029685524	0.12022016762651731	2.0	24.5	21000.0	0.5	0.3797798323734827
3.9603960396039604	5.472311592627248	0.12021845110240796	2.0	24.5	21000.0	0.5	0.379781548897592
4.9504950495049505	6.017876886237289	0.12021840476582597	2.0	24.5	21000.0	0.5	0.37978159523417404
5.9405940594059405	6.4911287511299625	0.12021840351963767	2.0	24.5	21000.0	0.5	0.37978159648036236
6.930693069306931	6.901652105807166	0.12021840343253568	2.0	24.5	21000.0	0.5	0.37978159656746435
7.920792079207921	7.257761476847008	0.12021840342547295	2.0	24.5	21000.0	0.5	0.37978159657452704
8.910891089108912	7.56666932032285	0.12021840342439118	2.0	24.5	21000.0	0.5	0.37978159657560884
9.900990099009901	7.8346320965618474	0.12021840342406312	2.0	24.5	21000.0	0.5	0.3797815965759369
10.89108910891089	8.067076985874788	0.12021840342396489	2.0	24.5	21000.0	0.5	0.3797815965760351
11.881188118811881	8.268711807336636	0.12021840342393603	2.0	24.5	21000.0	0.5	0.379781596576064
12.871287128712872	8.443620368926549	0.12021840342392631	2.0	24.5	21000.0	0.5	0.3797815965760737
13.861386138613861	8.595345178610094	0.12021840342392368	2.0	24.5	21000.0	0.5	0.37978159657607635
14.85148514851485	8.726959192611265	0.12021840342392273	2.0	24.5	21000.0	0.5	0.37978159657607724
15.841584158415841	8.841128053463352	0.1202184034239225	2.0	24.5	21000.0	0.5	0.3797815965760775
16.831683168316832	8.940164078477409	0.12021840342392243	2.0	24.5	21000.0	0.5	0.3797815965760776
17.821782178217823	9.02607309239527	0.12021840342392236	2.0	24.5	21000.0	0.5	0.37978159657607763
18.81188118811881	9.100595052129822	0.12021840342392237	2.0	24.5	21000.0	0.5	0.37978159657607763
19.801980198019802	9.16523928714361	0.12021840342392237	2.0	24.5	21000.0	0.5	0.37978159657607763
20.792079207920793	9.221315068477187	0.12021840342392238	2.0	24.5	21000.0	0.5	0.37978159657607763
21.78217821782178	9.269958126170941	0.12021840342392237	2.0	24.5	21000.0	0.5	0.37978159657607763
22.77227722772277	9.312153651563118	0.12021840342392234	2.0	24.5	21000.0	0.5	0.3797815965760777
23.762376237623762	9.348756249707055	0.12021840342392237	2.0	24.5	21000.0	0.5	0.37978159657607763
24.752475247524753	9.380507253184168	0.12021840342392236	2.0	24.5	21000.0	0.5	0.37978159657607763
25.742574257425744	9.408049729791918	0.12021840342392237	2.0	24.5	21000.0	0.5	0.37978159657607763
26.73267326732673	9.431941510814307	0.12021840342392238	2.0	24.5	21000.0	0.5	0.37978159657607763
27.722772277227723	9.452666487987099	0.12021840342392237	2.0	24.5	21000.0	0.5	0.37978159657607763
