time	TF	TF_VII	VII	TF_VIIa	VIIa	Xa	IIa	TF_VIIa_X	X	TF_VIIa_Xa	IX	TF_VIIa_IX	IXa	II	VIII	VIIIa	IXa_VIIIa	IXa_VIIIa_X	VIIIa1_L	VIIIa2	V	Va	Xa_Va	Xa_Va_II	mIIa	TFPI	Xa_TFPI	TF_VIIa_Xa_TFPI	ATIII	Xa_ATIII	mIIa_ATIII	IXa_ATIII	IIa_ATIII	TF_VIIa_ATIII
9.900990099009901	4.0225933907292865e-12	9.089678148563e-13	9.997669292585451e-09	1.1159608025424313e-14	9.952970626482473e-11	1.2438945277429281e-14	-1.8643239159993904e-14	6.074939216565754e-15	1.6000003975732944e-07	1.813230234011393e-15	9.00000032651037e-08	2.229888082431017e-15	-4.43672915823032e-15	1.399999963966894e-06	7.00010697614302e-10	-8.855510588815316e-15	1.1379729112952676e-20	2.2119575391663804e-20	-1.8421372126506516e-15	-1.8421372126506516e-15	2.0000223780115828e-08	-2.2385427408494815e-13	4.028824250895508e-17	3.387001354386174e-17	4.0150760377418244e-14	2.5000097216069257e-09	-7.842347765747838e-15	-1.8792591598909998e-15	3.4000000370166557e-06	-5.0440966444851287e-14	3.293742351938395e-14	-1.0582134129106156e-15	-1.8445708819109003e-14	-9.201263297820394e-18
10.89108910891089	3.956882380056109e-12	9.698505350885575e-13	9.997381277286457e-09	1.037506408451658e-14	9.944907293791908e-11	-1.1583829881707787e-14	-2.2497312462218756e-14	5.6411215065018564e-15	1.6000007661630296e-07	1.6829947915770111e-15	9.000000751402008e-08	2.0688929597742815e-15	-8.33657417231695e-15	1.399999959107357e-06	7.000124571183528e-10	-1.0318253025739956e-14	1.3207949466874133e-20	2.567321522810313e-20	-2.138904208371131e-15	-2.138904208371131e-15	2.00002608993976e-08	-2.609854698014537e-13	4.6760776572170106e-17	3.9311422833904885e-17	4.660121769756463e-14	2.5000126387280135e-09	-9.301180334668324e-15	-3.337547678599363e-15	3.4000000443230573e-06	-5.980858537412878e-14	3.8229017145988844e-14	-1.2462817347580208e-15	-2.147959094349656e-14	-1.7628743669382046e-17
11.881188118811881	3.8911713693829305e-12	1.0307332553208151e-12	9.997093261987463e-09	9.590520143608841e-15	9.936843961101342e-11	-3.5606605040844957e-14	-2.6351385764443634e-14	5.207303796437957e-15	1.600001134752765e-07	1.552759349142629e-15	9.000001176293644e-08	1.9078978371175445e-15	-1.2236419186403605e-14	1.3999999542478202e-06	7.000142166224036e-10	-1.178099546266461e-14	1.5036169820795596e-20	2.922685506454248e-20	-2.435671204091612e-15	-2.435671204091612e-15	2.0000298018679376e-08	-2.98116665517959e-13	5.323331063538518e-17	4.4752832123948054e-17	5.3051675017711044e-14	2.5000155558491013e-09	-1.0760012903588816e-14	-4.795836197307726e-15	3.4000000516294585e-06	-6.917620430340632e-14	4.3520610772593764e-14	-1.4343500566054275e-15	-2.4513473067884145e-14	-2.6056224040943674e-17
12.871287128712872	3.8254603587097526e-12	1.0916159755530729e-12	9.99680524668847e-09	8.805976202701105e-15	9.928780628410777e-11	-5.962938019998203e-14	-3.02054590666685e-14	4.773486086374056e-15	1.6000015033425005e-07	1.4225239067082473e-15	9.000001601185281e-08	1.7469027144608084e-15	-1.6136264200490247e-14	1.3999999493882831e-06	7.000159761264543e-10	-1.3243737899589257e-14	1.6864390174717053e-20	3.2780494900981815e-20	-2.7324381998120928e-15	-2.7324381998120928e-15	2.0000335137961148e-08	-3.3524786123446454e-13	5.970584469860026e-17	5.019424141399125e-17	5.950213233785746e-14	2.5000184729701887e-09	-1.2218845472509308e-14	-6.254124716016089e-15	3.40000005893586e-06	-7.854382323268386e-14	4.8812204399198684e-14	-1.6224183784528343e-15	-2.7547355192271716e-14	-3.4483704412505326e-17
13.861386138613861	3.7597493480365746e-12	1.1524986957853306e-12	9.996517231389476e-09	8.021432261793369e-15	9.920717295720212e-11	-8.36521553591192e-14	-3.4059532368893363e-14	4.339668376310157e-15	1.600001871932236e-07	1.2922884642738652e-15	9.00000202607692e-08	1.5859075918040722e-15	-2.003610921457689e-14	1.3999999445287463e-06	7.000177356305052e-10	-1.4706480336513904e-14	1.8692610528638516e-20	3.633413473742115e-20	-3.0292051955325737e-15	-3.0292051955325737e-15	2.000037225724292e-08	-3.7237905695097007e-13	6.617837876181533e-17	5.563565070403442e-17	6.595258965800384e-14	2.5000213900912765e-09	-1.36776780414298e-14	-7.712413234724458e-15	3.4000000662422617e-06	-8.79114421619614e-14	5.4103798025803604e-14	-1.8104867003002402e-15	-3.0581237316659286e-14	-4.291118478406695e-17
14.85148514851485	3.6940383373633966e-12	1.213381416017588e-12	9.996229216090484e-09	7.236888320885636e-15	9.912653963029646e-11	-1.0767493051825626e-13	-3.791360567111823e-14	3.905850666246259e-15	1.600002240521971e-07	1.1620530218394835e-15	9.000002450968557e-08	1.4249124691473369e-15	-2.393595422866352e-14	1.3999999396692094e-06	7.00019495134556e-10	-1.616922277343855e-14	2.0520830882559974e-20	3.988777457386049e-20	-3.3259721912530538e-15	-3.3259721912530538e-15	2.0000409376524692e-08	-4.095102526674755e-13	7.265091282503038e-17	6.107705999407759e-17	7.240304697815023e-14	2.500024307212364e-09	-1.5136510610350287e-14	-9.170701753432815e-15	3.400000073548663e-06	-9.727906109123892e-14	5.93953916524085e-14	-1.998555022147646e-15	-3.361511944104686e-14	-5.133866515562858e-17
15.841584158415841	3.628327326690218e-12	1.2742641362498458e-12	9.99594120079149e-09	6.4523443799779e-15	9.904590630339081e-11	-1.3169770567739343e-13	-4.176767897334309e-14	3.472032956182358e-15	1.6000026091117065e-07	1.0318175794051014e-15	9.000002875860193e-08	1.2639173464906007e-15	-2.7835799242750174e-14	1.3999999348096724e-06	7.000212546386068e-10	-1.76319652103632e-14	2.2349051236481437e-20	4.3441414410299825e-20	-3.622739186973535e-15	-3.622739186973535e-15	2.0000446495806468e-08	-4.4664144838398093e-13	7.912344688824546e-17	6.651846928412076e-17	7.885350429829664e-14	2.5000272243334517e-09	-1.659534317927078e-14	-1.0628990272141178e-14	3.4000000808550644e-06	-1.0664668002051644e-13	6.468698527901342e-14	-2.186623343995053e-15	-3.664900156543443e-14	-5.976614552719023e-17
16.831683168316832	3.56261631601704e-12	1.3351468564821033e-12	9.995653185492495e-09	5.667800439070164e-15	9.896527297648516e-11	-1.557204808365306e-13	-4.562175227556797e-14	3.0382152461184588e-15	1.600002977701442e-07	9.015821369707193e-16	9.00000330075183e-08	1.1029222238338646e-15	-3.1735644256836817e-14	1.3999999299501355e-06	7.000230141426575e-10	-1.9094707647287846e-14	2.41772715904029e-20	4.699505424673916e-20	-3.919506182694015e-15	-3.919506182694015e-15	2.000048361508824e-08	-4.837726441004865e-13	8.559598095146053e-17	7.195987857416393e-17	8.530396161844306e-14	2.500030141454539e-09	-1.8054175748191278e-14	-1.2087278790849541e-14	3.400000088161466e-06	-1.1601429894979398e-13	6.997857890561833e-14	-2.374691665842459e-15	-3.968288368982201e-14	-6.819362589875186e-17
17.821782178217823	3.496905305343862e-12	1.3960295767143611e-12	9.995365170193503e-09	4.8832564981624284e-15	9.88846396495795e-11	-1.7974325599566777e-13	-4.9475825577792835e-14	2.604397536054558e-15	1.600003346291177e-07	7.713466945363375e-16	9.000003725643467e-08	9.419271011771284e-16	-3.563548927092347e-14	1.3999999250905986e-06	7.000247736467083e-10	-2.05574500842125e-14	2.6005491944324363e-20	5.054869408317851e-20	-4.216273178414496e-15	-4.216273178414496e-15	2.0000520734370012e-08	-5.20903839816992e-13	9.20685150146756e-17	7.740128786420711e-17	9.175441893858944e-14	2.500033058575627e-09	-1.951300831711177e-14	-1.354556730955791e-14	3.400000095467867e-06	-1.2538191787907152e-13	7.527017253222325e-14	-2.5627599876898657e-15	-4.271676581420958e-14	-7.662110627031351e-17
18.81188118811881	3.431194294670684e-12	1.4569122969466189e-12	9.995077154894509e-09	4.0987125572546925e-15	9.880400632267385e-11	-2.0376603115480494e-13	-5.33298988800177e-14	2.1705798259906585e-15	1.6000037148809125e-07	6.411112521019554e-16	9.000004150535105e-08	7.809319785203923e-16	-3.9535334285010114e-14	1.3999999202310616e-06	7.000265331507591e-10	-2.2020192521137147e-14	2.783371229824582e-20	5.410233391961785e-20	-4.5130401741349766e-15	-4.5130401741349766e-15	2.0000557853651788e-08	-5.580350355334974e-13	9.854104907789068e-17	8.284269715425028e-17	9.820487625873586e-14	2.5000359756967143e-09	-2.097184088603226e-14	-1.5003855828266274e-14	3.400000102774269e-06	-1.3474953680834907e-13	8.056176615882817e-14	-2.7508283095372724e-15	-4.5750647938597166e-14	-8.504858664187516e-17
19.801980198019802	3.365483283997506e-12	1.5177950171788763e-12	9.994789139595515e-09	3.314168616346958e-15	9.87233729957682e-11	-2.2778880631394196e-13	-5.718397218224256e-14	1.7367621159267608e-15	1.600004083470648e-07	5.108758096675737e-16	9.000004575426742e-08	6.199368558636565e-16	-4.3435179299096744e-14	1.3999999153715247e-06	7.000282926548099e-10	-2.348293495806179e-14	2.966193265216728e-20	5.765597375605718e-20	-4.809807169855457e-15	-4.809807169855457e-15	2.000059497293356e-08	-5.951662312500029e-13	1.0501358314110573e-16	8.828410644429344e-17	1.0465533357888224e-13	2.500038892817802e-09	-2.243067345495275e-14	-1.6462144346974634e-14	3.40000011008067e-06	-1.4411715573762656e-13	8.585335978543306e-14	-2.938896631384678e-15	-4.8784530062984725e-14	-9.347606701343679e-17
20.792079207920793	3.2997722733243274e-12	1.578677737411134e-12	9.994501124296522e-09	2.529624675439222e-15	9.864273966886255e-11	-2.5181158147307913e-13	-6.103804548446743e-14	1.3029444058628598e-15	1.600004452060383e-07	3.806403672331916e-16	9.000005000318379e-08	4.589417332069203e-16	-4.7335024313183386e-14	1.3999999105119878e-06	7.000300521588607e-10	-2.4945677394986438e-14	3.149015300608874e-20	6.120961359249652e-20	-5.1065741655759376e-15	-5.1065741655759376e-15	2.0000632092215332e-08	-6.322974269665083e-13	1.114861172043208e-16	9.372551573433662e-17	1.1110579089902864e-13	2.50004180993889e-09	-2.388950602387324e-14	-1.7920432865682997e-14	3.4000001173870716e-06	-1.534847746669041e-13	9.114495341203798e-14	-3.1269649532320843e-15	-5.18184121873723e-14	-1.0190354738499842e-16
21.78217821782178	3.234061262651149e-12	1.6395604576433916e-12	9.994213108997528e-09	1.7450807345314863e-15	9.85621063419569e-11	-2.7583435663221625e-13	-6.489211878669231e-14	8.691266957989605e-16	1.6000048206501185e-07	2.504049247988095e-16	9.000005425210016e-08	2.979466105501842e-16	-5.123486932727004e-14	1.399999905652451e-06	7.000318116629115e-10	-2.6408419831911088e-14	3.3318373360010203e-20	6.476325342893586e-20	-5.4033411612964185e-15	-5.4033411612964185e-15	2.0000669211497104e-08	-6.694286226830138e-13	1.1795865126753588e-16	9.916692502437979e-17	1.1755624821917507e-13	2.5000447270599773e-09	-2.5348338592793733e-14	-1.9378721384391363e-14	3.400000124693473e-06	-1.6285239359618164e-13	9.643654703864289e-14	-3.315033275079491e-15	-5.485229431175988e-14	-1.1033102775656007e-16
22.77227722772277	3.168350251977971e-12	1.7004431778756492e-12	9.993925093698536e-09	9.605367936237519e-16	9.848147301505125e-11	-2.998571317913533e-13	-6.874619208891716e-14	4.3530898573506193e-16	1.600005189239854e-07	1.2016948236442817e-16	9.000005850101653e-08	1.3695148789344843e-16	-5.513471434135667e-14	1.3999999007929139e-06	7.000335711669622e-10	-2.7871162268835732e-14	3.514659371393166e-20	6.83168932653752e-20	-5.700108157016898e-15	-5.700108157016898e-15	2.000070633077888e-08	-7.065598183995191e-13	1.244311853307509e-16	1.0460833431442294e-16	1.2400670553932143e-13	2.500047644181065e-09	-2.680717116171422e-14	-2.0837009903099723e-14	3.4000001319998743e-06	-1.7222001252545913e-13	1.017281406652478e-13	-3.5031015969268967e-15	-5.788617643614744e-14	-1.187585081281217e-16
23.762376237623762	3.102639241304793e-12	1.761325898107907e-12	9.993637078399542e-09	1.7599285271601596e-16	9.840083968814559e-11	-3.238799069504905e-13	-7.260026539114204e-14	1.491275671161791e-18	1.600005557829589e-07	-1.0065960069953938e-17	9.000006274993291e-08	-2.404363476328772e-17	-5.903455935544333e-14	1.399999895933377e-06	7.00035330671013e-10	-2.933390470576038e-14	3.6974814067853124e-20	7.187053310181453e-20	-5.996875152737379e-15	-5.996875152737379e-15	2.0000743450060652e-08	-7.436910141160247e-13	1.3090371939396598e-16	1.1004974360446613e-16	1.3045716285946784e-13	2.5000505613021526e-09	-2.8266003730634715e-14	-2.2295298421808086e-14	3.400000139306276e-06	-1.8158763145473668e-13	1.070197342918527e-13	-3.691169918774303e-15	-6.092005856053502e-14	-1.2718598849968333e-16
24.752475247524753	3.036928230631615e-12	1.8222086183401647e-12	9.993349063100548e-09	-6.0855108819172e-16	9.832020636123994e-11	-3.4790268210962766e-13	-7.645433869336689e-14	-4.3232643439273755e-16	1.6000059264193245e-07	-1.4030140250433605e-16	9.000006699884928e-08	-1.8503875742002387e-16	-6.293440436952997e-14	1.3999998910738402e-06	7.000370901750638e-10	-3.079664714268503e-14	3.880303442177458e-20	7.542417293825387e-20	-6.29364214845786e-15	-6.29364214845786e-15	2.0000780569342424e-08	-7.808222098325302e-13	1.3737625345718105e-16	1.154911528945093e-16	1.3690762017961423e-13	2.5000534784232404e-09	-2.972483629955521e-14	-2.3753586940516452e-14	3.400000146612677e-06	-1.9095525038401422e-13	1.1231132791845762e-13	-3.87923824062171e-15	-6.39539406849226e-14	-1.3561346887124498e-16
25.742574257425744	2.9712172199584367e-12	1.883091338572422e-12	9.993061047801555e-09	-1.393095029099456e-15	9.823957303433428e-11	-3.7192545726876477e-13	-8.030841199559177e-14	-8.661441444566377e-16	1.60000629500906e-07	-2.7053684493871816e-16	9.000007124776565e-08	-3.4603388007676003e-16	-6.683424938361661e-14	1.399999886214303e-06	7.000388496791146e-10	-3.225938957960968e-14	4.0631254775696044e-20	7.897781277469322e-20	-6.5904091441783405e-15	-6.5904091441783405e-15	2.0000817688624197e-08	-8.179534055490356e-13	1.4384878752039613e-16	1.2093256218455248e-16	1.4335807749976067e-13	2.5000563955443278e-09	-3.1183668868475697e-14	-2.521187545922482e-14	3.4000001539190787e-06	-2.0032286931329176e-13	1.1760292154506254e-13	-4.0673065624691165e-15	-6.698782280931018e-14	-1.4404094924280663e-16
26.73267326732673	2.9055062092852583e-12	1.94397405880468e-12	9.992773032502561e-09	-2.177638970007192e-15	9.815893970742863e-11	-3.9594823242790194e-13	-8.416248529781664e-14	-1.2999618545205378e-15	1.600006663598795e-07	-4.0077228737310027e-16	9.000007549668202e-08	-5.070290027334962e-16	-7.073409439770325e-14	1.3999998813547662e-06	7.000406091831654e-10	-3.3722132016534324e-14	4.245947512961751e-20	8.253145261113257e-20	-6.887176139898821e-15	-6.887176139898821e-15	2.0000854807905972e-08	-8.550846012655412e-13	1.503213215836112e-16	1.2637397147459565e-16	1.4980853481990706e-13	2.5000593126654156e-09	-3.2642501437396195e-14	-2.6670163977933182e-14	3.4000001612254803e-06	-2.096904882425693e-13	1.2289451517166746e-13	-4.2553748843165225e-15	-7.002170493369775e-14	-1.5246842961436828e-16
27.722772277227723	2.8397951986120803e-12	2.004856779036937e-12	9.992485017203567e-09	-2.9621829109149262e-15	9.807830638052298e-11	-4.19971007587039e-13	-8.80165586000415e-14	-1.7337795645844356e-15	1.6000070321885305e-07	-5.310077298074818e-16	9.00000797455984e-08	-6.680241253902317e-16	-7.46339394117899e-14	1.3999998764952294e-06	7.000423686872162e-10	-3.518487445345897e-14	4.4287695483538964e-20	8.608509244757189e-20	-7.183943135619302e-15	-7.183943135619302e-15	2.0000891927187744e-08	-8.922157969820465e-13	1.5679385564682625e-16	1.3181538076463882e-16	1.5625899214005344e-13	2.500062229786503e-09	-3.410133400631668e-14	-2.812845249664154e-14	3.4000001685318815e-06	-2.190581071718468e-13	1.2818610879827236e-13	-4.4434432061639285e-15	-7.305558705808532e-14	-1.6089590998592988e-16
28.712871287128714	2.7740841879389023e-12	2.065739499269195e-12	9.992197001904574e-09	-3.746726851822662e-15	9.799767305361732e-11	-4.4399378274617613e-13	-9.187063190226637e-14	-2.1675972746483357e-15	1.600007400778266e-07	-6.612431722418637e-16	9.000008399451477e-08	-8.290192480469681e-16	-7.853378442587654e-14	1.3999998716356923e-06	7.000441281912669e-10	-3.664761689038362e-14	4.611591583746042e-20	8.963873228401123e-20	-7.480710131339782e-15	-7.480710131339782e-15	2.0000929046469517e-08	-9.29346992698552e-13	1.6326638971004133e-16	1.3725679005468199e-16	1.6270944946019986e-13	2.500065146907591e-09	-3.5560166575237174e-14	-2.9586741015349905e-14	3.400000175838283e-06	-2.2842572610112434e-13	1.3347770242487728e-13	-4.6315115280113344e-15	-7.608946918247289e-14	-1.6932339035749154e-16
29.7029702970297	2.7083731772657244e-12	2.1266222195014527e-12	9.99190898660558e-09	-4.531270792730397e-15	9.791703972671167e-11	-4.680165579053133e-13	-9.572470520449122e-14	-2.6014149847122355e-15	1.600007769368001e-07	-7.914786146762458e-16	9.000008824343114e-08	-9.90014370703704e-16	-8.243362943996318e-14	1.3999998667761554e-06	7.000458876953177e-10	-3.8110359327308266e-14	4.7944136191381884e-20	9.319237212045057e-20	-7.777477127060262e-15	-7.777477127060262e-15	2.0000966165751292e-08	-9.664781884150575e-13	1.697389237732564e-16	1.4269819934472516e-16	1.6915990678034624e-13	2.500068064028678e-09	-3.7018999144157666e-14	-3.104502953405827e-14	3.4000001831446846e-06	-2.3779334503040183e-13	1.387692960514822e-13	-4.819579849858741e-15	-7.912335130686046e-14	-1.777508707290532e-16
30.693069306930692	2.6426621665925464e-12	2.18750493973371e-12	9.991620971306588e-09	-5.31581473363813e-15	9.783640639980601e-11	-4.920393330644504e-13	-9.957877850671609e-14	-3.0352326947761336e-15	1.6000081379577365e-07	-9.217140571106273e-16	9.000009249234751e-08	-1.1510094933604396e-15	-8.633347445404981e-14	1.3999998619166186e-06	7.000476471993685e-10	-3.957310176423291e-14	4.977235654530334e-20	9.674601195688989e-20	-8.074244122780741e-15	-8.074244122780741e-15	2.0001003285033064e-08	-1.0036093841315629e-12	1.7621145783647145e-16	1.4813960863476833e-16	1.7561036410049263e-13	2.500070981149766e-09	-3.847783171307815e-14	-3.250331805276663e-14	3.400000190451086e-06	-2.4716096395967937e-13	1.4406088967808707e-13	-5.007648171706147e-15	-8.215723343124803e-14	-1.861783511006148e-16
31.683168316831683	2.576951155919368e-12	2.248387659965968e-12	9.991332956007594e-09	-6.100358674545867e-15	9.775577307290037e-11	-5.160621082235875e-13	-1.0343285180894095e-13	-3.4690504048400338e-15	1.600008506547472e-07	-1.0519494995450092e-15	9.000009674126388e-08	-1.3120046160171758e-15	-9.023331946813647e-14	1.3999998570570815e-06	7.000494067034193e-10	-4.103584420115756e-14	5.1600576899224805e-20	1.0029965179332924e-19	-8.371011118501222e-15	-8.371011118501222e-15	2.0001040404314837e-08	-1.0407405798480684e-12	1.8268399189968653e-16	1.535810179248115e-16	1.8206082142063904e-13	2.500073898270854e-09	-3.9936664281998645e-14	-3.3961606571474994e-14	3.4000001977574874e-06	-2.565285828889569e-13	1.4935248330469199e-13	-5.195716493553554e-15	-8.51911155556356e-14	-1.9460583147217644e-16
