time	Cdc25_phosphorylated	Cyclin_Cdk1_MPF	Cyclin_Cdk1_preMPF	Wee1_phosphorylated	Cyclin	IE_phosphorylated	APC_active	Cdk1_total	Cdc25_total	Wee1_total	IE_total	APC_total	ppase	Cdc25	Wee1	Cdk1	IE	Cyclin_total
0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	100.0	0.0	0.0
0.9900990099009901	0.0008980146502448597	0.13125884315644587	0.0472706497884597	0.0008980146502448598	0.6995704343819121	0.8539919664663912	0.9881866947943757	100.0	1.0	1.0	1.0	1.0	1.0	0.9991019853497551	0.9991019853497551	100.0	0.1460080335336088	0.8780999273268177
1.9801980198019802	0.004608729132414599	0.30169685418013453	0.23083366283642875	0.004608729132414598	1.0340100822253582	0.7115237688667772	0.9831007805981703	100.0	1.0	1.0	1.0	1.0	1.0	0.9953912708675854	0.9953912708675854	100.0	0.28847623113322285	1.5665405992419215
2.9702970297029703	0.01043926349685113	0.4180910877632825	0.49542113431479673	0.010439263496851129	1.195020318389449	0.5723182783704548	0.9747928604368344	100.0	1.0	1.0	1.0	1.0	1.0	0.9895607365031489	0.9895607365031489	100.0	0.4276817216295452	2.1085325404675284
3.9603960396039604	0.01729452036130823	0.48861410674090916	0.7764023492183474	0.017294520361308227	1.2744714275207005	0.435568725793381	0.9605025582324083	100.0	1.0	1.0	1.0	1.0	1.0	0.9827054796386918	0.9827054796386918	100.0	0.564431274206619	2.539487883479957
4.9504950495049505	0.024469864453321322	0.5323011051640051	1.0404872655928217	0.024469864453321322	1.316852720430961	0.301004880510776	0.9371366315910791	100.0	1.0	1.0	1.0	1.0	1.0	0.9755301355466787	0.9755301355466787	100.0	0.698995119489224	2.8896410911877877
5.9405940594059405	0.031612755681634984	0.5629032914564862	1.2786993330386185	0.031612755681634984	1.3440912060685373	0.16942403642769982	0.9021796020871305	100.0	1.0	1.0	1.0	1.0	1.0	0.968387244318365	0.968387244318365	100.0	0.8305759635723002	3.185693830563642
6.930693069306931	0.03858835782876018	0.5886983049720971	1.4954800407855406	0.03858835782876018	1.3671662505308713	0.04636021458252058	0.8545647378465846	100.0	1.0	1.0	1.0	1.0	1.0	0.9614116421712399	0.9614116421712399	100.0	0.9536397854174794	3.451344596288509
7.920792079207921	0.045381381606683015	0.6143065494202832	1.7008949711559562	0.045381381606683015	1.3913085938942793	0.0008895135311799829	0.7977857750827662	100.0	1.0	1.0	1.0	1.0	1.0	0.954618618393317	0.954618618393317	100.0	0.9991104864688201	3.706510114470519
8.910891089108912	0.052029609189220206	0.6413267315727129	1.9035668503023715	0.052029609189220206	1.4172041907944726	0.0009214408010114475	0.7419230660328922	100.0	1.0	1.0	1.0	1.0	1.0	0.9479703908107798	0.9479703908107798	100.0	0.9990785591989886	3.9620977726695568
9.900990099009901	0.058577403198958135	0.6698015872029808	2.108816106136208	0.058577403198958135	1.4439639357102554	0.0009662519146386385	0.6883866505957348	100.0	1.0	1.0	1.0	1.0	1.0	0.9414225968010419	0.9414225968010419	100.0	0.9990337480853614	4.222581629049444
10.89108910891089	0.06506363700319873	0.6996337961548589	2.32052568094821	0.06506363700319873	1.4710732746629631	0.0010136115776222705	0.6372200296896803	100.0	1.0	1.0	1.0	1.0	1.0	0.9349363629968013	0.9349363629968013	100.0	0.9989863884223777	4.491232751766033
11.881188118811881	0.07152214328017777	0.7307696845498562	2.5416261624510117	0.07152214328017775	1.4982343907217843	0.0010634871827562178	0.5884586433807166	100.0	1.0	1.0	1.0	1.0	1.0	0.9284778567198222	0.9284778567198222	100.0	0.9989365128172438	4.770630237722653
12.871287128712872	0.07798315567678545	0.7632050080159437	2.774399817644101	0.07798315567678543	1.5252512272168972	0.0011159286841945439	0.5421287595736152	100.0	1.0	1.0	1.0	1.0	1.0	0.9220168443232145	0.9220168443232146	100.0	0.9988840713158055	5.062856052876942
13.861386138613861	0.08447444583541051	0.7969697711215189	3.0206773949996824	0.0844744458354105	1.5519761444391853	0.0011710478672747311	0.49824637313636244	100.0	1.0	1.0	1.0	1.0	1.0	0.9155255541645895	0.9155255541645895	100.0	0.9988289521327253	5.369623310560387
14.85148514851485	0.09102210385937726	0.8321164240731773	3.2819583745218566	0.09102210385937724	1.5782853477038579	0.0012290011656661641	0.4568162475320218	100.0	1.0	1.0	1.0	1.0	1.0	0.9089778961406227	0.9089778961406227	100.0	0.9987709988343338	5.692360146298892
15.841584158415841	0.09765108771939386	0.8687136223914999	3.5594822187004156	0.09765108771939386	1.6040679612825537	0.0012899810795792034	0.417831146875162	100.0	1.0	1.0	1.0	1.0	1.0	0.9023489122806061	0.9023489122806061	100.0	0.9987100189204208	6.0322638023744695
16.831683168316832	0.10438564745133855	0.9068439176539126	3.8542691385713836	0.10438564745133855	1.6292216699138882	0.001354214150125451	0.3812713078336387	100.0	1.0	1.0	1.0	1.0	1.0	0.8956143525486615	0.8956143525486615	100.0	0.9986457858498745	6.3903347261391845
17.821782178217823	0.11124969057057059	0.9466038154583245	4.167142048795524	0.1112496905705706	1.6536515398109917	0.0014219632221779016	0.34710419462925013	100.0	1.0	1.0	1.0	1.0	1.0	0.8887503094294295	0.8887503094294293	100.0	0.9985780367778221	6.76739740406484
18.81188118811881	0.11826712706618486	0.9881052177474023	4.498737051957809	0.11826712706618488	1.6772703531946171	0.0014935325759615394	0.31528456889762335	100.0	1.0	1.0	1.0	1.0	1.0	0.8817328729338152	0.8817328729338151	100.0	0.9985064674240385	7.164112622899829
19.801980198019802	0.1254622160467065	1.0314777082263213	4.849507181638124	0.1254622160467065	1.699999600903087	0.0015692752161474987	0.28575489070736604	100.0	1.0	1.0	1.0	1.0	1.0	0.8745377839532935	0.8745377839532935	100.0	0.9984307247838525	7.580984490767532
20.792079207920793	0.13285992725461734	1.0768714069261516	5.2197225411667	0.13285992725461734	1.7217706695589896	0.0016496020688335355	0.25844604749912653	100.0	1.0	1.0	1.0	1.0	1.0	0.8671400727453826	0.8671400727453826	100.0	0.9983503979311664	8.01836461765184
21.78217821782178	0.1404863264298168	1.1244602796547756	5.609468923983959	0.1404863264298168	1.7425259568591331	0.0017349931497650129	0.23327839105248382	100.0	1.0	1.0	1.0	1.0	1.0	0.8595136735701832	0.8595136735701832	100.0	0.998265006850235	8.476455160497869
22.77227722772277	0.14836899133738315	1.17444587773579	6.018646315481326	0.14836899133738315	1.7622197554007832	0.0018260109856242464	0.21016304014630743	100.0	1.0	1.0	1.0	1.0	1.0	0.8516310086626169	0.8516310086626169	100.0	0.9981739890143757	8.955311948617899
23.762376237623762	0.15653746507280175	1.2270615580408992	6.446968110746976	0.15653746507280175	1.780818812265529	0.0019233168010142172	0.18900339450060735	100.0	1.0	1.0	1.0	1.0	1.0	0.8434625349271982	0.8434625349271982	100.0	0.9980766831989858	9.454848481053405
24.752475247524753	0.1650237538841913	1.282577287776102	6.893961467632514	0.1650237538841913	1.798302517442111	0.002027690221331995	0.16969679305597327	100.0	1.0	1.0	1.0	1.0	1.0	0.8349762461158087	0.8349762461158087	100.0	0.997972309778668	9.974841272850728
25.742574257425744	0.17386287837964284	1.3413051993771987	7.3589688488690435	0.17386287837964284	1.8146627110258282	0.002140053555976164	0.1521362449899384	100.0	1.0	1.0	1.0	1.0	1.0	0.8261371216203571	0.8261371216203571	100.0	0.9978599464440239	10.514936759272071
