time	T	B	E	R	V
22.77227722772277	150.25675964632308	3.989316841296736	173.31008808800706	43.27637090961987	0.0
23.762376237623762	167.6755401194127	4.279984212122807	171.6108941402548	44.98345712700409	0.0
24.752475247524753	185.4020986874937	4.571107417915166	169.91996760288092	46.67374303620771	0.0
25.742574257425744	203.1120017670099	4.862520860510152	168.23809196924293	48.347314669959744	0.0
26.73267326732673	220.48202819146033	5.1541036840875645	166.565907699427	50.004265081333386	0.0
27.722772277227723	237.21332544903316	5.445767089723874	164.90394181023163	51.644693080947036	0.0
28.712871287128714	253.0509466827173	5.737445336643705	163.2526302687674	53.268702229589564	0.0
29.7029702970297	267.79722621501384	6.029089358043442	161.6123351552848	54.876400025335904	0.0
30.693069306930692	281.3178679115033	6.320662222751112	159.98335797462636	56.467897240580406	0.0
31.683168316831683	293.54108760160807	6.612135897998897	158.36595009663966	58.04330737597943	0.0
32.67326732673267	304.4512593127053	6.903488928453823	156.76032103116214	59.60274620655611	0.0
33.663366336633665	314.079063181872	7.19470476257955	155.16664505127852	61.14633140121678	0.0
34.65346534653465	322.49013870628886	7.485770536917805	153.58506654507144	62.67418220122307	0.0
35.64356435643565	329.77388012479264	7.776676186914911	152.01570437509403	64.18641914663387	0.0
36.633663366336634	336.03347870618086	8.06741379067579	150.4586554602626	65.68316384186852	0.0
37.62376237623762	341.3777870274887	8.357977080285949	148.9139977416482	67.16453875354664	0.0
38.613861386138616	345.91516304926984	8.648361074968959	147.3817926547053	68.63066703519058	0.0
39.603960396039604	349.7491679057378	8.93856180304696	145.8620872046701	70.0816723743664	0.0
40.59405940594059	352.9758396226729	9.22857608935893	144.35491571989004	71.51767885872447	0.0
41.584158415841586	355.6822106004846	9.518401391324984	142.86030134209867	72.93881085804594	0.0
42.57425742574257	357.94574487909705	9.808035671490448	141.37825730043912	74.34519291992909	0.0
43.56435643564356	359.83441285194584	10.097477297872711	139.90878800432557	75.73694967733562	0.0
44.554455445544555	361.4071774356433	10.38672496501957	138.4518899914353	77.11420576587207	0.0
45.54455445544554	362.7147184770242	10.675777631648309	137.00755274721118	78.47708575010854	0.0
46.53465346534654	363.8002722068639	10.964634470778893	135.5757594207098	79.82571405737175	0.0
47.524752475247524	364.7005018345924	11.253294829694976	134.15648745235256	81.16021491811279	0.0
48.51485148514851	365.446341955758	11.541758197792337	132.74970912451798	82.48071231225694	0.0
49.504950495049506	366.0637881951372	11.830024180550827	131.3553920486291	83.78732992058794	0.0
50.495049504950494	366.5746134116261	12.118092478382493	129.97349959733964	85.08019108065716	0.0
51.48514851485149	366.9970038665934	12.405962869475072	128.60399128860988	86.35941874677151	0.0
52.475247524752476	367.3461161083182	12.693635195787792	127.24682312892098	87.62513545355722	0.0
53.46534653465346	367.6345584396048	12.981109351621937	125.9019479207126	88.87746328274888	0.0
54.45544554455446	367.87280348598	13.268385274267894	124.5693155387917	90.1165238328629	0.0
55.445544554455445	368.0695391397955	13.55546293634343	123.2488731795883	91.34243819146971	0.0
56.43564356435643	368.2319652951786	13.842342339511777	121.94056558657044	92.55532690981651	0.0
57.42574257425743	368.36604369886766	14.12902350932251	120.6443352547453	93.75530997957267	0.0
58.415841584158414	368.4767074091365	14.415506490974916	119.36012261662893	94.94250681150999	0.0
59.4059405940594	368.56803597915166	14.701791345833533	118.08786621187463	96.11703621593898	0.0
60.396039603960396	368.6434015243031	14.987878148562826	116.82750284234145	97.27901638475362	0.0
61.386138613861384	368.70559031859705	15.2737669847688	115.57896771422554	98.42856487494501	0.0
62.37623762376238	368.7569038432222	15.559457949057354	114.3421945686323	99.56579859346411	0.0
63.366336633663366	368.7992426235119	15.844951143435637	113.11711580178414	100.69083378332654	0.0
64.35643564356435	368.8341757548176	16.130246675994783	111.90366257595119	101.8037860108588	0.0
65.34653465346534	368.8629984580979	16.41534465982501	110.70176492199917	102.90477015400297	0.0
66.33663366336634	368.886779732925	16.70024521212128	109.51135183440383	103.99390039159707	0.0
67.32673267326733	368.9064017584755	16.984948453446396	108.33235135942807	105.07129019356302	0.0
68.31683168316832	368.9225924716662	17.269454507123523	107.164690677114	106.13705231193615	0.0
69.3069306930693	368.9359524666787	17.55376349873581	106.00829617762483	107.19129877268182	0.0
70.29702970297029	368.9469772669725	17.837875555712902	104.86309353252284	108.23414086823394	0.0
71.2871287128713	368.95607573093656	18.121790806989775	103.72900776139703	109.26568915071216	0.0
72.27722772277228	368.96358510069905	18.40550938272827	102.60596329403049	110.28605342580289	0.0
73.26732673267327	368.96978356253265	18.689031414084813	101.4938840287995	111.2953427472151	0.0
74.25742574257426	368.97490061553316	18.972357033018973	100.39269338749169	112.29366541169347	0.0
75.24752475247524	368.9791255629838	19.255486372136716	99.30231436672985	113.28112895456906	0.0
76.23762376237623	368.9826145571729	19.538419564560503	98.22266958637775	114.25784014579817	0.0
77.22772277227723	368.98549640396715	19.821156743822318	97.15368133511512	115.22390498646816	0.0
78.21782178217822	368.98787734775806	20.10369804377551	96.09527161339963	116.17942870574092	0.0
79.20792079207921	368.98984502820787	20.38604359852196	95.04736217402176	117.1245157582074	0.0
80.1980198019802	368.9914717335829	20.66819354235221	94.00987456038	118.05926982163729	0.0
81.18811881188118	368.9928170911398	20.950148009695965	92.98273014268624	118.9837937950934	0.0
82.17821782178218	368.99393028398987	21.23190713508135	91.96585015220651	119.89818979739721	0.0
83.16831683168317	368.9948518689365	21.513471053101494	90.95915571362441	120.80255916593427	0.0
84.15841584158416	368.99561531954527	21.79483989838618	89.96256787593619	121.69700245572994	0.0
85.14851485148515	368.9962482658626	22.076013805579105	88.97600764158692	122.5816194388521	0.0
86.13861386138613	368.9967734849691	22.3569929093197	87.99939599393451	123.45650910412706	0.0
87.12871287128712	368.9972097506227	22.63777734422755	87.03265392347195	124.32176965709202	0.0
88.11881188118812	368.9975725523625	22.918367244889247	86.07570245282433	125.1774985201831	0.0
89.10891089108911	368.9978746796739	23.198762745847667	85.12846266049186	126.02379233316647	0.0
90.0990099009901	368.998126683907	23.47896398159356	84.19085570328201	126.86074695382446	0.0
91.08910891089108	368.9983372663549	23.758971086558454	83.26280283768934	127.6884574588485	0.0
92.07920792079207	368.9985136058194	24.03878419510871	82.3442254402609	128.5070181449328	0.0
93.06930693069307	368.99866162791534	24.31840344154061	81.43504502697307	129.3165225300648	0.0
94.05940594059406	368.99878622317635	24.597828960076416	80.53518327165374	130.1170633550063	0.0
95.04950495049505	368.99889142675386	24.877060884861113	79.64456202350942	130.90873258495378	0.0
96.03960396039604	368.9989805682612	25.156099349959742	78.76310332380802	131.69162141136843	0.0
97.02970297029702	368.999056391231	25.434944489355235	77.89072942161594	132.46582025399613	0.0
98.01980198019803	368.99912116327954	25.71359643694647	77.02736278917754	133.23141876296006	0.0
99.00990099009901	368.99917676874963	25.99205532654662	76.17292613666093	133.98850582098132	0.0
100.0	368.99922475837076	26.270321291882293	75.32734242527951	134.73716954592842	0.0
