time	FITC_Dextran_three_compartment_model_compartment_1	FITC_Dextran_three_compartment_model_compartment_2	FITC_Dextran_three_compartment_model_compartment_3	Pyranine_three_compartment_model_compartment_1	Pyranine_three_compartment_model_compartment_2	Pyranine_three_compartment_model_compartment_3	FITC_Dextran_single_compartment_model	Pyranine_single_compartment_model
22.77227722772277	103.10745554772707	37.4088859208294	9.837668227708173	0.0	0.0	0.0	178.63352038984	-0.0
23.762376237623762	105.91222690619004	39.82317492463236	10.893222413806736	0.0	0.0	0.0	185.02028735675384	-0.0
24.752475247524753	108.61610847891177	42.24967318102514	11.99998737344731	0.0	0.0	0.0	191.3066750002333	-0.0
25.742574257425744	111.22272934918807	44.684378497929856	13.156585174277817	0.0	0.0	0.0	197.49426095863996	-0.0
26.73267326732673	113.73558805916515	47.12356081054887	14.361545682907783	0.0	0.0	0.0	203.58459807496197	-0.0
27.722772277227723	116.15805730577674	49.56374778144244	15.61331924227632	0.0	0.0	0.0	209.57921478651738	-0.0
28.712871287128714	118.49338846829465	52.00171108232843	16.910288413975113	0.0	0.0	0.0	215.47961550853196	-0.0
29.7029702970297	120.74471597037174	54.43445333988758	18.250778824147595	0.0	0.0	0.0	221.28728101168923	-0.0
30.693069306930692	122.91506148846754	56.85919569191551	19.633069199423296	0.0	0.0	0.0	227.00366879374602	-0.0
31.683168316831683	125.00733800689785	59.2733659477789	21.055400612829455	0.0	0.0	0.0	232.63021344530753	-0.0
32.67326732673267	127.02435372771676	61.67458731513799	22.515985002743474	0.0	0.0	0.0	238.16832700985387	-0.0
33.663366336633665	128.96881583973735	64.06066767114318	24.013013004500703	0.0	0.0	0.0	243.61939933810785	-0.0
34.65346534653465	130.8433341521454	66.42958935201212	25.544661139249435	0.0	0.0	0.0	248.98479843683324	-0.0
35.64356435643565	132.65042459729406	68.77949943864938	27.109098398809483	0.0	0.0	0.0	254.2658708121514	-0.0
36.633663366336634	134.3925126075039	71.10870051539082	28.704492265121655	0.0	0.0	0.0	259.4639418074619	-0.0
37.62376237623762	136.07193637040123	73.41564188039483	30.329014200218626	0.0	0.0	0.0	264.58031593605136	-0.0
38.613861386138616	137.6909499672056	75.69891118700036	31.980844640779416	0.0	0.0	0.0	269.6162772084766	-0.0
39.603960396039604	139.25172639813238	77.95722649658029	33.658177529111434	0.0	0.0	0.0	274.57308945480065	-0.0
40.59405940594059	140.7563604988945	80.18942872437547	35.359224410526366	0.0	0.0	0.0	279.4519966417644	-0.0
41.584158415841586	142.20687175233925	82.39447445989575	37.08221812618719	0.0	0.0	0.0	284.2542231849748	-0.0
42.57425742574257	143.60520699893917	84.57142914490268	38.825416128159766	0.0	0.0	0.0	288.9809742561845	-0.0
43.56435643564356	144.95324304986138	86.71946059224553	40.58710344240802	0.0	0.0	0.0	293.63343608574365	-0.0
44.554455445544555	146.25278920591597	88.83783283055298	42.36559530299631	0.0	0.0	0.0	298.21277626029735	-0.0
45.54455445544554	147.50558968596778	90.92590025904408	44.15923948086477	0.0	0.0	0.0	302.7201440158041	-0.0
46.53465346534654	148.71332596795042	92.98310209851033	45.96641832808071	0.0	0.0	0.0	307.1566705259498	-0.0
47.524752475247524	149.87761904539266	95.00895712549001	47.78555055701308	0.0	0.0	0.0	311.52346918602774	-0.0
48.51485148514851	151.00003160238273	97.00305867681058	49.61509277315682	0.0	0.0	0.0	315.82163589235756	-0.0
49.504950495049506	152.0820701156079	98.96506989328229	51.453540795810035	0.0	0.0	0.0	320.05224931731294	-0.0
50.495049504950494	153.1251868708041	100.89471924140301	53.29943073807164	0.0	0.0	0.0	324.21637118002576	-0.0
51.48514851485149	154.13078191315438	102.79179624617811	55.151339911682285	0.0	0.0	0.0	328.3150465128365	-0.0
52.475247524752476	155.10020492717362	104.65614744722154	57.0078875512307	0.0	0.0	0.0	332.3493039235569	-0.0
53.46534653465346	156.03475704907981	106.48767256674745	58.86773537106229	0.0	0.0	0.0	336.3201558536098	-0.0
54.45544554455446	156.93569261146567	108.28632088726883	60.72958796273948	0.0	0.0	0.0	340.22859883211305	-0.0
55.445544554455445	157.80422082789954	110.05208781268165	62.59219305899952	0.0	0.0	0.0	344.07561372596945	-0.0
56.43564356435643	158.6415074155699	111.78501161676805	64.45434166498832	0.0	0.0	0.0	347.8621659860257	-0.0
57.42574257425743	159.4486761599389	113.48517036492056	66.31486807165402	0.0	0.0	0.0	351.58920588936337	-0.0
58.415841584158414	160.226810423024	115.15267900203044	68.17264976096236	0.0	0.0	0.0	355.2576687777814	-0.0
59.4059405940594	160.97695459742513	116.78768659840195	70.02660721234635	0.0	0.0	0.0	358.8684752925301	-0.0
60.396039603960396	161.7001155082775	118.39037374544547	71.87570361966925	0.0	0.0	0.0	362.42253160535637	-0.0
61.386138613861384	162.39726376423368	119.96095009611312	73.71894452575413	0.0	0.0	0.0	365.92072964591813	-0.0
62.37623762376238	163.06933506065363	121.49965203921823	75.55537738463724	0.0	0.0	0.0	369.36394732562275	-0.0
63.366336633663366	163.71723143493338	123.00674050620937	77.38409105582387	0.0	0.0	0.0	372.75304875794956	-0.0
64.35643564356435	164.34182247780362	124.48249889805491	79.2042152406521	0.0	0.0	0.0	376.08888447530825	-0.0
65.34653465346534	164.94394649980256	125.92723113289748	81.01491986370478	0.0	0.0	0.0	379.3722916424895	-0.0
66.33663366336634	165.52441165716058	127.34125980144228	82.81541440869937	0.0	0.0	0.0	382.6040942667606	-0.0
67.32673267326733	166.08399703572076	128.72492443235032	84.60494721086745	0.0	0.0	0.0	385.78510340465937	-0.0
68.31683168316832	166.62345369740729	130.07857985428063	86.38280471439946	0.0	0.0	0.0	388.91611736553745	-0.0
69.3069306930693	167.14350568745948	131.4025946579169	88.14831069647167	0.0	0.0	0.0	391.997921911905	-0.0
70.29702970297029	167.64485100706824	132.69734974473383	89.90082546535301	0.0	0.0	0.0	395.03129045662666	-0.0
71.2871287128713	168.12816254936348	133.9632369664807	91.63974503391307	0.0	0.0	0.0	398.0169842570179	-0.0
72.27722772277228	168.59408900341327	135.20065784251258	93.36450027488948	0.0	0.0	0.0	400.9557526058908	-0.0
73.26732673267327	169.0432557240189	136.41002235928516	95.07455605921713	0.0	0.0	0.0	403.8483330195973	-0.0
74.25742574257426	169.47626557190662	137.59174783972065	96.76941038263018	0.0	0.0	0.0	406.69545142311745	-0.0
75.24752475247524	169.89369972202394	138.7462578868572	98.44859348193799	0.0	0.0	0.0	409.4978223322382	-0.0
76.23762376237623	170.29611844301064	139.8739813933491	100.111666944915	0.0	0.0	0.0	412.25614903286856	-0.0
77.22772277227723	170.68406184948614	140.97535161223942	101.75822281603084	0.0	0.0	0.0	414.9711237575377	-0.0
78.21782178217822	171.05805063093786	142.0508052795527	103.3878827006592	0.0	0.0	0.0	417.64342785911765	-0.0
79.20792079207921	171.41858674874607	143.10078180690553	105.00029686840688	0.0	0.0	0.0	420.2737319818168	-0.0
80.1980198019802	171.76615410656478	144.1257225312485	106.59514335880976	0.0	0.0	0.0	422.8626962294851	-0.0
81.18811881188118	172.10121919967176	145.12607000828464	108.17212709195337	0.0	0.0	0.0	425.41097033127465	-0.0
82.17821782178218	172.42423174309195	146.1022673494539	109.73097898510369	0.0	0.0	0.0	427.9191938046966	-0.0
83.16831683168317	172.73562527627018	147.05475760692656	111.27145507615894	0.0	0.0	0.0	430.38799611611466	-0.0
84.15841584158416	173.03581774442787	147.9839832056206	112.79333565532684	0.0	0.0	0.0	432.8179968387167	-0.0
85.14851485148515	173.3252120587171	148.8903854168142	114.29642440668167	0.0	0.0	0.0	435.2098058080039	-0.0
86.13861386138613	173.6041966368919	149.77440386894474	115.78054756087852	0.0	0.0	0.0	437.56402327483534	-0.0
87.12871287128712	173.87314592498697	150.6364760940712	117.24555305985287	0.0	0.0	0.0	439.88124005606767	-0.0
88.11881188118812	174.13242090010252	151.47703710938313	118.6913097342134	0.0	0.0	0.0	442.162037682827	-0.0
89.10891089108911	174.38236955481358	152.29651903218328	120.11770649411554	0.0	0.0	0.0	444.40698854645086	-0.0
90.0990099009901	174.6233273644635	153.0953507253113	121.52465153406315	0.523792467579295	0.0009588360835325923	1.170557375626903e-06	446.6166560421357	0.5719940156415135
91.08910891089108	174.85561773883617	153.87395746988298	122.91207155151282	5.6575210217699174	0.11322508545044474	0.0015165818579397044	448.7915947103276	6.260893643035174
92.07920792079207	175.07955244953394	154.63276067902376	124.27991098849444	10.6065854059045	0.40275539091690826	0.010272170043457337	450.93235037589	11.893745453843552
93.06930693069307	175.29543205623278	155.37217761321193	125.62813127613585	15.377628132796037	0.8566518416025055	0.03216824794467276	453.03946028508443	17.471101638815444
94.05940594059406	175.5035463072278	156.09262113826398	126.95671010431349	19.977052778577065	1.4627150616869342	0.07245251066021828	455.11345324039877	22.993508948440653
95.04950495049505	175.704174528344	156.79449950161333	128.26564070551922	24.411032577794522	2.209410644321393	0.13576680379304124	457.1548497332555	28.46150874654848
96.03960396039604	175.8975859978414	157.4782161303755	129.55493115547566	28.685518708994046	3.085837097792516	0.226191115799845	459.1641620746353	33.875637063377795
97.02970297029702	176.0840403078334	158.1441694498908	130.82460369066763	32.80624828224088	4.081695236789776	0.34728494568909096	461.14189452364695	39.23642464812436
98.01980198019803	176.26378771270512	158.7927527215682	132.07469404294113	36.778752039333725	5.187258956958441	0.5021261843214452	463.0885434140765	44.5443970209704
99.00990099009901	176.43706946499884	159.42435389886515	133.3052507912584	40.60836177702953	6.393347332655151	0.693347643282056	465.00459727894827	49.800074524601335
100.0	176.604118139217	160.03935550031068	134.51633473065837	44.30021750324963	7.691297980522351	0.9231713580267502	466.89053697312664	55.0039723752154
