time	R	C	I	X	A	L
0.0	1.0	0.0	1.0	0.0	0.0	0.1
0.9900990099009901	0.9999037925020117	9.432176242768699e-05	0.9999576345242432	1.8491465643933724e-06	4.0714836272606614e-05	0.1
1.9801980198019802	0.9998138033455689	0.00018325342183374662	0.9998353033450783	3.6291924305391036e-06	0.0001626750421577115	0.1
2.9702970297029703	0.9997309109075514	0.00026713812489550777	0.9996392204787647	5.307395834846896e-06	0.00036085988090814726	0.1
3.9603960396039604	0.9996559307664188	0.00034626284199312584	0.9993752421225115	6.889226141858567e-06	0.0006304894165007575	0.1
4.9504950495049505	0.999589619374628	0.0004208983062843367	0.9990488899735592	8.379897069721173e-06	0.0009670443298473102	0.1
5.9405940594059405	0.9995326770918916	0.0004912998694159648	0.9986653666886001	9.78437277077098e-06	0.0013662543305640942	0.1
6.930693069306931	0.999485751658502	0.0005577085123489863	0.9982295733773829	1.1107379330752528e-05	0.0018240849815575127	0.1
7.920792079207921	0.999449440982835	0.0006203515246960951	0.9977461240671011	1.235340976198401e-05	0.0023367266961981156	0.1
8.910891089108912	0.9994242960528592	0.0006794433595930816	0.9972193608646363	1.3526734263941902e-05	0.002900583235461299	0.1
9.900990099009901	0.9994108234538462	0.0007351863079510454	0.9966533671051773	1.4631407763137125e-05	0.003512261677225397	0.1
10.89108910891089	0.999409488168126	0.000787771253732969	0.9960519821444511	1.567127942087275e-05	0.004168561163460504	0.1
11.881188118811881	0.9994207160441326	0.0008373783087370619	0.9954188144418982	1.6650001278858728e-05	0.004866462814194355	0.1
12.871287128712872	0.9994448958634053	0.0008841773686903271	0.9947572526521069	1.7571035271752802e-05	0.005603121209789873	0.1
13.861386138613861	0.9994823816543681	0.0009283287262755231	0.994070478079427	1.843766229348115e-05	0.006375854822294388	0.1
14.85148514851485	0.9995334947967023	0.0009699836178555961	0.9933614760584445	1.9252990298016297e-05	0.007182137227727362	0.1
15.841584158415841	0.9995985260469569	0.0010092847524469123	0.9926330469573997	2.0019962506370757e-05	0.008019588610243114	0.1
16.831683168316832	0.999677737313536	0.0010463667723687442	0.9918878159160952	2.0741364859280748e-05	0.008885968216150994	0.1
17.821782178217823	0.9997713633498545	0.0010813566910134254	0.9911282421913563	2.141983277350258e-05	0.009779167097471553	0.1
18.81188118811881	0.9998796134659784	0.001114374334685047	0.9903566285982074	2.2057858704631245e-05	0.010697200783487822	0.1
19.801980198019802	1.000002673169369	0.0011455327653414513	0.9895751305900569	2.2657799600796714e-05	0.011638202225821844	0.1
20.792079207920793	1.0001407056394978	0.0011749386593640724	0.988785764485669	2.322188350600633e-05	0.012600415389633947	0.1
21.78217821782178	1.0002938531192918	0.0012026926644916108	0.9879904152629421	2.3752215881684452e-05	0.013582189174874758	0.1
22.77227722772277	1.0004622382850634	0.0012288897511124233	0.9871908442397485	2.425078600411115e-05	0.014581971424313906	0.1
23.762376237623762	1.0006459654278237	0.0012536195141240186	0.9863886957750185	2.471947264782137e-05	0.015598303677267937	0.1
24.752475247524753	1.000845121643683	0.0012769664781375268	0.9855855040042923	2.5160049804800386e-05	0.01662981590051443	0.1
25.742574257425744	1.0010597779656591	0.0012990103874740138	0.9847826992653633	2.557419221361927e-05	0.017675221457746703	0.1
26.73267326732673	1.0012899904169577	0.0013198264760213494	0.9839816141059015	2.5963480591859994e-05	0.018733312399960723	0.1
27.722772277227723	1.001535801024745	0.0013394857271729877	0.9831834890772727	2.632940671498453e-05	0.019802954921267428	0.1
28.712871287128714	1.001797238726589	0.0013580551064384318	0.9823894779515605	2.6673378054869084e-05	0.020883085259408796	0.1
29.7029702970297	1.0020743202593654	0.0013755977898457445	0.9816006528410581	2.699672232061238e-05	0.02197270567209458	0.1
30.693069306930692	1.0023670509861071	0.0013921733768292852	0.980818008979665	2.730069175712913e-05	0.023070880675500297	0.1
31.683168316831683	1.00267542568827	0.0014078380944601743	0.9800424693150992	2.758646728813449e-05	0.024176733429492607	0.1
32.67326732673267	1.0029994292914761	0.0014226449851500093	0.9792748887360387	2.7855162372956874e-05	0.02528944240642236	0.1
33.663366336633665	1.0033390375584041	0.001436644086209572	0.9785160581160075	2.810782670776608e-05	0.0264082382030256	0.1
34.65346534653465	1.0036942177446342	0.0014498826001625355	0.9777667081532813	2.8345449753851475e-05	0.027532400510788417	0.1
35.64356435643565	1.0040649292073507	0.001462405053401431	0.9770275129491359	2.8568964049352444e-05	0.028661255290263005	0.1
36.633663366336634	1.004451123996783	0.0014742534505729028	0.9762990934896769	2.8779248438160083e-05	0.029794172020676944	0.1
37.62376237623762	1.0048527473775843	0.0014854674116340856	0.975582020737497	2.8977130967370765e-05	0.030930561253908452	0.1
38.613861386138616	1.0052697383484943	0.0014960843085317385	0.9748768187112478	2.9163391770264615e-05	0.03206987217853565	0.1
39.603960396039604	1.0057020301211783	0.001506139391761637	0.9741839673369399	2.9338765751412515e-05	0.03321159036214394	0.1
40.59405940594059	1.006149550572809	0.0015156659104442487	0.9735039051512215	2.950394514131012e-05	0.03435523560951682	0.1
41.584158415841586	1.0066122226716414	0.0015246952257251087	0.9728370318523001	2.9659581916345766e-05	0.03550035994012914	0.1
42.57425742574257	1.0070899648651	0.0015332569149011906	0.9721837106387291	2.980629002917658e-05	0.036646545731869234	0.1
43.56435643564356	1.0075826914591706	0.0015413788733965544	0.9715442704980464	2.9944647594251407e-05	0.037793403904268975	0.1
44.554455445544555	1.008090312966846	0.001549087409085384	0.9709190083200402	3.007519890207667e-05	0.03894057223922407	0.1
45.54455445544554	1.0086127364434574	0.0015564073333316207	0.9703081909348132	3.0198456395357597e-05	0.04008771376082337	0.1
46.53465346534654	1.0091498657882159	0.0015633620436666079	0.9697120569582601	3.0314902450890422e-05	0.04123451526639655	0.1
47.524752475247524	1.0097016020346419	0.0015699736037154935	0.9691308185734981	3.042499106999885e-05	0.04238068590800254	0.1
48.51485148514851	1.010267843624024	0.0015762628188278668	0.9685646632150253	3.052914955050667e-05	0.04352595585032114	0.1
49.504950495049506	1.0108484866580778	0.0015822493065821043	0.9680137551333607	3.0627779985489747e-05	0.04467007502261783	0.1
50.495049504950494	1.0114434251446445	0.0015879515655156887	0.9674782369195556	3.072126075464518e-05	0.04581281190226982	0.1
51.48514851485149	1.0120525512114573	0.0015933870358789148	0.9669582308457206	3.080994783425894e-05	0.04695395244310935	0.1
52.475247524752476	1.0126757553203714	0.0015985721604700365	0.9664538402076692	3.0894176114280195e-05	0.04809329900219421	0.1
