time	C	A_T	R	RC
0.0	4000.0	0.0	53.0	0.0
0.9900990099009901	1466.4754044584981	0.0	0.03567835071200549	52.87604327550529
1.9801980198019802	544.9173193746839	0.0	0.09420976762204337	52.78368008819636
2.9702970297029703	202.61897542371764	0.0	0.241559361115324	52.54831713734467
3.9603960396039604	75.65750693433469	0.0	0.5799422648225663	51.991765440113106
4.9504950495049505	28.87190071243713	0.0	1.231141491942624	50.84950263421771
5.9405940594059405	11.971663731434077	0.0	2.1842656983000324	48.94929520204992
6.930693069306931	6.060978299744883	0.0	3.181428699394413	46.44260908758459
7.920792079207921	4.002482687371221	0.0	3.9260393860760665	43.69058964819004
8.910891089108912	3.2156080229299704	0.0	4.329048466021945	40.95957887022687
9.900990099009901	2.8439561903736683	0.0	4.4646086757175505	38.350114413916636
10.89108910891089	2.6178350816233413	0.0	4.435802104373991	35.879418305769626
11.881188118811881	2.4497190165095284	0.0	4.317694975537941	33.54190145201511
12.871287128712872	2.308288362751508	0.0	4.15481347852979	31.32940898638379
13.861386138613861	2.1809797674396116	0.0	3.9714838893846443	29.235181443515458
14.85148514851485	2.0622777925800646	0.0	3.7805598252865993	27.253837080765475
15.841584158415841	1.9496220835773834	0.0	3.5887511014169142	25.380838941248257
16.831683168316832	1.8417899292293907	0.0	3.3995536958079593	23.61210174571405
17.821782178217823	1.7381915312160592	0.0	3.2147961132323526	21.943766604338347
18.81188118811881	1.638542684563464	0.0	3.0354418124126417	20.372083609283298
19.801980198019802	1.542706874294986	0.0	2.8620026425325187	18.893354576185853
20.792079207920793	1.4506174001306071	0.0	2.694751196321157	17.50390769842262
21.78217821782178	1.3622384335791347	0.0	2.533829712222576	16.20008883555339
22.77227722772277	1.2775453513076607	0.0	2.379305837459205	14.978261442724664
23.762376237623762	1.1965147210219373	0.0	2.2312011291691807	13.834810997512276
24.752475247524753	1.1191191741744975	0.0	2.089505587346197	12.76615176779196
25.742574257425744	1.0453247851216652	0.0	1.9541850703648744	11.768734772705773
26.73267326732673	0.9750897678784483	0.0	1.825185119031877	10.839056301122048
27.722772277227723	0.9083638936170789	0.0	1.7024330137725667	9.973666608884654
28.712871287128714	0.8450883292001772	0.0	1.5858390100314685	9.169178546528357
29.7029702970297	0.7851957450896027	0.0	1.475297240562476	8.422275935496945
30.693069306930692	0.7286106126008945	0.0	1.3706865392608423	7.729721549351447
31.683168316831683	0.6752496481738136	0.0	1.2718713102969759	7.088364578337672
32.67326732673267	0.625022376971383	0.0	1.178702502572926	6.495147473862455
33.663366336633665	0.5778317955938562	0.0	1.0910187108334555	5.947112085200151
34.65346534653465	0.533575116190539	0.0	1.0086474031712844	5.441405016934861
35.64356435643565	0.4921445745605776	0.0	0.9314062619153817	4.975282152546731
