time	Cyclin	Active_Cdc2_kinase	Active_APC
0.0	0.01	0.01	0.01
0.9900990099009901	0.06757990728746353	0.0006224521776951125	8.689433003728416e-06
1.9801980198019802	0.12264130428146638	0.0012936575083974846	1.8177540866341845e-05
2.9702970297029703	0.17524861860392663	0.0021454037945822296	3.0238794729000627e-05
3.9603960396039604	0.22551035975568604	0.003259915698420111	4.6056646013278354e-05
4.9504950495049505	0.27352982888336685	0.004777422222051519	6.765944403180446e-05
5.9405940594059405	0.3194050532557769	0.006956451808578164	9.881271922612804e-05
6.930693069306931	0.36322837205717484	0.01032327019760315	0.0001472623429204407
7.920792079207921	0.40508509108156465	0.01608562104006884	0.00023110595417172585
8.910891089108912	0.4450493411932715	0.027339095741323136	0.00039846965579473724
9.900990099009901	0.4831716348156366	0.05186761907157145	0.0007820395210816657
10.89108910891089	0.5194484313746363	0.103781889626815	0.0016938166310290041
11.881188118811881	0.5537664101020746	0.19663408095055382	0.003769053777825766
12.871287128712872	0.5857690013393204	0.33563695101878577	0.008649042427098685
13.861386138613861	0.6142805879250602	0.5181509782334451	0.02291051900389523
14.85148514851485	0.6341814857167665	0.7332092283150836	0.07905517705564429
15.841584158415841	0.6265019640366366	0.9393072663986787	0.2555285088379656
16.831683168316832	0.5621005262705225	0.972586877830317	0.5261347539060414
17.821782178217823	0.4384976886225814	0.899388766524583	0.7548702655652462
18.81188118811881	0.2841199704050483	0.5630717984659857	0.7903812684381123
19.801980198019802	0.1819100185080081	0.002280720966619668	0.3375387436332551
20.792079207920793	0.21116892542533833	0.002902926753193969	4.0985689640708826e-05
21.78217821782178	0.25982836219780553	0.004283883745078847	6.0625315853417114e-05
22.77227722772277	0.30631568181524715	0.006233148442320164	8.84542123037889e-05
23.762376237623762	0.3507249520711594	0.009174027408401468	0.0001306808214122283
24.752475247524753	0.39314376142395574	0.01404342948730751	0.0002012549249753984
25.742574257425744	0.43365023285554466	0.02318021039433705	0.0003360335851238353
26.73267326732673	0.47230388360399816	0.04264766514759976	0.0006346550646153918
27.722772277227723	0.5091213285933505	0.08498415198603308	0.0013465392622192419
28.712871287128714	0.5440290091276607	0.16501160712036977	0.002985968819485506
29.7029702970297	0.5767666867093533	0.29060376865703813	0.006745216947473866
30.693069306930692	0.6065253402500453	0.4611590278042027	0.016838609928791576
31.683168316831683	0.6300217063653281	0.6687709461478648	0.05417389844871378
32.67326732673267	0.6334439849284309	0.886845490751886	0.18862169929607348
33.663366336633665	0.5874047639732416	0.9773915286760805	0.44841220707016655
34.65346534653465	0.47946222335571553	0.9361657537694276	0.698534839188112
35.64356435643565	0.328602034376316	0.7019466272302906	0.8153679138313197
36.633663366336634	0.19823677251983438	0.06794006933954361	0.5305413223863559
37.62376237623762	0.19663645259659004	0.0025751296348954676	3.641405980036955e-05
38.613861386138616	0.2459442337254423	0.003836936266348293	5.4262037143267814e-05
39.603960396039604	0.2930515659634826	0.005590355048932345	7.92633627415908e-05
40.59405940594059	0.33805417098072144	0.008179204782280191	0.00011636389206491985
41.584158415841586	0.3810416919995814	0.012338048499858933	0.00017644294972643008
42.57425742574257	0.42209553832262725	0.019842082574561663	0.00028642121971262724
43.56435643564356	0.4612822459376139	0.03532813967148779	0.0005204422232336572
44.554455445544555	0.4986346504887411	0.06941312734565314	0.0010739867593973472
45.54455445544554	0.5341118216170933	0.13727784489293976	0.0023675857358671426
46.53465346534654	0.5675248301128439	0.24939164405560904	0.005300981960069661
47.524752475247524	0.5983024963677454	0.4073679163847216	0.012665501613707233
