time	T_Tumor_Cells	L_CD8_T_Cells	D_Dendritic_Cells	H_CD4_T_Cells
0.0	1000000.0	10.0	10.0	5.0
0.9900990099009901	1531410.9834416222	9.99335204098535	12.604296091699053	5.083648463895536
1.9801980198019802	2344543.5682368716	9.982066397112622	15.886695939601273	5.168693572028777
2.9702970297029703	3587842.288011083	9.963541032338552	20.023687141775472	5.255159143245161
3.9603960396039604	5486756.873058895	9.933794570604476	25.237647388557896	5.343069762187329
4.9504950495049505	8382073.716123262	9.886785746704362	31.808752125890553	5.432450998600134
5.9405940594059405	12785189.178914024	9.813453142726674	40.089958465520944	5.523329735717752
6.930693069306931	19454973.184361253	9.700433371210643	50.52585276560216	5.615734653210569
7.920792079207921	29498178.626533065	9.528517868180725	63.67634691232071	5.70969691550816
8.910891089108912	44485952.946737655	9.271181540594606	80.24645283481222	5.8052511016486
9.900990099009901	66555880.923115656	8.894100480053662	101.12366558329337	5.902436346896366
10.89108910891089	98423471.96045221	8.357563179763252	127.42484815739698	6.001297496819526
11.881188118811881	143159213.41637966	7.624749627905532	160.55493977526362	6.101885748147661
12.871287128712872	203535947.85306942	6.67850768770114	202.28029195581405	6.204257808537347
13.861386138613861	280834979.043616	5.544463318557432	254.81995521955466	6.30847238913105
14.85148514851485	373380976.660149	4.3075861961333235	320.95878568490366	6.414583604299226
15.841584158415841	475686710.338741	3.101164800156258	404.1868572970316	6.522633128600135
16.831683168316832	579273376.2865982	2.0603573166311406	508.87040357072163	6.632645444755585
17.821782178217823	675238266.3364948	1.2671188466402408	640.4602296278399	6.744629917060894
18.81188118811881	757094416.170062	0.7281920340155115	805.743752549587	6.858588752552559
19.801980198019802	822139134.5214832	0.39626058412430937	1013.14600738235	6.9745257370111915
20.792079207920793	870975145.8238183	0.20710154157273652	1273.0827638720975	7.092451388125898
21.78217821782178	906102429.7154843	0.10532639264760069	1598.3648287940969	7.212383929349492
22.77227722772277	930597175.6603166	0.05270578976800019	2004.6454972063127	7.334347901849093
23.762376237623762	947310403.5939019	0.02618643447113477	2510.891222794345	7.45837224325295
24.752475247524753	958545680.8665346	0.013013956333884196	3139.836892626759	7.584488729011798
25.742574257425744	966023093.8256961	0.006510250611662852	3918.359611031252	7.712730955464017
26.73267326732673	970966372.6505855	0.0032970729014437645	4877.667225898994	7.843133752516679
27.722772277227723	974219918.7746382	0.001699899367914643	6053.150564937765	7.975732869835064
28.712871287128714	976355091.1240264	0.0008973924175395278	7483.696539844436	8.110564818601567
29.7029702970297	977753640.2790984	0.0004880782351470466	9210.215958781584	8.247666796242314
30.693069306930692	978668549.3492585	0.00027534165823776005	11273.12987013813	8.387076653770462
31.683168316831683	979266577.6890893	0.00016230014300147987	13708.6196089683	8.528832884571814
32.67326732673267	979657268.0132581	0.00010075062429495443	16543.62394792495	8.672974623886631
33.663366336633665	979912415.5380064	6.64073178526176e-05	19789.894963310435	8.819541653637721
34.65346534653465	980079006.2008307	4.6857012975087715e-05	23437.886803767862	8.968574409967651
35.64356435643565	980187760.1531247	3.566722116387487e-05	27451.740448432112	9.120113992190154
36.633663366336634	980258750.134976	2.9485306064349747e-05	31766.926868668386	9.27420217251933
37.62376237623762	980305086.4426631	2.660786165527298e-05	36291.955424009655	9.430881406261607
38.613861386138616	980335329.6415155	2.6291989623332354e-05	40914.782455990215	9.590194842312005
39.603960396039604	980355068.500881	2.8468822392841004e-05	45513.28854383412	9.75218633387063
40.59405940594059	980367951.2657976	3.372260657246861e-05	49967.88945599615	9.916900449327182
41.584158415841586	980376359.2328175	4.352884193070956e-05	54173.60194251594	10.084382483267337
42.57425742574257	980381846.6692573	6.0873651960965796e-05	58049.07914779449	10.25467846753684
43.56435643564356	980385428.0112867	9.157763005114452e-05	61541.161191217514	10.427835182246636
44.554455445544555	980387765.3439909	0.00014703944510414623	64624.84539023553	10.603900166483013
45.54455445544554	980389290.7796096	0.00024993857421227696	67299.68988420695	10.78292172822662
46.53465346534654	980390286.3345714	0.00044621100535272744	69584.18815790376	10.964948952418272
47.524752475247524	980390936.0632	0.000830472712635625	71509.5985603758	11.150031704870417
48.51485148514851	980391360.0824409	0.0016005243429182412	73114.30726583647	11.338220626990935
49.504950495049506	980391636.7755069	0.003175183526001413	74439.30451873942	11.52956711022361
50.495049504950494	980391817.277062	0.006450808001824779	75524.93751191573	11.724123225589002
51.48514851485149	980391934.9135816	0.013363007634345711	76408.83597006722	11.921941553408443
52.475247524752476	980392011.3354824	0.028122407162917355	77124.77934274792	12.123074790196283
53.46534653465346	980392060.4548559	0.059943830423671345	77702.24605542298	12.327574856119353
54.45544554455446	980392090.8731754	0.1290923937332149	78166.41063779748	12.535490879375976
55.445544554455445	980392107.1501153	0.2803110651800587	78538.40006579034	12.746864648093664
56.43564356435643	980392109.929884	0.6127003618712883	78835.66402572843	12.961720338883211
57.42574257425743	980392094.4606345	1.346309144264569	79072.34046811891	13.180041288395644
58.415841584158414	980392046.14233	2.970701082402808	79259.49317901857	13.401717395258549
59.4059405940594	980391929.8411167	6.576596481560571	79405.03660318046	13.626425906781973
60.396039603960396	980391665.5493128	14.596016031940042	79512.98889170663	13.85336114925822
61.386138613861384	980391073.7763399	32.451290496407	79581.2825940684	14.080622381553084
62.37623762376238	980389753.8491012	72.21153027971971	79596.44537528593	14.303832072127845
63.366336633663366	980386814.8194435	160.60763367612498	79521.50428890742	14.513044385359251
64.35643564356435	980380289.9736376	356.1340632711898	79269.5894870591	14.685970464193812
65.34653465346534	980365909.0146941	783.2661774727999	78649.47542074505	14.773840442156835
66.33663366336634	980334740.5393713	1690.380772846916	77266.17439717815	14.675236764575107
67.32673267326733	980269616.9397203	3502.9204018347696	74393.32159045254	14.201965782049916
68.31683168316832	980143357.0335393	6700.861716795133	69004.98343837766	13.086736912152446
69.3069306930693	979930208.6476096	11168.166632050998	60462.588502736224	11.164007122140848
70.29702970297029	979641871.6123813	15343.916162379983	49841.402550264036	8.710324479571918
