time	Viral_Load__V	Healthy_Epithelial_cells__H	Infected_Epithelial_cells__I	APC_cells__M	Interferons__F	Resistant_cells__R	Effector_cells__E	Plasma_cells__P	Antibodies__A	Antigenic_compatibility__S	Dead_cells__D
0.0	0.01	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.1	0.0
0.9900990099009901	0.000801765886262226	0.9993562853442239	0.00011035157968398267	1.5801268581310102e-05	0.15783867367689178	0.0004981586772019432	0.9998616825335909	1.0000675780737318	0.9905739325487435	0.10002673282987229	3.52043988901361e-05
1.9801980198019802	0.002261631329732892	0.9973701972344884	0.0002922778605274092	4.8752214676892647e-05	0.49130472246487605	0.0022464903292170775	0.999634885522622	1.0003377076123268	0.9715331442046992	0.10005346914422042	9.103457576712623e-05
2.9702970297029703	0.007503715033530093	0.9920885255536	0.0009024844565639855	0.0001408085486351451	1.4233447222682132	0.0067367573928864815	0.9989689644170974	1.001065549864335	0.9150901100472999	0.10008021693694115	0.0002722325969494795
3.9603960396039604	0.03987227123919154	0.9737467258560228	0.003848146959342514	0.000490241994436597	5.001737690956327	0.021341021047187023	0.9962079508058392	1.003391704438361	0.711302636553646	0.1001069999013793	0.0010641061374476193
4.9504950495049505	18.821044493066825	0.41618314482186636	0.37287123628105706	0.013814342220662353	170.82386672739648	0.1540528556525712	0.8824916630140148	1.027247804725203	0.00016512201549133133	0.10013396132989916	0.05689276324450537
5.9405940594059405	96.14563658955986	0.006944591569676186	0.2778470093623277	0.3169050062520982	8908.430991295216	0.3281999340513056	1.139293467228535	5.784282613626538	0.00017609975421276734	0.10019047210555816	0.38700846501669056
6.930693069306931	55.07483710483117	0.009200961675208627	0.1368018165870987	0.3409137927438199	10748.894698445974	0.6751730309366442	11.180562324944683	217.3838382010025	0.011341122283681154	0.10174896860320201	0.17882419080104847
7.920792079207921	0.0006890973195778897	0.017006756579198642	0.0045988375918578905	0.18802187873321533	6297.481113212031	0.9423628262968271	80.01417115461493	3212.994966227558	40.655770228857676	0.13532580945917777	0.036031579532116415
8.910891089108912	1.1433297606597032e-09	0.038052705794822825	1.0108499087796176e-07	0.07407087943513158	2438.79962669477	0.9610572933384607	200.21823559700977	8850.257896090987	297.5639301560917	0.2804488359513289	0.0008898997817256558
9.900990099009901	9.27064951273371e-18	0.09941135027064683	3.65050602251053e-15	0.027618890898385796	810.6893813349848	0.9005716747891481	267.2192046548296	10185.907095347895	699.0264824940925	0.464163193531336	1.6974940201377372e-05
10.89108910891089	1.6328407754943413e-26	0.23946185318594834	1.25699245605988e-23	0.010263471756035987	238.07449831960355	0.7605378233434572	279.6394758031567	8369.899688678815	1061.4107753414262	0.5947015454037107	3.234705944210603e-07
11.881188118811881	-6.287633922795691e-28	0.46014496453039494	-6.581389577427338e-25	0.0038133269932791583	65.57347294807145	0.539855029305732	267.3045760414938	6066.824677653769	1316.9334845464584	0.6727386287264099	6.163872967590579e-09
