time	Susceptible	Exposed	Infected	Asymptomatic	Susceptible_quarantined	Exposed_quarantined	Hospitalised	Recovered
44.554455445544555	987110.313281375	403329.478197052	111470.71170630078	60483.21676924431	7471141.180156781	0.09190810978688588	141395.11032135165	1906871.307936881
45.54455445544554	993848.8637057054	398628.9419597787	109968.19824632049	59638.09510208906	7412391.203399538	0.09037187255886399	139755.28224829605	1967566.3001685657
46.53465346534654	1000050.7033221078	394213.6382377108	108570.46689643768	58823.0443900934	7354536.962265194	0.08895193272666695	138114.09465075043	2027483.59596245
47.524752475247524	1005739.4292884546	390049.5623223289	107265.25322443883	58038.82983163614	7297550.976048353	0.0876353492673969	136483.9052229601	2086660.22329859
48.51485148514851	1010941.0759500643	386106.7794743239	106041.6719624583	57285.56326323934	7241403.772979291	0.08641061874670074	134874.29494763154	2145130.744983554
49.504950495049506	1015683.2279852947	382358.9603819767	104890.08581783842	56562.854176985194	7186064.699423775	0.08526752060224049	133292.53278977537	2202927.316346293
50.495049504950494	1019994.3048822761	378782.9667207207	103801.97944805837	55869.93359322002	7131502.569758396	0.08419697843185552	131743.97387655216	2260079.769315455
51.48514851485149	1023902.9852799113	375358.4821866746	102769.84139187746	55205.755126542084	7077686.186257446	0.08319093578822033	130232.39923005339	2316615.7144401474
52.475247524752476	1027437.747049747	372067.68447194935	101787.05526948126	54569.07694333266	7024584.751537001	0.08224224505900007	128760.30449075621	2372560.6545160846
53.46534653465346	1030626.5041091448	368894.9539045516	100847.8006477982	53958.52775405963	6972168.19135805	0.08134456811280522	127329.14436020891	2427938.1050347188
54.45544554455446	1033496.3245793486	365826.6148087481	99946.96341743328	53372.659505749136	6920407.402216673	0.08049228750191278	125939.53877101069	2482769.717838608
55.445544554455445	1036073.2175385709	362850.7060080712	99080.05521604666	52809.98902889463	6869274.435683483	0.07968042712566123	124591.44609399093	2537075.405249905
56.43564356435643	1038381.9775688287	359956.77725304477	98243.14127012389	52269.03054396584	6818742.629623437	0.07890458136524049	123284.30804928449	2590873.462616665
57.42574257425743	1040446.0777202025	357135.7086070555	97432.77592921673	51748.32065857712	6768786.695080107	0.07816085177130669	122017.17048318901	2644180.6877690684
58.415841584158414	1042287.6032852815	354379.5504983073	96645.94527331651	51246.437126763034	6719382.765950682	0.077445790594149	120788.78329384119	2697012.4962237165
59.4059405940594	1043927.2187068536	351681.38181293686	95880.01599304836	50762.0126174097	6670508.418608322	0.07675635032765339	119597.68294361793	2749383.0313967983
60.396039603960396	1045384.1620606252	349035.1842753295	95132.6899869775	50293.74435690338	6622142.666659542	0.07608983871491308	118442.2599413788	2801305.2692583716
61.386138613861384	1046676.2615073159	346435.7312136223	94401.96404526537	49840.40048022984	6574265.936041726	0.07544387860713431	117320.81371147204	2852791.117110043
62.37623762376238	1047819.9691760329	343878.48917396454	93686.09409646742	49400.82373875094	6526860.024667585	0.07481637218213065	116231.59677318773	2903851.506305209
63.366336633663366	1048830.4084444356	341359.53094686754	92983.56352087134	48973.93312343444	6479908.050343233	0.07420546905707377	115172.8499507575	2954496.478874141
64.35643564356435	1049721.4312004987	338875.45876506506	92293.05509573147	48558.72385727317	6433394.3901047455	0.07360953789110497	114142.8300552705	3004735.2681044554
65.34653465346534	1050505.682190635	336423.3365482517	91613.42617698223	48154.26613529775	6387304.613629502	0.07302714110939419	113139.83128605099	3054576.37321006
66.33663366336634	1051194.6680049514	334000.63020618376	90943.6867676626	47759.70292155102	6341625.412960636	0.07245701242299707	112162.20140850118	3104027.628271428
67.32673267326733	1051798.8286805728	331605.15509714413	90282.98015388504	47374.247058048226	6296344.530380302	0.07189803684576852	111208.35362040254	3153096.2656857553
68.31683168316832	1052327.6102710282	329235.02985102736	89630.56582835087	46997.17789115718	6251450.685926358	0.07134923294573253	110276.77487201183	3201788.974384411
69.3069306930693	1052789.53705172	326888.6358420443	88985.80444844934	46627.83758214254	6206933.505747341	0.07080973709256833	109366.03129385006	3250111.9531000955
70.29702970297029	1053192.2823111187	324564.58167346456	88348.14460340189	46265.62723519802	6162783.452231721	0.07027878948795227	108474.77128420808	3298070.9589758883
71.2871287128713	1053542.7369190783	322261.67210313445	87717.11118842698	45910.00294866983	6118991.756624013	0.06975572178702336	107601.72672237283	3345671.3518137857
72.27722772277228	1053847.0750556889	319978.8809082637	87092.29520845434	45560.47187230365	6075550.354664314	0.0692399461422129	106745.7126962167	3392918.1342502674
73.26732673267327	1054110.8167867071	317715.32714203384	86473.3448173796	45216.588331382496	6032451.825499448	0.06873094548219201	105905.62609912542	3439815.988250238
74.25742574257426	1054338.887008319	315470.25457436027	85859.95752055653	44877.95006925426	5989689.334296093	0.06822826496006307	105080.44330236751	3486369.3079886553
75.24752475247524	1054535.6706756537	313243.01379573566	85251.8733533706	44544.194642944094	5947256.578587774	0.06773150438939744	104269.21718984544	3532582.2295600493
76.23762376237623	1054705.0643812171	311033.04661196383	84648.8689047425	44214.99599173361	5905147.738262462	0.06724031153980388	103471.07374694353	3578458.6578348163
77.22772277227723	1054850.5241000364	308839.8726142572	84050.75214492767	43890.061199645155	5863357.429352164	0.06675437625561369	102685.20830293697	3624002.2905198475
78.21782178217822	1054975.109274887	306663.0775365966	83457.35791731096	43569.12745828799	5821880.6614254	0.06627342526044619	101910.88159520106	3669216.639802916
79.20792079207921	1055081.5233376333	304502.3032129514	82868.54402773594	43251.959234211376	5780712.798476051	0.06579721758307609	101147.41573994383	3714105.0517563
80.1980198019802	1055172.1507966164	302357.23894111096	82284.18786139834	42938.345640795415	5739849.523168655	0.06532554053667852	100394.19018702745	3758670.7236952414
81.18811881188118	1055249.0910826481	300227.6140551663	81704.18345549396	42628.098010055706	5699286.804241065	0.06485820618088266	99650.63772626512	3802916.719704773
82.17821782178218	1055314.1893131246	298113.19156559894	81128.4389765738	42321.04765975936	5659020.866901898	0.06439504821666456	98916.24059060837	3846845.984489234
83.16831683168317	1055369.0641954248	296013.76271638187	80556.8745472874	42017.04384615721	5619048.166001112	0.06393591925920057	98190.52669226138	3890461.3557245377
84.15841584158416	1055415.1332535944	293929.142341372	79989.42037937905	41715.9518941005	5579365.361790116	0.06348068844591202	97473.06601853573	3933765.5750550483
85.14851485148515	1055453.635576268	291859.1649132801	79426.0151735241	41417.65149448939	5539969.298075692	0.06302923934029296	96763.46720511651	3976761.2978713447
86.13861386138613	1055485.6522858639	289803.6811886803	78866.60475011937	41122.03515813328	5500856.98257095	0.06258146809532214	96061.37429791542	4019451.101997769
87.12871287128712	1055512.124901871	287762.5553704119	78311.14088175957	40829.0068164003	5462025.569273766	0.06213728184691673	95366.46371094277	4061837.4953965903
88.11881188118812	1055533.8717921367	285735.66271163494	77759.58029892368	40538.480557023	5423472.342683583	0.0616965973081485	94678.44138083953	4103922.9229991967
89.10891089108911	1055551.6028752823	283722.88750061	77211.88384590553	40250.3794851136	5385194.703697725	0.06125933954055455	93997.04011715222	4145709.772754781
90.0990099009901	1055565.9327327786	281724.1213718676	76668.01576638824	39964.63469941932	5347190.157033317	0.06082544088107339	93322.01714453711	4187200.380980642
91.08910891089108	1055577.3922839754	279739.26189558546	76127.94310026978	39681.18437387846	5309456.300026296	0.060394840005159454	92653.15183043752	4228397.037092222
92.07920792079207	1055586.439156485	277768.2114053355	75591.63517647985	39399.972935783546	5271990.812679517	0.05996748110986632	91990.24359167261	4269301.987778903
93.06930693069307	1055593.466885498	275810.87602760945	75059.06318765676	39120.95033152448	5234791.448831009	0.05954331320157163	91333.10997088075	4309917.440689666
94.05940594059406	1055598.813058477	273867.1648827626	74530.19983485642	38844.07137183308	5197856.028330108	0.05912228947538348	90681.58487370185	4350245.567683852
95.04950495049505	1055602.7665192946	271936.9894305538	74005.01903211458	38569.29514916039	5161182.430112199	0.05870436677480772	90035.51695759142	4390288.507695686
96.03960396039604	1055605.5737161445	270020.2629388899	73483.49566179868	38296.58452002778	5124768.586090025	0.05828950512171431	89394.768162306	4430048.369257871
97.02970297029702	1055607.4442965577	268116.9000550025	72965.60537322248	38025.905646044564	5088612.475763189	0.05787766730759901	88759.21237274853	4469527.232723166
98.01980198019803	1055608.5560278508	266226.8164627273	72451.32441783449	37757.22758775999	5052712.121470689	0.05746881853850253	88128.73420505406	4508727.152218789
99.00990099009901	1055609.0590992016	264349.92861344654	71940.62951578472	37490.52194675423	5017065.584232128	0.057062926127687257	87503.22790886386	4547650.15736107
100.0	1055609.079946935	262486.1535103032	71433.4977456901	37225.76254557388	4981670.960042797	0.05665995922474972	86882.59636342477	4586298.2547849
