time	xFinal_1	xFinal_2	xFinal_3	xFinal_4	xFinal_5	xFinal_6	xFinal_7	xFinal_8	xFinal_9	xFinal_10	xFinal_11	xFinal_12
0.0	362.0	77.0	61.0	238.0	119.0	185.0	6459.0	32098.0	20536.0	79788.0	0.0	77633.0
0.9900990099009901	361.9957633510158	76.82907734674343	61.073831106752536	237.93850036313682	119.00571975357433	185.0003423971717	6452.035109427146	31572.7964266853	20390.027163107545	79723.43523195907	0.0	77635.59612284294
1.9801980198019802	361.99136523749434	76.67189673720313	61.10822730022721	237.89133364656445	119.00805804369335	185.00107659011198	6445.102050899727	31062.494076560193	20123.166012995134	79468.2796421013	0.0	77599.60011544508
2.9702970297029703	361.9868008856675	76.52885361161233	61.11293501963567	237.85058413849947	119.00789332767589	185.001868894722	6438.200623787418	30566.65951993625	19820.973763023045	79004.20411762162	0.0	77484.65231084614
3.9603960396039604	361.982065525884	76.4003476129746	61.09588327330917	237.810591017666	119.0056619691841	185.00247635522692	6431.330630144414	30084.87202904998	19512.627781566905	78365.12316073746	0.0	77263.94932236304
4.9504950495049505	361.9771544014952	76.28678199846225	61.06353454385546	237.76748742120304	119.00150917733973	185.00270211575372	6424.491874395777	29616.723173883096	19207.965746100348	77593.03588038324	0.0	76926.8798330842
5.9405940594059405	361.97206277794953	76.18856302322364	61.021167965557304	237.71882988135107	118.99540267414433	185.00236777253602	6417.684163184521	29161.816451434923	18910.194663022496	76725.24765469872	0.0	76475.0378949122
6.930693069306931	361.9667859520635	76.1060992983846	60.97310782239677	237.66330061262525	118.98721720259468	185.00129804516286	6410.907305314068	28719.76693341467	18620.25132730325	75791.78779902702	0.0	75917.66283714483
7.920792079207921	361.9613192614378	76.03980112491912	60.922907902619045	237.6004685101903	118.97679632322054	184.99931419115077	6404.16111173856	28290.2009268312	18338.29836803342	74815.89163867911	0.0	75268.0439355821
8.910891089108912	361.9556580939837	75.99007980531232	60.87350021770826	237.53059744666515	118.9639966138807	184.99623344195683	6397.445395568108	27872.755645392557	18064.237431366026	73815.20468672663	0.0	74541.04105501465
9.900990099009901	361.94979789752506	75.95734693512757	60.82731494397748	237.45449267199828	118.9487183157163	184.99187240882037	6390.759972066854	27467.078890815254	17797.88509763979	72802.98439777014	0.0	73751.51148913495
10.89108910891089	361.9437341894385	75.94201367676705	60.78637713882463	237.37337787711616	118.93092562349179	184.98605292647602	6384.104658629895	27072.828743548118	17539.033136596838	71789.11117767716	0.0	72913.3896977322
11.881188118811881	361.93746256629476	75.94449001785465	60.752384700881215	237.28879693718667	118.91065913095278	184.97860921042283	6377.479274731194	26689.673262566703	17287.46904420174	70780.88973393624	0.0	72039.20950257004
12.871287128712872	361.93097871346254	75.96518401680443	60.72677118736238	237.20253550074491	118.8880424026512	184.9693955155134	6370.883641838836	26317.290193948094	17042.9829662401	69783.66897275465	0.0	71139.91261613142
13.861386138613861	361.92427841463797	76.00450103825591	60.71075641104285	237.11655851965403	118.86328421335065	184.9582937247715	6364.317583297132	25955.36668795446	16805.36995430301	68801.31655428224	0.0	70224.83396154024
14.85148514851485	361.91735756125934	76.06284298114245	60.70538716089318	237.03296059132708	118.83667764776115	184.94522048004657	6357.780924177137	25603.599024379866	16574.43062232865	67836.580357869	0.0	69301.78968062748
15.841584158415841	361.9102121617702	76.1406075022507	60.71156995658111	236.95392656819433	118.80859698874715	184.93013360436794	6351.273491098528	25261.69234591137	16349.97125927421	66891.36327436107	0.0	68377.21873880216
16.831683168316832	361.9028383506935	76.23818723818367	60.73009737143905	236.88170039374816	118.77949310297006	184.91303766993497	6344.795112026629	24929.36039926667	16131.80375758179	65966.93187236474	0.0	67456.34687756882
