time	Ca_in	Ca_store	Ca_ex	M_P	M_C	M_B	P_C	C_C	P_CP	C_CP	PC_C	PC_N	PC_CP	PC_NP	B_C	B_CP	B_N	B_NP	I_N	CB	VIP	Cl_ex	Cl_o	GABA_o	K_ex	Na_ex	GABA	K_in	Na_in
0.0	0.1	0.1	5.0	2.8	2.0	7.94	0.4	12.0	0.13	9.0	1.26	0.16	0.2	0.091	2.41	0.48	1.94	0.32	0.05	0.12	0.0	114.5	1.0	0.2	1.0	145.0	0.2	42.77524038470832	25.3880434362219
0.9900990099009901	0.11267608283680777	0.1318415731476572	5.0	2.9681404136165526	2.225973291613177	7.664317082348007	0.40850457546035335	11.888061197831021	0.1015185291444997	8.733038136509107	1.84300854111125	0.34452942305745	0.21797610551597774	0.13176056909295766	2.3615153274127536	0.5535728390467677	1.925273009670674	0.3277498980303535	0.11929309696805558	0.018143896639621567	0.13018394535996672	114.5	1.0	0.2	1.0	145.0	0.9902075421177585	42.77524038470832	25.3880434362219
1.9801980198019802	0.1153943897882239	0.16811053445305066	5.0	3.1249527885585713	2.435014910489417	7.41681666473957	0.43945961153138885	12.06912303240998	0.0995265544809817	8.46943372310324	2.2794320167909623	0.5300205593263112	0.2288535148827681	0.16330360956629733	2.288847684943844	0.6110606051439096	1.7616189913143918	0.33114833570346763	0.21821318065040438	0.024099902426725623	0.20098284866398608	114.5	1.0	0.2	1.0	145.0	1.3929692551178645	42.77524038470832	25.3880434362219
2.9702970297029703	0.11527604725751422	0.2050664890692175	5.0	3.3005151864287905	2.6245865485157283	7.2297923377358595	0.46442362105865753	12.431088493473052	0.10082805895880236	8.209276260371384	2.66848262056193	0.7394602005842347	0.23543444429127106	0.1850610981584213	2.185596593285875	0.6569759411649869	1.509047950198165	0.3306164667025688	0.3245360697620553	0.0271848530680224	0.2507306894075692	114.5	1.0	0.2	1.0	145.0	1.665480703851235	42.77524038470832	25.3880434362219
3.9603960396039604	0.11401664923981326	0.24146394627812362	5.0	3.4629381528006156	2.783469900012566	7.123999727832443	0.48167037932327994	12.912770973536006	0.10205287055973049	7.952617324960213	3.0378620974355663	0.999178405067185	0.23963991930790726	0.20098108264114806	2.0588124025996724	0.6939288748727552	1.214426213379691	0.32605628121862346	0.4240494617023787	0.028859924800467743	0.2875627599752096	114.5	1.0	0.2	1.0	145.0	1.8619279504097381	42.77524038470832	25.3880434362219
4.9504950495049505	0.11189250478228278	0.27664676700944196	5.0	3.5560713570950173	2.872058762544683	7.105601197888652	0.48843662257341885	13.448071002445522	0.10275566178856625	7.699479992560679	3.389544319874204	1.3324073777973864	0.2424979601622397	0.21327703657172323	1.9216170214494357	0.7235962154186013	0.9189952157058968	0.3166784938065413	0.4994422511469504	0.029624177387167324	0.31437178086748024	114.5	1.0	0.2	1.0	145.0	2.0021707374417654	42.77524038470832	25.3880434362219
5.9405940594059405	0.10893484212281739	0.31006466947892386	5.0	3.4412563260918367	2.777118334798991	7.1627341790691	0.47557829211401537	13.914936059395375	0.10259715925225721	7.449856850529193	3.687471864779593	1.7491527643917377	0.24451182352959638	0.22297230669598192	1.788842378912519	0.7471857153318682	0.6605249973038602	0.30106762753371374	0.532475407270589	0.02964550516120409	0.33079184804217815	114.5	1.0	0.2	1.0	145.0	2.086952232243423	42.77524038470832	25.3880434362219
6.930693069306931	0.1053231700194032	0.34126976866262804	5.0	2.946803487707972	2.3565646132643026	7.270785670226802	0.42951659713987883	14.082413780452205	0.10074653218069318	7.203693378764521	3.828500102610536	2.2201347431868124	0.24584718201344333	0.23049397173697028	1.6737460097429162	0.7657008038788324	0.46635354693139275	0.2780835100951636	0.5136352194056664	0.028897662710819578	0.3308038605428618	114.5	1.0	0.2	1.0	145.0	2.087013950227014	42.77524038470832	25.3880434362219
7.920792079207921	0.10150946341294202	0.37006368254250716	5.0	2.158111374625322	1.6922411007491598	7.405354788875145	0.35501351142875703	13.729498268645193	0.09625908029203223	6.960874511188132	3.6991711238419196	2.6554849548047392	0.24644156043097754	0.23603333124366724	1.5852655266001308	0.7800911358140754	0.3430073594623628	0.2492630846217968	0.4523400462866379	0.027031455870403856	0.29848076738002766	114.5	1.0	0.2	1.0	145.0	1.9193171584641644	42.77524038470832	25.3880434362219
8.910891089108912	0.09809177194510606	0.3966057542847566	5.0	1.2987209126775243	0.9901464607708387	7.550726344298189	0.26821148802697686	12.82082068104617	0.08850607205716354	6.721241732825517	3.293194846576597	2.9400646269610524	0.24613405081675435	0.2397679231124241	1.526386177867303	0.7912964354313708	0.2762830381283029	0.22037704040243467	0.37393863731637367	0.02282837353551043	0.21177619484006985	114.5	1.0	0.2	1.0	145.0	1.4528107370699563	42.77524038470832	25.3880434362219
9.900990099009901	0.09555512961368805	0.4213676508871525	5.0	0.5293181049511204	0.40552754328258506	7.699178570329528	0.17779100230922157	11.477718086315791	0.0760184165818403	6.484607208441333	2.68859618591135	2.993776046247079	0.2446638263456643	0.24190871299901023	1.4949202842395137	0.8001991749547194	0.2467571639155687	0.198099346866908	0.30190138663948146	0.013290489307570312	0.08188851516360901	114.5	1.0	0.2	1.0	145.0	0.7048468756910806	42.77524038470832	25.3880434362219
10.89108910891089	0.09412453592590928	0.4449786424698568	5.0	0.08204181550103111	0.0919905805642563	7.847100579519475	0.10321908129734715	9.942679067692842	0.05754427505905404	6.250759082104843	2.0092948287250887	2.7977802356106274	0.24150922612996928	0.2426031107985469	1.4862857018654914	0.807552588674706	0.24209629010072892	0.18569893563898313	0.24580675469528399	0.00306407075470337	0.006934636391457818	114.5	1.0	0.2	1.0	145.0	0.24381807633697616	42.77524038470832	25.3880434362219
11.881188118811881	0.09379433652687967	0.4680812020338475	5.0	0.012191093571704746	0.022480245521410605	7.992345408687111	0.06961130189750228	8.463409051916074	0.042056384232057036	6.01949414872979	1.417314367354899	2.402527227945296	0.23592113753332078	0.2418336130702319	1.4958982579456725	0.8139451818730943	0.2573131604890657	0.18297988232839663	0.20388729522921084	0.002525966888113507	0.0040484324117497075	114.5	1.0	0.2	1.0	145.0	0.22560551787159117	42.77524038470832	25.3880434362219
12.871287128712872	0.0944244858658708	0.49125162372911996	5.0	0.013845106278712452	0.02086234737683872	8.132954340794793	0.05309461785332026	7.126496242383711	0.0334845744056165	5.79061773482675	0.9651244964530045	1.8997958229995728	0.22713979787498823	0.2393452287193149	1.520166770918079	0.8198077618516177	0.2916773540107473	0.18818399624656373	0.17044536059842832	0.0026162340384850583	0.004507804581391443	114.5	1.0	0.2	1.0	145.0	0.22850659496235542	42.77524038470832	25.3880434362219
13.861386138613861	0.09582230687760027	0.514972447761047	5.0	0.026117190915068058	0.03726364463537081	8.266326901685348	0.040807897463126644	5.941643459564693	0.027016536186163814	5.5638977715195495	0.6153301251173704	1.365505954779829	0.213544646323111	0.2343877796024905	1.5567470114579596	0.8254424735983197	0.3482530705473808	0.19936036215168487	0.1395939852848018	0.002864735494358927	0.00579361409011706	114.5	1.0	0.2	1.0	145.0	0.23662216434162797	42.77524038470832	25.3880434362219
14.85148514851485	0.09779715404648198	0.5396324840708834	5.0	0.05787040171471996	0.08103385744030156	8.388142963929193	0.032554269920920885	4.916386630744394	0.021970294564300125	5.339041282907943	0.3436979621405722	0.854129366525981	0.19094696780948406	0.22489551743355696	1.604668685277137	0.8310589238360123	0.43450989440933824	0.21489266071944957	0.10648000281961482	0.0032868773145298753	0.008034187991621719	114.5	1.0	0.2	1.0	145.0	0.25074728620113607	42.77524038470832	25.3880434362219
15.841584158415841	0.10018831345305922	0.5655401358850273	5.0	0.1362045300887435	0.187962073289588	8.49065239288165	0.033449714560093304	4.092255773265545	0.020906879470342477	5.11575389548793	0.1529631140300219	0.4166018387493103	0.15041901180156123	0.20468207273850944	1.6643086532603049	0.8368081881741612	0.561776839367415	0.2333475528962646	0.06880414078634468	0.0039435170456258144	0.011650051218612909	114.5	1.0	0.2	1.0	145.0	0.2734982383043074	42.77524038470832	25.3880434362219
16.831683168316832	0.10285862521917186	0.5929374895501502	5.0	0.29182734342854977	0.3980162488426213	8.560790820161099	0.05436082031977302	3.566182172555917	0.028574787376187537	4.894064911359061	0.06155073600303163	0.12097498298295167	0.09042572356477933	0.15349327754460243	1.7366832364356797	0.8428050491176292	0.7384161316219726	0.25309021147764477	0.03097781191365631	0.0049752937023589405	0.01762954864454208	114.5	1.0	0.2	1.0	145.0	0.3110015059326144	42.77524038470832	25.3880434362219
