time	x0	x1	y0	y1	a	s
0.0	10100.0	38400000000.0	0.0	0.0	699.0	3.61
0.9900990099009901	10099.840600014166	40477660807.06275	0.0007221648924482524	2871.5893113930492	723.4749267805647	3.6087073796736906
1.9801980198019802	10099.678584036506	40477011507.71142	0.0014449087878108174	5768.147156538533	723.495083281545	3.6085492142697815
2.9702970297029703	10099.516424925268	40476361610.72168	0.00216832170557921	8667.385386285925	723.48793719401	3.6085271761041082
3.9603960396039604	10099.354443497621	40475712422.7309	0.002892415995325174	11569.35424998063	723.4772534646768	3.608522845739362
4.9504950495049505	10099.192681202841	40475064112.57429	0.0036171938947425885	14474.06281426283	723.4661233920311	3.6085208200322914
5.9405940594059405	10099.031143149443	40474416701.07868	0.00434265632282172	17381.514775045052	723.454948809999	3.6085190966369254
6.930693069306931	10098.869829723355	40473770189.83675	0.005068804027218075	20291.713130402557	723.4437820188863	3.6085174148361343
7.920792079207921	10098.708740699205	40473124577.95146	0.005795637733884514	23204.660789981197	723.432630045284	3.608515739503126
8.910891089108912	10098.547875764707	40472479864.171715	0.006523158166214822	26120.36065296226	723.4214934482036	3.6085140677387435
9.900990099009901	10098.38723460408	40471836047.2322	0.00725136604809047	29038.815620472342	723.4103724943429	3.608512398100374
10.89108910891089	10098.226816897495	40471193125.85108	0.007980262103870268	31960.028595540716	723.39926711505	3.6085107308163624
11.881188118811881	10098.066622324706	40470551098.74471	0.00870984705853388	34884.00248368133	723.3881771771975	3.608509066437513
12.871287128712872	10097.906650569179	40469909964.64469	0.00944012163780111	37810.740193385005	723.3771027869227	3.608507404320333
13.861386138613861	10097.746901313676	40469269722.27957	0.010171086567991547	40740.244635539755	723.3660439643738	3.6085057442529185
14.85148514851485	10097.587374239749	40468630370.37303	0.01090274257602453	43672.518723436115	723.3550006056075	3.608504086639737
15.841584158415841	10097.428069031032	40467991907.65715	0.011635090389507408	46607.565373124606	723.343972726094	3.6085024312911744
16.831683168316832	10097.268985371082	40467354332.86371	0.012368130736675836	49545.38750317261	723.332960301638	3.608500778215453
