time	ATP	PCr	ADP	Cr	Pi	CTcap	CTtis	CFcap	CFtis
0.0	228.51936218970002	1142.4612131820002	0.0318299382	28.166429375999996	13.93605	11.0801154933	11.385262301040001	0.08326565100000001	1.04241654
0.9900990099009901	228.51935300579862	1142.4535643862434	0.03183912210151896	28.174078171756136	13.93605	11.081113517891152	11.385489457528847	0.08327200333624551	1.0425433808540465
1.9801980198019802	228.5193523142646	1142.4529550978364	0.03183981363559959	28.174687460163014	13.93605	11.080962807752512	11.385464226272177	0.08327104403862275	1.042529291470954
2.9702970297029703	228.51935225453755	1142.45290253021	0.03183987336262261	28.17474002778892	13.93605	11.080884712904279	11.385452081445798	0.08327054695638793	1.042522509735054
3.9603960396039604	228.16559005582502	901.6084995314881	0.385602072075278	269.0191430265095	13.93605	2.76848010230683	9.0717346428539	0.03869475786231394	0.31806726402508007
4.9504950495049505	228.123231234498	878.8595641779664	0.4279608934021814	291.7680783800302	13.93605	2.491382841897919	8.812360040831992	0.03697734358596975	0.2841061866850091
5.9405940594059405	228.11966559564598	876.992750227198	0.43152653225417664	293.6348923307988	13.93605	2.4944932489726006	8.807279806814293	0.03699705989215633	0.283490503700482
6.930693069306931	228.11943991082597	876.874374546116	0.43175221707429445	293.75326801188066	13.93605	2.4984098622135718	8.809600976698897	0.037021871433062535	0.2837715896533377
7.920792079207921	228.11943963550905	876.874097423126	0.43175249239111513	293.75354513487036	13.93605	2.499455140219357	8.810342107161294	0.03702849036383546	0.28386141634936973
8.910891089108912	228.11944355273494	876.8761144288807	0.4317485751652944	293.751528129116	13.93605	2.4996802751537235	8.810509799182835	0.037029915810901204	0.28388174626234824
9.900990099009901	228.11944466095844	876.8766874579868	0.4317474669418136	293.75095510001006	13.93605	2.4997251843824317	8.810543914865606	0.037030200148120446	0.2838858824670616
10.89108910891089	228.11944490375734	876.876813152004	0.4317472241428617	293.75082940599276	13.93605	2.4997338482090212	8.810550555552815	0.03703025500180757	0.2838866875971375
11.881188118811881	228.11944495252627	876.8768384112105	0.4317471753738988	293.7508041467863	13.93605	2.499735493438711	8.810551822030023	0.03703026541831857	0.2838868411476481
12.871287128712872	228.11944496196995	876.876843303527	0.43174716593017	293.7507992544696	13.93605	2.499735803644216	8.810552061329465	0.03703026738233472	0.28388687016086883
13.861386138613861	228.11944496375972	876.8768442307784	0.431747164140464	293.7507983272181	13.93605	2.499735861682467	8.810552106148124	0.037030267749794454	0.2838868755947883
14.85148514851485	228.11944496406906	876.8768443910782	0.4317471638311211	293.75079816691823	13.93605	2.4997358714932805	8.810552113737153	0.03703026781191011	0.28388687651491074
15.841584158415841	228.11944496415154	876.8768444338089	0.4317471637486012	293.75079812418755	13.93605	2.499735874348519	8.810552115931968	0.03703026782998766	0.28388687678102664
16.831683168316832	228.11944496418744	876.8768444524005	0.431747163712738	293.7507981055959	13.93605	2.499735875426162	8.81055211676906	0.03703026783681056	0.28388687688251235
17.821782178217823	228.11944496418428	876.8768444507588	0.43174716371589744	293.75079810723787	13.93605	2.499735875362256	8.810552116717535	0.03703026783640595	0.283886876876267
18.81188118811881	228.11944496419076	876.8768444541166	0.4317471637094223	293.7507981038801	13.93605	2.499735875549272	8.810552116863251	0.037030267837590024	0.2838868768939343
19.801980198019802	228.1194449641655	876.8768444410335	0.4317471637346517	293.75079811696304	13.93605	2.499735874819895	8.810552116294957	0.0370302678329721	0.28388687682503516
20.792079207920793	228.11944496412852	876.8768444218792	0.4317471637716076	293.75079813611734	13.93605	2.499735873678647	8.810552115410312	0.03703026782574651	0.2838868767177834
21.78217821782178	228.11944496417948	876.8768444482662	0.4317471637207203	293.7507981097303	13.93605	2.4997358751573353	8.810552116561945	0.03703026783510859	0.2838868768574085
22.77227722772277	228.1194449641964	876.8768444570399	0.431747163703775	293.7507981009567	13.93605	2.4997358757510386	8.810552117018032	0.03703026783886752	0.28388687691270165
