time	P	O	C
0.0	12.03	0.14	0.14
0.9900990099009901	12.030170346473826	0.13967671768295528	0.13967671768295528
1.9801980198019802	12.030337078567136	0.1393834470296051	0.1393834470296051
2.9702970297029703	12.030500272717449	0.13911737644410854	0.13911737644410854
3.9603960396039604	12.030660003767993	0.13887595841740097	0.13887595841740097
4.9504950495049505	12.03081634498833	0.13865688468649712	0.13865688468649712
5.9405940594059405	12.03096936810714	0.13845806354318965	0.13845806354318965
6.930693069306931	12.031119143344869	0.1382775992097605	0.1382775992097605
7.920792079207921	12.031265739442496	0.1381137748906222	0.1381137748906222
8.910891089108912	12.031409223695844	0.13796503395551613	0.13796503395551613
9.900990099009901	12.031549661984174	0.13782996578970697	0.13782996578970697
10.89108910891089	12.031687118798576	0.13770729266905513	0.13770729266905513
11.881188118811881	12.031821657272312	0.13759585648956515	0.13759585648956515
12.871287128712872	12.031953339208835	0.13749460764430096	0.13749460764430096
13.861386138613861	12.032082225109164	0.13740259506539454	0.13740259506539454
14.85148514851485	12.032208374199016	0.1373189570264525	0.1373189570264525
15.841584158415841	12.032331844455616	0.13724291263747346	0.13724291263747346
16.831683168316832	12.032452692633887	0.1371737541456717	0.1371737541456717
17.821782178217823	12.03257097429183	0.13711084016997616	0.13711084016997616
18.81188118811881	12.032686743815512	0.13705358947810525	0.13705358947810525
19.801980198019802	12.032800054443607	0.13700147532864895	0.13700147532864895
20.792079207920793	12.032910958291405	0.13695402033156476	0.13695402033156476
21.78217821782178	12.033019506374266	0.1369107918414482	0.1369107918414482
22.77227722772277	12.03312574863068	0.13687139774302368	0.13687139774302368
23.762376237623762	12.03322973394478	0.13683548265405024	0.13683548265405024
24.752475247524753	12.033331510168443	0.13680272447026	0.13680272447026
25.742574257425744	12.033431124142899	0.13677283124953318	0.13677283124953318
26.73267326732673	12.033528621719928	0.13674553837352502	0.13674553837352502
27.722772277227723	12.03362404778259	0.13672060598551297	0.13672060598551297
28.712871287128714	12.033717446265548	0.1366978166665204	0.1366978166665204
29.7029702970297	12.033808860174954	0.13667697333181922	0.13667697333181922
30.693069306930692	12.033898331607933	0.13665789732008785	0.13665789732008785
31.683168316831683	12.03398590177168	0.13664042666376183	0.13664042666376183
32.67326732673267	12.034071611002133	0.1366244145247424	0.1366244145247424
33.663366336633665	12.03415549878226	0.13660972777534386	0.13660972777534386
34.65346534653465	12.034237603760003	0.136596245711806	0.136596245711806
35.64356435643565	12.034317963765817	0.1365838588867091	0.1365838588867091
36.633663366336634	12.034396615829845	0.1365724680555948	0.1365724680555948
37.62376237623762	12.03447359619876	0.136561983220234	0.136561983220234
38.613861386138616	12.03454894035217	0.13655232277525894	0.13655232277525894
39.603960396039604	12.034622683018847	0.13654341270111647	0.13654341270111647
40.59405940594059	12.034694858192594	0.13653518583546498	0.13653518583546498
41.584158415841586	12.034765499147618	0.13652758125591657	0.13652758125591657
42.57425742574257	12.034834638453654	0.13652054370082053	0.13652054370082053
43.56435643564356	12.034902307990796	0.13651402303985458	0.13651402303985458
44.554455445544555	12.034968538964039	0.1365079737899733	0.1365079737899733
45.54455445544554	12.035033361917533	0.13650235467236393	0.13650235467236393
46.53465346534654	12.035096806748504	0.13649712821874493	0.13649712821874493
47.524752475247524	12.035158902720879	0.13649226041652818	0.13649226041652818
48.51485148514851	12.035219678478636	0.13648772038749926	0.13648772038749926
49.504950495049506	12.035279162058856	0.13648348009757075	0.13648348009757075
50.495049504950494	12.035337380904588	0.13647951408390568	0.13647951408390568
51.48514851485149	12.035394361877296	0.13647579922162065	0.13647579922162065
52.475247524752476	12.035450131269174	0.1364723145009465	0.1364723145009465
53.46534653465346	12.035504714815152	0.1364690408303516	0.1364690408303516
54.45544554455446	12.035558137704653	0.13646596085867585	0.13646596085867585
55.445544554455445	12.035610424593127	0.13646305881082654	0.13646305881082654
56.43564356435643	12.035661599613322	0.13646032034249034	0.13646032034249034
57.42574257425743	12.035711686386284	0.1364577324074899	0.1364577324074899
58.415841584158414	12.035760708032203	0.136455283135498	0.136455283135498
59.4059405940594	12.03580868718098	0.13645296172281282	0.13645296172281282
60.396039603960396	12.035855645982572	0.1364507583340743	0.1364507583340743
61.386138613861384	12.035901606117202	0.1364486640094863	0.1364486640094863
62.37623762376238	12.03594658880519	0.13644667058743537	0.13644667058743537
63.366336633663366	12.03599061481673	0.13644477062853735	0.13644477062853735
64.35643564356435	12.036033704481378	0.13644295734919104	0.13644295734919104
65.34653465346534	12.036075877697131	0.13644122456848448	0.13644122456848448
66.33663366336634	12.03611715394031	0.13643956662904846	0.13643956662904846
67.32673267326733	12.036157552273194	0.1364379783875541	0.1364379783875541
68.31683168316832	12.0361970913549	0.13643645510426453	0.13643645510426453
69.3069306930693	12.036235789447161	0.13643499248643115	0.13643499248643115
70.29702970297029	12.036273664425625	0.1364335865651773	0.1364335865651773
71.2871287128713	12.036310733785175	0.13643223374484179	0.13643223374484179
72.27722772277228	12.036347014650303	0.1364309307071288	0.1364309307071288
73.26732673267327	12.036382523781278	0.13642967442800433	0.13642967442800433
74.25742574257426	12.036417277582899	0.13642846212489562	0.13642846212489562
75.24752475247524	12.036451292111693	0.13642729124341693	0.13642729124341693
76.23762376237623	12.036484583083052	0.13642615943838154	0.13642615943838154
77.22772277227723	12.036517165879314	0.13642506454253955	0.13642506454253955
78.21782178217822	12.036549055555353	0.136424004572286	0.136424004572286
79.20792079207921	12.036580266847457	0.13642297768365963	0.13642297768365963
80.1980198019802	12.03661081417787	0.1364219821899851	0.1364219821899851
81.18811881188118	12.036640711663596	0.13642101652137467	0.13642101652137467
82.17821782178218	12.036669973120874	0.1364200792358294	0.1364200792358294
83.16831683168317	12.036698612073351	0.13641916899092776	0.13641916899092776
84.15841584158416	12.036726641756712	0.13641828454756222	0.13641828454756222
85.14851485148515	12.036754075126138	0.13641742475085636	0.13641742475085636
86.13861386138613	12.036780924861135	0.1364165885306011	0.1364165885306011
87.12871287128712	12.036807203372243	0.1364157748879227	0.1364157748879227
88.11881188118812	12.036832922806154	0.13641498289354292	0.13641498289354292
89.10891089108911	12.036858095051555	0.13641421167954274	0.13641421167954274
90.0990099009901	12.036882731744713	0.13641346043444466	0.13641346043444466
91.08910891089108	12.036906844274307	0.13641272840018745	0.13641272840018745
92.07920792079207	12.036930443787561	0.13641201486421684	0.13641201486421684
93.06930693069307	12.036953541193231	0.13641131916355254	0.13641131916355254
94.05940594059406	12.036976147170291	0.1364106406675786	0.1364106406675786
95.04950495049505	12.036998272171083	0.1364099787813012	0.1364099787813012
96.03960396039604	12.037019926421303	0.13640933295995133	0.13640933295995133
97.02970297029702	12.037041119936106	0.13640870266506908	0.13640870266506908
98.01980198019803	12.037061862516111	0.1364080873931623	0.1364080873931623
99.00990099009901	12.03708216374744	0.13640748668894556	0.13640748668894556
100.0	12.037102033021759	0.13640690008968237	0.13640690008968237
