time	CArt	CGut	AGutlumen	CLung	CVen	CRest	CLiver	CMetabolized	CKidney	CTubules
0.0	0.0	0.0	0.009259259259259259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.00016660657285222523	0.00017029698415413287	0.002096932725497165	5.649153985753307e-05	0.00037915047410956603	0.004110364429275762	0.00015810852482740513	0.0020390721002364327	2.376534993198103e-05	5.8470726755402414e-05
1.9801980198019802	0.00015392818450691122	0.0001245204386078714	0.00047488984001248116	5.21320139090331e-05	0.0003497540626516258	0.004162234519288912	0.00012043329237420527	0.0036666342882395804	2.1973390686682334e-05	0.0001327593972203099
2.9702970297029703	0.0001232974627103684	9.361919789030579e-05	0.0001075480246744418	4.1746763161860986e-05	0.0002800537742067869	0.0034020082328137685	9.168372713347638e-05	0.004905965269837004	1.760391085541086e-05	0.00019573306421418073
3.9603960396039604	9.523284154951992e-05	7.099238624348972e-05	2.4356367068079063e-05	3.2242047852865415e-05	0.00021628688746560355	0.002642292206962394	6.978545885673052e-05	0.005849354513903187	1.3597621894854832e-05	0.0002451190957008737
4.9504950495049505	7.27967669634536e-05	5.39731581641476e-05	5.516149067738243e-06	2.4645543114441704e-05	0.00016532660203399894	0.002023056815439421	5.311484193530436e-05	0.006567398547055155	1.039428205614653e-05	0.000283036721667734
5.9405940594059405	5.547697221966309e-05	4.1065577751950984e-05	1.2493531281620114e-06	1.8781757063846155e-05	0.00012599102548195966	0.001542468135975667	4.042596404892173e-05	0.007113908789177108	7.921309584829915e-06	0.0003119705430654152
6.930693069306931	4.223968485526543e-05	3.125198003986569e-05	2.830441397908211e-07	1.4300239008141448e-05	9.592822411520093e-05	0.0011745884559390323	3.07682614273142e-05	0.007529859317591206	6.031223877784862e-06	0.00033400899650386933
7.920792079207921	3.215228569793103e-05	2.3785197839213867e-05	6.42325515064934e-08	1.0885145257181527e-05	7.301923069024341e-05	0.0008941187983760843	2.3417739429909375e-05	0.007846439613183175	4.590889020356085e-06	0.0003507862954518627
8.910891089108912	2.4471937989494822e-05	1.8102761648632663e-05	1.4623462564524358e-08	8.284964762907132e-06	5.55768162967068e-05	0.0006805455357735189	1.7823247610900247e-05	0.008087388931246432	3.4942450104924924e-06	0.0003635563636957196
9.900990099009901	1.8625783774293573e-05	1.377797870423992e-05	3.329284563396126e-09	6.305751281388484e-06	4.22999475012222e-05	0.0005179704853414515	1.3565276644439563e-05	0.008270775516503948	2.6594973477614427e-06	0.00037327586111404396
10.89108910891089	1.4176129246013561e-05	1.048641320099489e-05	7.585945824587407e-10	4.799322534299417e-06	3.21945920690119e-05	0.00039422903647303315	1.0324533855394632e-05	0.008410351075032218	2.02414990756513e-06	0.00038067341658423715
11.881188118811881	1.0789463478207674e-05	7.981208519349604e-06	1.7266117809327516e-10	3.6527682604625745e-06	2.4503330010790825e-05	0.00030004814063067483	7.858004003176086e-06	0.008516582050665295	1.5405821425536236e-06	0.00038630370712566125
12.871287128712872	8.211868954469506e-06	6.074501893313075e-06	3.999667076906597e-11	2.780124729616587e-06	1.864950328960278e-05	0.00022836689347922523	5.98073128969157e-06	0.008597434309299037	1.1725382550252036e-06	0.00039058891631238034
13.861386138613861	6.250060138051778e-06	4.6233078694969e-06	9.917804694099671e-12	2.1159551912897127e-06	1.4194152109392536e-05	0.00017381023342158324	4.551939087499508e-06	0.008658970960549283	8.924198194845887e-07	0.00039385038939947057
14.85148514851485	4.756924738729938e-06	3.518802436585033e-06	2.2978604481177876e-12	1.6104548391220742e-06	1.0803178179227765e-05	0.00013228708030491555	3.464483637060805e-06	0.008705806579210298	6.79221291194377e-07	0.00039633270056875324
15.841584158415841	3.6204983645912746e-06	2.6781626869112393e-06	5.568226052997683e-13	1.2257181753544949e-06	8.222305602131275e-06	0.000100683779042265	2.636820620800331e-06	0.008741453197544947	5.169557453804497e-07	0.00039822198916516713
16.831683168316832	2.755563647104247e-06	2.0383513469803976e-06	1.4211181425056653e-13	9.32894896070702e-07	6.258002112036092e-06	7.663048942365521e-05	2.0068858751037818e-06	0.008768583857018482	3.9345535218999786e-07	0.0003996599276903609
17.821782178217823	2.0972611687403144e-06	1.551390448723644e-06	2.2506246841856932e-14	7.100268731195286e-07	4.762969215816264e-06	5.832351215606919e-05	1.5274420593505996e-06	0.008789233022651145	2.994591079944638e-07	0.0004007543438008301
18.81188118811881	1.5962267981490188e-06	1.180764248817734e-06	1.3591541291366469e-14	5.404019009038243e-07	3.6250988738844132e-06	4.439006188409692e-05	1.1625371145800349e-06	0.008804949113665372	2.279185159460864e-07	0.00040158730448883596
19.801980198019802	1.2148892162811695e-06	8.986804093829656e-07	-1.6229579813132815e-15	4.113002253980552e-07	2.7590650244282596e-06	3.378530391819166e-05	8.848077261522947e-07	0.00881691064065596	1.734689253024771e-07	0.0004022212714047609
20.792079207920793	9.2465291484529e-07	6.839862013817136e-07	2.1689359224627157e-15	3.130408494818608e-07	2.099926053254552e-06	2.5714015177019782e-05	6.734276937955981e-07	0.008826014567239334	1.3202730361452665e-07	0.0004027037840693041
21.78217821782178	7.037542426411982e-07	5.205825703283122e-07	-1.1645638312938329e-15	2.382556983337011e-07	1.5982557838548263e-06	1.9570962234892074e-05	5.125464798368812e-07	0.008832943560220356	1.0048611059510612e-07	0.000403071024164535
22.77227722772277	5.35630934101737e-07	3.962180425118605e-07	-4.687529473076877e-16	1.8133762401858244e-07	1.2164406074866494e-06	1.4895558915181314e-05	3.901017331568369e-07	0.008838217132997612	7.648048995101161e-08	0.0004033505261606255
23.762376237623762	4.0767314187622383e-07	3.01564834982465e-07	-7.630481095062186e-16	1.3801756810036436e-07	9.258430250889344e-07	1.1337133306534643e-05	2.969096612578022e-07	0.008842230822328868	5.820993457532682e-08	0.00040356325370362626
