time	Mdm2	p53	Mdm2_p53	Mdm2_mRNA	ARF	ARF_Mdm2	damDNA	p53deg	p53syn	mdm2deg	mdm2syn	Mdm2mRNAdeg	Mdm2mRNAsyn	totdamDNA	totp53	totMdm2	Sink	Source
0.0	5.0	5.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	1.0	1.0
0.9900990099009901	5.047642922031731	5.0494456886561325	94.95020340136811	0.0004974771778238588	0.0	0.0	0.0	0.07757863274805939	0.07722772277227723	0.0021537983156875496	1.217154995368103e-07	2.458898980541623e-08	0.0004975017668151862	0.0	99.99964909002425	99.99784632339984	1.0	1.0
1.9801980198019802	5.09466768361772	5.098333697600315	94.90100491486676	0.0009997730123591903	0.0	0.0	0.0	0.1551168330775086	0.15445544554455445	0.004327889935496209	4.884199392142455e-07	9.867069479075671e-08	0.0009998716830564073	0.0	99.99933861246707	99.99567259848448	1.0	1.0
2.9702970297029703	5.141076603456814	5.1466655887715715	94.85240248943218	0.0015068317306977455	0.0	0.0	0.0	0.23261509011310288	0.23168316831683172	0.006522009579437422	1.1024684036848722e-06	2.227208896333076e-07	0.001507054451589132	0.0	99.99906807820375	99.99347909288899	1.0	1.0
3.9603960396039604	5.186872160916768	5.194443089730436	94.80439391151205	0.002018597886471135	0.0	0.0	0.0	0.310073889846628	0.3089108910891089	0.008735893752680923	1.966181489610966e-06	3.9720838173958904e-07	0.002018995094854495	0.0	99.99883700124249	99.99126607242881	1.0	1.0
4.9504950495049505	5.232056991945073	5.241668087628029	94.75697680984685	0.0025350162195792916	0.0	0.0	0.0	0.38749371638652785	0.3861386138613861	0.010969280061090936	3.081852989063098e-06	6.225965634470905e-07	0.002535638816144017	0.0	99.99864489747488	99.98903380179192	1.0	1.0
5.9405940594059405	5.276633887406563	5.288342627663124	94.71014865709076	0.0030560316655770434	0.0	0.0	0.0	0.464875051879798	0.4633663366336633	0.01322190725254191	4.451749844364967e-06	8.993434029020134e-07	0.003056931008980457	0.0	99.99849128475388	99.98678254449732	1.0	1.0
6.930693069306931	5.320605792358266	5.334468912701961	94.66390677041531	0.0035815893813548774	0.0	0.0	0.0	0.5422183762887062	0.5405940594059404	0.015493515337703732	6.078111242029172e-06	1.2279012610159945e-06	0.0035828172826162827	0.0	99.99837568311727	99.98451256277357	1.0	1.0
7.920792079207921	5.363975793973633	5.380049291274321	94.61824832356446	0.004111634753297727	0.0	0.0	0.0	0.619524167339469	0.6178217821782176	0.017783845611770557	7.963149830828632e-06	1.6087171375411375e-06	0.0041132434704356435	0.0	99.99829761483878	99.9822241175381	1.0	1.0
8.910891089108912	5.406747116890465	5.4250862531166675	94.57317035143964	0.004646113412800907	0.0	0.0	0.0	0.6967929003942219	0.695049504950495	0.020092640721634823	1.010905170721885e-05	2.0422326681250204e-06	0.00464815564546906	0.0	99.9982566045563	99.97991746833011	1.0	1.0
9.900990099009901	5.448923119442969	5.469582425568703	94.52866975381089	0.0051849712493004544	0.0	0.0	0.0	0.774025048343207	0.7722772277227723	0.022419644722544457	1.2517976379826425e-05	2.5288841171366513e-06	0.005187500133417193	0.0	99.99825217937959	99.97759287325385	1.0	1.0
10.89108910891089	5.4905072888735225	5.51354056893685	94.4847433000534	0.005728154422586051	0.0	0.0	0.0	0.8512210815048382	0.8495049504950494	0.02476460312999496	1.5192056884264415e-05	3.069102400861498e-06	0.005731223524986373	0.0	99.99828386899024	99.97525058892691	1.0	1.0
