time	Glucose	Lysine	Schiff	Amadori	Glyoxal	CML
31.683168316831683	0.24989416975243503	0.003321597318763191	1.8208598123301165e-05	1.3155176545789229e-05	2.463269630182969e-05	2.167344188159358e-06
32.67326732673267	0.2498913704698435	0.0033196567047299366	1.8197257046417675e-05	1.3588183387514141e-05	2.5380700182997212e-05	2.2386188871482355e-06
33.663366336633665	0.24988857219601754	0.003317717033372473	1.8185934012621287e-05	1.4020488881122406e-05	2.612739552489223e-05	2.3099607059444413e-06
34.65346534653465	0.24988577495283998	0.003315778326840611	1.8174602115429048e-05	1.4452095386565662e-05	2.6872784677744455e-05	2.381369566236776e-06
35.64356435643565	0.24988297874210838	0.0033138405870861707	1.8163258258676233e-05	1.488300388732809e-05	2.7616869976355967e-05	2.4528452892160738e-06
36.633663366336634	0.2498801835456226	0.00331190379595102	1.8151923057148403e-05	1.53132139964344e-05	2.8359653740135845e-05	2.524387595830434e-06
37.62376237623762	0.2498773893735221	0.003309967963775648	1.8140583510825947e-05	1.574272726683642e-05	2.9101138300052838e-05	2.5959963507016396e-06
38.613861386138616	0.24987459622032074	0.003308033085185778	1.8129245177068594e-05	1.617154418046277e-05	2.9841325974108608e-05	2.667671338863225e-06
39.603960396039604	0.24987180408133725	0.0033060991556164614	1.8117912652087004e-05	1.6599665273442287e-05	3.058021907651168e-05	2.739412350138234e-06
40.59405940594059	0.24986901295404512	0.0033041661726697616	1.8106587969255632e-05	1.7027091228563862e-05	3.131781991841745e-05	2.8112191859834475e-06
41.584158415841586	0.24986622284011056	0.0033022341381574176	1.8095268319326527e-05	1.7453823014859087e-05	3.205413080866961e-05	2.8830916638513066e-06
42.57425742574257	0.24986343373580167	0.003300303048466912	1.8083957203315796e-05	1.7879861230743946e-05	3.278915404915722e-05	2.9550295783254373e-06
43.56435643564356	0.24986064564441687	0.003298372907048775	1.8072649818282536e-05	1.8305206939598126e-05	3.3522891869251895e-05	3.0270327658263087e-06
44.554455445544555	0.24985785857340745	0.003296443721527017	1.8061336416754187e-05	1.8729861477933897e-05	3.425534644867685e-05	3.099101089905026e-06
45.54455445544554	0.24985507251488345	0.0032945154841108946	1.8050025472874117e-05	1.9153825175972045e-05	3.498652016338264e-05	3.1712343145242587e-06
46.53465346534654	0.24985228746674973	0.003292588192832178	1.8038718579218846e-05	1.9577098743961567e-05	3.571641531483523e-05	3.243432241245995e-06
47.524752475247524	0.24984950342691115	0.003290661845722639	1.80274173283649e-05	1.9999682892151467e-05	3.644503420450056e-05	3.315694671632225e-06
48.51485148514851	0.24984672039327255	0.003288736440814047	1.8016123312888805e-05	2.0421578330790734e-05	3.717237913384457e-05	3.388021407244938e-06
49.504950495049506	0.2498439383637388	0.0032868119761381735	1.800483812536708e-05	2.084278577012838e-05	3.7898452404333215e-05	3.4604122496461237e-06
50.495049504950494	0.24984115733621476	0.0032848884497267885	1.7993563358376254e-05	2.1263305920413397e-05	3.862325631743245e-05	3.532867000397772e-06
51.48514851485149	0.24983837730860528	0.0032829658596116628	1.7982300604492848e-05	2.1683139491894786e-05	3.934679317460821e-05	3.6053854610618714e-06
52.475247524752476	0.24983559827881527	0.0032810442038245665	1.7971051456293383e-05	2.210228719482155e-05	4.006906527732646e-05	3.6779674332004128e-06
53.46534653465346	0.2498328202447495	0.003279123480397271	1.7959817506354385e-05	2.2520749739442683e-05	4.079007492705313e-05	3.750612718375384e-06
54.45544554455446	0.2498300432043129	0.003277203687361547	1.794860034725238e-05	2.2938527836007192e-05	4.150982442525417e-05	3.8233211181487755e-06
55.445544554455445	0.2498272671843499	0.0032752848517928796	1.7937367506192556e-05	2.3355624028173074e-05	4.222831540203903e-05	3.896092638924557e-06
56.43564356435643	0.24982449216559813	0.0032733669544940777	1.7926140783598898e-05	2.377203793859662e-05	4.294555055712763e-05	3.968926960750839e-06
57.42574257425743	0.24982171814754917	0.0032714499950893153	1.7914919904319644e-05	2.4187770378048555e-05	4.366153215517694e-05	4.041823896420636e-06
58.415841584158414	0.24981894512969802	0.003269533973206219	1.7903704589150314e-05	2.4602822157517728e-05	4.437626246076408e-05	4.1147832587513386e-06
59.4059405940594	0.24981617311153967	0.0032676188884724175	1.7892494558886415e-05	2.5017194087992973e-05	4.508974373846612e-05	4.187804860560333e-06
60.396039603960396	0.2498134020925691	0.003265704740515539	1.7881289534323458e-05	2.5430886980463133e-05	4.5801978252860164e-05	4.260888514665009e-06
61.386138613861384	0.24981063207236762	0.0032637915290416528	1.7870089113209433e-05	2.5843901621613663e-05	4.6512968129716115e-05	4.334034049323636e-06
62.37623762376238	0.24980786305065394	0.003261879253881825	1.7858892697217712e-05	2.625623875940284e-05	4.722271527361634e-05	4.407241317399326e-06
63.366336633663366	0.24980509502676665	0.003259967914521453	1.7847700230253766e-05	2.666789924888648e-05	4.793122220082343e-05	4.480510103712037e-06
64.35643564356435	0.24980232800021993	0.0032580575106056203	1.783651140573014e-05	2.7078883895644947e-05	4.8638491145024327e-05	4.553840224515366e-06
65.34653465346534	0.24979956197052797	0.0032561480417794123	1.782532591705939e-05	2.7489193505258618e-05	4.934452433990603e-05	4.627231496062912e-06
66.33663366336634	0.249796796937205	0.003254239507687913	1.7814143457654057e-05	2.7898828883307856e-05	5.0049324019155516e-05	4.700683734608272e-06
67.32673267326733	0.24979403289976515	0.0032523319079762066	1.7802963720926693e-05	2.8307790835373047e-05	5.0752892416459766e-05	4.774196756405045e-06
68.31683168316832	0.24979126985299996	0.0032504252374855845	1.779179205590192e-05	2.871607967243852e-05	5.1455230983841145e-05	4.847770430604303e-06
69.3069306930693	0.24978850779547257	0.0032485194948938052	1.7780629294846063e-05	2.912369610048932e-05	5.2156341797585156e-05	4.921404584111453e-06
70.29702970297029	0.24978574672975185	0.0032466146829530328	1.776947147313904e-05	2.953064124500902e-05	5.285622759695706e-05	4.9950989989661645e-06
71.2871287128713	0.2497829866552664	0.0032447108012212986	1.775831838668178e-05	2.993691590261515e-05	5.355489060147887e-05	5.068853492380621e-06
72.27722772277228	0.24978022757144486	0.003242807849256635	1.7747169831375208e-05	3.034252086992525e-05	5.4252333030672614e-05	5.142667881567003e-06
73.26732673267327	0.2497774694777158	0.003240905826617075	1.773602560312025e-05	3.0747456943556834e-05	5.4948557104060274e-05	5.216541983737491e-06
74.25742574257426	0.24977471237350787	0.0032390047328606504	1.7724885497817834e-05	3.1151724920127446e-05	5.564356504116389e-05	5.2904756161042664e-06
75.24752475247524	0.24977195625824963	0.0032371045675453933	1.771374931136888e-05	3.1555325596254614e-05	5.633735906150547e-05	5.3644685958795105e-06
76.23762376237623	0.24976920113136977	0.0032352053302293366	1.7702616839674317e-05	3.195825976855586e-05	5.7029941384607026e-05	5.438520740275405e-06
77.22772277227723	0.24976644699229683	0.003233307020470512	1.7691487878635075e-05	3.236052823364873e-05	5.772131422999058e-05	5.512631866504132e-06
78.21782178217822	0.24976369384045943	0.003231409637826952	1.768036222415207e-05	3.2762131788150755e-05	5.841147981717814e-05	5.586801791777872e-06
79.20792079207921	0.24976094167528623	0.0032295131818566893	1.7669239672126238e-05	3.3163071228679456e-05	5.910044036569172e-05	5.661030333308805e-06
80.1980198019802	0.24975819049620582	0.0032276176521177555	1.76581200184585e-05	3.356334735185236e-05	5.978819809505334e-05	5.735317308309113e-06
81.18811881188118	0.2497554403026468	0.003225723048168183	1.7647003059049778e-05	3.3962960954287014e-05	6.0474755224784996e-05	5.809662533990978e-06
82.17821782178218	0.24975269109230347	0.003223829367776346	1.7635890759672474e-05	3.436191257953927e-05	6.116011336546611e-05	5.88406587545551e-06
83.16831683168317	0.24974994285715132	0.003221936602809261	1.7624792241194115e-05	3.476020193670068e-05	6.184427211970338e-05	5.9585273557163265e-06
84.15841584158416	0.24974719560365477	0.0032200447600852764	1.761369849674998e-05	3.515783084901296e-05	6.252723617738606e-05	6.033046597709115e-06
85.14851485148515	0.2497444493311041	0.0032181538390197426	1.7602609495234863e-05	3.55548000929182e-05	6.320900770948797e-05	6.10762342246402e-06
86.13861386138613	0.24974170403878965	0.003216263839028011	1.7591525205543547e-05	3.595111044485851e-05	6.388958888698292e-05	6.182257651011188e-06
87.12871287128712	0.2497389597260018	0.003214374759525433	1.7580445596570826e-05	3.634676268127596e-05	6.456898188084473e-05	6.256949104380764e-06
88.11881188118812	0.24973621639203086	0.0032124865999273587	1.7569370637211495e-05	3.674175757861265e-05	6.524718886204725e-05	6.331697603602892e-06
89.10891089108911	0.2497334740361672	0.003210599359649139	1.7558300296360336e-05	3.713609591331067e-05	6.592421200156428e-05	6.40650296970772e-06
90.0990099009901	0.24973073265770115	0.0032087130381061265	1.7547234542912144e-05	3.75297784618121e-05	6.660005347036963e-05	6.48136502372539e-06
91.08910891089108	0.2497279922559231	0.0032068276347136703	1.753617334576171e-05	3.7922806000559034e-05	6.727471543943714e-05	6.556283586686047e-06
92.07920792079207	0.2497252528301233	0.0032049431488871227	1.7525116673803827e-05	3.831517930599356e-05	6.794820007974061e-05	6.631258479619839e-06
93.06930693069307	0.2497225143795922	0.003203059580041834	1.7514064495933278e-05	3.870689915455776e-05	6.862050956225389e-05	6.706289523556908e-06
94.05940594059406	0.24971977690362004	0.003201176927593155	1.7503016781044858e-05	3.9097966322693747e-05	6.929164605795077e-05	6.781376539527403e-06
95.04950495049505	0.24971704040149725	0.0031992951909564377	1.7491973498033358e-05	3.948838158684358e-05	6.99616117378051e-05	6.856519348561465e-06
96.03960396039604	0.24971430487251414	0.0031974143695470323	1.748093461579357e-05	3.9878145723449366e-05	7.063040877279066e-05	6.931717771689241e-06
97.02970297029702	0.24971157031456595	0.0031955344611118894	1.7469902605967285e-05	4.026725865004052e-05	7.129803590223594e-05	7.006971932353805e-06
98.01980198019803	0.24970883672765837	0.003193655465921838	1.7458876154156213e-05	4.065572158346988e-05	7.196449705670401e-05	7.082281496521918e-06
99.00990099009901	0.24970610411138205	0.0031917773837513977	1.7447854690472446e-05	4.1043535485083284e-05	7.262979514592142e-05	7.157646220121319e-06
100.0	0.2497033724650039	0.003189900213987872	1.7436838225883215e-05	4.143070111688406e-05	7.329393228317428e-05	7.2330659292658665e-06
