time	bulk	free	bound	translocate	lytic	BoNT
0.0	1.0	0.0	0.0	0.0	0.0	1.0
0.9900990099009901	0.9998514961763791	0.00014432033323604336	3.994326942992818e-06	1.8853898494815504e-07	6.264359395428963e-10	0.9999958165096152
1.9801980198019802	0.9997030144060643	0.00028056476609624023	1.4981017894377411e-05	1.4303529367012902e-06	9.454603777008896e-09	0.9999835791721606
2.9702970297029703	0.9995545546858601	0.00040918426174002727	3.162737947767484e-05	4.587896586411031e-06	4.577020934994928e-08	0.9999637389476002
3.9603960396039604	0.9994061170124919	0.0005306043805490982	5.279879332344448e-05	1.0341038465585326e-05	1.3876677219920765e-07	0.999936721393041
4.9504950495049505	0.9992577013826859	0.0006452269241967081	7.75308874081782e-05	1.9215406714048773e-05	3.253908306503821e-07	0.9999029283068825
5.9405940594059405	0.9991093077931684	0.000753431187953604	0.00010500633389391957	3.160616701397121e-05	6.485102315229885e-07	0.999862738981122
6.930693069306931	0.9989609362406664	0.000855575392271177	0.00013453326494578915	4.779978149263072e-05	1.155312350248423e-06	0.9998165116329376
7.920792079207921	0.9988125867219072	0.000951997721965434	0.00016552924298111714	6.799020046942591e-05	1.8961070558754228e-06	0.9997645844438726
8.910891089108912	0.9986642592336188	0.0010430174822208729	0.00019750533378894408	9.22947556895995e-05	2.9231932696391192e-06	0.9997072767158397
9.900990099009901	0.9985159537725296	0.0011289361967066268	0.0002300523055339871	0.00012076781050498588	4.289912378145138e-06	0.9996448899692362
10.89108910891089	0.9983676703353683	0.0012100385611002475	0.0002628301343315857	0.0001534109949513767	6.049970740393074e-06	0.9995777088964686
11.881188118811881	0.9982194089188645	0.0012865933624575737	0.0002955581926546901	0.0001901826940089579	8.256829880878601e-06	0.9995060022813221
12.871287128712872	0.998071169519748	0.0013588543879743458	0.0003280063674777555	0.00023100654495990746	1.0963181105083824e-05	0.9994300239077223
13.861386138613861	0.997922952134749	0.0014270612810333633	0.0003599872889530669	0.00027577878666161076	1.4220510744598915e-05	0.9993500134157823
14.85148514851485	0.9977747567605985	0.0014914402987312094	0.00039135079328165385	0.0003243733008574261	1.807884722079237e-05	0.9992661970593296
15.841584158415841	0.9976265833940277	0.0015522050636839163	0.0004219782750028197	0.00037664676899031745	2.2586498778019013e-05	0.9991787884577116
16.831683168316832	0.9974784320317683	0.0016095572816974641	0.0004517775157078067	0.0004324433434834775	2.778982795090586e-05	0.9990879893134658
17.821782178217823	0.9973303026705528	0.001663687406533218	0.00048067871413638957	0.0004915980877890405	3.3733120831959026e-05	0.998993990077086
18.81188118811881	0.9971821953071139	0.0017147752605688282	0.0005086311710372284	0.0005539397551226402	4.045850520431643e-05	0.9988969705676828
19.801980198019802	0.9970341099381846	0.00176299062884909	0.0005356001809065953	0.0006192933702002156	4.8005880609728426e-05	0.9987971005670337
