time	a	b	aRel
0.0	50.0	0.0	1.0
0.9900990099009901	49.97948331527269	0.11825403230122845	0.9995896663054538
1.9801980198019802	49.918223704767634	0.23551249362260726	0.9983644740953527
2.9702970297029703	49.81668398474782	0.35195283533402155	0.9963336796949563
3.9603960396039604	49.67536195259532	0.4677487727099623	0.9935072390519063
4.9504950495049505	49.494789295730826	0.5830701795423532	0.9898957859146165
5.9405940594059405	49.27553086800207	0.6980829866668913	0.9855106173600414
6.930693069306931	49.01818433434957	0.812949084808011	0.9803636866869914
7.920792079207921	48.72338013113243	0.9278262289899423	0.9744676026226486
8.910891089108912	48.39178172128628	1.042867942905256	0.9678356344257256
9.900990099009901	48.02408612744068	1.1582234229799178	0.9604817225488137
10.89108910891089	47.621024671240086	1.2740374408140809	0.9524204934248017
11.881188118811881	47.18336390682266	1.3904502429051109	0.9436672781364532
12.871287128712872	46.711906709231954	1.5075974472047555	0.9342381341846391
13.861386138613861	46.20749346604914	1.62560993601355	0.9241498693209828
14.85148514851485	45.67100333814929	1.744613744832547	0.9134200667629858
15.841584158415841	45.1033555468298	1.8647299469711327	0.9020671109365961
16.831683168316832	44.50551064106239	1.9860745340456578	0.8901102128212479
17.821782178217823	43.878471704698164	2.108758292527377	0.8775694340939633
18.81188118811881	43.22328545732356	2.2328866766571127	0.8644657091464713
19.801980198019802	42.54104320673188	2.3585596784018743	0.8508208641346375
20.792079207920793	41.83288161215752	2.485871695126184	0.8366576322431505
21.78217821782178	41.09998321110427	2.6149113958514714	0.8219996642220855
22.77227722772277	40.343576675259804	2.7457615872365153	0.8068715335051961
23.762376237623762	39.56493675704779	2.8784990804202186	0.7912987351409558
24.752475247524753	38.76538388349565	3.013194560142055	0.775307677669913
25.742574257425744	37.94628337506706	3.1499124575875777	0.7589256675013413
26.73267326732673	37.109044256286765	3.288710828519261	0.7421808851257353
27.722772277227723	36.25511762656687	3.4296412385229593	0.7251023525313375
28.712871287128714	35.385994582940775	3.572748656968048	0.7077198916588155
29.7029702970297	34.503203672990786	3.718071361558714	0.6900640734598157
30.693069306930692	33.608307864389005	3.865640855501564	0.6721661572877801
31.683168316831683	32.70290103862198	4.015481798860897	0.6540580207724396
32.67326732673267	31.788604006457696	4.167611956117649	0.6357720801291539
33.663366336633665	30.86706005215417	4.322042161868609	0.6173412010430834
34.65346534653465	29.939930033611404	4.478776306010336	0.5987986006722281
35.64356435643565	29.00888705656452	4.637811340323848	0.5801777411312904
36.633663366336634	28.075610755381906	4.799137308001481	0.5615122151076382
37.62376237623762	27.141781226786488	4.962737397018045	0.5428356245357298
38.613861386138616	26.209072655718074	5.128588018891041	0.5241814531143615
39.603960396039604	25.279146689790664	5.296658913679714	0.5055829337958133
40.59405940594059	24.35364562420621	5.466913281496952	0.48707291248412415
41.584158415841586	23.434185456742807	5.639307941442197	0.46868370913485613
42.57425742574257	22.522348885717804	5.813793517883654	0.4504469777143561
43.56435643564356	21.61967832165172	5.990314653606934	0.4323935664330344
44.554455445544555	20.727668988206542	6.168810249891874	0.4145533797641308
45.54455445544554	19.847762188926094	6.349213732418666	0.39695524377852187
46.53465346534654	18.98133881271501	6.531453341722862	0.3796267762543002
47.524752475247524	18.129713157729437	6.715452447308396	0.36259426315458876
48.51485148514851	17.294127142538642	6.901129883349495	0.34588254285077286
49.504950495049506	16.47574496914721	7.088400303970074	0.3295148993829442
50.495049504950494	15.675648309630304	7.277174556288378	0.3135129661926061
51.48514851485149	14.894832066007528	7.467360068410761	0.29789664132015053
52.475247524752476	14.134200741292087	7.658861249725123	0.28268401482584177
53.46534653465346	13.39456551233922	7.851579901419534	0.2678913102467844
54.45544554455446	12.676641950718052	8.045415632916459	0.253532839014361
55.445544554455445	11.981048488046351	8.24026628264225	0.23962096976092703
56.43564356435643	11.308305609651658	8.436028339362458	0.22616611219303315
