time	Phser	AdoMet	CGS	TS	Thr	Cystathionine	Hser	Phi	Cys
55.445544554455445	45.57202230826744	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
56.43564356435643	46.23096486400794	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
57.42574257425743	46.88524461277714	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
58.415841584158414	47.53489642692013	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
59.4059405940594	48.17995488578477	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
60.396039603960396	48.82045427859361	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
61.386138613861384	49.45642860635661	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
62.37623762376238	50.087911586897576	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
63.366336633663366	50.71493665539898	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
64.35643564356435	51.33753696955354	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
65.34653465346534	51.95574541105611	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
66.33663366336634	52.56959458844553	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
67.32673267326733	53.17911684109011	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
68.31683168316832	53.78434423994744	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
69.3069306930693	54.38530859253764	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
70.29702970297029	54.98204144381661	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
71.2871287128713	55.57457407955092	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
72.27722772277228	56.16293752931233	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
73.26732673267327	56.74716256774851	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
74.25742574257426	57.32727971892844	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
75.24752475247524	57.9033192570265	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
76.23762376237623	58.47531121012023	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
77.22772277227723	59.043285362136864	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
78.21782178217822	59.607271254745136	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
79.20792079207921	60.1672981910313	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
80.1980198019802	60.72339523605649	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
81.18811881188118	61.2755912210134	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
82.17821782178218	61.82391474420991	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
83.16831683168317	62.36839417358681	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
84.15841584158416	62.9090576496164	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
85.14851485148515	63.44593308618585	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
86.13861386138613	63.97904817433558	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
87.12871287128712	64.50843038304082	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
88.11881188118812	65.03410696204439	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
89.10891089108911	65.55610494398923	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
90.0990099009901	66.07445114571277	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
91.08910891089108	66.58917217152548	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
92.07920792079207	67.10029441381685	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
93.06930693069307	67.60784405624511	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
94.05940594059406	68.11184707505672	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
95.04950495049505	68.61232924086633	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
96.03960396039604	69.10931612139322	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
97.02970297029702	69.60283308211284	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
98.01980198019803	70.09290528946681	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
99.00990099009901	70.57955771169254	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
100.0	71.06281512098022	20.0	0.7	5.0	0.0	0.0	0.0	10000.0	15.0
