time	X1_0	X1_1	X2_0	X2_1	X2_2	X4_0	X4_1	X5_0	X5_1	X8_0	X8_1	X8_2	X8_3	X9_0	X9_2	X10_0	X10_1	X10_2	X10_3	X11_0	X11_1	X11_2	X11_3	X12_0	X12_1	Akt_pT308_obs	Akt_pS473_obs	TSC1_TSC2_pT1462_obs	PRAS40_pT246_obs	PRAS40_pS183_obs	fourEBP1_pT37_46_obs	p70_S6K_pT389_obs	p70_S6K_pT229_obs	IRS1_pS636_639_obs
0.0	1.0	0.0	9.99999999999923	0.0	0.000222472108942362	1.0	0.0	9.99999995282768	0.0	1.00694981176419e-05	0.15626369614387192	0.0010501821820919192	0.0	2.67747019439286	0.0119987114529515	0.00429916212534625	0.136209619192415	0.00138421239514132	0.0	0.133371763481678	0.00128923431498053	0.00273944420552178	0.0	3.41854951892791	0.40762526043637	0.24162414411363842	0.01252458620061379	0.032558417984119126	0.01400186381926421	0.5426984668344199	0.40627435769840753	0.11095178386192603	0.2047466986490798	0.22189836742775812
0.9900990099009901	1.0	0.0	10.00000511693944	0.0	0.00021735516872697385	1.0	0.0	9.99999995282768	0.0	0.006985938804932293	0.1492633731036855	0.001074635915463628	0.0	2.6693192515378237	0.020149654307990386	0.0045394686016170605	0.1358546780680397	0.0014182461210799156	8.060092216595873e-05	0.13393440583199795	0.0002342031724725055	0.0023133398812936776	0.0009184931164162066	3.4187331699945056	0.4074416093697759	0.2307998317183479	0.012816224067608174	0.05467594331003615	0.015161439284245777	0.5416054162260062	0.40609131526614695	0.09920129181882356	0.24154795178251237	0.21679462347793005
1.9801980198019802	1.0	0.0	10.000011205540593	0.0	0.00021126656757309263	1.0	0.0	9.99999995282768	0.0	0.013581613907143632	0.1425766515164646	0.001165682400473162	0.0	2.661869529365185	0.027599376480628473	0.004778098212791406	0.1355018618268661	0.0014133328490657405	0.00019970082417940883	0.13431067417615522	0.0001556495465649942	0.0020145893080571573	0.0009195289714029918	3.4170504324256488	0.409124346938633	0.22046042838725752	0.013902054287554706	0.07489071131353264	0.01631648286631638	0.5406742228221308	0.4077684761080205	0.09253009569511148	0.2192966843254101	0.21072172444178597
2.9702970297029703	1.0	0.0	10.000017433797462	0.0	0.00020503831070489118	1.0	0.0	9.99999995282768	0.0	0.019815456442565178	0.13618948262362085	0.0013190087578953242	0.0	2.6550744836620708	0.03439442218374228	0.005015026539238674	0.13515157882488935	0.0013763127019604607	0.0003500756468142405	0.13458629679314327	0.00015871706222857852	0.0017704162543614283	0.0008850118924470535	3.4136936393558455	0.41248114000843566	0.21058421110117903	0.01573064099670524	0.09332901938441732	0.01746311089508766	0.5398777308924142	0.41111414449692407	0.0898235394792091	0.19846731883167681	0.20450952985458637
3.9603960396039604	1.0	0.0	10.000023218065037	0.0	0.00019925404313123816	1.0	0.0	9.99999995282768	0.0	0.025704979366600125	0.13008844702141395	0.0015305214360673408	0.0	2.648890550783046	0.040578355062766636	0.0052502842462634975	0.1348041426596291	0.0013152457607919887	0.000523321046218205	0.13478115621543327	0.0001703144076277447	0.0015715866051699311	0.0008773847739493679	3.4088432955412293	0.417331483823052	0.2011504299865123	0.018253164055524608	0.11010907716399546	0.01859784101394924	0.539183704566466	0.4159484138839345	0.09016521806465888	0.18303669187715965	0.19874017954159295
4.9504950495049505	1.0	0.0	10.000028168661139	0.0	0.00019430344703005658	1.0	0.0	9.99999995282768	0.0	0.03126688548060283	0.12426072647047823	0.001796335873000386	0.0	2.643276943234712	0.046191962611101964	0.0054839649649742195	0.1344597657386766	0.0012382296603329753	0.0007110333489189986	0.1349086937637029	0.0001838489646694077	0.0014133839780844405	0.0008945152957235353	3.4026682611969687	0.42350651816731355	0.1921392647254727	0.02142329575791541	0.12534156122481926	0.019717577518650095	0.5385595074749794	0.42210298367015137	0.09280426137691691	0.17249292983384137	0.19380235071500945
5.9405940594059405	1.0	0.0	10.000032045747442	1.0256680192025939e-27	0.00019042636072492703	1.0	0.0	9.99999995282768	0.0	0.03651710422770164	0.11869407696519327	0.00211276663118654	0.0	2.638195461169194	0.051273444676619505	0.0057162212500480765	0.13411856489427293	0.0011525559125904559	0.0009056516559913992	0.13498063317823009	0.00019823750196436263	0.001291199988804243	0.000930371333181609	3.3953260298972916	0.43084874946699075	0.18353178291436342	0.02519708317785964	0.13913012658174584	0.020819595452415966	0.5379754803060758	0.42942088222765534	0.09712832034234758	0.1660407585864441	0.18993526317053142
6.930693069306931	1.0	-4.683934997644778e-28	10.00003472366222	2.184625288408113e-28	0.00018774844594748776	1.0	0.0	9.99999995282768	0.0	0.041470826831401617	0.11337680300873576	0.0024763179839440565	0.0	2.6336103183635666	0.055858587482247146	0.00594725305923094	0.13378057479019814	0.0010642250732749911	0.0011009407901987915	0.13500735578892023	0.00021295685126192874	0.0012004239259103197	0.000979705436087799	3.3869630792421064	0.43921170012217564	0.17530990028614318	0.029532835901154963	0.15157187889555612	0.021901521524364323	0.537406918423134	0.4377561173950281	0.10264077428647697	0.16294337683436003	0.18726425456612972
7.920792079207921	1.0	-5.1277828944490844e-27	10.000036162231314	-1.5929656745833743e-26	0.00018630987685255783	1.0	0.0	9.99999995282768	0.0	0.046142539853433126	0.10829773303832214	0.0028836749323261596	0.0	2.629487981393636	0.05998092445217778	0.006177292797216448	0.1334457651084852	0.0009777705423350057	0.0012921652648662243	0.134997968616772	0.00022762612737708398	0.0011365987496455682	0.0010382485083856796	3.3777152757050466	0.4484595036592354	0.16745634271148702	0.03439101889209822	0.1627578108737248	0.022961311546165073	0.536834833483864	0.4469732729710048	0.10894144481840415	0.16254859115230158	0.18582939545001606
8.910891089108912	1.0	-5.946833579567256e-27	10.000036383882469	-6.161251634190605e-26	0.00018608822569763845	1.0	0.0	9.99999995282768	0.0	0.05054605722810964	0.10344619595911544	0.00333169463685635	0.0	2.6257970209655497	0.06367188488026415	0.006406590050106127	0.13311405832501935	0.0008963098934878112	0.0014760354442895716	0.13496037685851806	0.0002419539135922994	0.0010955377648192441	0.001102573465250705	3.3677083184296466	0.45846646093463567	0.15995460991412883	0.03973415030743464	0.17277320568104962	0.02399722504177835	0.5362458097509474	0.45694706638907306	0.11571031689152941	0.16428734584669819	0.18560831591942273
