time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_14	species_15	species_16	species_17	PIP3Active	PIP3Inactive	PDK1Inactive	PDK1Active	mTORC2Active	mTORC1Active	mTORC1Inactive	bRafMutated	PLX4032	Grb2Active	Grb2Inactive	freeFGFR	pFGFR	freeTNFR1	pTNFR1	freeTNFR2	pTNFR2	TRADD_TRAF2_TRAF5_RIP1_Active	TRADD_TRAF2_TRAF5_RIP1_Inactive	TRAF1_TRAF2_TRAF3_Active	TRAF1_TRAF2_TRAF3_Inactive	NIKActive	NIKInactive	IKKbeta_IKKalfa_IKKgamma_Active	IKKbeta_IKKalfa_IKKgamma_Inactive	TAB1_TAB2_TAB3_TAK1_Active	TAB1_TAB2_TAB3_TAK1_Inactive	Tpl2_NF_kB_Active	Tpl2_NF_kB_Inactive	bRafMutatedInactive	TRADD_TRAF2_TRAF5_RIP1_bRafINH_Active	TRADD_TRAF2_TRAF5_RIP1_bRafINH_Inactive	TAB1_TAB2_TAB3_TAK1_bRafINH_Inactive	TAB1_TAB2_TAB3_TAK1_bRafINH_Active	NIK_bRafINH_Active	NIK_bRafINH_Inactive	IKKbeta_IKKalfa_IKKgamma_bRafINH_Active	IKKbeta_IKKalfa_IKKgamma_bRafINH_Inactive	Tpl2_NF_kB_bRafINH_Active	Tpl2_NF_kB_bRafINH_Inactive	TRAF1_TRAF2_TRAF3_bRafINH_Active	TRAF1_TRAF2_TRAF3_bRafINH_Inactive	Tpl2_NF_kB_RasINH_Active	Tpl2_NF_kB_RasINH_Inactive	mTORC2Inactive	MAP3K8_inhibitor	MAP3K8_NF_kB_inhibited	species_25	species_30	PTENActive	HSP90_Cdc37Active	PHLPPActive	TCL1Active	CTMPActive	FGF	proFGFR	TNF	proTNFR1	proTNFR2
9.900990099009901	7.15797479839938e-12	1.2156977567210821e-15	4.170376390697996e-12	5.829623609302003e-12	1.6651016818477727e-12	8.334898318152225e-12	-5.205891491585294e-12	1.5205891491585294e-11	-2.0163927848944178e-10	2.1163927848944175e-10	-1.7862267903275047e-09	1.296111227403934e-10	6.84460071566438e-12	3.155399284335618e-12	1.0401027825563328e-11	-4.010278255633273e-13	1.4226701571602498e-13	9.857732984283974e-12	9.943496706325478e-12	5.6503293674519644e-14	1.469800095542279e-12	4.373868643930487e-12	5.626131356069509e-12	-4.681601298107345e-10	9.99966556219605e-10	9.376943711866185e-12	6.230562881338161e-13	1.2156977567210849e-15	7.157974798399406e-12	1.2156977567210849e-15	7.157974798399406e-12	1.2156977567210849e-15	7.157974798399406e-12	4.3251842826283e-12	5.674815717371701e-12	4.3251842826283e-12	5.674815717371701e-12	2.002234549518994e-12	7.997765450481008e-12	3.6180850219906854e-12	6.381914978009316e-12	2.002234549518994e-12	7.997765450481008e-12	1.435773439769334e-12	-4.576055093882021e-13	5.681601298107346e-10	3.400095447728966e-10	-5.182903265230963e-12	-7.2139110303803326e-12	3.420416431565044e-10	3.420416431565044e-10	-7.2139110303803326e-12	3.4111626400946793e-10	-6.288789001301906e-12	3.3332397280323165e-10	1.4821140157993358e-12	6.590223103213526e-12	-2.0902231032135253e-12	2.852779219715747e-14	2.2214722078028423e-12	8.530199904457721e-12	9.978167738741327e-12	2.1832261258672726e-14	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
10.89108910891089	6.9815239834846555e-12	1.198052833382462e-15	4.736563842450515e-12	5.263436157549485e-12	1.9633739554842024e-12	8.036626044515797e-12	-6.194326970210237e-12	1.6194326970210235e-11	-2.299271566891424e-10	2.3992715668914237e-10	-2.1049780909814435e-09	1.548924528318684e-10	7.350816692169765e-12	2.649183307830233e-12	1.143169333297872e-11	-1.4316933329787187e-12	1.6181722598909458e-13	9.838182774010904e-12	9.933224870883778e-12	6.677512911622e-14	1.8285256090133404e-12	5.024980119527979e-12	4.975019880472018e-12	-5.035048735414208e-10	9.999632118998973e-10	1.0280990761090242e-11	-2.8099076109024133e-13	1.1980528333824643e-15	6.98152398348468e-12	1.1980528333824643e-15	6.98152398348468e-12	1.1980528333824643e-15	6.98152398348468e-12	4.516243865613725e-12	5.483756134386276e-12	4.516243865613725e-12	5.483756134386276e-12	2.2201987263197806e-12	7.77980127368022e-12	4.0981792036162104e-12	5.9018207963837906e-12	2.2201987263197806e-12	7.77980127368022e-12	1.7605225945181773e-12	-6.575252075000797e-13	6.035048735414209e-10	3.9923957746358016e-10	-5.718929736702767e-12	-7.978941858436001e-12	4.0150077332802867e-10	4.0150077332802867e-10	-7.978941858436001e-12	4.003724864262841e-10	-6.850949883120314e-12	3.919367493865253e-10	1.5630415538227496e-12	7.125796730516967e-12	-2.6257967305169656e-12	-5.4718281681622655e-14	2.3047182816816226e-12	8.171474390986656e-12	1.0102997183118324e-11	-1.0299718311832434e-13	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
11.881188118811881	6.8050731685699305e-12	1.1804079100438417e-15	5.302751294203036e-12	4.697248705796964e-12	2.2616462291206333e-12	7.738353770879365e-12	-7.1827624488351825e-12	1.718276244883518e-11	-2.5821503488884313e-10	2.682150348888431e-10	-2.4237293916353835e-09	1.801737829233434e-10	7.857032668675152e-12	2.1429673313248465e-12	1.2462358840394114e-11	-2.4623588403941137e-12	1.8136743626216427e-13	9.818632563737834e-12	9.922953035442077e-12	7.70469645579204e-14	2.187251122484403e-12	5.6760915951254715e-12	4.323908404874525e-12	-5.388496172721074e-10	9.999598675801894e-10	1.1185037810314303e-11	-1.185037810314302e-12	1.1804079100438439e-15	6.805073168569952e-12	1.1804079100438439e-15	6.805073168569952e-12	1.1804079100438439e-15	6.805073168569952e-12	4.70730344859915e-12	5.292696551400851e-12	4.70730344859915e-12	5.292696551400851e-12	2.438162903120568e-12	7.561837096879434e-12	4.578273385241736e-12	5.4217266147582655e-12	2.438162903120568e-12	7.561837096879434e-12	2.0852717492670217e-12	-8.574449056119579e-13	6.388496172721074e-10	4.58469610154264e-10	-6.254956208174574e-12	-8.74397268649167e-12	4.609599034995531e-10	4.609599034995531e-10	-8.74397268649167e-12	4.596287088431006e-10	-7.413110764938724e-12	4.505495259698192e-10	1.6439690918461636e-12	7.661370357820408e-12	-3.1613703578204083e-12	-1.3796435556040308e-13	2.387964355560403e-12	7.81274887751559e-12	1.0227826627495321e-11	-2.278266274953218e-13	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
12.871287128712872	6.657099746885432e-12	1.1656106125656945e-15	5.810039843650029e-12	4.189960156349971e-12	2.5817081229032636e-12	7.418291877096735e-12	-8.323230119583157e-12	1.8323230119583157e-11	-2.8588417496334384e-10	2.958841749633438e-10	-2.7694170717704123e-09	2.1166885901778686e-10	8.368730772157244e-12	1.6312692278427537e-12	1.3499147854262442e-11	-3.499147854262443e-12	2.0544530173599489e-13	9.794554698264003e-12	9.909712304315568e-12	9.028769568442991e-14	2.6419498596446218e-12	6.411559737003694e-12	3.588440262996304e-12	-5.684785156206013e-10	9.99956523287918e-10	1.1768421044313692e-11	-1.7684210443136927e-12	1.165610612565696e-15	6.657099746885452e-12	1.165610612565696e-15	6.657099746885452e-12	1.165610612565696e-15	6.657099746885452e-12	4.848458112114991e-12	5.1515418878850105e-12	4.848458112114991e-12	5.1515418878850105e-12	2.6345870391223826e-12	7.365412960877618e-12	5.0416245315586766e-12	4.9583754684413244e-12	2.6345870391223826e-12	7.365412960877618e-12	2.4234782744242026e-12	-1.0130076672783597e-12	6.684785156206014e-10	5.218201419614764e-10	-6.766956889897403e-12	-9.46335678794094e-12	5.245178905810153e-10	5.245178905810153e-10	-9.46335678794094e-12	5.229151951860035e-10	-7.861028048514931e-12	5.132805043190884e-10	1.7512886383199134e-12	8.173328389022998e-12	-3.673328389022997e-12	-2.4725755985594414e-13	2.4972575598559442e-12	7.35805014035537e-12	1.0410470382240789e-11	-4.104703822407905e-13	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
13.861386138613861	6.520808138990411e-12	1.1519814499226143e-15	6.293167262772516e-12	3.706832737227485e-12	2.91070841505099e-12	7.089291584949009e-12	-9.526063462077443e-12	1.952606346207744e-11	-3.132995002485273e-10	3.2329950024852725e-10	-3.126154420908385e-09	2.4571289818461997e-10	8.88267771864243e-12	1.117322281357568e-12	1.4538448813713128e-11	-4.538448813713128e-12	2.3138047291651833e-13	9.76861952708348e-12	9.895253691823655e-12	1.0474630817634134e-13	3.136018117703344e-12	7.181632130030376e-12	2.818367869969621e-12	-5.957626964991928e-10	9.99953179006901e-10	1.222026362260092e-11	-2.2202636226009195e-12	1.151981449922616e-15	6.520808138990429e-12	1.151981449922616e-15	6.520808138990429e-12	1.151981449922616e-15	6.520808138990429e-12	4.969141099318701e-12	5.0308589006813e-12	4.969141099318701e-12	5.0308589006813e-12	2.8221751575998043e-12	7.177824842400197e-12	5.498107457207937e-12	4.501892542792062e-12	2.8221751575998043e-12	7.177824842400197e-12	2.767205195845719e-12	-1.1503746106815354e-12	6.957626964991929e-10	5.868609585152535e-10	-7.269101866088351e-12	-1.0164015981671163e-11	5.897572844817213e-10	5.897572844817213e-10	-1.0164015981671163e-11	5.878549505738062e-10	-8.262081055206117e-12	5.777008250104983e-10	1.8694345454002868e-12	8.675598981703833e-12	-4.1755989817038315e-12	-3.6723565110089083e-13	2.6172356511008903e-12	6.863981882296649e-12	1.061683035295558e-11	-6.168303529555816e-13	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
14.85148514851485	6.392255982219595e-12	1.1391262015556405e-15	6.760287417045377e-12	3.239712582954623e-12	3.2456305870131058e-12	6.754369412986893e-12	-1.0770215394048287e-11	2.0770215394048285e-11	-3.4054666781506143e-10	3.505466678150614e-10	-3.4902124117487623e-09	2.814456798251556e-10	9.398114571645738e-12	6.018854283542584e-13	1.5579413990759786e-11	-5.579413990759785e-12	2.5854614879423284e-13	9.741453851205765e-12	9.879988206916854e-12	1.2001179308314295e-13	3.6561695241728015e-12	7.97463057848645e-12	2.0253694215135476e-12	-6.214934519778058e-10	9.999498347333406e-10	1.2584957707162984e-11	-2.584957707162985e-12	1.1391262015556421e-15	6.392255982219613e-12	1.1391262015556421e-15	6.392255982219613e-12	1.1391262015556421e-15	6.392255982219613e-12	5.0762611637517116e-12	4.9237388362482895e-12	5.0762611637517116e-12	4.9237388362482895e-12	3.0039092257563507e-12	6.99609077424365e-12	5.9500400399801625e-12	4.049959960019838e-12	3.0039092257563507e-12	6.99609077424365e-12	3.1145894976915474e-12	-1.2756864358769476e-12	7.214934519778058e-10	6.530216248130674e-10	-7.764717226875972e-12	-1.0852269524129367e-11	6.561106463100082e-10	6.561106463100082e-10	-1.0852269524129367e-11	6.538900320127479e-10	-8.632085477579876e-12	6.432403710828871e-10	1.9947531476013014e-12	9.171451439469228e-12	-4.671451439469228e-12	-4.942927081471176e-13	2.744292708147117e-12	6.343830475827195e-12	1.0838902823257642e-11	-8.389028232576452e-13	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
15.841584158415841	6.271443276572989e-12	1.1270448674647728e-15	7.211400306468615e-12	2.788599693531385e-12	3.5864746387896146e-12	6.4135253612103844e-12	-1.2055685915495693e-11	2.205568591549569e-11	-3.6762567766294655e-10	3.776256776629465e-10	-3.861591044291545e-09	3.188672039393939e-10	9.915041331167175e-12	8.495866883282258e-14	1.662204338540242e-11	-6.622043385402421e-12	2.869423293691387e-13	9.71305767063086e-12	9.863915849595162e-12	1.3608415040483482e-13	4.202404079052995e-12	8.790555082371918e-12	1.2094449176280793e-12	-6.456707820564404e-10	9.999464904672368e-10	1.286250329799989e-11	-2.862503297999891e-12	1.1270448674647742e-15	6.271443276573004e-12	1.1270448674647742e-15	6.271443276573004e-12	1.1270448674647742e-15	6.271443276573004e-12	5.169818305414024e-12	4.830181694585977e-12	5.169818305414024e-12	4.830181694585977e-12	3.1797892435920217e-12	6.820210756407979e-12	6.397422279875353e-12	3.602577720124646e-12	3.1797892435920217e-12	6.820210756407979e-12	3.4656311799616885e-12	-1.3889431428645956e-12	7.456707820564405e-10	7.203021408549187e-10	-8.253802972260266e-12	-1.1528117415315556e-11	7.235779760658762e-10	7.235779760658762e-10	-1.1528117415315556e-11	7.21020439502829e-10	-8.97104131563621e-12	7.098991425362552e-10	2.1272444449229587e-12	9.660885762319186e-12	-5.160885762319185e-12	-6.284287309946248e-13	2.8784287309946247e-12	5.797595920947005e-12	1.1076687793146981e-11	-1.0766877931469828e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
16.831683168316832	6.15837002205059e-12	1.1157374476500111e-15	7.64650593104223e-12	2.3534940689577706e-12	3.933240570380515e-12	6.066759429619485e-12	-1.3382475026419665e-11	2.3382475026419662e-11	-3.9453652979218257e-10	4.0453652979218254e-10	-4.240290318536735e-09	3.579774705273348e-10	1.0433457997206736e-11	-4.334579972067378e-13	1.7666336997641033e-11	-7.666336997641031e-12	3.1656901464123554e-13	9.683430985358763e-12	9.84703661985858e-12	1.5296338014141692e-13	4.774721782343924e-12	9.629405641686778e-12	3.705943583132185e-13	-6.682946867350968e-10	9.999431462085893e-10	1.3052900395111637e-11	-3.052900395111637e-12	1.1157374476500125e-15	6.158370022050604e-12	1.1157374476500125e-15	6.158370022050604e-12	1.1157374476500125e-15	6.158370022050604e-12	5.249812524305637e-12	4.750187475694363e-12	5.249812524305637e-12	4.750187475694363e-12	3.3498152111068182e-12	6.650184788893183e-12	6.8402541768935106e-12	3.1597458231064892e-12	3.3498152111068182e-12	6.650184788893183e-12	3.820330242656143e-12	-1.49014473164448e-12	7.682946867350969e-10	7.887025066408071e-10	-8.736359102241233e-12	-1.2191559655229727e-11	7.921592737493251e-10	7.921592737493251e-10	-1.2191559655229727e-11	7.892461730440494e-10	-9.27894856937512e-12	7.776771393706023e-10	2.266908437365258e-12	1.0143901950253706e-11	-5.643901950253705e-12	-7.696437196434121e-13	3.0196437196434118e-12	5.2252782176560804e-12	1.1330185262623592e-11	-1.3301852626235941e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
17.821782178217823	6.0530362186524e-12	1.1052039421113556e-15	8.06560429076622e-12	1.9343957092337807e-12	4.285928381785805e-12	5.714071618214193e-12	-1.4750582726820195e-11	2.4750582726820193e-11	-4.2127922420276935e-10	4.312792242027693e-10	-4.626310234484328e-09	3.9877647958897843e-10	1.0953364569764421e-11	-9.533645697644234e-13	1.8712294827475617e-11	-8.712294827475616e-12	3.4742620461052363e-13	9.652573795389476e-12	9.829350517707108e-12	1.7064948229288928e-13	5.37312263404559e-12	1.0491182256431033e-11	-4.911822564310356e-13	-6.893651660137747e-10	9.999398019573983e-10	1.3156148998498223e-11	-3.1561489984982228e-12	1.1052039421113566e-15	6.053036218652412e-12	1.1052039421113566e-15	6.053036218652412e-12	1.1052039421113566e-15	6.053036218652412e-12	5.316243820426554e-12	4.683756179573448e-12	5.316243820426554e-12	4.683756179573448e-12	3.5139871283007394e-12	6.4860128716992616e-12	7.278535731034633e-12	2.721464268965367e-12	3.5139871283007394e-12	6.4860128716992616e-12	4.17868668577491e-12	-1.5792912022166006e-12	7.893651660137748e-10	8.582227221707326e-10	-9.212385616818872e-12	-1.2842596243871881e-11	8.61854539360355e-10	8.61854539360355e-10	-1.2842596243871881e-11	8.58567232636409e-10	-9.555807238796606e-12	8.465743615859287e-10	2.413745124928199e-12	1.0620500003272786e-11	-6.120500003272786e-12	-9.179376740934796e-13	3.1679376740934793e-12	4.626877365954419e-12	1.1599395231687477e-11	-1.5993952316874789e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
18.81188118811881	5.955441866378417e-12	1.0954443508488062e-15	8.468695385640585e-12	1.531304614359415e-12	4.644538073005487e-12	5.3554619269945116e-12	-1.616000901669729e-11	2.6160009016697286e-11	-4.4785376089470705e-10	4.57853760894707e-10	-5.019650792134329e-09	4.4126423112432463e-10	1.147476104884023e-11	-1.4747610488402337e-12	1.9759916874906173e-11	-9.759916874906175e-12	3.7951389927700294e-13	9.620486100722996e-12	9.810857543140746e-12	1.8914245685925184e-13	5.997606634157992e-12	1.137588492660468e-11	-1.3758849266046823e-12	-7.088822198924743e-10	9.99936457713664e-10	1.3172249108159648e-11	-3.172249108159648e-12	1.0954443508488073e-15	5.955441866378428e-12	1.0954443508488073e-15	5.955441866378428e-12	1.0954443508488073e-15	5.955441866378428e-12	5.3691121937767684e-12	4.6308878062232326e-12	5.3691121937767684e-12	4.6308878062232326e-12	3.672304995173785e-12	6.327695004826216e-12	7.71226694229872e-12	2.28773305770128e-12	3.672304995173785e-12	6.327695004826216e-12	4.540700509317989e-12	-1.6563825545809572e-12	8.088822198924743e-10	9.288627874446952e-10	-9.681882515993184e-12	-1.3481227181242018e-11	9.32663772898966e-10	9.32663772898966e-10	-1.3481227181242018e-11	9.289836182799078e-10	-9.801617323900667e-12	9.165908091822342e-10	2.5677545076117827e-12	1.109067992137643e-11	-6.590679921376429e-12	-1.0733105943448274e-12	3.323310594344827e-12	4.002393365842024e-12	1.1884317700338633e-11	-1.8843177003386372e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
19.801980198019802	5.864839579871701e-12	1.0863839682512391e-15	8.847469893027456e-12	1.1525301069725443e-12	4.999796196021149e-12	5.0002038039788504e-12	-1.76255105881879e-11	2.7625510588187895e-11	-4.739076497044974e-10	4.839076497044974e-10	-5.420577415745823e-09	4.856593703400548e-10	1.1983967471879193e-11	-1.9839674718791928e-12	2.081076174858315e-11	-1.0810761748583146e-11	4.1363320618587286e-13	9.586366793814128e-12	9.791023925959327e-12	2.0897607404066907e-13	6.659954045183549e-12	1.2275313077592072e-11	-2.275313077592073e-12	-7.26997797387301e-10	9.999331134794913e-10	1.3122208316029729e-11	-3.122208316029729e-12	1.0863839682512403e-15	5.864839579871711e-12	1.0863839682512403e-15	5.864839579871711e-12	1.0863839682512403e-15	5.864839579871711e-12	5.411731973029581e-12	4.58826802697042e-12	5.411731973029581e-12	4.58826802697042e-12	3.822619930830674e-12	6.177380069169327e-12	8.146107617340917e-12	1.8538923826590834e-12	3.822619930830674e-12	6.177380069169327e-12	4.908334281669732e-12	-1.7234030330428845e-12	8.269977973873011e-10	1.0006344550836155e-09	-1.0147246309330754e-11	-1.4107832426614096e-11	1.0045967129209239e-09	1.0045967129209239e-09	-1.4107832426614096e-11	1.0004974681144092e-09	-1.0009158929369733e-11	9.87737910029303e-10	2.72685642852014e-12	1.1557134749698023e-11	-7.057134749698022e-12	-1.2336892000374722e-12	3.483689200037472e-12	3.340045954816472e-12	1.2184930991906849e-11	-2.184930991906852e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
20.792079207920793	5.778718610847255e-12	1.0777718300961604e-15	9.17401367550262e-12	8.259863244973796e-13	5.320549753932363e-12	4.679450246067636e-12	-1.9196660715816288e-11	2.919666071581628e-11	-4.982567437054433e-10	5.082567437054433e-10	-5.829981765152818e-09	5.32696408653338e-10	1.2435027703663098e-11	-2.435027703663099e-12	2.187006540069604e-11	-1.1870065400696036e-11	4.524753466415461e-13	9.547524653358455e-12	9.768056531467083e-12	2.3194346853291457e-13	7.399739195947493e-12	1.3161917897443692e-11	-3.161917897443691e-12	-7.442223523465281e-10	9.999297692619532e-10	1.3076599018168734e-11	-3.076599018168734e-12	1.0777718300961614e-15	5.778718610847264e-12	1.0777718300961614e-15	5.778718610847264e-12	1.0777718300961614e-15	5.778718610847264e-12	5.455237233739325e-12	4.544762766260676e-12	5.455237233739325e-12	4.544762766260676e-12	3.95771303678433e-12	6.042286963215671e-12	8.595711797893718e-12	1.4042882021062832e-12	3.95771303678433e-12	6.042286963215671e-12	5.288181007575865e-12	-1.7870184599126026e-12	8.442223523465283e-10	1.0735772065578582e-09	-1.061652777308564e-11	-1.4723688405979884e-11	1.0776860748948455e-09	1.0776860748948455e-09	-1.4723688405979884e-11	1.0731159649552382e-09	-1.0154177713560543e-11	1.0600540546363907e-09	2.884062858907043e-12	1.20289114389e-11	-7.5289114389e-12	-1.3921085632934536e-12	3.642108563293453e-12	2.600260804052533e-12	1.250116228631067e-11	-2.501162286310674e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
21.78217821782178	5.699454803686766e-12	1.0698454161586555e-15	9.474741028344215e-12	5.252589716557859e-13	5.636277875770463e-12	4.363722124229536e-12	-2.0826549724700217e-11	3.082654972470021e-11	-5.220215649505509e-10	5.320215649505509e-10	-6.247020089900655e-09	5.816803003544174e-10	1.287142863067703e-11	-2.8714286306770286e-12	2.2932873209681806e-11	-1.2932873209681802e-11	4.934937001587374e-13	9.506506299841263e-12	9.743652148234181e-12	2.5634785176581567e-13	8.179514108346907e-12	1.4061767985104142e-11	-4.0617679851041425e-12	-7.600728578913652e-10	9.999264250543567e-10	1.296864071265062e-11	-2.968640712650618e-12	1.069845416158656e-15	5.6994548036867745e-12	1.069845416158656e-15	5.6994548036867745e-12	1.069845416158656e-15	5.6994548036867745e-12	5.4890921404305264e-12	4.510907859569475e-12	5.4890921404305264e-12	4.510907859569475e-12	4.084415336086717e-12	5.915584663913284e-12	9.046266542602907e-12	9.537334573970941e-13	4.084415336086717e-12	5.915584663913284e-12	5.67400192810656e-12	-1.8409211712240732e-12	8.600728578913652e-10	1.147653681758444e-09	-1.1082108703694494e-11	-1.5327587276426855e-11	1.1519009011724582e-09	1.1519009011724582e-09	-1.5327587276426855e-11	1.1468323119237363e-09	-1.0259624818835324e-11	1.1335029152376793e-09	3.045986356843331e-12	1.2497449136016258e-11	-7.997449136016257e-12	-1.5551593825378573e-12	3.805159382537857e-12	1.8204858916531217e-12	1.2833080490968028e-11	-2.8330804909680316e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
22.77227722772277	5.627048158390235e-12	1.0626047264387242e-15	9.749651951552238e-12	2.503480484477628e-13	5.946980561535449e-12	4.05301943846455e-12	-2.2515177614839677e-11	3.2515177614839675e-11	-5.452021134398203e-10	5.552021134398202e-10	-6.671692389989333e-09	6.326110454432928e-10	1.3293170252920981e-11	-3.293170252920982e-12	2.3999185175540443e-11	-1.3999185175540439e-11	5.366882667374467e-13	9.463311733262554e-12	9.717810776260625e-12	2.821892237393723e-13	8.999278782381793e-12	1.497486334057343e-11	-4.974863340573428e-12	-7.745493140218118e-10	9.99923080856702e-10	1.2798333399475381e-11	-2.798333399475381e-12	1.0626047264387252e-15	5.627048158390241e-12	1.0626047264387252e-15	5.627048158390241e-12	1.0626047264387252e-15	5.627048158390241e-12	5.513296693103184e-12	4.486703306896817e-12	5.513296693103184e-12	4.486703306896817e-12	4.2027268287378365e-12	5.797273171262165e-12	9.49777185146848e-12	5.022281485315176e-13	4.2027268287378365e-12	5.797273171262165e-12	6.065797043261816e-12	-1.8851111669772965e-12	8.745493140218119e-10	1.2228638806853733e-09	-1.1543989101157323e-11	-1.5919529037955003e-11	1.2272411917537628e-09	1.2272411917537628e-09	-1.5919529037955003e-11	1.2216465090199037e-09	-1.0325500245194079e-11	1.2080844918331691e-09	3.2126269223290044e-12	1.2962747841046798e-11	-8.462747841046798e-12	-1.7228416577706826e-12	3.9728416577706825e-12	1.0007212176182395e-12	1.3180685605878921e-11	-3.1806856058789242e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
23.762376237623762	5.56149867495766e-12	1.056049760936367e-15	9.998746445126691e-12	1.253554873309587e-15	6.252657811227323e-12	3.7473421887726765e-12	-2.4262544386234685e-11	3.426254438623468e-11	-5.677983891732515e-10	5.777983891732515e-10	-7.103998665418856e-09	6.854886439199646e-10	1.3700252570394961e-11	-3.7002525703949615e-12	2.506900129827196e-11	-1.5069001298271956e-11	5.820590463776741e-13	9.417940953622326e-12	9.690532415546412e-12	3.094675844535845e-13	9.859033218052153e-12	1.5901203963851553e-11	-5.901203963851552e-12	-7.876517207378683e-10	9.999197366689892e-10	1.2565677078643023e-11	-2.5656770786430225e-12	1.0560497609363678e-15	5.561498674957666e-12	1.0560497609363678e-15	5.561498674957666e-12	1.0560497609363678e-15	5.561498674957666e-12	5.5278508917573e-12	4.4721491082427005e-12	5.5278508917573e-12	4.4721491082427005e-12	4.312647514737689e-12	5.687352485262312e-12	9.950227724490447e-12	4.9772275509551335e-14	4.312647514737689e-12	5.687352485262312e-12	6.463566353041637e-12	-1.9195884471722724e-12	8.876517207378684e-10	1.2992078033386457e-09	-1.2002168965474122e-11	-1.6499513690564336e-11	1.3037069466387593e-09	1.3037069466387593e-09	-1.6499513690564336e-11	1.2975585562437406e-09	-1.0351803992636811e-11	1.2837987844228603e-09	3.3839845553640636e-12	1.3424807553991623e-11	-8.924807553991623e-12	-1.895155388991931e-12	4.14515538899193e-12	1.4096678194788107e-13	1.3543977631043351e-11	-3.5439776310433535e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
24.752475247524753	5.502806353389043e-12	1.0501805196515834e-15	1.0222024509067575e-11	-2.2202450906757364e-13	6.553309624846084e-12	3.4466903751539153e-12	-2.6068650038885227e-11	3.6068650038885225e-11	-5.898103921508445e-10	5.998103921508444e-10	-7.543938916189222e-09	7.403130957844327e-10	1.4092675583098965e-11	-4.0926755830989655e-12	2.6142321577876356e-11	-1.614232157787635e-11	6.296060390794197e-13	9.370393960920581e-12	9.661817066091544e-12	3.3818293390845227e-13	1.0758777415357988e-11	1.6840789854938513e-11	-6.840789854938513e-12	-7.993800780395346e-10	9.999163924912182e-10	1.2270671750153542e-11	-2.270671750153542e-12	1.0501805196515837e-15	5.502806353389049e-12	1.0501805196515837e-15	5.502806353389049e-12	1.0501805196515837e-15	5.502806353389049e-12	5.532754736392872e-12	4.467245263607129e-12	5.532754736392872e-12	4.467245263607129e-12	4.4141773940862735e-12	5.5858226059137275e-12	1.0403634161668804e-11	-4.036341616688036e-13	4.4141773940862735e-12	5.5858226059137275e-12	6.867309857446018e-12	-1.9443530118090013e-12	8.993800780395347e-10	1.3766854497182618e-09	-1.2456648296644893e-11	-1.7067541234254843e-11	1.3812981658274476e-09	1.3812981658274476e-09	-1.7067541234254843e-11	1.3745684535952471e-09	-1.0338536061163515e-11	1.360645793006753e-09	3.5600592559485087e-12	1.3883628274850729e-11	-9.383628274850729e-12	-2.0721005762016014e-12	4.3221005762016005e-12	-7.587774153579497e-13	1.3922956566461315e-11	-3.922956566461319e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
