time	RuBP	PGA	TP	Ru5P	Pi	ATP	ADP	E_RuBisCO	TPc	Pic	totRuBP
0.0	2.0	2.4	0.5	0.0500747384155456	5.0	0.68	0.82	3.56	0.2	1.4	3.684962630792227
0.9900990099009901	1.7620619187665127	3.0535137486566875	0.4491956466789714	0.3616745675448581	4.077965703912001	1.1636012340899997	0.3363987659100009	3.56	0.2	1.4	3.4470245495587406
1.9801980198019802	1.8400918322169253	3.5501241999059285	0.44467572317278764	0.3684356181501046	3.5030323891453214	1.0836231436075459	0.4163768563924527	3.56	0.2	1.4	3.5250544630091563
2.9702970297029703	1.9016807872756896	4.042467556486119	0.43233836239322315	0.35649358964423183	2.987852045288301	1.0075616100522857	0.4924383899477136	3.56	0.2	1.4	3.5866434180679203
3.9603960396039604	1.9289416414013092	4.52797383320271	0.4165301142360849	0.3427534461944385	2.5582999375088686	0.9266341244708145	0.5733658755291848	3.56	0.2	1.4	3.6139042721935413
4.9504950495049505	1.921264016624551	5.006512846871744	0.3986549232319219	0.32971161298390256	2.2132496893067364	0.8394176327721262	0.6605823672278731	3.56	0.2	1.4	3.6062266474167846
5.9405940594059405	1.8811872896127482	5.47841690852441	0.38004024271299325	0.3182483272558497	1.9420815126439424	0.7489131680528434	0.7510868319471561	3.56	0.2	1.4	3.566149920404981
6.930693069306931	1.813622404662802	5.94244046246291	0.3615857975968759	0.30863403317174787	1.7300907263757708	0.660078909482626	0.8399210905173734	3.56	0.2	1.4	3.4985850354550347
7.920792079207921	1.7252778612113482	6.394627176264543	0.34382407237521706	0.30070483725863406	1.5624560373371192	0.5779068927573258	0.9220931072426737	3.56	0.2	1.4	3.41024049200358
8.910891089108912	1.623696106444285	6.828446029303025	0.3270971321495172	0.2940932309811234	1.4272227316986608	0.5058234013946378	0.9941765986053617	3.56	0.2	1.4	3.3086587372365175
9.900990099009901	1.5161538200556008	7.236261265703652	0.31167103324748285	0.2884419485482829	1.3162361409629084	0.44515670984200556	1.0548432901579938	3.56	0.2	1.4	3.2011164508478336
10.89108910891089	1.4087691550357504	7.611278700772655	0.29775621227102966	0.28351119455825063	1.2244188129588556	0.3955715077832408	1.1044284922167582	3.56	0.2	1.4	3.093731785827984
11.881188118811881	1.3060793761432572	7.948882164322709	0.2854869492035268	0.2791821284395105	1.1485432491505867	0.3558214950126857	1.1441785049873134	3.56	0.2	1.4	2.9910420069354906
12.871287128712872	1.2110747117388012	8.24698291351317	0.2749054380709503	0.27541082874854006	1.0862755832893667	0.3243505513159047	1.1756494486840947	3.56	0.2	1.4	2.8960373425310335
13.861386138613861	1.125468864405713	8.505699027503457	0.2659645141312646	0.27217979037002565	1.0356609384449	0.2996327391544618	1.2003672608455378	3.56	0.2	1.4	2.810431495197946
14.85148514851485	1.0500079894113508	8.726800409847682	0.2585457829507966	0.2694673580979321	0.9949260133647161	0.2803191953317085	1.2196808046682908	3.56	0.2	1.4	2.7349706202035815
15.841584158415841	0.9847347874761619	8.913163896954092	0.25248491352740177	0.26723621506712764	0.9624409123572933	0.26527922555729694	1.2347207744427025	3.56	0.2	1.4	2.6696974182683944
16.831683168316832	0.9291996813502977	9.068315268027467	0.24759658814665303	0.2654343502115012	0.9367362443997058	0.2535929249296124	1.246407075070387	3.56	0.2	1.4	2.61416231214253
17.821782178217823	0.8826314045372018	9.196065869127812	0.24369450264539197	0.2640014276032865	0.9165248648715745	0.24452526509306655	1.2554747349069333	3.56	0.2	1.4	2.567594035329434
18.81188118811881	0.8440756045095835	9.300236757923242	0.24060481858819208	0.26287575244227773	0.900710573515795	0.23749562692685874	1.2625043730731411	3.56	0.2	1.4	2.529038235301817
19.801980198019802	0.8125041596051383	9.384462472643106	0.23817353949285888	0.26199954026713684	0.8883820890525087	0.2320487777496463	1.2679512222503535	3.56	0.2	1.4	2.497466790397371
20.792079207920793	0.7868961165527898	9.452065266761394	0.2362692515363988	0.26132194709177786	0.878796499537629	0.2278295403827548	1.272170459617245	3.56	0.2	1.4	2.4718587473450224
21.78217821782178	0.7662923169001064	9.505988105775941	0.2347828288269592	0.2608002077817834	0.8713572796367987	0.2245616825938373	1.2754383174061628	3.56	0.2	1.4	2.45125494769234
22.77227722772277	0.7498275718531832	9.548772931351083	0.2336254443993894	0.2603995050661855	0.8655909127303244	0.22203080116218332	1.2779691988378166	3.56	0.2	1.4	2.4347902026454165
23.762376237623762	0.7367453354510856	9.582570703536614	0.23272584058819953	0.26009214540575193	0.861124693225174	0.22007068475761898	1.2799293152423807	3.56	0.2	1.4	2.4217079662433205
24.752475247524753	0.7263999385058476	9.609171333176187	0.23202745548641202	0.2598564582387066	0.8576670440655318	0.21855257043699688	1.2814474295630032	3.56	0.2	1.4	2.411362569298084
25.742574257425744	0.71825083948195	9.630044085873545	0.2314857326780015	0.25967567251504675	0.8549908268720037	0.21737674151303524	1.2826232584869646	3.56	0.2	1.4	2.403213470274185
26.73267326732673	0.7118524041944302	9.646381668561483	0.23106576281706784	0.259536900723059	0.8529196114749635	0.21646598645009615	1.2835340135499032	3.56	0.2	1.4	2.3968150349866653
27.722772277227723	0.706841736953254	9.659143550560724	0.23074029901812104	0.25943028063213847	0.8513166131520383	0.21576052114600125	1.284239478853998	3.56	0.2	1.4	2.3918043677454888
28.712871287128714	0.7029262282677703	9.669095906902703	0.23048813154432377	0.2593482806996106	0.8500759088218817	0.21521405391147186	1.2847859460885274	3.56	0.2	1.4	2.3878888590600047
29.7029702970297	0.6998718123845412	9.676846914728943	0.23029278001099862	0.2592851525222567	0.8491155284209939	0.2147907379632574	1.2852092620367417	3.56	0.2	1.4	2.384834443176776
30.693069306930692	0.6974924493671202	9.682877006308058	0.23014145448420759	0.2592365068957615	0.8483720593094328	0.21446281268383316	1.2855371873161656	3.56	0.2	1.4	2.382455080159353
31.683168316831683	0.6956410307078538	9.687564222308874	0.23002423707190647	0.25919898907217104	0.8477964504888958	0.21420877805797808	1.2857912219420211	3.56	0.2	1.4	2.3806036615000865
32.67326732673267	0.6942017127685484	9.69120509958797	0.22993344096660606	0.2591700315468543	0.8473507590482336	0.2140119817287743	1.285988018271225	3.56	0.2	1.4	2.379164343560781
33.663366336633665	0.6930835745364063	9.694031655555603	0.22986311045589625	0.25914766644544673	0.8470056315866703	0.21385952529910304	1.2861404747008967	3.56	0.2	1.4	2.3780462053286398
34.65346534653465	0.6922154454350093	9.696225058230699	0.2298086319406975	0.2591303832721577	0.8467383564640739	0.21374141763788537	1.2862585823621142	3.56	0.2	1.4	2.377178076227243
35.64356435643565	0.6915417335195799	9.697926541007966	0.2297664318532729	0.2591170209963058	0.8465313581980536	0.21364991932077723	1.2863500806792223	3.56	0.2	1.4	2.3765043643118124
36.633663366336634	0.6910190892506194	9.69924606271034	0.22973374233106025	0.2591066860738913	0.8463710337994836	0.21357903499952066	1.2864209650004792	3.56	0.2	1.4	2.3759817200428515
37.62376237623762	0.6906137553050801	9.700269144550923	0.22970841958649602	0.2590986900521894	0.8462468533390591	0.21352412027670747	1.2864758797232922	3.56	0.2	1.4	2.375576386097313
38.613861386138616	0.6902994724225436	9.701062246545158	0.22968880318062715	0.2590925019835994	0.8461506646276877	0.21348157723337302	1.2865184227666266	3.56	0.2	1.4	2.3752621032147774
39.603960396039604	0.6900558315090626	9.701676982141803	0.22967360702165626	0.2590877120532442	0.8460761555749364	0.21344861860576528	1.2865513813942344	3.56	0.2	1.4	2.3750184623012975
40.59405940594059	0.6898669813376582	9.702153413473606	0.2296618349594688	0.25908400372907586	0.8460184384306692	0.21342308514739336	1.2865769148526063	3.56	0.2	1.4	2.3748296121298935
41.584158415841586	0.6897206164161137	9.702522626122231	0.22965271534052914	0.2590811323676312	0.845973727764893	0.21340330398801707	1.2865966960119826	3.56	0.2	1.4	2.374683247208349
42.57425742574257	0.6896071889420068	9.70280873002701	0.22964565046932356	0.2590789088207897	0.845939091997527	0.21338797921686484	1.286612020783135	3.56	0.2	1.4	2.3745698197342415
43.56435643564356	0.6895192928467734	9.70303042120648	0.22964017735038478	0.2590771867798703	0.8459122605156799	0.2133761068695683	1.2866238931304317	3.56	0.2	1.4	2.3744819236390082
44.554455445544555	0.6894511849933948	9.703202194289341	0.22963593733121826	0.2590758530396258	0.8458914745981627	0.2133669091703934	1.2866330908296064	3.56	0.2	1.4	2.374413815785629
45.54455445544554	0.6893984126322366	9.703335285101394	0.229632652576294	0.25907481998400383	0.8458753719305346	0.2133597835588319	1.2866402164411677	3.56	0.2	1.4	2.3743610434244706
46.53465346534654	0.689357524126227	9.703438402034376	0.2296301078586309	0.2590740197898765	0.8458628972511818	0.21335426322901227	1.2866457367709871	3.56	0.2	1.4	2.374320154918461
47.524752475247524	0.6893258441558822	9.703518294073227	0.22962813644527375	0.25907339994578127	0.845853233103825	0.21334998653566153	1.2866500134643377	3.56	0.2	1.4	2.3742884749481163
48.51485148514851	0.6893012993614552	9.703580191175941	0.22962660917179187	0.2590729197906004	0.8458457462457575	0.21334667330853235	1.286653326691467	3.56	0.2	1.4	2.3742639301536883
49.504950495049506	0.6892822830160686	9.703628145953145	0.22962542597570124	0.2590725478357388	0.8458399461236203	0.21334410649519317	1.2866558935048062	3.56	0.2	1.4	2.374244913808301
50.495049504950494	0.6892675501808136	9.703665298311725	0.22962450934514667	0.2590722596958827	0.845835452746257	0.21334211795489766	1.2866578820451016	3.56	0.2	1.4	2.3742301809730453
51.48514851485149	0.6892561361301677	9.703694081317018	0.22962379922653578	0.25907203648224686	0.845831971714299	0.21334057741510298	1.2866594225848962	3.56	0.2	1.4	2.3742187669223993
52.475247524752476	0.6892472931360548	9.703716380697383	0.2296232490814188	0.259071863559423	0.8458292748859159	0.21333938391928775	1.2866606160807113	3.56	0.2	1.4	2.3742099239282863
53.46534653465346	0.6892404421192928	9.703733656818352	0.22962282287232924	0.25907172959612174	0.8458271856000615	0.2133384592900876	1.2866615407099113	3.56	0.2	1.4	2.3742030729115244
54.45544554455446	0.6892351344342781	9.703747041085558	0.229622492681622	0.25907162581482895	0.8458255670007827	0.2133377429641894	1.2866622570358095	3.56	0.2	1.4	2.3741977652265094
55.445544554455445	0.689231022397992	9.703757410280248	0.2296222368758157	0.2590715454145635	0.8458243130387776	0.21333718801014942	1.2866628119898496	3.56	0.2	1.4	2.374193653190223
56.43564356435643	0.6892278366944332	9.703765443550685	0.22962203869847903	0.2590714831278483	0.845823341572903	0.2133367580767554	1.2866632419232433	3.56	0.2	1.4	2.374190467486666
57.42574257425743	0.6892253686480974	9.703771667119732	0.2296218851667445	0.2590714348736084	0.8458225889604108	0.21333642499884928	1.2866635750011495	3.56	0.2	1.4	2.374187999440328
58.415841584158414	0.6892234565874363	9.703776488675812	0.2296217662224616	0.2590713974903329	0.8458220058959339	0.2133361669561259	1.2866638330438729	3.56	0.2	1.4	2.374186087379667
59.4059405940594	0.689221975270537	9.703780224040734	0.22962167407410308	0.2590713685289783	0.8458215541851745	0.21333596704547397	1.2866640329545247	3.56	0.2	1.4	2.3741846060627676
60.396039603960396	0.6892208276765271	9.703783117870245	0.22962160268595383	0.25907134609246724	0.8458212042409761	0.213335812172844	1.2866641878271547	3.56	0.2	1.4	2.3741834584687567
61.386138613861384	0.6892199386883637	9.703785359584932	0.22962154738503063	0.25907132871206134	0.8458209331562994	0.21333569220048804	1.2866643077995106	3.56	0.2	1.4	2.3741825694805945
62.37623762376238	0.6892192500195707	9.703787096163879	0.22962150454539162	0.259071315248124	0.8458207231568007	0.21333559926220494	1.2866644007377936	3.56	0.2	1.4	2.3741818808118005
63.366336633663366	0.6892187164476841	9.703788441642788	0.2296214713538431	0.2590713048164721	0.8458205604521579	0.21333552725491264	1.2866644727450858	3.56	0.2	1.4	2.3741813472399134
64.35643564356435	0.6892183030163822	9.70378948416945	0.22962144563583672	0.2590712967336685	0.8458204343827638	0.21333547146105816	1.2866645285389402	3.56	0.2	1.4	2.374180933808611
65.34653465346534	0.6892179827102762	9.70379029186729	0.22962142571082086	0.25907129047152944	0.8458203367105637	0.213335428234787	1.2866645717652114	3.56	0.2	1.4	2.3741806135025048
66.33663366336634	0.6892177345731971	9.703790917580438	0.2296214102751787	0.25907128562033743	0.8458202610452225	0.2133353947479703	1.2866646052520283	3.56	0.2	1.4	2.3741803653654268
67.32673267326733	0.6892175423323426	9.703791402343185	0.2296213983166317	0.2590712818619476	0.8458202024245649	0.2133353688045263	1.2866646311954724	3.56	0.2	1.4	2.3741801731245733
68.31683168316832	0.6892173933845261	9.703791777936313	0.22962138905117865	0.2590712789499594	0.8458201570054277	0.21333534870360893	1.2866646512963897	3.56	0.2	1.4	2.3741800241767566
69.3069306930693	0.6892172779846802	9.703792068933431	0.2296213818726153	0.25907127669384866	0.8458201218161969	0.2133353331300882	1.2866646668699107	3.56	0.2	1.4	2.3741799087769104
70.29702970297029	0.6892171886082286	9.703792294308842	0.2296213763128657	0.2590712749465058	0.8458200945623705	0.21333532106849876	1.2866646789315	3.56	0.2	1.4	2.3741798194004593
