time	s1	s19	s3	s4	s16	s17	s5	s42	s2	s45
11.881188118811881	-1.7172354847137086e-14	2.6995268706009563e-06	3.3006118060638274e-06	-2.4732748677949948e-11	7.112640321228565e-06	2.8873596771969235e-06	1.6339000779628301e-10	2.1125843914974075e-06	-1.9818647224083787e-15	1.5745109709623236e-15
12.871287128712872	1.5127559898203036e-14	2.5198180504612336e-06	3.4803450951589133e-06	-2.2507445674443057e-13	7.112651859426993e-06	2.887348138877965e-06	1.6338731582867737e-10	2.112571424711779e-06	1.74587452213187e-15	1.6950412483465292e-15
13.861386138613861	2.0934260586961513e-14	2.3520918665979153e-06	3.6481096713937254e-06	3.81685268536758e-11	7.1126706511607305e-06	2.8873293470253107e-06	1.6339256624461854e-10	2.112551817596495e-06	2.4160269511919243e-15	1.813958554686115e-15
14.85148514851485	6.467500827377661e-15	2.1955226920261485e-06	3.8047056942876578e-06	6.498811500527059e-11	7.112684383698017e-06	2.887315614370699e-06	1.634051701665816e-10	2.1125387179478665e-06	7.464154931725922e-16	1.9312844906653317e-15
15.841584158415841	-4.008458198252649e-15	2.0493524010199924e-06	3.950869044023195e-06	5.802072046068286e-11	7.112681973519165e-06	2.8873180244337952e-06	1.6341961564394344e-10	2.1125432607247725e-06	-4.626169126120155e-16	2.0470403190328113e-15
16.831683168316832	-7.761417571930165e-15	1.912891247814358e-06	4.087280513543083e-06	8.32754841843344e-12	7.1126583805578355e-06	2.887341617280918e-06	1.6342491841831712e-10	2.1125693556354473e-06	-8.95746661384445e-16	2.16124700140906e-15
17.821782178217823	-1.806005442325981e-15	1.7854590386999134e-06	4.214615796877644e-06	-8.857949484552114e-11	7.112611227389423e-06	2.887388770336653e-06	1.6341282048263454e-10	2.112619121604331e-06	-2.08431427518753e-16	2.2739254411477905e-15
18.81188118811881	1.983272691614657e-15	1.6664951522564153e-06	4.333454162744726e-06	-2.1405502310097674e-10	7.112549721648947e-06	2.8874502759659585e-06	1.6337198618391973e-10	2.112683132213945e-06	2.2888987364598305e-16	2.3850959629930763e-15
19.801980198019802	2.368839939047705e-15	1.5554146006819341e-06	4.444398260275973e-06	-3.504338484992496e-10	7.112482317813868e-06	2.887517679691354e-06	1.632971761211237e-10	2.112752181992415e-06	2.7338826111492424e-16	2.4947789997203733e-15
20.792079207920793	3.594871191460086e-15	1.4517712413799438e-06	4.547952900424914e-06	-4.3905323215330666e-10	7.1124373506351485e-06	2.887562646761858e-06	1.6319874727308507e-10	2.112795932599587e-06	4.1488475947060085e-16	2.602994277754944e-15
21.78217821782178	1.1068437625321317e-15	1.3551080681365745e-06	4.644624712120048e-06	-4.3030307439965733e-10	7.112439085145265e-06	2.8875609121449737e-06	1.6308423768226131e-10	2.1127890314335e-06	1.2774104801104578e-16	2.7097615529713245e-15
22.77227722772277	-3.2468358183563e-16	1.2650229653845984e-06	4.734878164597814e-06	-2.6187228773188954e-10	7.112518518199758e-06	2.887481478985143e-06	1.630015598159848e-10	2.112700116359203e-06	-3.7471791137835584e-17	2.8151000713338572e-15
23.762376237623762	-4.583663400668975e-16	1.181163409717806e-06	4.819138068981221e-06	1.38490058974506e-10	7.112711285241121e-06	2.88728871183985e-06	1.6298777764517717e-10	2.112492534833139e-06	-5.290014484875114e-17	2.9190288914878175e-15
24.752475247524753	-8.592314359838065e-16	1.103090850964857e-06	4.897828070279277e-06	7.558116947343947e-10	7.113011152150963e-06	2.886988844827471e-06	1.6310826074501107e-10	2.112174959644897e-06	-9.916406175680376e-17	3.021566810699851e-15
25.742574257425744	-3.0326130746289897e-16	1.0304654295662512e-06	4.971319427000282e-06	1.6214214524927005e-09	7.113435489091132e-06	2.886564507786136e-06	1.6343450170960232e-10	2.111733360642183e-06	-3.499944477835962e-17	3.122732297181623e-15
26.73267326732673	-6.951008427535805e-18	9.604116644335203e-07	5.039853862012139e-06	1.0199009258554252e-10	7.112723541096587e-06	2.8872764556808693e-06	1.635360744876104e-10	2.1125407424378172e-06	-8.022171825770009e-19	3.222544194740249e-15
27.722772277227723	-7.819686463997258e-20	8.963861565539556e-07	5.10380187151955e-06	2.4487930156463418e-11	7.112671000978803e-06	2.8873289957001758e-06	1.6353987169350088e-10	2.1125657006845013e-06	-9.024714368326569e-21	3.321020537526156e-15
28.712871287128714	4.161357816968768e-20	8.366672789233623e-07	5.163490659629039e-06	-5.602055400386779e-12	7.112649639945162e-06	2.8873503566366588e-06	1.6354033352891608e-10	2.112574429171761e-06	4.802630867490406e-21	3.4181790675668102e-15
29.7029702970297	-2.953879465889836e-20	7.80932679295541e-07	5.219229224330199e-06	-1.6365445922433263e-12	7.1126513926185614e-06	2.887348603867401e-06	1.635398947380833e-10	2.1125722167718697e-06	-3.409077842135778e-21	3.5140390865055903e-15
30.693069306930692	-1.1076191501294292e-20	7.288875848993171e-07	5.2712805874939335e-06	4.631549882814771e-12	7.112654919960753e-06	2.887345076430629e-06	1.6354056791948103e-10	2.1125694753466065e-06	-1.2783053417541017e-21	3.608618057640212e-15
31.683168316831683	9.644595156589787e-23	6.802951495728729e-07	5.31987161297822e-06	3.2207805468173304e-12	7.112654464673257e-06	2.8873455316248104e-06	1.635414953233116e-10	2.112570429901357e-06	1.1130845359036796e-23	3.701931975371258e-15
32.67326732673267	1.205776821477084e-21	6.349446815099843e-07	5.365219035943261e-06	1.7527262684111898e-13	7.1126529109110925e-06	2.8873470852949092e-06	1.6354190546736252e-10	2.11257192123708e-06	1.3915892945856599e-22	3.793996767405025e-15
33.663366336633665	1.8666913328795477e-22	5.926274348705738e-07	5.407535210170912e-06	-8.973196306988732e-13	7.1126522880533904e-06	2.8873477080617798e-06	1.635420858682836e-10	2.1125723707912463e-06	2.1543519707546024e-23	3.8848290253825185e-15
34.65346534653465	-6.694805320915661e-22	5.531589837601865e-07	5.4470059288535475e-06	1.3699772746945476e-12	7.112653339455269e-06	2.8873466565702854e-06	1.6354236107650345e-10	2.1125711546210256e-06	-7.726487396443588e-23	3.974443697584538e-15
35.64356435643565	-4.1390061218717906e-22	5.16330201724381e-07	5.483838957325708e-06	5.615397342341239e-12	7.112655432249863e-06	2.8873445636872773e-06	1.6354337749596575e-10	2.112569000979345e-06	-4.7768347403310096e-23	4.062858396660289e-15
36.633663366336634	-1.8533676165620442e-22	4.819580541013536e-07	5.5182131079851656e-06	7.616810160813671e-12	7.112656498670897e-06	2.8873434971790115e-06	1.6354500137432642e-10	2.112568064363979e-06	-2.1389750479453434e-23	4.150089518535803e-15
37.62376237623762	5.451116183851076e-23	4.498938127018331e-07	5.550276984817185e-06	7.251065858549038e-12	7.112656408365356e-06	2.8873435873984893e-06	1.635461783690809e-10	2.1125683386259565e-06	6.291143424594124e-24	4.236152621150233e-15
38.613861386138616	1.2848753758753617e-22	4.199658040358191e-07	5.5802004764630034e-06	2.73373586105109e-12	7.112654263797145e-06	2.887345731881789e-06	1.6354648819741912e-10	2.1125707110779525e-06	1.4828770846443343e-23	4.321063877866595e-15
39.603960396039604	6.86752950241281e-23	3.9202156668594766e-07	5.608135423003465e-06	-6.555826582419791e-12	7.112649762780438e-06	2.8873502328147207e-06	1.635452410947047e-10	2.11257550087062e-06	7.925828699052023e-24	4.404838988551435e-15
40.59405940594059	6.492926516321786e-23	3.6595448576809375e-07	5.634190328795888e-06	-1.872654077701196e-11	7.1126438252047486e-06	2.887356170307757e-06	1.6354082959247542e-10	2.112581738420193e-06	7.493498689424192e-24	4.487492536570726e-15
41.584158415841586	1.87165188898669e-23	3.4159304880211926e-07	5.658534994257967e-06	-3.5490112764620625e-11	7.112635604876266e-06	2.8873643905546904e-06	1.6353289724503363e-10	2.112590289595294e-06	2.160076961353922e-24	4.569040688436706e-15
42.57425742574257	-6.779551159129455e-24	3.1887931954926484e-07	5.6812340882703305e-06	-5.0114275462619034e-11	7.1126283756207045e-06	2.8873716197297957e-06	1.6352181886720884e-10	2.1125976955799017e-06	-7.824292723429747e-25	4.649496956753473e-15
43.56435643564356	-1.345054775127788e-23	2.9766551407957723e-07	5.702435054495222e-06	-6.293855769165257e-11	7.112621963391506e-06	2.887378031879614e-06	1.6350685555395245e-10	2.1126041225951358e-06	-1.552330242364085e-24	4.728876932182132e-15
44.554455445544555	-8.994298781861703e-24	2.778633220674875e-07	5.722229723417453e-06	-7.044452755637102e-11	7.112618110189585e-06	2.887381885003218e-06	1.6348973478066983e-10	2.1126077924826976e-06	-1.0380337119636037e-24	4.807194770097143e-15
45.54455445544554	-8.390247623580325e-24	2.5939477527526644e-07	5.740700149345477e-06	-6.854849238911302e-11	7.112618844214108e-06	2.887381150901425e-06	1.634728347774903e-10	2.1126066473710605e-06	-9.683200544166914e-25	4.884464368620239e-15
46.53465346534654	-2.130599926098132e-24	2.421507378856264e-07	5.757957225785903e-06	-5.549335796978104e-11	7.112625027275329e-06	2.887374967763969e-06	1.6345675068482215e-10	2.1125997913811704e-06	-2.458929377580497e-25	4.960700367709609e-15
47.524752475247524	8.688323679000218e-25	2.2607807020812016e-07	5.774053769498064e-06	-3.160764445892222e-11	7.112636560980563e-06	2.8873634339835186e-06	1.634470717469408e-10	2.11258744905145e-06	1.0027210672324613e-25	5.035915738298934e-15
48.51485148514851	1.3363367709441754e-24	2.1107768951123946e-07	5.789091587772698e-06	5.832098886281364e-12	7.112654788659645e-06	2.8873452062302284e-06	1.6344490653541515e-10	2.112568239152523e-06	1.542268777308671e-25	5.1101248926539776e-15
49.504950495049506	1.2099113354092919e-24	1.9708628010881822e-07	5.803129073596565e-06	5.1900286993058055e-11	7.112677328450344e-06	2.8873226663663135e-06	1.6345314070644514e-10	2.1125447025215557e-06	1.3963609450107966e-25	5.1833408567263876e-15
50.495049504950494	1.077205531804663e-24	1.8403310477090072e-07	5.816234293448372e-06	1.039234359449021e-10	7.112702899678194e-06	2.8872970950662274e-06	1.634745069603461e-10	2.112518229235326e-06	1.243204927906003e-25	5.255576977443171e-15
51.48514851485149	2.499517847282453e-25	1.7184425871211277e-07	5.828478464620307e-06	1.5921297854732402e-10	7.112730199634217e-06	2.887269795038935e-06	1.6351007929767647e-10	2.1124902040780466e-06	2.8846982436324073e-26	5.3268466775919366e-15
52.475247524752476	-9.807362514101763e-26	1.6046705036283127e-07	5.8399023619656855e-06	2.0585523711503638e-10	7.112753373037044e-06	2.8872466215657927e-06	1.6355681881437789e-10	2.1124666884846366e-06	-1.1318695491930934e-26	5.3971622879367366e-15
53.46534653465346	-1.1377842532399299e-25	1.4982761324885397e-07	5.8505778998185615e-06	2.4189577957894225e-10	7.112771487338405e-06	2.8872285071950567e-06	1.6361701746493356e-10	2.112448702046979e-06	-1.3131189436325507e-26	5.4665372763062704e-15
54.45544554455446	-1.6151913349007e-25	1.3988196420884125e-07	5.860538031773221e-06	2.563155980364972e-10	7.1127790705203234e-06	2.8872209239446915e-06	1.636801157333099e-10	2.1124418023141375e-06	-1.8640953537519703e-26	5.534983589532148e-15
55.445544554455445	-1.3273254380849452e-25	1.3056860391596126e-07	5.869837720873759e-06	2.4258055180142404e-10	7.112772911726457e-06	2.887227082671027e-06	1.6374397142888412e-10	2.1124493147125028e-06	-1.5318687816084788e-26	5.6025140520889735e-15
56.43564356435643	-2.1761938812627903e-26	1.2184246126144595e-07	5.878518904325819e-06	1.9756432405123306e-10	7.112751427702058e-06	2.8872485666288e-06	1.6380099808916652e-10	2.112472789890452e-06	-2.5115494473623203e-27	5.669140879883272e-15
57.42574257425743	4.540719946787628e-26	1.1367692207149554e-07	5.886608526562644e-06	1.2161099236790348e-10	7.112714687419792e-06	2.8872853068453306e-06	1.638373773787577e-10	2.112511966561223e-06	5.2404534189495584e-27	5.734875595005882e-15
58.415841584158414	8.341704039440235e-26	1.0601811502981243e-07	5.89415447076907e-06	8.737427092313209e-12	7.112659728053126e-06	2.887340266147142e-06	1.6384810732089927e-10	2.1125698700297394e-06	9.62717630062254e-27	5.799730710296541e-15
59.4059405940594	5.588429445077683e-26	9.882205882530001e-08	5.901197022695163e-06	-1.4474373207708725e-10	7.112584686836174e-06	2.8874153073001066e-06	1.638249870036246e-10	2.1126483330911486e-06	6.449616919957604e-27	5.863718379110792e-15
60.396039603960396	2.4487228859103008e-26	9.207172787031526e-08	5.907758362765961e-06	-3.3366602881713373e-10	7.112492135899172e-06	2.8875078581739766e-06	1.6375639761509294e-10	2.112744773038243e-06	2.8260756829595256e-27	5.9268496258278185e-15
61.386138613861384	1.0435173991971657e-26	8.574075009711867e-08	5.913866878184074e-06	-5.560037499632466e-10	7.112383070458182e-06	2.8876169235526807e-06	1.6363176086856083e-10	2.112858169952179e-06	1.2043253917672577e-27	5.989135870350729e-15
62.37623762376238	-3.86867305498605e-27	7.979384269900384e-08	5.9195568711076545e-06	-8.127279528984752e-10	7.112256980975802e-06	2.887743012973608e-06	1.6344148548719693e-10	2.1129889949441004e-06	-4.464842826844452e-28	6.050588909807743e-15
63.366336633663366	-4.64890065804472e-27	7.42052025120887e-08	5.924856242349853e-06	-1.1017301254897349e-09	7.112114898692181e-06	2.887885095196598e-06	1.6317470860462024e-10	2.11313618160486e-06	-5.365304976584697e-28	6.11122014625355e-15
64.35643564356435	-2.2238272975126393e-26	6.897415427427441e-08	5.929785908598559e-06	-1.4027743748840184e-09	7.111966630287165e-06	2.888033363541795e-06	1.628369633571945e-10	2.1132892951886423e-06	-2.566523261103823e-27	6.1710399162474465e-15
65.34653465346534	-3.560276159695612e-26	6.408069240118294e-08	5.934370167643397e-06	-1.7115574683897353e-09	7.111814289580785e-06	2.888185704189156e-06	1.6241722234605145e-10	2.113446157310205e-06	-4.1089214036264805e-27	6.230059383902385e-15
66.33663366336634	-3.32311727454388e-26	5.9513834435609476e-08	5.938630087901603e-06	-2.0179868761145657e-09	7.111662800271673e-06	2.888337193440038e-06	1.6190891583008817e-10	2.1136016057081634e-06	-3.8352158889660316e-27	6.288289333583702e-15
67.32673267326733	-1.0405500128197309e-26	5.5267240801053985e-08	5.9425862602921605e-06	-2.307810928925552e-09	7.1115191334565265e-06	2.888480860197733e-06	1.613117173408814e-10	2.113748360136753e-06	-1.2009007245881835e-27	6.345740333704588e-15
68.31683168316832	-5.184811695863274e-27	5.133789083961925e-08	5.946269170643166e-06	-2.553598656706074e-09	7.111396818476076e-06	2.888603175121501e-06	1.6065982731711383e-10	2.1138724847664855e-06	-5.983800921085099e-28	6.402422660999704e-15
69.3069306930693	-2.416470609820281e-30	4.772682242385199e-08	5.949693110210564e-06	-2.7400148402579852e-09	7.111303337153421e-06	2.8886966563882326e-06	1.599471552645717e-10	2.113966132292009e-06	-2.7888575270584627e-31	6.458346609231372e-15
70.29702970297029	2.4433678006194715e-27	4.443856154928018e-08	5.952876296549638e-06	-2.844327248446038e-09	7.11124984567803e-06	2.8887501478084488e-06	1.591850211772211e-10	2.114017715352003e-06	2.819895365118987e-28	6.513522251107518e-15
71.2871287128713	2.5947586730398892e-27	4.1474525872026325e-08	5.955841933773513e-06	-2.8419446184056236e-09	7.111248457576846e-06	2.8887515358551956e-06	1.5840393174803175e-10	2.1140147257041647e-06	2.994615857450474e-28	6.567959567940803e-15
72.27722772277228	5.244103130229813e-27	3.883091695110379e-08	5.958620162917559e-06	-2.7065792467948337e-09	7.111312176689119e-06	2.888687816689213e-06	1.5765877831223445e-10	2.1139438245933232e-06	6.052229273110051e-28	6.6216684710198225e-15
73.26732673267327	5.9082237079824356e-27	3.65224634001916e-08	5.96122609176792e-06	-2.4084154563272204e-09	7.11145565218146e-06	2.8885443411438827e-06	1.569702838383725e-10	2.1137898247862913e-06	6.818692080165914e-28	6.6746585608701236e-15
74.25742574257426	3.5140324894054105e-27	3.4560315786390786e-08	5.963680249301153e-06	-1.9158147709359158e-09	7.111694475621603e-06	2.8883055176514585e-06	1.5637951633929285e-10	2.1135366383071497e-06	4.0555514975371035e-28	6.7269393513845e-15
75.24752475247524	5.846579370740448e-28	3.293520975590585e-08	5.966009100270489e-06	-1.2116435033566684e-09	7.112037224694358e-06	2.887962768527123e-06	1.5595318826448412e-10	2.1131756424412676e-06	6.747548240156512e-29	6.778520331429374e-15
76.23762376237623	-1.0261392238198444e-27	3.1643813779018616e-08	5.968237921650567e-06	-2.7402508071704414e-10	7.1124948015312465e-06	2.887505191639344e-06	1.5576017200410895e-10	2.11269579387524e-06	-1.184269204958761e-28	6.829410822678063e-15
77.22772277227723	-1.8833648765827523e-27	3.069953487189599e-08	5.970387881129114e-06	9.315538004712867e-10	7.11308426254082e-06	2.886915730579561e-06	1.5586186844120946e-10	2.1120795743137197e-06	-2.1735949411363693e-28	6.8796199213054516e-15
78.21782178217822	-1.0043462260576497e-27	3.0108018578301395e-08	5.972482661098264e-06	2.4343453095980907e-09	7.113820134961654e-06	2.88617985810919e-06	1.563340445162227e-10	2.1113121830593764e-06	-1.1591178658140837e-28	6.9291566301847794e-15
79.20792079207921	-6.725453581187417e-30	2.819222396988683e-08	5.974507237085961e-06	2.5423617904900915e-09	7.113918822081362e-06	2.88608117094061e-06	1.5709894780481939e-10	2.1113020888001225e-06	-7.7618586114652755e-31	6.9780300236249566e-15
80.1980198019802	2.5389929598503095e-30	2.5741507652027465e-08	5.9763618218427855e-06	1.945611889800488e-09	7.113618175828241e-06	2.8863818171455114e-06	1.5771728792105816e-10	2.1115975741082183e-06	2.9302565391331906e-31	7.02624955026621e-15
81.18811881188118	4.387632157142666e-30	2.3654864723678916e-08	5.978061925036235e-06	1.558585173499404e-09	7.113424766631138e-06	2.886575226295041e-06	1.5820426912235295e-10	2.11179070464592e-06	5.0637745146730396e-31	7.0738239550700015e-15
82.17821782178218	-9.120673915382364e-30	2.176769591033105e-08	5.979626596405753e-06	1.2356945882522944e-09	7.113263720245933e-06	2.8867362726333063e-06	1.5859741048915738e-10	2.1119521557045574e-06	-1.0526186899109256e-30	7.120761826199078e-15
83.16831683168317	-2.9370065682973003e-30	2.01017474689782e-08	5.981068686407866e-06	1.0115206050188179e-09	7.113152126100516e-06	2.886847866732415e-06	1.5891295482316554e-10	2.112064419998492e-06	-3.3896047975586873e-31	7.167071663618845e-15
84.15841584158416	3.908289277399364e-30	1.8613458870604e-08	5.982400889447082e-06	8.551772123212302e-10	7.113074646942665e-06	2.8869253458445755e-06	1.5917078875739655e-10	2.1121430263999144e-06	4.510563996467608e-31	7.212761819851396e-15
85.14851485148515	3.9752643032445344e-30	1.7256168962404625e-08	5.983634583497274e-06	7.313643440732082e-10	7.113013393413309e-06	2.886986599328852e-06	1.5938779927955482e-10	2.112205368728647e-06	4.587859999645032e-31	7.257840574327905e-15
86.13861386138613	1.3662875657116748e-29	1.6046300824712626e-08	5.984774006950439e-06	6.607457955754153e-10	7.11297813991754e-06	2.887021852780146e-06	1.59561663975758e-10	2.1122405599176176e-06	1.576835046031161e-30	7.302315787185028e-15
87.12871287128712	2.0025881561005843e-29	1.4936718001604227e-08	5.98583095046128e-06	6.079572998438277e-10	7.112951866249997e-06	2.8870481264038093e-06	1.5971084812052265e-10	2.1122669255625504e-06	2.311190752624883e-30	7.34619573222314e-15
88.11881188118812	1.0879128722883317e-29	1.3881905575713227e-08	5.98681701073854e-06	5.3906271715557e-10	7.112918233271281e-06	2.887081759339232e-06	1.5985328235830315e-10	2.112302044732535e-06	1.255562289466028e-30	7.389488672675454e-15
89.10891089108911	8.455038409623222e-30	1.290713317580728e-08	5.9877278897858875e-06	4.75060009298364e-10	7.112886952243227e-06	2.8871130403245734e-06	1.5996263775747452e-10	2.112334657057072e-06	9.757975710732796e-31	7.432201865910319e-15
90.0990099009901	8.262836538977413e-30	1.1982827727845614e-08	5.988571946824721e-06	3.9472639677757403e-10	7.112847720557769e-06	2.8871522719678896e-06	1.6004784092700024e-10	2.112375673780664e-06	9.536155170726258e-31	7.474343373714875e-15
91.08910891089108	4.1751153920692646e-30	1.1076057374866161e-08	5.989358316254261e-06	2.7425333576748736e-10	7.112789009878698e-06	2.8872109826053832e-06	1.6011997766387685e-10	2.1124373640247574e-06	4.818508516635791e-31	7.515921307142036e-15
92.07920792079207	1.0475811575924994e-30	1.0240249642795615e-08	5.99008667230125e-06	1.6675057056049895e-10	7.112736294264103e-06	2.8872636981789583e-06	1.601710569511301e-10	2.1124921000949776e-06	1.2090153818013913e-31	7.556942594412581e-15
93.06930693069307	-9.185454141416185e-32	9.483444482497989e-09	5.990761006382134e-06	8.424971210146599e-11	7.11269525744774e-06	2.8873047349548495e-06	1.6020083530011498e-10	2.1125335343578257e-06	-1.0600949878533304e-32	7.597414780159679e-15
94.05940594059406	-3.7285909261636483e-31	8.788098632984522e-09	5.9913877433453845e-06	1.5628224269779016e-11	7.1126604281267895e-06	2.887339564235869e-06	1.602134362027599e-10	2.1125673139229633e-06	-4.303173791813196e-32	7.6373457564642e-15
95.04950495049505	-3.976434816143118e-31	8.15330418075413e-09	5.991969633957184e-06	-3.727560955457366e-11	7.1126333579796835e-06	2.8873666343435786e-06	1.6021342903027547e-10	2.1125931476161387e-06	-4.589210890826183e-32	7.676742278491868e-15
96.03960396039604	-4.865375114527368e-31	7.578457435994639e-09	5.9925100122222954e-06	-7.173503026224885e-11	7.112615798800209e-06	2.8873841934841838e-06	1.6020436968975113e-10	2.112610056916197e-06	-5.615138559019607e-32	7.715611363887883e-15
97.02970297029702	-2.99035575109209e-31	7.063667923534172e-09	5.993013579475856e-06	-8.294035778542682e-11	7.112609971527747e-06	2.8873900207182974e-06	1.6018743814756297e-10	2.1126154519025756e-06	-3.4511751895582913e-32	7.753960645647968e-15
98.01980198019803	-6.896434947558539e-32	6.5939321662027e-09	5.993481258270363e-06	-8.49764419460373e-11	7.112608670307714e-06	2.8873913219004945e-06	1.60166559376151e-10	2.112616207645325e-06	-7.959188527625427e-33	7.791796060391448e-15
99.00990099009901	3.286298212031867e-32	6.1580716999710745e-09	5.99391477304814e-06	-8.730082668431067e-11	7.112607071998098e-06	2.8873929201727827e-06	1.6014525549842822e-10	2.1126169550241088e-06	3.7927229394662326e-33	7.829123904524778e-15
100.0	1.142932107833877e-31	5.7618231373082035e-09	5.994319394390385e-06	-7.890805879882626e-11	7.112610890352809e-06	2.887389101781243e-06	1.601252671452405e-10	2.1126124005992114e-06	1.3190600925627405e-32	7.865952065514798e-15
