time	G6P_F6P	FBP	DHAP_G3P	GLC	F6P	G3P	DHAP
0.0	3.71728	0.00063612	0.00262966	10.0	0.8578338461538461	0.00011433413709820126	0.0025153258629017987
0.9900990099009901	3.7344049825063506	0.0006479873499017726	0.002673798957761311	10.0	0.8617857651937731	0.00011625324057471666	0.0025575457171865944
1.9801980198019802	3.751276661914781	0.000659988959928923	0.002718278370956735	10.0	0.8656792296726418	0.00011818714660299907	0.0026000912243537362
2.9702970297029703	3.7678932972536483	0.0006721269382359762	0.002763096414838441	10.0	0.8695138378277649	0.00012013577584542743	0.0026429606389930136
3.9603960396039604	3.784253145943858	0.0006844029013974775	0.0028082543804607333	10.0	0.8732891875255057	0.00012209918443533452	0.0026861551960253986
4.9504950495049505	3.800354461399626	0.0006968185695422627	0.0028537538292071	10.0	0.8770048757076059	0.00012407744025960823	0.0027296763889474917
5.9405940594059405	3.8161954911673712	0.0007093757768892431	0.0028995966387690185	10.0	0.880660497961701	0.00012607062495778942	0.002773526013811229
6.930693069306931	3.831774475139401	0.0007220764791845392	0.002945785021717286	10.0	0.8842556481090924	0.00012807883472952853	0.002817706186987758
7.920792079207921	3.847089643925104	0.0007349227573025208	0.0029923215289924636	10.0	0.88778991782887	0.00013010218048634562	0.002862219348506118
8.910891089108912	3.8621392162169434	0.0007479168411029932	0.0030392091172148517	10.0	0.8912628960500639	0.00013214079077817896	0.002907068326436673
9.900990099009901	3.8769213974527523	0.0007610611009322111	0.003086451131629942	10.0	0.8946741686429427	0.000134194811051876	0.0029522563205780657
10.89108910891089	3.891434376546481	0.0007743580766201085	0.003134051363431949	10.0	0.8980233176645724	0.00013626440614354442	0.002997786957288405
11.881188118811881	3.9056763239540464	0.0007878104968382215	0.0031820141287833242	10.0	0.9013099209124721	0.0001383497637142163	0.003043664365069108
12.871287128712872	3.9196453886254723	0.0008014212621395293	0.0032303442095599454	10.0	0.9045335512212628	0.00014045109167352713	0.0030898931178864183
13.861386138613861	3.933339694631002	0.0008151935064695438	0.0032790470019520347	10.0	0.9076937756840773	0.0001425686246406873	0.0031364783773113474
14.85148514851485	3.946757339017462	0.0008291305839823918	0.0033281285172681993	10.0	0.9107901551578756	0.00014470262397944054	0.0031834258932887586
15.841584158415841	3.959896386213675	0.0008432361155415953	0.003377595469499364	10.0	0.9138222429723865	0.00014685338160522795	0.003230742087894136
