time	Z1	Z2	Z3	Z4	E1	E2	E3	E4
0.0	0.5	10.0	10.0	100.0	0.0005005005005005005	0.0	0.0	0.0
0.9900990099009901	0.5002545620833903	9.999797610000925	9.999951053708957	99.99992041494629	0.00024593841711051243	0.00020238999907010532	4.894629104225252e-05	7.95850537133898e-05
1.9801980198019802	0.5003073687932271	9.999793304957118	9.99993359732027	99.99987063392378	0.00019313170727361327	0.00020669504287901152	6.640267972237758e-05	0.00012936607619200012
2.9702970297029703	0.5003248236839103	9.999808716077013	9.9999345873071	99.99986800309486	0.0001756768165906004	0.00019128392298474117	6.54126928933423e-05	0.00013199690510406649
3.9603960396039604	0.5003376851087363	9.999823296199816	9.999938949323166	99.9998760683063	0.000162815391764355	0.00017670380017767619	6.105067682438164e-05	0.00012393169365474844
4.9504950495049505	0.500349554130201	9.999836402590132	9.999943420431809	99.99988506805413	0.00015094637029970762	0.00016359740986190285	5.6579568183892684e-05	0.00011493194582963758
5.9405940594059405	0.5003606197908957	9.999848438097978	9.999947584233995	99.99989352528173	0.00013988070960488442	0.00015156190201873562	5.241576599786396e-05	0.00010647471822689308
6.930693069306931	0.5003708898767625	9.99985957169836	9.999951436540035	99.99990135247764	0.00012961062373805012	0.0001404283016351318	4.856345995698719e-05	9.864752233284361e-05
7.920792079207921	0.5003804075457602	9.999869884942084	9.999955003662002	99.99990859900215	0.0001200929547402243	0.00013011505790930928	4.499633799160636e-05	9.140099783611724e-05
8.910891089108912	0.5003892257041004	9.999879439828465	9.99995830811085	99.99991531151136	0.00011127479639997425	0.00012056017152798754	4.169188914230926e-05	8.468848861881034e-05
9.900990099009901	0.5003973955699023	9.999888292333994	9.99996136957057	99.99992153032689	0.00010310493059812733	0.0001117076660014693	3.863042942000091e-05	7.846967310442992e-05
10.89108910891089	0.5004049650003386	9.999896494092736	9.999964205988007	99.9999272920189	9.553550016171655e-05	0.00010350590725963116	3.5794011981731745e-05	7.270798109581289e-05
11.881188118811881	0.5004119782690261	9.999904092990988	9.999966833914408	99.99993263020376	8.852223147423989e-05	9.590700900650098e-05	3.31660855819669e-05	6.736979622773254e-05
12.871287128712872	0.5004184762548841	9.999911133479799	9.999969268700719	99.99993757603193	8.202424561621214e-05	8.886652019512065e-05	3.0731299272149544e-05	6.242396805665641e-05
13.861386138613861	0.5004244968373334	9.99991765670036	9.999971524583044	99.99994215842582	7.600366316691141e-05	8.234329963569209e-05	2.847541694821045e-05	5.784157417017678e-05
14.85148514851485	0.5004300751551052	9.999923700702704	9.99997361473559	99.99994640416554	7.042534539516092e-05	7.62992972921762e-05	2.638526440161832e-05	5.3595834453695227e-05
15.841584158415841	0.5004352437680856	9.999929300729663	9.99997555134731	99.99995033801436	6.525673241475966e-05	7.069927033279239e-05	2.4448652681536266e-05	4.9661985641089726e-05
16.831683168316832	0.5004400328075723	9.999934489447051	9.999977345710015	99.99995398290338	6.046769292802258e-05	6.551055294264378e-05	2.265428997523018e-05	4.601709662903201e-05
17.821782178217823	0.5004444701747919	9.999939297111785	9.99997900828937	99.99995736009275	5.603032570845356e-05	6.070288821094229e-05	2.0991710619606273e-05	4.263990725385807e-05
18.81188118811881	0.5004485817239286	9.999943751740078	9.999980548778263	99.99996048927649	5.191877657179785e-05	5.624825991800384e-05	1.9451221727786323e-05	3.9510723506959496e-05
19.801980198019802	0.5004523914335783	9.999947879313753	9.999981976162474	99.99996338870838	4.8109066922051555e-05	5.212068624400745e-05	1.8023837517822313e-05	3.661129161941992e-05
20.792079207920793	0.5004559214781921	9.999951703860779	9.999983298750836	99.99996607526559	4.457902230832831e-05	4.829613921677234e-05	1.6701249156006917e-05	3.3924734412628716e-05
21.78217821782178	0.5004591923931466	9.999955247638672	9.999984524241047	99.99996856458482	4.130810735374535e-05	4.47523613245736e-05	1.547575894516495e-05	3.143541519214295e-05
22.77227722772277	0.500462223209111	9.999958531271298	9.99998565976621	99.99997087115644	3.8277291389313855e-05	4.146872869868299e-05	1.4340233780569215e-05	2.9128843570551418e-05
23.762376237623762	0.5004650315306346	9.999961573835467	9.999986711924755	99.99997300838521	3.5468969865765905e-05	3.8426164529575085e-05	1.328807523469697e-05	2.699161479711737e-05
24.752475247524753	0.5004676337185767	9.999964393058525	9.999987686847433	99.99997498872487	3.286678192361504e-05	3.560694147256241e-05	1.2313152558221151e-05	2.5011275139732444e-05
25.742574257425744	0.5004700449256309	9.999967005360107	9.999988590212142	99.99997682370851	3.0455574869531988e-05	3.299463988930473e-05	1.1409787848822196e-05	2.3176291514010867e-05
26.73267326732673	0.500472279185434	9.999969425947095	9.99998942727794	99.999978524019	2.8221315066401377e-05	3.057405290189605e-05	1.0572722051185679e-05	2.1475981024157024e-05
27.722772277227723	0.5004743495012821	9.999971668910357	9.999990202917864	99.99998009955502	2.615099921834822e-05	2.833108963800616e-05	9.797082127827948e-06	1.9900445013191782e-05
28.712871287128714	0.500476267902373	9.999973747283816	9.999990921640046	99.99998155947473	2.4232598127427657e-05	2.6252716179110274e-05	9.078359945312495e-06	1.8440525292552707e-05
29.7029702970297	0.5004780455380178	9.999975673147432	9.999991587622047	99.99998291226413	2.245496248254099e-05	2.432685256276646e-05	8.41237794553517e-06	1.7087735899034256e-05
30.693069306930692	0.5004796927236189	9.999977457678673	9.99999220472949	99.99998416577564	2.080777688149607e-05	2.2542321321121222e-05	7.795270501351857e-06	1.5834224370967577e-05
31.683168316831683	0.5004812190364016	9.999979111253847	9.999992776550425	99.99998532729741	1.92814640987804e-05	2.088874614840153e-05	7.22344956668083e-06	1.467270260494056e-05
32.67326732673267	0.5004826333546952	9.999980643491604	9.99999330641085	99.99998640358523	1.7867145805137515e-05	1.9356508389328613e-05	6.6935891396757665e-06	1.3596414805245687e-05
33.663366336633665	0.5004839438481066	9.999982063246263	9.999993797373504	99.99998740086104	1.65566523938315e-05	1.7936753730761835e-05	6.202626486328718e-06	1.2599138985093395e-05
34.65346534653465	0.5004851582301524	9.999983378871354	9.999994252326298	99.99998832499031	1.53422703480328e-05	1.6621128638963308e-05	5.7476736932071066e-06	1.1675009712585737e-05
35.64356435643565	0.500486283463325	9.999984597913835	9.99999467387983	99.99998918127655	1.4217037175344928e-05	1.540208615970215e-05	5.3261201599898305e-06	1.0818723482560372e-05
36.633663366336634	0.5004873261525574	9.999985727528454	9.999995064508207	99.99998997474529	1.3174347942991701e-05	1.4272471540525845e-05	4.935491783506775e-06	1.0025254739058933e-05
37.62376237623762	0.5004882923988816	9.999986774324567	9.999995426497003	99.9999907100392	1.2208101618849936e-05	1.3225675427788125e-05	4.573502988692142e-06	9.289960826736244e-06
38.613861386138616	0.5004891877367673	9.999987744300103	9.99999576192058	99.99999139137202	1.1312763733159318e-05	1.2255699891533493e-05	4.2380794102306816e-06	8.60862800615212e-06
39.603960396039604	0.5004900174478198	9.999988643176668	9.999996072757568	99.99999202276294	1.0483052680593001e-05	1.1356823327649428e-05	3.9272424236094145e-06	7.977237078622696e-06
40.59405940594059	0.5004907862949062	9.999989476114502	9.999996360792416	99.99999260783666	9.714205594373308e-06	1.0523885492745215e-05	3.639207574784251e-06	7.392163351721544e-06
41.584158415841586	0.5004914987596941	9.99999024796921	9.999996627704233	99.99999315000389	9.001740806451057e-06	9.752030785242105e-06	3.3722957578569484e-06	6.8499961231682395e-06
42.57425742574257	0.5004921589807383	9.999990963224555	9.99999687504353	99.99999365241412	8.341519762270475e-06	9.036775441868443e-06	3.124956461048221e-06	6.34758590524012e-06
43.56435643564356	0.5004927707657619	9.999991626005665	9.999997104236858	99.99999411796509	7.729734738585016e-06	8.373994331621232e-06	2.895763133760917e-06	5.8820349355681e-06
44.554455445544555	0.5004933376877717	9.999992240183419	9.99999731662273	99.99999454937563	7.162812728761725e-06	7.759816578385493e-06	2.6833772598802504e-06	5.450624397519807e-06
45.54455445544554	0.5004938630090139	9.999992809292259	9.999997513423448	99.99999494912859	6.637491486681092e-06	7.190707736605301e-06	2.4865765419892506e-06	5.050871425444095e-06
46.53465346534654	0.5004943497985798	9.999993336657154	9.999997695788823	99.99999531955959	6.150701920844931e-06	6.663342841255196e-06	2.3042111671576644e-06	4.6804404258608655e-06
47.524752475247524	0.5004948008894665	9.99999382534734	9.999997864780243	99.99999566282459	5.69961103407002e-06	6.174652653917096e-06	2.1352197490177062e-06	4.337175420336792e-06
48.51485148514851	0.5004952188796234	9.999994278177434	9.999998021371006	99.99999598090062	5.2816208771714435e-06	5.721822560529198e-06	1.9786289848697213e-06	4.019099389928246e-06
49.504950495049506	0.5004956062294244	9.999994697813065	9.999998166482959	99.99999627566022	4.894271076245223e-06	5.302186930910814e-06	1.8335170336929856e-06	3.7243397863611564e-06
50.495049504950494	0.5004959651582119	9.9999950866585	9.999998300947482	99.99999654879214	4.535342288692735e-06	4.91334149517708e-06	1.6990525107552367e-06	3.4512078747241116e-06
51.48514851485149	0.5004962977681856	9.999995446991255	9.999998425552159	99.99999680189615	4.202732315030685e-06	4.553008739380301e-06	1.5744478329065878e-06	3.198103865692631e-06
52.475247524752476	0.5004966059926169	9.999995780905781	9.999998541021261	99.99999703644342	3.89450788364831e-06	4.219094214449138e-06	1.458978730184951e-06	2.963556582075344e-06
53.46534653465346	0.5004968916068755	9.999996090325448	9.999998648019913	99.99999725378503	3.6088936251182178e-06	3.909674547732174e-06	1.3519800791434605e-06	2.746214974178807e-06
54.45544554455446	0.5004971562820218	9.99999637706059	9.99999874717412	99.99999745519253	3.3442184787434743e-06	3.6229394057715117e-06	1.2528258719092789e-06	2.544807473067831e-06
55.445544554455445	0.5004974015393509	9.999996642759378	9.999998839053848	99.99999764182368	3.098961149715044e-06	3.357240618903834e-06	1.1609461443485141e-06	2.3581763171667457e-06
56.43564356435643	0.5004976288108572	9.999996888973174	9.99999892419557	99.99999781476822	2.871689643346802e-06	3.111026821605051e-06	1.0758044220282546e-06	2.1852317836256935e-06
