time	ins	R	IR	I2R	Rp	IRp	I2Rp	Ren	IRen	I2Ren	RPen	IRPen	I2RPen
0.0	100.0	35.3837	0.0	0.0	0.0	0.0	0.0	4.6163	0.0	0.0	0.0	0.0	2.6645352591003757e-15
0.9900990099009901	100.0	32.049159226033225	3.1382962595639703	0.15782686017920028	4.75433619516628e-06	0.035983385718959954	0.002424906730644053	4.615964699907357	0.00031973316529691623	1.0595984363961202e-05	5.0931130839872865e-09	9.176784829824254e-06	3.965028446499022e-07
1.9801980198019802	100.0	29.030605898768286	5.630671630946785	0.5749965421414441	3.4233643142811274e-05	0.12954862366585165	0.01780706462068303	4.615003041918201	0.0011804020905355705	7.852344203060153e-05	7.631478260602228e-08	6.804385220428931e-05	5.918596052631304e-06
2.9702970297029703	100.0	26.297973984253627	7.587995079845539	1.1793616723603575	0.00010412638689613798	0.26292449903686976	0.055222624168582125	4.613476380688686	0.002454427328317207	0.00024568894191203083	3.6224356007354024e-07	0.00021318250687723375	2.7972238775532762e-05
3.9603960396039604	100.0	23.824075452854906	9.103225344785788	1.9129322114032092	0.00022273477236814789	0.4225721970711271	0.12040055695303388	4.611440099537023	0.004037574912895851	0.0005403289463736715	1.0747367421706258e-06	0.0004698261414114128	8.259788512152789e-05
4.9504950495049505	100.0	21.58432223434827	10.25422352510436	2.7294258594310974	0.00039311740445221023	0.5983003121666995	0.2165202571684864	4.608944201980195	0.00584504972571054	0.0009799142397594696	2.4660628771553335e-06	0.0008545076464087466	0.0001885547216819777
5.9405940594059405	100.0	19.556475415811654	11.106130514660755	3.592218159219713	0.0006147221887780633	0.7825502302873991	0.34484752237359206	4.606033843132871	0.007808217270867741	0.0015735277744432607	4.8117388639516365e-06	0.0013771630677585668	0.00036587247330372775
6.930693069306931	100.0	17.720418956438852	11.713376066000734	4.472629039333133	0.0008846175232074605	0.9698208683804592	0.5052390176019024	4.60274980731222	0.00987185483634496	0.0023238044694472693	8.397845925434159e-06	0.002042794817900449	0.0006347754398732816
7.920792079207921	100.0	16.05795547463678	12.12137606270209	5.348492386015792	0.0011984086179875986	1.1562071834513734	0.6965399991435044	4.599128937489764	0.01199184844116342	0.0032285071897620084	1.3511839738682475e-05	0.0028527791206815027	0.0010149013513607408
8.910891089108912	100.0	14.552621913574155	12.367965928796176	6.202963559007495	0.0015509085147624789	1.339031368993365	0.9168956581828805	4.595204521611699	0.014133265005351728	0.0042818010906281925	2.0436066341440424e-05	0.003805886980713517	0.0015247521764298723
9.900990099009901	100.0	13.189523114897764	12.484610779500018	7.023526803583975	0.0019366193493597981	1.5165493904440819	1.1639927887617778	4.5910066402623695	0.0162687401909072	0.005475278380281567	2.9443355021220947e-05	0.004899075272783344	0.00218132600166053
10.89108910891089	100.0	11.955181532668274	12.497426682818052	7.801170485160833	0.0023500680154703957	1.6877186129975428	1.4352454527750849	4.586562479656686	0.018377131705579405	0.006798777003785587	4.079418903808875e-05	0.00612809405800338	0.0029998889516509317
11.881188118811881	100.0	10.837401495411866	12.428042176491592	8.529703071179311	0.0027860312205755145	1.8520148234352432	1.7279358265696743	4.581896613525101	0.020442395674313617	0.008241029624634579	5.47350594574451e-05	0.007487947655078828	0.00399385415314857
12.871287128712872	100.0	9.825146587490883	12.294324689199822	9.20518706970188	0.003239677481460581	2.0092890761273576	2.0393193403966503	4.5770312570680645	0.022452650378962463	0.009790173219122348	7.149769218079603e-05	0.008973239878725118	0.005174741364889893
13.861386138613861	100.0	8.908428863433032	12.110992750740659	9.825471714255515	0.003706647655976822	2.1596565361971756	2.3667015268500147	4.571986495821746	0.024399397258833756	0.011434144558032542	9.129890608894361e-05	0.010578428061794268	0.006552196261134586
14.85148514851485	100.0	8.07820873778259	11.890131671071504	10.389808222518596	0.004183090824552374	2.3034109354010397	2.7074925946479627	4.566780491976522	0.0262768738087433	0.013160982603132173	0.00011434091472263206	0.012298005713838047	0.008134052736797058
15.841584158415841	100.0	7.326304508627739	11.641627653599567	10.898534021247949	0.004665668515426338	2.440959444069222	3.059244594357331	4.561429670422721	0.028081517015420072	0.0149590552857278	0.00014081192743951282	0.014126629774368297	0.009926425157084227
16.831683168316832	100.0	6.645310576590617	11.37353300934218	11.352814494283868	0.005151537229146239	2.5727737391262218	3.419675099830761	4.555948886560695	0.029811519351726	0.01681722515254456	0.00017088694057803967	0.016059205241451033	0.011933820350210421
17.821782178217823	100.0	6.028523514511475	11.092373188584567	11.754432639227039	0.005638316810620446	2.699353850806945	3.786680556824904	4.550351577699939	0.031466462202757325	0.018724965865894828	0.00020472863653092223	0.018090937367303935	0.014159261462022826
18.81188118811881	100.0	5.469875223715617	10.803404715468691	12.10561854487689	0.006124050321153046	2.8212020250152148	4.15834182195975	4.544649899689487	0.03304701397952376	0.020672439470755824	0.0002424883301748654	0.020217359517528448	0.016604417655212804
19.801980198019802	100.0	4.963872495449778	10.510831663922781	12.408911941003595	0.006607159570255228	2.9388043860537967	4.532923893819851	4.538854850237757	0.034554682269855155	0.022650542559264096	0.0002843069189542494	0.022434343064766608	0.019269735129348733
20.792079207920793	100.0	4.505542353369559	10.217987198763087	12.667052112179995	0.007086399318587283	3.0526186107046867	4.90887143008681	4.532976380251064	0.03599161099675807	0.024650928061005495	0.00033031580595107115	0.02473809434281001	0.022154566119687594
21.78217821782178	100.0	4.09038262106406	9.9274856520713	12.88289043243771	0.007560812259563607	3.163066193725453	5.2848012970675	4.527023494370408	0.037360415064555536	0.02666600813269998	0.0003806377753793121	0.02712514255244523	0.025257293478924813
22.77227722772277	100.0	3.714317210942858	9.641349774126557	13.05932154018696	0.008029686206484518	3.270528172441007	5.659493126915954	4.5210043417708725	0.03866404616451805	0.028688942626514714	0.0004353878075575543	0.02959232163048907	0.028575449180226233
23.762376237623762	100.0	3.373655679508131	9.36111708143755	13.199229826114632	0.008492514391773206	3.375343414705748	6.031878636584615	4.514926298181498	0.03990568443325377	0.030713616777321748	0.0004946738261791737	0.03213674838140487	0.03210582565789244
24.752475247524753	100.0	3.0650566391699123	9.087928611802866	13.30544846053142	0.008948959397217139	3.4778087665578252	6.401030284656195	4.508796039985625	0.04108865152439929	0.03273461105053113	0.0005585973749358162	0.03475579860358543	0.03584457934549038
25.742574257425744	100.0	2.785494656222596	8.822602884041203	13.380728647442009	0.009398820948761412	3.578180509914897	6.766149700531096	4.502619611176254	0.04221634137617185	0.03474716551737105	0.0006272542236249949	0.03744708249487789	0.039787326111138825
26.73267326732673	100.0	2.5322303004182976	8.565697424708498	13.427717181179155	0.009842007603980229	3.676676704824606	7.126556207466006	4.49640248386402	0.04329216556704043	0.03674714064812806	0.0007007349060325724	0.04020842026894986	0.043929228545287344
27.722772277227723	100.0	2.302783044518919	8.317559853572543	13.448940708954177	0.01027851221792966	3.7734800902748153	7.481675671734545	4.4901496129648555	0.04431951066682151	0.03873097602103294	0.000779125193318092	0.04303781863865465	0.04826507524238856
28.712871287128714	100.0	2.094906740825456	8.078370210254011	13.446795374644617	0.010708390976650484	3.8687412966319124	7.8310298400218254	4.4838654856334115	0.045301705418483516	0.040695648122673116	0.0008625065075550563	0.0459334486089404	0.05278935235446153
29.7029702970297	100.0	1.9065674282992033	7.848175939655625	13.423540749129026	0.01113174572819043	3.962582185733921	8.174226272476968	4.477554165951811	0.04624199594900679	0.042638628151136566	0.000950956280577767	0.04889362485792797	0.057496307786605604
30.693069306930692	100.0	1.735923247786796	7.626920730672488	13.381297144350848	0.011548709308397687	4.055099184206452	8.510948936724514	4.471219335332845	0.04714352751128814	0.044557840517616736	0.0010445482634873326	0.05191678686079422	0.06238000846448008
31.683168316831683	100.0	1.5813062639528666	7.414468215308502	13.322045568064492	0.011959433545152658	4.146366514423084	8.840949495824233	4.464864329052182	0.04800933151239136	0.04645162256669452	0.0011433527921635724	0.055001481818094104	0.06743439114014219
32.67326732673267	100.0	1.441206012162776	7.210621375253317	13.247629710580071	0.012364079626226652	4.236439257746666	9.16403929904227	4.458492169283108	0.048842316797504726	0.04831868589360914	0.0012474370139543194	0.05814634938253421	0.07265330721796365
33.663366336633665	100.0	1.3142546059643596	7.015138368758304	13.159759466246927	0.012762810526842932	4.3253562079389924	9.48008206644005	4.452105594970712	0.049645264337017075	0.05015807952268965	0.0013568650804423852	0.06135010812986947	0.07803056208379358
34.65346534653465	100.0	1.1992132564167182	6.827745377419318	13.060015585214082	0.013155785210365308	4.413142490381957	9.788987245365158	4.44570708885006	0.05042082461297627	0.05196915511949039	0.0014716983108545895	0.06461154368623834	0.08355994941277889
35.64356435643565	100.0	1.0949600690493524	6.64814697598404	12.949855128450396	0.013543154337538691	4.499811936010465	10.090704008175376	4.439298901882557	0.05117151712632565	0.053751534337133366	0.0015919953302941405	0.06792949840317428	0.08923528091334942
