time	Rec	Rec_i	IL13_Rec	p_IL13_Rec	p_IL13_Rec_i	JAK2	pJAK2	SHP1	STAT5	pSTAT5	CD274mRNA	IL13
0.0	180.0	11859.8	0.0	0.0	0.0	2400.0	0.0	940.0	20900.0	0.0	0.0	377.59999999999997
0.9900990099009901	178.7944685773757	11859.83810740289	1.0840711318316685	0.0780072183642723	0.004983035710258514	2396.8674491806646	3.1325508193317453	940.0	20899.037544877432	0.9624551225861875	0.0028981859380572236	377.59999999999997
1.9801980198019802	177.8679279685853	11859.604121808397	1.4666180464005318	0.7446657539455831	0.10057200095343174	2390.4304088354033	9.569591164592762	940.0	20893.879393604835	6.120606395169224	0.038603408642177116	377.59999999999997
2.9702970297029703	177.15491502465676	11859.161913085169	1.106465887321646	1.8443009689108312	0.4171060872304868	2383.7708934124084	16.229106587586237	940.0	20883.602761003047	16.397238996961367	0.16325899193489005	377.59999999999997
3.9603960396039604	176.6053271306117	11858.560364419076	0.7337327399519623	2.636639309090307	0.8821662055317986	2378.595353559633	21.404646440361432	940.0	20869.38848164884	30.611518351168048	0.4301608960470854	377.59999999999997
4.9504950495049505	176.18081794859137	11857.83688884821	0.5608360431295292	3.0391104591884477	1.3392817082373631	2375.157136025039	24.842863974956042	940.0	20853.079161198428	46.92083880157463	0.8739360061254577	377.59999999999997
5.9405940594059405	175.85203887816766	11857.020120664	0.49064639831627915	3.243379028882136	1.7160746452278997	2373.0126566720246	26.987343327970727	940.0	20836.17586941443	63.82413058557327	1.5094733037792831	377.59999999999997
6.930693069306931	175.5965277913749	11856.131975291333	0.4582650524805521	3.3584586886914436	2.0050270448059657	2371.692178168236	28.307821831758567	940.0	20819.61421667273	80.38578332728474	2.337723655192874	377.59999999999997
7.920792079207921	175.3970931634234	11855.189225830161	0.44107556221926997	3.42797765349847	2.219400304990079	2370.8743696433503	29.12563035664358	940.0	20803.900768893487	96.09923110652348	3.35153442604892	377.59999999999997
8.910891089108912	175.24057735729173	11854.204709671118	0.4311413997206256	3.4713353522451813	2.3754931088088047	2370.3629428574477	29.63705714254746	940.0	20789.27710428359	110.72289571642698	4.5395930749817515	377.59999999999997
9.900990099009901	175.11691009642797	11853.18825198588	0.4251197795226842	3.498723356136247	2.4877216742515946	2370.0405489510395	29.95945104895655	940.0	20775.831885813	124.16811418702176	5.888774335785799	377.59999999999997
10.89108910891089	175.01838403378298	11852.147372526606	0.4213657907042142	3.516067998699515	2.567638592081074	2369.8364479279717	30.163552072023307	940.0	20763.56800833085	136.43199166916926	7.385475675210776	377.59999999999997
11.881188118811881	174.9391003050526	11851.087826578349	0.4189858816420266	3.5270011210242544	2.6240920619672448	2369.707268599154	30.29273140084001	940.0	20752.441596726603	147.55840327342074	9.016357644123659	377.59999999999997
12.871287128712872	174.87454417930667	11850.014018980413	0.4174627717950355	3.5338125301246857	2.6636856532766955	2369.625951617656	30.374048382338763	940.0	20742.384626883973	157.615373116056	10.768739214413573	377.59999999999997
13.861386138613861	174.8212602791354	11848.929321001595	0.41648379465860214	3.537969170306184	2.6912648288731273	2369.575363567602	30.42463643239377	940.0	20733.318114190974	166.6818858090603	12.630792525763407	377.59999999999997
14.85148514851485	174.77660401111436	11847.836312859896	0.41585425657680675	3.540419008834303	2.710341983907734	2369.544535860843	30.455464139152127	940.0	20725.15980925598	174.84019074405538	14.591620555561658	377.59999999999997
15.841584158415841	174.73855131971877	11846.736969338348	0.41545045809434294	3.541777008382662	2.7234394445837737	2369.526395665285	30.473604334710032	940.0	20717.82864091352	182.17135908650926	16.641266723119674	377.59999999999997
16.831683168316832	174.70555308185297	11845.632801846661	0.41519277409211286	3.5424422564779583	2.7323547759459457	2369.5163649100155	30.483635089979146	940.0	20711.24720224009	188.7527977599402	18.770685661859925	377.59999999999997
17.821782178217823	174.67642366677723	11844.524967149026	0.41502954990766544	3.5426731259862967	2.7383607143854767	2369.5114779496225	30.48852205037158	940.0	20705.343046848695	194.65695315133556	20.971692845349626	377.59999999999997
18.81188118811881	174.65025564557828	11843.414350578796	0.4149271481506043	3.5426360753821764	2.742353195365326	2369.5098172172648	30.490182782729065	940.0	20700.04925987954	199.9507401204914	23.236903840124448	377.59999999999997
19.801980198019802	174.62635451033964	11842.301629730506	0.41486364768644574	3.5424375578434972	2.7449595589105784	2369.5101481816664	30.489851818327416	940.0	20695.304590150252	204.69540984978153	25.559669736541853	377.59999999999997
20.792079207920793	174.6041887162905	11841.187323201799	0.4148247881751567	3.5421449542319157	2.746616850760562	2369.511681530184	30.48831846980996	940.0	20691.053322244952	208.94667775508054	27.9340126891291	377.59999999999997
21.78217821782178	174.58335144231913	11840.07182790224	0.414801329564563	3.5418003236000355	2.747628045691277	2369.513917521378	30.48608247861637	940.0	20687.245001290124	212.75499870990754	30.35456385520358	377.59999999999997
22.77227722772277	174.5635313253992	11838.955447606608	0.4147873215140381	3.5414294232977617	2.748202138188828	2369.516543977741	30.483456022253407	940.0	20683.834081114066	216.16591888596815	32.81650498505222	377.59999999999997
23.762376237623762	174.54449006192556	11837.83841480842	0.4147789648658583	3.5410476102335227	2.748482563132732	2369.5193694547133	30.480630545280977	940.0	20680.779540064497	219.22045993554383	35.31551426899906	377.59999999999997
24.752475247524753	174.52604526476122	11836.720907445648	0.414773861703757	3.5406636847659123	2.74856723669579	2369.522279555123	30.47772044487148	940.0	20678.04449166278	221.9555083372613	37.8477166436685	377.59999999999997
25.742574257425744	174.50805734321213	11835.603061701406	0.41477052172811174	3.540282379292986	2.748522618481547	2369.5252084870494	30.47479151294461	940.0	20675.595806307334	224.40419369270631	40.40963851616918	377.59999999999997
26.73267326732673	174.4904194601785	11834.484981802394	0.41476803800451334	3.539905957027562	2.748393534850133	2369.5281206465884	30.471879353406205	940.0	20673.403753171053	226.59624682898328	42.99816671848285	377.59999999999997
27.722772277227723	174.47304984655662	11833.366747517432	0.41476587485680305	3.5395352280526184	2.748210007822952	2369.53099878831	30.469001211684986	940.0	20671.441666975643	228.55833302439677	45.610511432590016	377.59999999999997
28.712871287128714	174.455885920693	11832.248419894884	0.4147637298507164	3.5391701863001197	2.747991980370705	2369.533836503547	30.466163496448374	940.0	20669.68564153959	230.31435846045403	48.24417279217159	377.59999999999997
29.7029702970297	174.4388797852162	11831.130045656226	0.414761444473012	3.5388104023408236	2.7477525751586893	2369.5366334933055	30.463366506688956	940.0	20668.114250135568	231.88574986447645	50.89691084186626	377.59999999999997
30.693069306930692	174.42199478150388	11830.011660557711	0.41475894692502263	3.538455259178301	2.747500328431603	2369.5393926545917	30.46060734540331	940.0	20666.70829180152	233.29170819852553	53.56671855834475	377.59999999999997
31.683168316831683	174.40520285260234	11828.893291963286	0.4147562158734951	3.538104088866452	2.7472407145155335	2369.5421183262974	30.457881673697845	940.0	20665.450562100115	234.54943789992956	56.25179764101998	377.59999999999997
32.67326732673267	174.38848252492625	11827.774960813756	0.41475325781391476	3.5377562473328057	2.746977180738239	2369.5448152692825	30.45518473071297	940.0	20664.325646562458	235.6743534375886	58.95053680228134	377.59999999999997
33.663366336633665	174.3718173635043	11826.656683133944	0.41475009321183515	3.537411151453834	2.746711845897457	2369.547488104724	30.452511895270806	940.0	20663.319734940094	236.68026505995198	61.66149230720903	377.59999999999997
