time	Cancer_Stem_Cell_S	IL_6__Cell_bound_IL_6R_complex_on_S	Progenitor_tumor_cell_E	Differentiated_tumor_cell_D	IL_6__Cell_bound_IL_6R_complex_on_E	IL_6__Cell_bound_IL_6R_complex_on_D	IL_6__L	IL_6R_on_S	IL_6R_on_E	IL_6R_on_D	tumor
0.0	1000.0	0.0	0.01	0.01	0.0	0.0	0.0	1.0	1.0	1.0	1000.02
0.9900990099009901	1685.9020378508692	1.4766613302874764e-05	116.45602356595904	76.3170797101613	1.4750947265702972e-05	1.4750821593792216e-05	0.00017464414000040204	1.0011238307695294	1.0000094116026235	1.0000010828974464	1878.6751411269895
1.9801980198019802	2842.376473863773	2.7021045716871245e-05	254.56400100202632	311.7204497339711	2.6942464412568586e-05	2.6942751214890695e-05	0.00031848292958924047	1.0030313239008972	1.0000258774907949	1.0000377371671054	3408.6609245997706
2.9702970297029703	4792.204100490252	4.7924548139756604e-05	458.2661747949972	754.9433943047122	4.763637166437535e-05	4.763918506265907e-05	0.0005625565676476982	1.006247134258675	1.0000474517846045	1.0001090094942562	6005.4136695899615
3.9603960396039604	8079.626402160615	8.34165969240231e-05	787.2806814935271	1518.588852415382	8.248174405366944e-05	8.24938927456113e-05	0.0009734473180696136	1.0116687632306638	1.0000808769223553	1.0002326112191313	10385.495936069523
4.9504950495049505	13622.17095573884	0.00014381922996766676	1334.9384056610204	2807.980469248015	0.00014096556827742984	0.00014100757382670811	0.0016629552059798573	1.0208089845565598	1.0001360320758959	1.0004416462985433	17765.089830647878
5.9405940594059405	22966.319676017174	0.0002472790501812485	2255.3990774164504	4977.16826011204	0.000238856820734715	0.00023898858804083207	0.0028167585252931704	1.0362168116120085	1.000229136412828	1.0007937717509328	30198.887013545667
6.930693069306931	38716.23195801143	0.00042637604393901406	3810.0118377812482	8628.834741137809	0.00040202947119409593	0.0004024224408689461	0.0047391384879963555	1.0621825690063613	1.0003885459101445	1.0013880586929165	51155.07853693048
7.920792079207921	65241.215478766004	0.0007414809650211927	6459.973142975269	14795.013919062992	0.0006721641194328505	0.0006733006692564866	0.007919203713014794	1.1058989367297318	1.0006682782327332	1.002396662643948	86496.20254080427
8.910891089108912	109769.04890001209	0.0013091564099164867	11121.458624043402	25310.70059909723	0.0011147032652479465	0.0011179106425391497	0.013121786624264128	1.1792474647641054	1.0011929973242393	1.0041340576567719	146201.20812315273
9.900990099009901	183613.44558254728	0.0023649774794491443	20197.72760828405	43872.383016884276	0.001830230585504524	0.0018390093872800812	0.021511516296814095	1.3007733421875813	1.0023607958182128	1.0072645080137206	247683.5562077156
10.89108910891089	300993.08936102636	0.004401582160685503	42233.12052132053	80186.96552034728	0.002980660922008934	0.003003520212698509	0.03490908132518529	1.4935869461786206	1.0057827095111644	1.01363527305777	423413.1754026942
11.881188118811881	467034.6652138427	0.008414944977974516	105219.35329534304	165345.35829523916	0.004875955857490501	0.004934312699494924	0.05650696603022961	1.765202599277007	1.0169570578762925	1.0293748470717639	737599.3768044249
12.871287128712872	659397.7039929415	0.015980157274362274	254805.66377870762	379517.1818026267	0.008073775604894116	0.008265672218057034	0.09108547168995379	2.076960031353925	1.0447983975541872	1.0704841409309842	1293720.549574276
13.861386138613861	845741.3044014941	0.02842667259590202	498585.0158888451	838941.463952597	0.013092364025063346	0.013901182291591279	0.14130821025787257	2.3738438927105814	1.0903640246968715	1.160179169403569	2183267.7842429364
14.85148514851485	1012167.2996234852	0.04580998249340599	794263.5079951462	1626873.4630021863	0.019952611060951107	0.022829721621522383	0.20457189733380676	2.632727734881583	1.1448570647730414	1.314746519876427	3433304.270620818
15.841584158415841	1158515.676265416	0.06709911623845817	1098358.7529754604	2762791.847704846	0.028229291020216894	0.03599984426552443	0.2754933147986827	2.8543769063621354	1.1996801481471902	1.5372794620582269	5019666.276945722
16.831683168316832	1288212.387664407	0.0909263024522467	1386846.2253956131	4222115.496969835	0.03735270441835797	0.05413271415763013	0.3489799829688476	3.045846261070671	1.2504178852762304	1.8219562493886063	6897174.110029855
17.821782178217823	1404651.742242686	0.11607214165094096	1650895.9009147116	5961883.557685655	0.046817222392354474	0.07759244715567658	0.421382102580545	3.213989750471921	1.2957436749724467	2.159498388989093	9017431.200843053
18.81188118811881	1510519.0871172354	0.14162590443985895	1889556.522851688	7936152.589495075	0.05625556199870669	0.10639597475481158	0.4904897902030896	3.3641757801747545	1.335827414418017	2.5403556854904132	11336228.199463999
19.801980198019802	1607838.8840164933	0.16697554716084376	2105104.67092086	10102778.380936036	0.06543478529342968	0.14030344365597147	0.5551686857597851	3.5003770003065386	1.3713744318476473	2.956023068313252	13815721.93587339
20.792079207920793	1698133.408238616	0.19174170950764946	2300736.1037368076	12425536.182614015	0.07422461103640124	0.17892008326425013	0.6149853157130686	3.625499748168456	1.4031781284139846	3.399378672553154	16424405.69458944
21.78217821782178	1782560.8643317793	0.21570855815261786	2479582.002444185	14874166.074783774	0.08256409719431225	0.2217771828685258	0.6699236003123724	3.7416824766381396	1.4319491662378543	3.8646122755741037	19136308.94155974
22.77227722772277	1862016.7155503335	0.2387685425795103	2644366.204743692	17423660.999626152	0.09043553722723759	0.26838633015562546	0.7201960877885965	3.850519205234047	1.4582704481820767	4.347023325191797	21930043.919920176
23.762376237623762	1937204.927083606	0.26088292423622983	2797341.2312768744	20053386.09137656	0.09784646637941606	0.31827173195588526	0.7661269515737043	3.9532172547225586	1.4826018370355338	4.842805879929746	24787932.249737043
24.752475247524753	2008687.796944895	0.2820551388375822	2940330.455143771	22746259.522603936	0.10481810745120493	0.3709874191622003	0.8080830332171229	4.050706604090947	1.5053004599161255	5.348861429703111	27695277.774692602
25.742574257425744	2076921.1093102978	0.3023134001398158	3074800.32193576	25488064.422855847	0.11137828620779024	0.42612497366708385	0.8464350856196017	4.143715641315282	1.5266427785188785	5.8626483920004935	30639785.854101904
26.73267326732673	2142279.274544726	0.3216995766845518	3201932.185332522	28266896.104701284	0.11755724175536007	0.48331570569515236	0.8815372577918918	4.232824019059698	1.5468436846261369	6.382065233955354	33611107.56457853
27.722772277227723	2205073.5874708104	0.3402622033882679	3322683.6117392443	31072726.333706792	0.1233852415556605	0.5422297842437226	0.9137173004550201	4.3184999518132825	1.566071605805231	6.905360927925426	36600483.532916844
28.712871287128714	2265565.695853607	0.35805216625532976	3437837.4003712623	33897061.741772935	0.12889129099407778	0.6025738213096691	0.9432728976168675	4.401126888861662	1.5844599675079578	7.431066488033202	39600464.8379978
29.7029702970297	2323977.6863788906	0.3751201016564374	3548039.6100220857	36732675.498025835	0.1341024951459111	0.6640877902669011	0.9704713755721784	4.481022857732528	1.6021157218586701	7.95794237349844	42604692.794426806
30.693069306930692	2380499.7446914124	0.39151488479220775	3653828.677120803	39573395.20742515	0.13904380086062318	0.7265417672158883	0.9955511731144967	4.558454691395545	1.6191256475669422	8.484937736249817	45607723.62923736
31.683168316831683	2435296.051880036	0.4072828077451427	3755657.6445710775	42413933.76803796	0.14373795606486747	0.7897327537377907	1.018724145492398	4.633648638375723	1.6355610031086303	9.011158501055073	48604887.46448908
32.67326732673267	2488509.3789898776	0.42246718565200964	3853911.171633264	45249753.19023386	0.14820558656374078	0.8534817090384736	1.0401781649868231	4.706798383471194	1.6514809794751608	9.535842075860037	51592173.740857
33.663366336633665	2540264.7073030337	0.4371082296138718	3948918.6256055674	48076953.876392305	0.15246533350205502	0.9176308489150642	1.0600797336765762	4.778071184509171	1.6669352792360999	10.058337078361323	54566137.209300905
34.65346534653465	2590672.1142426124	0.45124307887532505	4040964.247899126	50892183.620883755	0.1565340166553734	0.9820412195479292	1.0785764551285297	4.847612630767419	1.681966062708695	10.578086879710437	57523819.98302549
35.64356435643565	2639829.0930947443	0.4649059247493064	4130295.105188915	53692562.23768241	0.16042680375515372	1.046590538191432	1.0957992980133733	4.915550369787978	1.6966094284965465	11.094616124052656	60462686.43596607
36.633663366336634	2687822.4356732923	0.47812818554842207	4217127.373628583	56475618.53964937	0.1641573757279259	1.1111712869394597	1.1118646241159313	4.981997057669255	1.7108965522250057	11.607519557962773	63380568.348951235
37.62376237623762	2734729.7739143465	0.4909387030164122	4301651.352017463	59239237.20950267	0.16773808117028768	1.1756890283233945	1.1268759829056811	5.0470527216814185	1.7248545722983366	12.1164526905734	66275618.335434474
38.613861386138616	2780620.8514812062	0.5033639458296223	4384035.49592947	61981613.70054019	0.17118007838129357	1.2400609183163929	1.1409256933398693	5.110806667629195	1.738507284949072	12.621123922470685	69146270.04795086
39.603960396039604	2825558.58006115	0.515428209915097	4464429.691467029	64701215.71173243	0.17449346378289624	1.3042144040804005	1.1540962175512415	5.173339032986427	1.7518756951215126	13.121287854029065	71991203.98326062
40.59405940594059	2869599.9228576943	0.5271538088447119	4542967.934535972	67396750.0766159	0.17768738691389338	1.3680860715887213	1.1664613635375871	5.234722063099075	1.7649784574273213	13.616739567234065	74809317.93400957
41.584158415841586	2912796.639280233	0.5385612520875083	4619770.542839037	70067134.11623958	0.18077015285129877	1.4316206310466082	1.17808732807843	5.295021169117691	1.7778322327128022	14.10730969599809	77599701.29835884
