time	NatP	MisP	Hsp70	Hsp90	Hsp70_dam	Hsp90_dam	Hsp90_Proteasome	Hsp70_Proteasome	Hsp70Client	Hsp90Client	Hsp70_Hsp70Client	Hsp90_Hsp90Client	Akt	Akt_Hsp90	CHIP	Akt_CHIP_Hsp90	Akt_Proteasome	Hsf1	Hsf1_Hsp90	Hsp90_MisP	Hsp70_MisP	Hsf1_Hsf1_Hsf1	Hsf1_Hsf1_Hsf1_P	Hsf1_Hsf1	HSEHsp70	HSEHsp90	HSEHsp70_Hsf1_Hsf1_Hsf1	HSEHsp70_Hsf1_Hsf1_Hsf1_P	HSEHsp90_Hsf1_Hsf1_Hsf1	HSEHsp90_Hsf1_Hsf1_Hsf1_P	Jnk	Jnk_P	Ppx	Mkp1	Mkp1_P	Mkp1_Proteasome	Hsp70_Ppx	Pkc	p38	p38_P	Proteasome	MisP_Proteasome	AggP	SeqAggP	AggP_Proteasome	ROS	p38Death	JNKDeath	PIDeath	CellDeath	ATP	ADP	Source	Sink
0.0	17600.0	0.0	1400.0	1850.0	0.0	0.0	0.0	0.0	490.0	590.0	10.0	10.0	340.0	30.0	255.0	80.0	0.0	5.0	95.0	470.0	410.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	100.0	100.0	100.0	0.0	500.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	10000.0	1000.0	1.0	1.0
0.9900990099009901	17600.01245867641	0.4129460841603448	1385.7923682511798	1813.7684281829968	0.00013749109670669569	0.00018014502693336083	0.00897686724379257	0.008221661813289238	473.821491921888	559.5528095259353	26.178508078111662	40.44719047406476	337.62827174165113	32.371590824682094	255.0007534942071	79.99924650579328	0.0023682516010508385	1.3595921369166568	98.64036051186964	469.7719175584606	409.8007108540477	9.555065257997744e-08	1.0668653342101322e-07	2.3330160083955872e-05	1.9999999859696942	1.9999999859696942	5.413481022863022e-09	8.616826104725414e-09	5.413481022863021e-09	8.616826104725416e-09	96.17481163141052	3.8251883685893744	1.7720527452549852	0.03606852961771805	99.96394120650594	1.6434273956084146e-07	98.22794725474482	100.0	96.1748116314105	3.8251883685893753	499.93702549969606	0.043407555304442826	-7.427272071235508e-10	-8.211323968864278e-19	-1.3450320413355474e-12	10.00030722705267	4.610347084286055e-07	4.610347084286055e-07	-7.0156163192568e-21	9.22069416857204e-07	10000.0	1000.0	1.0	1.0
1.9801980198019802	17600.02475110717	0.8155425290576649	1385.9038518288933	1813.8529640684008	0.00027470693456746383	0.00035973379250421475	0.01786561290001794	0.01637153005483804	473.73884565310306	559.4137766842107	26.261154346896465	40.58622331578963	337.6301052191902	32.369608808727314	255.00149556352667	79.99850443647375	0.004720603573359327	1.3595462910755995	98.64039361738183	469.54980365173714	409.6059954129774	1.5839843508447778e-07	2.476547220326971e-07	2.9259358365577565e-05	1.9999999408889746	1.9999999408889746	1.7217421086466903e-08	4.1893605327011556e-08	1.7217421086466903e-08	4.189360532701156e-08	96.15241579870934	3.847584201290557	1.7719146334655984	0.03606749288776205	99.96395197284217	3.340809580799627e-07	98.22808536653422	100.0	96.15241579870931	3.8475842012905566	499.87453865071603	0.0865032686821994	-1.843670360543574e-09	-9.312121463709205e-18	-7.936066134501693e-12	10.000687261578966	1.0318248262919459e-06	1.031824826291946e-06	-8.970040745814346e-20	2.0636496525838024e-06	10000.0	1000.0	1.0	1.0
2.9702970297029703	17600.03688059619	1.208042279953242	1386.0896779248199	1814.0603037937778	0.00041194436460173175	0.0005393470237919163	0.026695689589814345	0.024467787564534348	473.7350993218088	559.4088185819508	26.26490067819052	40.59118141804952	337.6266032889362	32.37296207811237	255.00223719241893	79.99776280758138	0.007057162675945236	1.3593929590917695	98.64053880359374	469.3335130140151	409.4157421306314	2.0992626895120992e-07	3.78145000062343e-07	3.283976928752322e-05	1.9999998677396773	1.9999998677396773	3.355754256901726e-08	9.870278040925743e-08	3.355754256901726e-08	9.870278040925742e-08	96.15214615704326	3.847853842956625	1.7716812802044934	0.036064031214907054	99.96396516415713	5.026667412814495e-07	98.2283187197953	100.0	96.15214615704326	3.8478538429566247	499.81248910809944	0.12928974942052035	-1.7111433530997222e-09	-2.877441536059896e-17	-1.7552528065315363e-11	10.001067359200661	1.6032742387721886e-06	1.6032742387721888e-06	-3.42947540083867e-19	3.2065484775440337e-06	10000.0	1000.0	1.0	1.0
3.9603960396039604	17600.04885084394	1.5906963263525686	1386.2716204364206	1814.2627345966898	0.0005492044146599852	0.0007189864965489916	0.03546757924030157	0.03251085533876873	473.7318162548448	559.4045713353572	26.268183745154552	40.59542866464302	337.62315951057633	32.3762570225222	255.00297833234515	79.99702166765519	0.009378034891323371	1.3592432191628203	98.64068318788914	469.12290087424566	409.2298405396148	2.5103964255461587e-07	4.90148726983454e-07	3.500270413790747e-05	1.9999997726709184	1.9999997726709184	5.304327966082091e-08	1.7428580163151015e-07	5.304327966082092e-08	1.7428580163151012e-07	96.15200538269637	3.847994617303533	1.77145285422351	0.03606066785489136	99.96397825719671	6.701061103366624e-07	98.2285471457763	100.0	96.15200538269636	3.8479946173035326	499.7508732847385	0.17176957570475995	1.1205089868630113e-09	-3.590830270260925e-17	-2.041344325890557e-11	10.001447097012015	2.1747481710667683e-06	2.1747481710667687e-06	-7.417875733809408e-19	4.3494963421327945e-06	10000.0	1000.0	1.0	1.0
4.9504950495049505	17600.060665462006	1.9637496718264222	1386.4494013434646	1814.459831811419	0.0006864866708630995	0.0008986516810075359	0.04418164600441333	0.04050106560861084	473.7286102284755	559.4004386516533	26.271389771523836	40.59956134834715	337.6198026874049	32.379464842835574	255.00371898955166	79.99628101044868	0.011683325488695199	1.3590974554246058	98.64082529382557	468.9178259096403	409.0481828122456	2.8365044032399104e-07	5.837793810470005e-07	3.630974189083973e-05	1.9999996618372635	1.9999996618372635	7.453216619799866e-08	2.6363057028962205e-07	7.453216619799868e-08	2.63630570289622e-07	96.15186548514606	3.848134514853844	1.7712297099582446	0.03605741235478098	99.96399124241317	8.364072655870149e-07	98.22877029004157	100.0	96.15186548514605	3.8481345148538435	499.68968783070244	0.2139452957877967	7.998341556810299e-09	3.9655780077078424e-17	2.138329201164042e-13	10.001826472895981	2.7462429105250165e-06	2.7462429105250174e-06	-9.977660176201588e-19	5.4924858210490335e-06	10000.0	1000.0	1.0	1.0
5.9405940594059405	17600.072327972608	2.3274413360053807	1386.6231219932486	1814.6517264210215	0.0008237907225193306	0.001078342050509186	0.05283825175091306	0.0484387485707835	473.7254775053271	559.3964151013926	26.27452249467228	40.60358489860784	337.6165307776582	32.382587585167826	255.00445917044735	79.995540829553	0.013973139028667054	1.3589555689400195	98.6409645593772	468.71815025143417	408.8706637530715	3.097842763341051e-07	6.619565986101461e-07	3.7099390021585176e-05	1.9999995403866757	1.9999995403866757	9.71612998911391e-08	3.6245202482717236e-07	9.716129989113911e-08	3.6245202482717236e-07	96.15172572333026	3.8482742766696347	1.7710117163233254	0.03605426201985587	99.96400412250055	1.0015783497848912e-06	98.22898828367646	100.0	96.15172572333027	3.8482742766696343	499.6289294304987	0.25581942850455464	2.0157851138205826e-08	3.323237696428297e-16	6.744112270668613e-11	10.002205487183586	3.3177584164062994e-06	3.3177584164063e-06	-4.2701430578620163e-19	6.635516832812171e-06	10000.0	1000.0	1.0	1.0
6.930693069306931	17600.083841810712	2.6820044940066206	1386.7928830709895	1814.838548379858	0.0009611161689557196	0.001258057091338053	0.061437756567806256	0.05632423280817361	473.72241625715077	559.3924979434199	26.277583742848588	40.60750205658046	337.6133416573732	32.38562737772632	255.00519888131748	79.9948011186828	0.016247579368073185	1.358817461302609	98.64110068246607	468.5237394043156	408.69718073752205	3.311795025589481e-07	7.281230091091073e-07	3.7575959556021675e-05	1.9999994122659162	1.9999994122659162	1.203140734114251e-07	4.674200107081159e-07	1.203140734114251e-07	4.674200107081159e-07	96.1515860931044	3.8484139068954866	1.7707987432362557	0.036051214165250756	99.96401690014305	1.1656274379417664e-06	98.22920125676355	100.0	96.15158609310441	3.8484139068954866	499.56859480164377	0.2973944637739142	3.872964384720234e-08	1.054388290531487e-15	2.1022121717398012e-10	10.002584140219703	3.889294669238655e-06	3.889294669238655e-06	2.170691435745029e-18	7.778589338479477e-06	10000.0	1000.0	1.0	1.0
7.920792079207921	17600.095210326177	3.0276666140307276	1386.9587828029626	1815.0204243222088	0.001098462619307348	0.0014377963024303632	0.06998051875961296	0.06415784528785896	473.71942470495753	559.3886845122078	26.280575295041828	40.611315487792666	337.6102332569686	32.3885862942301	255.00593812832557	79.99406187167473	0.018506749664765336	1.358683036670042	98.64123351599495	468.33446216689595	408.52763365139555	3.4919096862198025e-07	7.853501424006933e-07	3.786289656808594e-05	1.9999992803469364	1.9999992803469364	1.4356791053592314e-07	5.760851534496211e-07	1.435679105359232e-07	5.760851534496212e-07	96.15144659288356	3.8485534071163414	1.770590663907548	0.03604826617400786	99.96402957795704	1.3285625380673151e-06	98.22940933609225	100.0	96.15144659288357	3.8485534071163423	499.5086806941718	0.33867286308996214	6.474574606028587e-08	2.5071060977899365e-15	4.6284217767209804e-10	10.00296243234891	4.460851649628594e-06	4.460851649628594e-06	8.622523658997838e-18	8.921703299265806e-06	10000.0	1000.0	1.0	1.0
8.910891089108912	17600.106436785853	3.3646495920007258	1387.1209170139848	1815.1974776975444	0.0012358296922777797	0.0016175591950540365	0.07846689484317933	0.07193991135744254	473.7165011172023	559.3849722153225	26.283498882796966	40.6150277846779	337.6072035589392	32.39146635621923	255.006676917516	79.99332308248434	0.02075075238236852	1.358552201671758	98.6413630057306	468.15019055389183	408.3619248316467	3.648178632329555e-07	8.360800155190821e-07	3.803489079206586e-05	1.9999991466462888	1.9999991466462888	1.6664377574340426e-07	6.867099358887932e-07	1.6664377574340434e-07	6.867099358887933e-07	96.15130722248	3.848692777519905	1.7703873547578024	0.03604541549536955	99.96404215849265	1.4903915919480063e-06	98.22961264524201	100.0	96.15130722248001	3.8486927775199047	499.4491838901575	0.37965706000284855	9.914557796461304e-08	5.089327785669295e-15	8.644522937690138e-10	10.003340363915484	5.032429338227908e-06	5.032429338227908e-06	2.1483508214417568e-17	1.0064858676477298e-05	10000.0	1000.0	1.0	1.0
9.900990099009901	17600.117524375597	3.693169883259725	1387.2793791823628	1815.3698288771081	0.0013732170159052144	0.0017973452925003248	0.08689723954412826	0.07967075474176287	473.7136438067539	559.3813585279979	26.286356193245403	40.618641472002395	337.60425059617904	32.3942695347333	255.0074152548169	79.99258474518345	0.022979689295002933	1.358424865331342	98.64148915286769	467.9707997200139	408.19995900846897	3.787713781426089e-07	8.821360434563473e-07	3.813716535274677e-05	1.999999012542025	1.999999012542025	1.8936457614783695e-07	7.980933991350727e-07	1.89364576147837e-07	7.980933991350729e-07	96.15116798242984	3.848832017570073	1.7701886953385546	0.036042659643158254	99.96405464423545	1.6511224759118943e-06	98.22981130466127	100.0	96.15116798242985	3.8488320175700776	499.390101203248	0.42034946058939615	1.4278160430506456e-07	9.303950984562943e-15	1.458614273238755e-09	10.003717935263374	5.6040277157145755e-06	5.6040277157145755e-06	4.4128259782243e-17	1.1208055431473276e-05	10000.0	1000.0	1.0	1.0
10.89108910891089	17600.128476202262	4.013438631023725	1387.4342604916587	1815.5375952411857	0.0015106242273349244	0.0019771541297865357	0.0952719057938999	0.08735069754001465	473.7108511261425	559.3778409856372	26.289148873856842	40.6221590143631	337.6013724507312	32.39699775156483	255.00815314604284	79.99184685395748	0.02519366149196811	1.3583009389998315	98.64161199234569	467.79616788573475	408.0416432488028	3.915436083758041e-07	9.248265992296123e-07	3.8196618153151514e-05	1.9999988789487673	1.9999988789487673	2.1162457294346982e-07	9.09426660430953e-07	2.116245729434699e-07	9.094266604309534e-07	96.15102887263934	3.8489711273605676	1.7699945682578142	0.03603999619426271	99.96406703760795	1.8107630015782474e-06	98.230005431742	100.0	96.15102887263932	3.848971127360595	499.3314294782051	0.4607524439124583	1.964246418758844e-07	1.5762244069179883e-14	2.292890311590928e-09	10.004095146736182	6.175646762754027e-06	6.1756467627540285e-06	8.083311711550807e-17	1.2351293525588881e-05	10000.0	1000.0	1.0	1.0
11.881188118811881	17600.13929529565	4.325661793612968	1387.5856498873973	1815.7008912695076	0.001648050972593929	0.0021569852533624735	0.10359124472699005	0.09498006022301578	473.7081214683052	559.3744171850312	26.291878531694078	40.625582814969135	337.5985672521602	32.39965288088906	255.00889059689746	79.99110940310287	0.02739276938241284	1.3581803362847378	98.64173157565209	467.62617626376573	407.8868869003826	4.034738908760738e-07	9.650653789158134e-07	3.8230650745098146e-05	1.9999987464760467	1.9999987464760467	2.3336256397950768e-07	1.0201613900256104e-06	2.3336256397950776e-07	1.0201613900256108e-06	96.15088989275782	3.8491101072420917	1.7698048590994795	0.03603742278696736	99.9640793409713	1.969320916601688e-06	98.23019514090034	100.0	96.1508898927578	3.8491101072421	499.2731655904514	0.5008683624760635	2.6076904234823816e-07	2.5187449780534125e-14	3.418438463164592e-09	10.004471998677168	6.747286460010237e-06	6.747286460010238e-06	1.3685478315863555e-16	1.3494572920157318e-05	10000.0	1000.0	1.0	1.0
12.871287128712872	17600.1499846104	4.630040266891665	1387.7336341307926	1815.8598286146314	0.0017854969063748325	0.002336838220831017	0.11185560567894051	0.10255916163106822	473.7054532664954	559.3710847829948	26.294546733503868	40.62891521700557	337.5958331763412	32.40223675047695	255.0096276129759	79.99037238702442	0.029577112699948574	1.3580629729900784	98.64184796566036	467.4607089883094	407.73560153788964	4.1479234081747996e-07	1.0034847513651719e-06	3.824980470684571e-05	1.999998615515216	1.999998615515216	2.545487078821507e-07	1.1299360765920339e-06	2.5454870788215076e-07	1.129936076592034e-06	96.1507510430113	3.849248956988604	1.7696194563474958	0.03603493711938044	99.96409155662684	2.126803905394205e-06	98.23038054365232	100.0	96.15075104301131	3.8492489569885997	499.21530644563165	0.5406995426640728	3.3643739471563303e-07	3.8415746567855576e-14	4.88965234027084e-09	10.004848491429273	7.318946788170076e-06	7.318946788170074e-06	2.1849563575966422e-16	1.4637893576558634e-05	10000.0	1000.0	1.0	1.0
