time	Glcin	MgATP	Glc6P	MgADP	Fru6P	Fru16P2	GraP	DHAP	Phi	NAD	Gri13P2	NADH	Gri3P	Gri23P2f	Gri2P	PEP	Pyr	Lac	NADPHf	NADPf	AMPf	ADPf	GlcA6P	Rul5P	GSSG	GSH	Xul5P	Rib5P	Sed7P	E4P	MgAMP	ATPf	Mgf	MgGri23P2	P1NADP	P1f	P1NADPH	P2NADP	P2f	P2NADPH	PRPP	Lacex	Pyrex	Glcout	Phiex
59.0	4.566799270860703	1.4177058675063121	0.039491320196421854	0.13685846239834104	0.015345128243714243	0.009680548559141971	0.006061863012046894	0.14920832726632047	0.9992250267151347	0.06534362841362186	0.0004805754179400317	0.0001563715863781524	0.0657711431790105	2.0608520253084865	0.008443128237558377	0.010941379635083433	0.08399000494666302	1.6803053236395473	0.004889177221835423	2.3435721098436796e-05	0.07225970237909142	0.18712402385261193	0.025054156327188264	0.004721718285492452	0.00018674296791166357	3.114026514064176	0.0127431470040045	0.014004676608007367	0.015414386154866943	0.006271271503396872	0.002413787424502486	0.1836381564302484	0.5558475670009367	0.6871743156690289	5.738951505870423e-06	4.897610345988788e-05	0.023945284945033896	0.002023995221166677	0.0008636368442281302	0.021112367933689972	1.0	1.68	0.084	5.0	1.0
60.0	4.56679932270744	1.417705840388307	0.039491323084193376	0.1368584487568118	0.015345129393036833	0.009680548832506995	0.006061863179781953	0.14920833135662462	0.999225029894519	0.06534362841514763	0.00048057543818973646	0.00015637158485239217	0.06577114073267998	2.060852791575142	0.008443127955329742	0.01094137938071111	0.08399000496249694	1.6803053236043526	0.004889177222067305	2.3435721032640815e-05	0.07225970181470615	0.18712403746318637	0.0250541605298048	0.004721718468936773	0.00018674296790339976	3.1140265140641925	0.012743147499320965	0.014004677156209632	0.01541438783045315	0.006271271895526478	0.0024137869894845323	0.18363818457896522	0.5558474711660757	0.6871744526980316	5.738951489490563e-06	4.897610345760328e-05	0.02394528494505258	0.002023995215879064	0.0008636368443965779	0.021112367938809138	1.0	1.68	0.084	5.0	1.0
61.0	4.566799366826478	1.4177058173565473	0.03949132559706535	0.1368584370666867	0.01534513039293162	0.009680549064949511	0.006061863322975243	0.14920833484831683	0.9992250326282685	0.06534362841645681	0.0004805754555095468	0.00015637158354319815	0.06577113862250507	2.060853445733299	0.008443127711926613	0.010941379161529614	0.08399000497598445	1.680305323574149	0.00488917722234138	2.34357209548725e-05	0.07225970128410343	0.18712404903268698	0.025054164142130467	0.004721718627626097	0.00018674296789363096	3.1140265140642116	0.012743147927795052	0.014004677630524091	0.015414389292645981	0.006271272235421041	0.002413786616341315	0.18363820863555277	0.5558473893196589	0.6871745696389572	5.738951470130266e-06	4.897610345490298e-05	0.023945284945074665	0.002023995209629232	0.0008636368445956794	0.021112367944859864	1.0	1.68	0.084	5.0	1.0
62.0	4.5667994162269405	1.4177057917881892	0.039491327513006706	0.1368584254512763	0.015345131158673864	0.009680549307768158	0.006061863470050646	0.14920833843608258	0.9992250352462966	0.06534362841775468	0.00048057547304205053	0.0001563715822453322	0.06577113669225337	2.060854128058105	0.008443127489737443	0.010941378962858447	0.08399000499051004	1.6803053235442587	0.004889177221767013	2.3435721117705556e-05	0.07225970136606283	0.18712406174968876	0.025054167707911197	0.00472171875641958	0.0001867429679142097	3.1140265140641707	0.01274314827566087	0.014004678011286784	0.015414390316306852	0.0062712725068530045	0.0024137862501615206	0.18363823338847282	0.5558473043682135	0.687174692138523	5.738951510667622e-06	4.897610346056222e-05	0.023945284945028567	0.0020239952227158182	0.0008636368441788617	0.021112367932190085	1.0	1.68	0.084	5.0	1.0
63.0	4.566799464362394	1.417705766949164	0.039491329128240264	0.13685841454682937	0.015345131805620924	0.009680549538727087	0.006061863609436768	0.1492083418366505	0.9992250376756056	0.06534362841897313	0.0004805754895920795	0.00015637158102687308	0.06577113493071009	2.0608547786904015	0.008443127287175336	0.010941378782418824	0.08399000500449474	1.6803053235162124	0.004889177220959697	2.3435721346588224e-05	0.07225970163272306	0.1871240740687311	0.025054171047212363	0.004721718868344258	0.00018674296794312284	3.114026514064113	0.012743148578012066	0.014004678340477389	0.015414391139641588	0.006271272739894352	0.002413785907820206	0.18363825689106694	0.5558472234863251	0.6871748091036953	5.7389515676480825e-06	4.897610346851668e-05	0.02394528494496376	0.002023995241110599	0.0008636368435929689	0.021112367914381185	1.0	1.68	0.084	5.0	1.0
64.0	4.56679950956867	1.4177057436104008	0.03949133058621484	0.13685840439422164	0.015345132389965523	0.009680549754128106	0.006061863739402239	0.1492083450074331	0.9992250399322113	0.065343628420108	0.0004805755050150034	0.00015637157989200842	0.06577113330226367	2.0608553870211073	0.008443127099994197	0.01094137861595186	0.08399000501759737	1.680305323490094	0.004889177220124199	2.343572158344662e-05	0.07225970192925832	0.18712408563519464	0.025054174145291017	0.004721718970763374	0.00018674296797304316	3.114026514064053	0.01274314885469901	0.0140046786412815	0.015414391870021067	0.00627127295055315	0.0024137855894444107	0.18363827884057488	0.5558471478932451	0.6871749185033782	5.738951626614198e-06	4.8976103476748864e-05	0.023945284944896714	0.002023995260146352	0.0008636368429866691	0.021112367895951716	1.0	1.68	0.084	5.0	1.0
65.0	4.566799548647792	1.4177057232991521	0.0394913320537817	0.13685839525503393	0.01534513297680022	0.00968054994463741	0.006061863854971593	0.14920834782657622	0.9992250419919902	0.06534362842113045	0.00048057551880204853	0.00015637157886956763	0.06577113179138505	2.0608559262160715	0.008443126926194134	0.010941378460994479	0.0839900050290864	1.6803053234665486	0.0048891772195578205	2.3435721743963228e-05	0.07225970203790295	0.187124095729742	0.025054176919225037	0.004721719071633313	0.00018674296799333127	3.114026514064012	0.012743149127158801	0.014004678939209304	0.015414392639981293	0.006271273156621805	0.0024137853016576033	0.18363829837824763	0.5558470807879548	0.6871750153433127	5.738951666575187e-06	4.8976103482329544e-05	0.023945284944851326	0.002023995273046734	0.0008636368425758125	0.021112367883462175	1.0	1.68	0.084	5.0	1.0
66.0	4.566799576867964	1.417705708298993	0.03949133372119453	0.13685838761155222	0.015345133640117416	0.009680550095285581	0.0060618639479252745	0.14920835009295894	0.9992250437906786	0.06534362842198699	0.0004805755300802981	0.00015637157801302195	0.06577113040262768	2.060856353216073	0.008443126766021446	0.010941378316879408	0.08399000503783997	1.680305323446784	0.004889177219650401	2.3435721717576932e-05	0.07225970167795145	0.1871241032683178	0.025054179217913152	0.004721719179503608	0.0001867429679900356	3.114026514064019	0.012743149418415261	0.014004679262095593	0.015414393607223397	0.006271273377677057	0.002413785057579682	0.1836383140893474	0.5558470273491654	0.6871750916660772	5.738951660006936e-06	4.897610348141772e-05	0.023945284944858942	0.002023995270926279	0.0008636368426434322	0.021112367885514995	1.0	1.68	0.084	5.0	1.0
67.0	4.56679958796358	1.417705701649822	0.039491335802109465	0.13685838216676746	0.015345134462809353	0.009680550185467584	0.006061864006799637	0.14920835152619372	0.9992250452238729	0.06534362842259953	0.00048057553761269184	0.00015637157740048442	0.0657711291606275	2.0608566087368194	0.008443126621968626	0.010941378184735184	0.08399000504234588	1.6803053234325704	0.0048891772208843175	2.3435721367482995e-05	0.0722597005057585	0.18712410680214855	0.025054180822074914	0.004721719303516935	0.00018674296794589238	3.1140265140641072	0.012743149753078947	0.014004679640099762	0.015414394954613638	0.006271273635079986	0.0024137848768269726	0.1836383240031475	0.5558469947353177	0.6871751365510865	5.738951572852001e-06	4.897610346926068e-05	0.023945284944958338	0.0020239952427904017	0.000863636843539744	0.02111236791275455	1.0	1.68	0.084	5.0	1.0
68.0	4.566799601162076	1.4177056940179946	0.03949133774695118	0.13685837659681147	0.015345135232305379	0.009680550280888245	0.006061864068424801	0.14920835302686997	0.9992250466602424	0.06534362842322608	0.0004805755454146644	0.00015637157677393087	0.06577112794115589	2.0608568801360834	0.008443126480684572	0.010941378055639292	0.08399000504730748	1.6803053234180478	0.004889177221900409	2.343572107915073e-05	0.07225969949494018	0.18712411079488692	0.02505418246703899	0.004721719420939906	0.00018674296790954464	3.11402651406418	0.012743150069982796	0.014004679997110397	0.01541439619597015	0.006271273877173207	0.0024137846933345005	0.18363833440776814	0.5558469602502779	0.6871751844173148	5.738951501072662e-06	4.897610345924984e-05	0.023945284945040245	0.002023995219618138	0.0008636368442779561	0.02111236793518859	1.0	1.68	0.084	5.0	1.0
69.0	4.566799642455852	1.4177056727945763	0.039491338788005544	0.13685836780133456	0.015345135651478044	0.009680550469849261	0.00606186418221184	0.14920835580327685	0.9992250485859016	0.0653436284242108	0.0004805755588621336	0.00015637157578919937	0.06577112658819043	2.0608574192616955	0.00844312632550979	0.010941377918827364	0.08399000505906623	1.680305323395402	0.0048891772208381834	2.3435721380231908e-05	0.0722596999799728	0.18712412127290687	0.025054185134008925	0.004721719499662395	0.00018674296794757723	3.1140265140641037	0.012743150282720663	0.014004680225995733	0.015414396657113335	0.006271274031114977	0.0024137844192299233	0.18363835374199552	0.5558468934027025	0.6871752815522499	5.738951576027404e-06	4.897610346971613e-05	0.02394528494495507	0.0020239952438153084	0.0008636368435072931	0.021112367911762055	1.0	1.68	0.084	5.0	1.0
