time	infected_nontested_0	infected_tested_0	uninfected_nontested_0	uninfected_tested_0	symptoms_tested_0	symptoms_nontested_0	recovered_tested_0	recovered_nontested_0	dead_corona_tested_0	dead_corona_nontested_0	dead_noncorona_0	susceptible_0	total_population_0	registered_corona_0	dead_corona_perc_0	recovered_corona_perc_0	dead_noncorona_perc_0	frac_coronaDeadOfAllDead_0	epidemic_extinguished_bool_0	infected_tested_div10
0.0	2.0	1.0	630000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	630003.0	1.0	0.0	0.0	0.0		0.0	0.1
0.9900990099009901	2.720620073204479	0.7419555697471689	629499.7706986036	498.8030731448061	0.9245717901962374	0.0016400993322054419	0.03021393762802678	9.346368436214598e-05	0.0026137501110747776	0.004638873507153899	20.521760486480805	1.0	630002.9928666821	1.699355047682508	1.1512046292395056e-06	4.810675767504237e-06	0.003257406824863054	0.03532865208537874	0.0	0.07419555697471689
1.9801980198019802	3.710400647461813	0.5514994146046083	628999.4308651328	997.191887830895	1.970194090657858	0.002236770085753695	0.125304144115951	0.00022100550758100043	0.00672341852130001	0.010958411674839704	41.04346843733385	1.0	630002.9826090361	2.6537210678997174	2.8066264262613197e-06	1.9924532595654348e-05	0.006514805416850603	0.04306218915187579	0.0	0.05514994146046083
2.9702970297029703	5.067991496352107	0.41129946211382634	628498.7880112858	1495.1650811308014	3.2358888447754652	0.003055170094890347	0.29644687018228855	0.00039509523891775845	0.012778498890222227	0.019584517564282693	61.565106044241965	1.0	630002.9681693554	3.9564136759618025	5.136962536628113e-06	4.711755030039956e-05	0.00977219301412755	0.052539523048609815	0.0	0.041129946211382634
3.9603960396039604	6.928621155789979	0.30860403062591224	627997.5789516699	1992.720453137383	4.844480963406461	0.004176819609183015	0.5621567256948322	0.0006330020221337485	0.021417990915921125	0.03137291520511451	82.0866485601241	1.0	630002.9480775044	5.736659710643127	8.379469696472147e-06	8.933128478753251e-05	0.013029565783877192	0.06426986410435614	0.0	0.030860403062591225
4.9504950495049505	9.477548571806212	0.23408210596204337	627495.4437929525	2489.854581612338	6.953457126050473	0.005713398969425817	0.9501700639693966	0.000958350312956459	0.03353449138469841	0.04749424958253931	102.60806182924675	1.0	630002.920304182	8.171243787366611	1.2861645296519405e-05	0.00015097206435537206	0.01628691844471211	0.07890686393004334	0.0	0.023408210596204338
5.9405940594059405	12.968486380090008	0.18097564960355028	626991.8903575395	2986.562266281003	9.77051483297144	0.007817854789570032	1.5002366356431744	0.001403469466149213	0.05036342726732841	0.06955051397446509	123.12929888277587	1.0	630002.882058643	11.502090545485492	1.9033871853086453e-05	0.0002383544818402188	0.01954424374701742	0.09729388001285942	0.0	0.018097564960355028
6.930693069306931	17.748822106513504	0.1444869409777907	626486.245529582	3482.8357296115523	13.574130910568707	0.010699604167928322	2.2680994002161183	0.002012608825140615	0.07360632433865658	0.09973436495153001	143.65029526118485	1.0	630002.8295107648	16.060323576101272	2.7514271550938285e-05	0.000360333621168676	0.0228015317602205	0.12052308936889596	0.0	0.01444869409777907
7.920792079207921	24.294134844248422	0.12134542834125667	625977.5887241529	3978.663470188917	18.741183894075068	0.014645342545373976	3.331059647247204	0.0028463374740694248	0.10560037530310755	0.14104714011417216	164.17096259872676	1.0	630002.7574098359	22.29918934496664	3.9150227918260995e-05	0.0005291891099696356	0.026058768897090488	0.1500128333248786	0.0	0.012134542834125666
8.910891089108912	33.25541901465296	0.1095150012368509	625464.6609264172	4474.02862141314	25.784363862933017	0.02004751185557277	4.795681441529509	0.00398756501448298	0.1495511613442817	0.1975972012669838	184.69117983308342	1.0	630002.6585622277	30.839111467043658	5.510268217018585e-05	0.0007618490083038135	0.029315936579470927	0.18760889486859436	0.0	0.01095150012368509
