time	IX	IX_TF_VIIa	TF_VIIa	IXa	X	X_TF_VIIa	Xa	VIIIa_IXa	X_VIIIa_IXa	V	Va	VIII	VIIIa	IIa	II	II_Va_Xa	Va_Xa	mIIa
9.900990099009901	8.550795045109664e-08	1.03686964642518e-09	2.9464446015336522e-09	3.3669120972595057e-09	1.5579020964038196e-07	1.0168396968848412e-09	3.234963673685974e-09	3.10160934953778e-11	5.7317735483297456e-11	9.767728301254021e-12	1.008981104969362e-08	2.5780257667287095e-13	6.11410855512408e-10	6.799690273625205e-08	7.417529995599845e-07	4.168621223917127e-09	5.7318000158255405e-09	5.86081476480506e-07
10.89108910891089	8.511860291401259e-08	1.0353920638392957e-09	2.9557027370078444e-09	3.736776585535727e-09	1.5411187127237436e-07	1.0090591439967933e-09	3.969297556728382e-09	3.855168550761753e-11	7.074279402346003e-11	-8.969559933986521e-11	9.250914404912651e-09	-2.2558957050289896e-12	5.929639031962095e-10	1.0722285962490287e-07	6.110331066984415e-07	4.061111486811909e-09	6.777669729712236e-09	6.776829221905088e-07
11.881188118811881	8.47139992771824e-08	1.0338980875200733e-09	2.9655313182719915e-09	4.120513134317548e-09	1.5233022191569013e-07	1.000724539051694e-09	4.862690106673665e-09	4.670170021088916e-11	8.495384177867521e-11	-6.304720428662979e-11	8.34188567151871e-09	-1.5818943683395736e-12	5.69928839419213e-10	1.5935805625439397e-07	4.865389846728815e-07	3.787355522802882e-09	7.933806059646101e-09	7.503156035505868e-07
12.871287128712872	8.429210504383938e-08	1.0323737812687306e-09	2.9759754339323087e-09	4.520367725040228e-09	1.5044032234511372e-07	9.91804729642741e-10	5.941852929635571e-09	5.54190397234314e-11	9.980045078029601e-11	-3.147213531242614e-11	7.505500666232035e-09	-9.447481264371776e-13	5.457277446646845e-10	2.2504864593279927e-07	3.7334877657204793e-07	3.3596526726609447e-09	9.16631885754802e-09	7.982429248231567e-07
13.861386138613861	8.385112526129131e-08	1.0308056544239699e-09	2.9870758903208643e-09	4.938288347477845e-09	1.484383226694589e-07	9.822724000989594e-10	7.212698864137194e-09	6.468516966277575e-11	1.1516160779286538e-10	-6.793411464080805e-12	6.7554970305310085e-09	-2.002505045830868e-13	5.20355960090759e-10	3.0360515857008373e-07	2.7563619477839904e-07	2.823454996727171e-09	1.0427841447012014e-08	8.179351916554548e-07
14.85148514851485	8.338974865514772e-08	1.0291832065562262e-09	2.9988678107870776e-09	5.375739916918824e-09	1.4632137961544726e-07	9.7210292750049e-10	8.671738481886544e-09	7.447554292113178e-11	1.3091871912882755e-10	1.139418567699984e-12	6.095248402576212e-09	4.086727598856247e-14	4.945673577148395e-10	3.927534093122022e-07	1.9577829694290062e-07	2.244067840786589e-09	1.165954440046267e-08	8.092242259047754e-07
15.841584158415841	8.290723046125481e-08	1.0274998214481305e-09	3.0113795421417046e-09	5.8336334470165565e-09	1.440876914097865e-07	9.612745812539567e-10	1.0311470383272373e-08	8.476252002170939e-11	1.469397909349584e-10	1.0394928917093281e-11	5.497229313347088e-09	3.120778748601274e-13	4.679880982081196e-10	4.88907712381598e-07	1.3404849284229708e-07	1.690354348522634e-09	1.2802021471449391e-08	7.753534404282472e-07
16.831683168316832	8.240336010226382e-08	1.0257523944066763e-09	3.024632296284354e-09	6.3123581932549416e-09	1.417366185472473e-07	9.497692541527599e-10	1.2115145843484856e-08	9.551269530570745e-11	1.6308265544424845e-10	3.44322201080513e-11	4.930432157228529e-09	1.0186330504895385e-12	4.4038850323833047e-10	5.877794736164897e-07	8.875846371312119e-08	1.215934956416994e-09	1.3819200728475086e-08	7.22246127714637e-07
17.821782178217823	8.187818734489035e-08	1.0239386577070203e-09	3.0386411726706405e-09	6.81209996441861e-09	1.3926884275434175e-07	9.375741144661301e-10	1.414282583424892e-08	1.0666906412063066e-10	1.7917100953961016e-10	-5.7425013702354805e-11	4.5860868033094934e-09	-1.6956057036082895e-12	4.1585801908333723e-10	6.851321618437314e-07	5.734048241903721e-08	8.15157464750179e-10	1.465618080788112e-08	6.567121982731462e-07
18.81188118811881	8.133205396231098e-08	1.0220573190947616e-09	3.053415626678852e-09	7.332656081417598e-09	1.3668617874429033e-07	9.246809990701781e-10	1.6264963633083898e-08	1.1821368886142096e-10	1.9508498899179374e-10	-8.696837949848106e-12	4.079853280395684e-09	-2.409879662254234e-13	3.869447971534259e-10	7.776256405511256e-07	3.620970855588572e-08	5.375926573750061e-10	1.539125096241937e-08	5.856270582362787e-07
19.801980198019802	8.076518017468976e-08	1.0201041281594537e-09	3.0689614359513685e-09	7.874050502083067e-09	1.33991785667758e-07	9.110883807329695e-10	1.854752436853579e-08	1.300840363500955e-10	2.1064719939437752e-10	6.053772476743314e-13	3.6606883161783777e-09	1.8663764860497778e-14	3.5925258753126244e-10	8.630072080904746e-07	2.244554466877336e-08	3.6924883656505624e-10	1.5969457532248937e-08	5.141779984048521e-07
20.792079207920793	8.017777864538472e-08	1.018073350009834e-09	3.0852797395899285e-09	8.436253383473972e-09	1.3118998261530777e-07	8.968008552440286e-10	2.0957564784630026e-08	1.4223969007860776e-10	2.2572097172947633e-10	1.2057001096305151e-11	3.2582603028242597e-09	3.379851329740501e-13	3.317038400993432e-10	9.402662369266382e-07	1.3496131172237937e-08	2.1289548815394414e-10	1.6516787270165374e-08	4.4602473641363493e-07
21.78217821782178	7.956969229538605e-08	1.0159528584649392e-09	3.1023707674406186e-09	9.019670622208577e-09	1.2828636394779165e-07	8.818303189382332e-10	2.356349483008036e-08	1.5461657694636348e-10	2.401336876703764e-10	-2.5922239151679223e-12	2.974663085405502e-09	-8.180914467382947e-14	3.053340315678615e-10	1.0086150525108815e-06	8.381737588545325e-09	1.410549580582454e-10	1.688687424269129e-08	3.828621549431801e-07
22.77227722772277	7.894123266620809e-08	1.0137339863543056e-09	3.1202249825521178e-09	9.62417639914404e-09	1.2528770496580493e-07	8.661949759373651e-10	2.626975660846079e-08	1.6716351830784245e-10	2.5375947066192324e-10	1.0634634936953386e-11	2.6670294629450245e-09	3.025774884303613e-13	2.7877692058151275e-10	1.0687453032894516e-06	4.375323213970419e-09	9.977834632358409e-11	1.7222557618034317e-08	3.2677959515091944e-07
23.762376237623762	7.829188540986982e-08	1.0113977343090934e-09	3.1388359065625286e-09	1.0250495475048353e-08	1.2220183851251914e-07	8.499203039721676e-10	2.9151123481208123e-08	1.7982843304598724e-10	2.664589884026915e-10	1.0473116897198443e-11	2.4591162462284854e-09	3.11792812231102e-13	2.534032727787394e-10	1.1202242420790908e-06	3.2175283275694894e-09	-4.1806372507560074e-12	1.7534591336364952e-08	2.765624102312557e-07
24.752475247524753	7.762225366571719e-08	1.0089337248481533e-09	3.1581838463582322e-09	1.0898219245353431e-08	1.1903755079580163e-07	8.330363736374035e-10	3.2099082140020404e-08	1.9254336817258055e-10	2.78116036584605e-10	1.0474734784922008e-11	2.237558688288982e-09	3.084233267773421e-13	2.2903465895601554e-10	1.1650818050154935e-06	1.021142643801827e-09	1.1767253016894339e-10	1.7634294108997032e-08	2.3377937981120085e-07
25.742574257425744	7.693191709544455e-08	1.0063218618788596e-09	3.178251290082059e-09	1.1567930733650833e-08	1.1580445518815804e-07	8.1558079288287e-10	3.51662387637612e-08	2.0526501592163208e-10	2.886313337800732e-10	7.688524730426021e-12	2.0674656308889146e-09	2.244701546418038e-13	2.0588166718340802e-10	1.2028018877975443e-06	9.38105307634545e-10	-9.559135983186608e-11	1.8020437266452404e-08	1.963555982553183e-07
26.73267326732673	7.62212577060041e-08	1.0035459769894271e-09	3.199013146996026e-09	1.2259398546945112e-08	1.1251278098517419e-07	7.975948208583353e-10	3.832431910153763e-08	2.1793446597544752e-10	2.979293447618023e-10	6.602584334816364e-12	1.9262697450381498e-09	1.9154755544592428e-13	1.8394712874715525e-10	1.2348232713879062e-06	3.3065161031965596e-10	9.746029050931795e-11	1.796966744235759e-08	1.6474861671192973e-07
27.722772277227723	7.549048148277387e-08	1.000589423570088e-09	3.2204399195620395e-09	1.2972545446414105e-08	1.0917329814949666e-07	7.79124601711659e-10	4.149802658196376e-08	2.3050494774558446e-10	3.059447401721851e-10	-2.7320886337208904e-12	1.7593742390206136e-09	-8.355537555613664e-14	1.6363635449699143e-10	1.261220229023346e-06	8.57818986377648e-10	9.050428432405183e-11	1.8152853627528925e-08	1.37831447706617e-07
28.712871287128714	7.473997983486948e-08	9.97437323019015e-10	3.242496247762506e-09	1.3707023865429435e-08	1.0579700887242245e-07	7.60220374062269e-10	4.490889751051887e-08	2.429484305242287e-10	3.1267658683366755e-10	3.607550260496921e-11	1.74297591828018e-09	9.54656506180412e-13	1.4342281317565932e-10	1.2842032819040318e-06	1.0015254806812894e-09	-2.403881079853043e-10	1.8461336749340032e-08	1.1503558072393709e-07
29.7029702970297	7.397020500067876e-08	9.940699469130234e-10	3.2651505024408902e-09	1.4462547609059618e-08	1.0239495650510328e-07	7.409334954898768e-10	4.8142000060770937e-08	2.5519674602582347e-10	3.1804673799868625e-10	-9.130689267006866e-12	1.6053155656773064e-09	-2.1229084926293354e-13	1.2697129386458176e-10	1.3026443891150317e-06	1.1889070727164286e-09	2.3363738640273373e-11	1.8380451447189305e-08	9.614334007427655e-08
30.693069306930692	7.31818785627111e-08	9.90475793267122e-10	3.288357367409492e-09	1.523839446360012e-08	9.897853931091889e-08	7.213207841671761e-10	5.1484893218281234e-08	2.672257180900476e-10	3.220915030075373e-10	-1.834200744049214e-11	1.5254349008576348e-09	-3.8704662641178003e-13	1.1107231256875149e-10	1.3187543716241347e-06	6.262607272930897e-10	1.134524434169726e-10	1.837945472540577e-08	8.05059152058204e-08
31.683168316831683	7.23756768802313e-08	9.866403912311854e-10	3.3120761765176262e-09	1.6033805937880027e-08	9.555846284707774e-08	7.014373770949775e-10	5.457722461226439e-08	2.7905270414713376e-10	3.248901271862483e-10	3.192208323709378e-11	1.1303409574283044e-09	5.723787879305528e-13	9.548727691850523e-11	1.3326171738058677e-06	-2.430213945432337e-10	1.417213963405891e-10	1.869601562523389e-08	6.748412619300003e-08
32.67326732673267	7.155214254079502e-08	9.82550008592453e-10	3.3362664677819974e-09	1.6848289097685993e-08	9.214490279866386e-08	6.813374684693386e-10	5.812258991365696e-08	2.9064124688469706e-10	3.2644314671768527e-10	1.450696009543366e-12	1.2740707085421334e-09	2.1798260116382268e-14	8.289629517725476e-11	1.3444971185830235e-06	-5.857670453043544e-10	4.615867258752099e-11	1.8678319985100677e-08	5.604248979035797e-08
33.663366336633665	7.071187341054233e-08	9.781890795216234e-10	3.360885808402582e-09	1.7681255227725476e-08	8.874801636935009e-08	6.610790569195845e-10	6.161603496385421e-08	3.019562114202224e-10	3.267921114662065e-10	1.3017248734347039e-12	1.350868853759399e-09	1.2897182805136775e-14	7.124126697057073e-11	1.3541593822969534e-06	-6.319730565641776e-10	8.755243598913199e-13	1.8646953959247164e-08	4.647171523591535e-08
34.65346534653465	6.985624161613334e-08	9.735531107432572e-10	3.385884370187957e-09	1.8531230504083848e-08	8.537724404252906e-08	6.407164639125766e-10	6.482808161287242e-08	3.1301459352461505e-10	3.260262161906846e-10	-5.60159612605836e-14	1.1723724282007728e-09	-5.345101182891495e-16	6.096221183465186e-11	1.362410993330342e-06	-7.377315436182348e-10	-1.431275664515136e-11	1.8841996404928143e-08	3.834105092321375e-08
35.64356435643565	6.898615991092409e-08	9.686326206354522e-10	3.4112150040713964e-09	1.939722841127657e-08	8.204176365598701e-08	6.203063201369418e-10	6.813053297554281e-08	3.23817905103491e-10	3.2422719273612634e-10	7.14824495463388e-16	1.1170775063843695e-09	1.183238602743295e-17	5.1957377367791744e-11	1.3689105267426889e-06	-3.897706206658252e-10	-7.450537025015015e-12	1.889037238124942e-08	3.1486694357885645e-08
36.633663366336634	6.810276724076395e-08	9.634226078622956e-10	3.4368308860459456e-09	2.0278030586333925e-08	7.874966530370963e-08	5.99900450935549e-10	7.139627079565407e-08	3.343708705847492e-10	3.2147473513053937e-10	5.606612974498702e-16	1.0675588015918657e-09	5.291529126670483e-18	4.4156876032872195e-11	1.3742978749465094e-06	-2.0524296442185372e-10	-3.774697953599147e-12	1.8936215403241533e-08	2.591114265159721e-08
37.62376237623762	6.720704191016488e-08	9.579188179883543e-10	3.462691937209021e-09	2.117257261773443e-08	7.550740001327437e-08	5.795431896464148e-10	7.461802467662098e-08	3.446824968795245e-10	3.1785019790786533e-10	1.8083172154278142e-16	1.0230659734500143e-09	1.5897937896486263e-18	3.746979066239255e-11	1.378746783843545e-06	-1.0902852817510531e-10	-2.0172245480086705e-12	1.8978951137956996e-08	2.13642618429604e-08
38.613861386138616	6.630030188504444e-08	9.521188743316394e-10	3.4887467741523485e-09	2.2079417288988265e-08	7.232240968037274e-08	5.592882963598023e-10	7.778746428779486e-08	3.5477181126591277e-10	3.134561810445664e-10	3.3442120581526345e-17	9.828664889668103e-10	4.025636073139671e-19	3.1774494326469176e-11	1.3824453906951208e-06	-5.544426879891376e-11	-1.0351246311645162e-12	1.901816866997458e-08	1.761108863154553e-08
39.603960396039604	6.538337352301893e-08	9.460219632903072e-10	3.514966488265015e-09	2.2997661593263113e-08	6.919866050181151e-08	5.391654932884678e-10	8.090000668448567e-08	3.64651807159997e-10	3.0835715394212895e-10	1.9684658475638694e-18	9.46437908400045e-10	6.163097324570787e-20	2.6993525875705145e-11	1.3854868629123154e-06	-3.030897813891437e-11	-5.694907763590457e-13	1.9054131647998497e-08	1.4544015489728178e-08
40.59405940594059	6.44574559100598e-08	9.396273048960828e-10	3.541310424701911e-09	2.3925994585264297e-08	6.61414986409179e-08	5.192162152457961e-10	8.394949983905604e-08	3.7434113059564846e-10	3.026471098574925e-10	1.0012859584882725e-16	9.131097817985521e-10	7.5352961401531475e-19	2.3014245832673765e-11	1.387993304509276e-06	-1.8231069913663568e-11	-3.347788176951706e-13	1.9087224963604688e-08	1.2025261272091276e-08
41.584158415841586	6.352375319901584e-08	9.329389620463605e-10	3.5677297003251667e-09	2.4863105975291284e-08	6.315528328223889e-08	4.994852824722628e-10	8.693171413158502e-08	3.838600409723309e-10	2.964078633466828e-10	-1.6575770035778195e-17	8.831386530733338e-10	-2.2206129975562637e-19	1.9734582942339665e-11	1.3900590209875077e-06	-1.2852224298901301e-11	-2.4669257912053373e-13	1.9117108123178598e-08	9.954077861771065e-09
42.57425742574257	6.258344554270616e-08	9.259631237069549e-10	3.5941952975929557e-09	2.580772211255426e-08	6.02423040092957e-08	4.799955235438795e-10	8.984358531974269e-08	3.932299063429563e-10	2.897053553612409e-10	-6.023570805140367e-17	8.55838345039064e-10	-5.877936861672745e-19	1.7067225922826763e-11	1.3917318660752535e-06	-1.531849641559775e-11	-2.9736089358378715e-13	1.9144459144117537e-08	8.283749714292198e-09
43.56435643564356	6.163771978485526e-08	9.187044791449673e-10	3.6206706577465786e-09	2.6758556782634464e-08	5.740585410424391e-08	4.607788079522442e-10	9.26813282522877e-08	4.024713725489758e-10	2.826136214868986e-10	2.535740976200284e-17	8.308228374789566e-10	1.1448043793521223e-19	1.4917492888794287e-11	1.3930829075781635e-06	-2.2454910732885636e-11	-4.219808546700388e-13	1.91695991876862e-08	6.939969245565674e-09
44.554455445544555	6.068772106357255e-08	9.111650629033958e-10	3.647112028615686e-09	2.771436163104525e-08	5.465049513135096e-08	4.41876853324708e-10	9.544016027524317e-08	4.1160312810487254e-10	2.7521515504387385e-10	4.242161935320518e-17	8.079954494096411e-10	3.0305039359823016e-19	1.318420358730293e-11	1.3942135912854518e-06	-2.4319013971800575e-11	-4.559459246948406e-13	1.9192460527130505e-08	5.8111836065871516e-09
45.54455445544554	5.973454983167964e-08	9.033542016038294e-10	3.67348796016525e-09	2.8673964439682287e-08	5.19773136635453e-08	4.2331178307471034e-10	9.811861567985231e-08	4.2063808434664013e-10	2.675594833570485e-10	1.7666497204970648e-17	7.870486690322448e-10	1.6097773637945022e-19	1.1804919174405549e-11	1.395151295309606e-06	-2.2833551350598142e-11	-4.320605245970358e-13	1.9213383451269943e-08	4.8719702344834724e-09
46.53465346534654	5.8779264477486724e-08	8.95285977740482e-10	3.6997744207263595e-09	2.9636257262073354e-08	4.938513060563984e-08	4.05093546376948e-10	1.007174388746516e-07	4.295844797549074e-10	2.5967384361300413e-10	8.582109437891563e-17	7.675848613314347e-10	7.108607138973399e-19	1.0744162960251203e-11	1.3958758517595082e-06	-2.7114142871440052e-11	-5.056538987822208e-13	1.9232920787881803e-08	4.151767969563557e-09
47.524752475247524	5.7823039174071203e-08	8.869613830194958e-10	3.725926959189478e-09	3.0599955240718265e-08	4.6879003232401293e-08	3.872656026348158e-10	1.0323129080476648e-07	4.384634150890248e-10	2.516468277694851e-10	8.428521011047003e-17	7.494544601574872e-10	6.64428931756537e-19	9.89224351606066e-12	1.396497965605018e-06	-2.6477644597702605e-11	-4.947993085701556e-13	1.925104034014894e-08	3.5290067713224127e-09
48.51485148514851	5.6866958079999154e-08	8.783882890523333e-10	3.751910894467696e-09	3.156390441183853e-08	4.4460736587055526e-08	3.698547613237602e-10	1.0565811490680267e-07	4.472854555738399e-10	2.4352980420296303e-10	-2.2294486510943546e-17	7.324841585443645e-10	-2.6304234807971176e-19	9.187227525279152e-12	1.3970616886596753e-06	-1.9491402928555923e-11	-3.7584170015411865e-13	1.926789179539158e-08	2.958178517749878e-09
49.504950495049506	5.591172173948687e-08	8.695892436253582e-10	3.777706070175726e-09	3.25274791413977e-08	4.212536436736483e-08	3.528586310427058e-10	1.0800341725916947e-07	4.560138866297467e-10	2.3526202953001166e-10	-1.8845265239059727e-16	7.171505523927462e-10	-1.6013293203650146e-18	8.726572481010947e-12	1.397482865641636e-06	-1.6869053390710922e-11	-3.380945394619747e-13	1.9283187826142896e-08	2.5343414415084205e-09
50.495049504950494	5.4958547140811095e-08	8.605670366004385e-10	3.803272775925967e-09	3.348934252697899e-08	3.9877036252149445e-08	3.363141323173839e-10	1.1026252266983286e-07	4.6467564451346816e-10	2.2693369177147442e-10	-4.775267673486245e-16	7.030553003763694e-10	-3.8965640366599906e-18	8.393154651772897e-12	1.3978499411547531e-06	-1.2972187119136196e-11	-2.841606228354869e-13	1.9297229439786538e-08	2.1633151322925372e-09
51.48514851485149	5.400847625578598e-08	8.513311535540772e-10	3.828577927938766e-09	3.444839870616475e-08	3.771681262773879e-08	3.2024486335094636e-10	1.1243420625255998e-07	4.732760950057181e-10	2.1858383017431287e-10	-9.15982389063224e-16	6.900965665026259e-10	-7.350448201805201e-18	8.142569211659323e-12	1.3981928678504042e-06	-7.703899517908277e-12	-2.1380542312630582e-13	1.9310118264349828e-08	1.815049799966573e-09
52.475247524752476	5.306205638175615e-08	8.41903826484247e-10	3.853628151061551e-09	3.540405325896314e-08	3.564020727124062e-08	3.046219672979908e-10	1.1452220415472882e-07	4.817913900891421e-10	2.102611833992169e-10	-1.1007247673809696e-15	6.775437540081573e-10	-8.791442190374538e-18	7.949922345336651e-12	1.3984689143201655e-06	-3.491994871690092e-12	-1.448678114365858e-13	1.9322602328666736e-08	1.5347224937691816e-09
53.46534653465346	5.212027083105516e-08	8.322960524634121e-10	3.878395070242495e-09	3.635526978499479e-08	3.364762284105216e-08	2.894628221378819e-10	1.1652587977932033e-07	4.902234313142859e-10	2.020059408688825e-10	-1.007281345947537e-15	6.652204671999924e-10	-8.021242053968128e-18	7.773122881264591e-12	1.3986994141953167e-06	-5.389535754746582e-13	-7.925644006043309e-14	1.9334859912255426e-08	1.3012039715122091e-09
54.45544554455446	5.118411369296658e-08	8.225185508712196e-10	3.902849445339867e-09	3.730100095948401e-08	3.173958283368515e-08	2.7478594863270265e-10	1.1844448844851813e-07	4.985747566818469e-10	1.93858080695127e-10	-6.2053794496139985e-16	6.529640085317231e-10	-4.915033088877869e-18	7.569654582130865e-12	1.39890728459795e-06	1.0077471405160461e-12	-1.848621526064245e-14	1.934705521218266e-08	1.0917261033428144e-09
55.445544554455445	5.025417383805571e-08	8.125833751388899e-10	3.926978623902646e-09	3.82406957855536e-08	2.991412738269628e-08	2.605919458022528e-10	1.2028186422668905e-07	5.068211287410473e-10	1.8579191321224637e-10	-2.0919224059756464e-16	6.426237539830747e-10	-1.478315551479104e-18	7.389446569894574e-12	1.3990868543487258e-06	1.7219384484376357e-12	2.9174111337633674e-14	1.9357347397039538e-08	9.113945059135385e-10
56.43564356435643	4.9330964543430586e-08	8.025024772721708e-10	3.950772434810012e-09	3.9173899147242796e-08	2.8168912592058855e-08	2.4687903276160606e-10	1.2204271514399198e-07	5.149332056757145e-10	1.7776666708706442e-10	-1.1933733476990177e-16	6.365216315657867e-10	-3.02218337359149e-19	7.30261458501794e-12	1.39922830961404e-06	2.4193013099953754e-12	5.4505530555087135e-14	1.936342411282148e-08	7.692165506123842e-10
57.42574257425743	4.841546740030624e-08	7.922884376245708e-10	3.974205334685695e-09	4.0099561930282274e-08	2.65039736932235e-08	2.336601725335238e-10	1.2372633486638124e-07	5.229132680667209e-10	1.698350044379791e-10	-2.1758872679356632e-16	6.340520304448222e-10	-3.4980300786874033e-19	7.254214891229905e-12	1.3993475009960928e-06	2.417216804501593e-12	5.417603763893489e-14	1.936589416684043e-08	6.500275858863882e-10
58.415841584158414	4.7508331501319984e-08	7.819548422551139e-10	3.997260051180084e-09	4.101700146283836e-08	2.4917707798759786e-08	2.209390514085905e-10	1.2533161864251514e-07	5.307518163810865e-10	1.6202641793436412e-10	-4.585364721769944e-16	6.325404453992911e-10	-1.471821280930838e-18	7.224254202877166e-12	1.3994504441657704e-06	1.7724558782524244e-12	3.1134370952651904e-14	1.9367429060622497e-08	5.477522211435429e-10
59.4059405940594	4.660960349508223e-08	7.715210676215117e-10	4.019927073655928e-09	4.1926047896046495e-08	2.340568346572858e-08	2.087058035663487e-10	1.2684514388972522e-07	5.384471748059279e-10	1.5444640717707367e-10	-2.661623706304266e-16	6.142279085731895e-10	-5.131372904994085e-19	7.108905576984167e-12	1.3995482577118636e-06	9.948345288068547e-13	2.8300114495058987e-14	1.9385744201787088e-08	4.50719133126139e-10
60.396039603960396	4.572021367435691e-08	7.609979970240728e-10	4.0421855068635645e-09	4.282577918997005e-08	2.1967618079009813e-08	1.9697044095615132e-10	1.2827155539616927e-07	5.459861919651334e-10	1.4708898741716047e-10	1.5727385999330147e-16	5.834808224711689e-10	1.272452428857362e-18	6.927306392328875e-12	1.3996445754388985e-06	-7.034212689038184e-14	2.996499228062863e-14	1.9416489114531928e-08	3.554649199149275e-10
61.386138613861384	4.4840784498762356e-08	7.503994725054335e-10	4.064018421585399e-09	4.3715535343800807e-08	2.0601783705576852e-08	1.8573605075295656e-10	1.2960920386027223e-07	5.533597141989937e-10	1.3998701146030604e-10	8.806394467098177e-16	5.369578236056442e-10	4.1670813028648405e-18	6.6557572208010134e-12	1.3997456386090248e-06	-1.3462747964941232e-12	4.0844785323507474e-14	1.946300036571455e-08	2.5566680431565605e-10
62.37623762376238	4.397124642478567e-08	7.39737516618622e-10	4.085438012676729e-09	4.45956204755456e-08	1.9306283784206484e-08	1.7497841554843835e-10	1.3094867617452413e-07	5.605191794225788e-10	1.3294244435802367e-10	4.871446185336829e-16	5.631284076535571e-10	2.147715783818155e-18	6.5408611189996685e-12	1.3997681439952174e-06	-1.0039860007945661e-12	1.3531176153557174e-14	1.943685760269647e-08	2.3284644348882044e-10
