time	HSP	HSF	S	HSP_HSF	HSP_S	HSF_3	HSE	HSE_HSF_3	P	mRNA
0.0	52.06	0.001363	8.122e-08	0.01429	0.0005268	9.082e-06	3.996e-06	4.484e-09	1297.0	0.0004946
0.9900990099009901	49.72549861132966	0.0014071875536677493	0.0039667426819662765	0.014241235775419862	2.337369781831616	1.0446346179346304e-05	3.8347892085675035e-06	1.6569479143250075e-07	1294.659190356708	0.0005029134748854423
1.9801980198019802	47.61238175410256	0.001452332295732168	0.004146732398782039	0.014191137349854293	4.457264235039608	1.1994957732661727e-05	3.7321729281673984e-06	2.683110718326057e-07	1292.5391159137832	0.0005234261190710675
2.9702970297029703	45.703398933565225	0.0014951342603280722	0.004323655617711018	0.014143193632279887	6.377242456646927	1.3634490956860756e-05	3.6577884928643032e-06	3.4269550713570074e-07	1290.618960768957	0.0005521715320827427
3.9603960396039604	43.9794661875986	0.0015355007840654857	0.004496638803110771	0.014097501482982723	8.11615858923276	1.5348678066539596e-05	3.5967670826265454e-06	4.0371691737345847e-07	1288.8798716531858	0.0005872497378332907
4.9504950495049505	42.42328671369316	0.0015733831706435468	0.004664875750698318	0.014054142126926596	9.691088656254658	1.7119587045644887e-05	3.54201956904825e-06	4.584644309517545e-07	1287.3047733492162	0.0006277643675859612
5.9405940594059405	41.01919318475715	0.0016087714457864984	0.0048276396474625505	0.014013172545093726	11.117498227144148	1.8928358410342894e-05	3.4903553704710174e-06	5.101286295289868e-07	1285.8782010144296	0.000673287118671018
6.930693069306931	39.75299891555621	0.001641688729098879	0.004984292317815873	0.013974622864223015	12.40939430940162	2.0755972134879452e-05	3.4405032422023545e-06	5.599807577976499e-07	1284.5861482795017	0.0007235910807043971
7.920792079207921	38.61186010254141	0.00167218496114341	0.005134290111310451	0.01393849758446787	13.5794628655027	2.258392901177686e-05	3.392110882315875e-06	6.083731176841298e-07	1283.4159297256072	0.0007785213955948135
8.910891089108912	37.584149553074894	0.0017003329984086049	0.005277190531330946	0.013904777657605194	14.639193401154	2.439434797506872e-05	3.3452333131136394e-06	6.552506868863652e-07	1282.356056289536	0.0008379346919950549
9.900990099009901	36.65934161960811	0.0017262215938677464	0.005412648673656343	0.013873423435250146	15.598991802451044	2.6171073128314213e-05	3.3000828343906094e-06	7.004011656093951e-07	1281.3961224300967	0.0009016736012907684
10.89108910891089	35.82790772108964	0.0017499518645759066	0.005540417675056921	0.013844378105551008	16.468282495665335	2.7899579983208617e-05	3.256903358959542e-06	7.435806410404627e-07	1280.526703967881	0.0009695585516335461
11.881188118811881	35.08122151161864	0.0017716330853635555	0.005660343799692111	0.013817570853314157	17.255601077765043	2.9567267336001755e-05	3.2159135620190577e-06	7.845704379809483e-07	1279.7392654596567	0.001041387847297636
12.871287128712872	34.41147313058545	0.001791379308666605	0.005772360194744848	0.013792919868016654	17.968678078229175	3.116355779278982e-05	3.177283353988308e-06	8.232006460116976e-07	1279.0260764427974	0.0011169413907814066
13.861386138613861	33.811591461051094	0.0018093065851729803	0.005876479222903049	0.01377033507405408	18.614514946733504	3.2679907820777e-05	3.1411275632428223e-06	8.593564367571831e-07	1278.380135455265	0.001195985732676973
14.85148514851485	33.27517390719633	0.0018255307255322338	0.005972783767510437	0.013749720564047732	19.199452760320256	3.4109745013060624e-05	3.1075082064951795e-06	8.929757935048264e-07	1277.7951013371335	0.001278279256084874
15.841584158415841	32.79642277405155	0.0018401655511180504	0.0060614182944961365	0.013730976708889146	19.7292345441196	3.544835395655158e-05	3.07644062572985e-06	9.240433742701561e-07	1277.265230918807	0.0013635769323833574
16.831683168316832	32.37008776558254	0.0018533215694004016	0.0061425791407320055	0.01371400199398097	20.20906167118685	3.669271335876553e-05	3.047901152669459e-06	9.525828473305472e-07	1276.785322630894	0.0014516344027428864
17.821782178217823	31.99141396199721	0.0018651050103021753	0.006216505326541615	0.013698694534453415	20.643644954574203	3.7841319955033976e-05	3.0218348736775584e-06	9.786491263224476e-07	1276.3506654213209	0.0015422113153973037
18.81188118811881	31.656094773346833	0.0018756171578844453	0.006283469935574269	0.013684953348862567	21.03725091162535	3.889399399606707e-05	2.9981629118513483e-06	1.0023210881486585e-06	1275.9569924996608	0.0016350739398628509
19.801980198019802	31.360229369054533	0.0018849539159872884	0.006343771859422486	0.013672679397667687	21.39374367839975	3.9851684300871456e-05	2.9767888526434624e-06	1.023695147356545e-06	1275.6004394309625	0.0017299971279266283
20.792079207920793	31.100284176309383	0.0018932055803001606	0.006397728222660979	0.013661776399925912	21.716622962581628	4.0716277476578906e-05	2.957604218716444e-06	1.0428797812835636e-06	1275.2775061904176	0.0018267657055641836
21.78217821782178	30.873058051347616	0.0019004567543350137	0.006445667737849309	0.013652151467850317	22.009058413603878	4.1490418941153996e-05	2.940493003043661e-06	1.0599909969563461e-06	1274.9850227998804	0.0019251753879569078
22.77227722772277	30.67565075660388	0.0019067863834011552	0.006487924934369707	0.013643715577326876	22.273920762071366	4.2177348421917226e-05	2.925335331373028e-06	1.075148668626979e-06	1274.7201181942164	0.0020250333062557797
23.762376237623762	30.505434448349575	0.0019122678758744045	0.006524835156488517	0.013636383898340503	22.513810011967365	4.278075227381858e-05	2.9120103455672685e-06	1.0884736544327383e-06	1274.4801920340983	0.0021261582221826624
24.752475247524753	30.360027881198892	0.0019169692877451172	0.0065567304244388905	0.013630076006738698	22.731080968542244	4.3304633595483944e-05	2.9003984235351907e-06	1.1000855764648153e-06	1274.2628891822555	0.0022283805004970937
25.742574257425744	30.2372730493603	0.001920953551840236	0.006583936022671332	0.013624715995968541	22.927866372851057	4.375320024005657e-05	2.8903828430957105e-06	1.1101011569042953e-06	1274.0660765723487	0.0023315418991357926
26.73267326732673	30.135214057179397	0.0019242787359413554	0.006606767744779199	0.013620232507024752	23.106097843596846	4.413076999548385e-05	2.881850984299724e-06	1.1186330157002821e-06	1273.887822269881	0.0024354952229550214
27.722772277227723	30.05207799248724	0.001926998318324744	0.006625529832076691	0.013616558691721058	23.2675248463519	4.4441691812725294e-05	2.874695161438883e-06	1.1257888385611236e-06	1273.7263765050386	0.0025401038820516337
28.712871287128714	29.986257613719133	0.0019291614712987721	0.006640513450278474	0.01361363212310455	23.413731874201318	4.469028169181405e-05	2.8688131597006436e-06	1.1316708402993628e-06	1273.580154493571	0.0026452413859170162
