time	X_1_EGFR	X_4_EGFR_EGFR	X_2_ErbB3	X_6_ErbB3_ErbB3	X_5_EGFR_ErbB3	X_3_MET	X_7_MET_MET	X_10_p_MET_MET	X_8_p_EGFR_ErbB3	X_9_p_ErbB3_ErbB3
10.89108910891089	3.3688164405455802e-12	1.0426851571110637e-13	3.194145879220579e-14	8.358894162941559e-16	2.5635103395453656e-14	-1.0314732020377329e-12	2.2195640089321016e-12	1.999303571053124e-12	-2.9883606162366036e-15	-6.300001643684882e-16
11.881188118811881	3.369108732997172e-12	1.0443472052617323e-13	3.276572148160837e-14	8.722746779071596e-16	2.6440573339578767e-14	5.431465525051388e-12	-4.4713393410647476e-13	1.4351229960758255e-12	-4.418533063831961e-15	-7.661658117118341e-16
12.871287128712872	3.369401025448764e-12	1.0460092534124007e-13	3.358998417101094e-14	9.086599395201634e-16	2.724604328370388e-14	1.1894404252140516e-11	-3.113831877145051e-12	8.709424210985268e-13	-5.848705511427319e-15	-9.0233145905518e-16
13.861386138613861	3.3696933179003563e-12	1.0476713015630692e-13	3.441424686041352e-14	9.45045201133167e-16	2.805151322782899e-14	1.8357342979229643e-11	-5.780529820183629e-12	3.067618461212278e-13	-7.278877959022676e-15	-1.0384971063985263e-15
14.85148514851485	3.3699856103519482e-12	1.0493333497137376e-13	3.523850954981609e-14	9.814304627461707e-16	2.88569831719541e-14	2.4820281706318748e-11	-8.447227763222199e-12	-2.5741872885606923e-13	-8.709050406618029e-15	-1.174662753741872e-15
15.841584158415841	3.37027790280354e-12	1.0509953978644062e-13	3.606277223921867e-14	1.0178157243591746e-15	2.966245311607921e-14	3.128322043340788e-11	-1.1113925706260777e-11	-8.215993038333681e-13	-1.0139222854213388e-14	-1.310828401085218e-15
16.831683168316832	3.370145308486609e-12	1.0522432362481182e-13	3.6579227309658463e-14	1.1444603841160683e-15	3.0196915167695464e-14	3.720727381220905e-11	-1.3516885758434637e-11	-1.380140447641173e-12	-1.0790658640825583e-14	-1.6372139889849424e-15
17.821782178217823	3.3665888235710728e-12	1.0501532231570405e-13	3.4615257733292985e-14	1.9984477799505317e-15	2.854749802124996e-14	3.8788794981444114e-11	-1.3794550903998675e-11	-1.8932370241120277e-12	-5.166753960615175e-15	-3.496460363306341e-15
18.81188118811881	3.3630323386555364e-12	1.0480632100659628e-13	3.26512881569275e-14	2.852435175784995e-15	2.689808087480445e-14	4.0370316150679175e-11	-1.4072216049562715e-11	-2.406333600582884e-12	4.571507195952834e-16	-5.3557067376277456e-15
19.801980198019802	3.3594758537400004e-12	1.0459731969748851e-13	3.068731858056203e-14	3.706422571619455e-15	2.5248663728358947e-14	4.195183731991423e-11	-1.4349881195126751e-11	-2.919430177053737e-12	6.081055399805691e-15	-7.214953111949138e-15
20.792079207920793	3.355919368824464e-12	1.0438831838838073e-13	2.8723349004196544e-14	4.5604099674539186e-15	2.3599246581913437e-14	4.35333584891493e-11	-1.462754634069079e-11	-3.4325267535245934e-12	1.1704960080016124e-14	-9.074199486270542e-15
21.78217821782178	3.3523628839089276e-12	1.0417931707927297e-13	2.6759379427831072e-14	5.414397363288382e-15	2.1949829435467934e-14	4.511487965838436e-11	-1.490521148625483e-11	-3.945623329995448e-12	1.7328864760226557e-14	-1.0933445860591941e-14
22.77227722772277	3.348806398993391e-12	1.0397031577016519e-13	2.47954098514656e-14	6.268384759122842e-15	2.030041228902243e-14	4.669640082761941e-11	-1.5182876631818865e-11	-4.458719906466301e-12	2.2952769440436965e-14	-1.2792692234913333e-14
23.762376237623762	3.3452499140778548e-12	1.0376131446105742e-13	2.2831440275100115e-14	7.122372154957305e-15	1.865099514257692e-14	4.827792199685448e-11	-1.5460541777382905e-11	-4.9718164829371575e-12	2.85766741206474e-14	-1.4651938609234738e-14
24.752475247524753	3.3416934291623183e-12	1.0355231315194965e-13	2.086747069873463e-14	7.976359550791769e-15	1.700157799613141e-14	4.985944316608954e-11	-1.5738206922946944e-11	-5.484913059408012e-12	3.4200578800857857e-14	-1.6511184983556142e-14
25.742574257425744	3.338136944246782e-12	1.0334331184284187e-13	1.8903501122369152e-14	8.830346946626232e-15	1.5352160849685907e-14	5.14409643353246e-11	-1.601587206851098e-11	-5.998009635878867e-12	3.982448348106828e-14	-1.837043135787754e-14
26.73267326732673	3.3345804593312455e-12	1.031343105337341e-13	1.6939531546003668e-14	9.684334342460696e-15	1.3702743703240397e-14	5.302248550455967e-11	-1.629353721407502e-11	-6.511106212349723e-12	4.544838816127872e-14	-2.0229677732198946e-14
27.722772277227723	3.3310239744157095e-12	1.0292530922462633e-13	1.4975561969638196e-14	1.0538321738295156e-14	1.2053326556794896e-14	5.4604006673794725e-11	-1.6571202359639057e-11	-7.024202788820576e-12	5.107229284148913e-14	-2.2088924106520338e-14
28.712871287128714	3.327467489500173e-12	1.0271630791551856e-13	1.3011592393272717e-14	1.1392309134129619e-14	1.040390941034939e-14	5.618552784302978e-11	-1.6848867505203093e-11	-7.537299365291431e-12	5.669619752169955e-14	-2.3948170480841736e-14
29.7029702970297	3.3239110045846367e-12	1.0250730660641078e-13	1.1047622816907233e-14	1.2246296529964084e-14	8.75449226390388e-15	5.7767049012264847e-11	-1.7126532650767133e-11	-8.050395941762287e-12	6.232010220191e-14	-2.5807416855163138e-14
30.693069306930692	3.3203545196691003e-12	1.0229830529730302e-13	9.083653240541758e-15	1.3100283925798544e-14	7.105075117458376e-15	5.934857018149991e-11	-1.740419779633117e-11	-8.563492518233142e-12	6.794400688212042e-14	-2.7666663229484533e-14
31.683168316831683	3.316798034753564e-12	1.0208930398819524e-13	7.119683664176276e-15	1.3954271321633008e-14	5.455657971012869e-15	6.093009135073497e-11	-1.768186294189521e-11	-9.076589094703997e-12	7.356791156233085e-14	-2.952590960380594e-14
32.67326732673267	3.3132415498380275e-12	1.0188030267908746e-13	5.155714087810801e-15	1.4808258717467466e-14	3.806240824567366e-15	6.251161251997002e-11	-1.7959528087459245e-11	-9.58968567117485e-12	7.919181624254127e-14	-3.138515597812733e-14
33.663366336633665	3.309685064922491e-12	1.016713013699797e-13	3.191744511445329e-15	1.5662246113301926e-14	2.1568236781218653e-15	6.409313368920508e-11	-1.8237193233023284e-11	-1.0102782247645703e-11	8.481572092275168e-14	-3.324440235244872e-14
34.65346534653465	3.3061285800069547e-12	1.0146230006087192e-13	1.227774935079838e-15	1.6516233509136393e-14	5.074065316763491e-16	6.567465485844016e-11	-1.8514858378587324e-11	-1.0615878824116561e-11	9.043962560296214e-14	-3.510364872677013e-14
35.64356435643565	3.3025720950914187e-12	1.0125329875176416e-13	-7.36194641285634e-16	1.7370220904970853e-14	-1.1420106147691498e-15	6.725617602767521e-11	-1.879252352415136e-11	-1.1128975400587414e-11	9.606353028317254e-14	-3.6962895101091525e-14
36.633663366336634	3.2990156101758823e-12	1.0104429744265638e-13	-2.7001642176511218e-15	1.8224208300805323e-14	-2.791427761214666e-15	6.883769719691028e-11	-1.90701886697154e-11	-1.164207197705827e-11	1.01687434963383e-13	-3.8822141475412936e-14
37.62376237623762	3.295459125260346e-12	1.0083529613354861e-13	-4.664133794016595e-15	1.9078195696639783e-14	-4.440844907660168e-15	7.041921836614533e-11	-1.9347853815279436e-11	-1.2155168553529125e-11	1.0731133964359342e-13	-4.068138784973433e-14
38.613861386138616	3.2919026403448095e-12	1.0062629482444084e-13	-6.628103370382069e-15	1.9932183092474243e-14	-6.0902620541056685e-15	7.200073953538039e-11	-1.9625518960843473e-11	-1.2668265129999978e-11	1.1293524432380384e-13	-4.254063422405572e-14
39.603960396039604	3.288346155429273e-12	1.0041729351533306e-13	-8.592072946747558e-15	2.078617048830871e-14	-7.739679200551183e-15	7.358226070461546e-11	-1.9903184106407512e-11	-1.3181361706470834e-11	1.1855914900401428e-13	-4.439988059837713e-14
40.59405940594059	3.2847896705137367e-12	1.002082922062253e-13	-1.0556042523113033e-14	2.164015788414317e-14	-9.389096346996685e-15	7.516378187385051e-11	-2.0180849251971552e-11	-1.3694458282941689e-11	1.241830536842247e-13	-4.6259126972698524e-14
41.584158415841586	3.2812331855982003e-12	9.999929089711752e-14	-1.2520012099478507e-14	2.249414527997763e-14	-1.1038513493442189e-14	7.674530304308558e-11	-2.0458514397535588e-11	-1.4207554859412542e-11	1.2980695836443512e-13	-4.811837334701992e-14
42.57425742574257	3.277676700682664e-12	9.979028958800975e-14	-1.4483981675843995e-14	2.3348132675812097e-14	-1.2687930639887702e-14	7.832682421232065e-11	-2.0736179543099628e-11	-1.47206514358834e-11	1.3543086304464558e-13	-4.9977619721341327e-14
43.56435643564356	3.274120215767128e-12	9.958128827890197e-14	-1.644795125220947e-14	2.4202120071646557e-14	-1.4337347786333202e-14	7.99083453815557e-11	-2.1013844688663664e-11	-1.5233748012354253e-11	1.4105476772485598e-13	-5.1836866095662725e-14
44.554455445544555	3.26735132902036e-12	9.917489590532914e-14	-1.9127612289585793e-14	2.418511253188619e-14	-1.6703934600566528e-14	8.077949387966561e-11	-2.1091417323867475e-11	-1.5591750778717393e-11	1.5100302603299065e-13	-5.427086378391483e-14
45.54455445544554	3.257907059641999e-12	9.860411045354068e-14	-2.2403322204083434e-14	2.3442714818256226e-14	-1.966780138595761e-14	8.105902314514731e-11	-2.1002347037340538e-11	-1.5820586863068427e-11	1.6455273310028646e-13	-5.718353125370738e-14
46.53465346534654	3.2484627902636384e-12	9.803332500175224e-14	-2.5679032118581062e-14	2.2700317104626272e-14	-2.263166817134867e-14	8.1338552410629e-11	-2.0913276750813602e-11	-1.604942294741946e-11	1.781024401675821e-13	-6.00961987234999e-14
47.524752475247524	3.2390185208852777e-12	9.746253954996378e-14	-2.8954742033078715e-14	2.195791939099631e-14	-2.5595534956739753e-14	8.161808167611071e-11	-2.0824206464286665e-11	-1.6278259031770493e-11	1.9165214723487796e-13	-6.300886619329245e-14
48.51485148514851	3.2295742515069167e-12	9.689175409817535e-14	-3.223045194757633e-14	2.1215521677366355e-14	-2.855940174213081e-14	8.189761094159241e-11	-2.073513617775973e-11	-1.6507095116121527e-11	2.0520185430217362e-13	-6.592153366308497e-14
49.504950495049506	3.220129982128556e-12	9.63209686463869e-14	-3.5506161862073945e-14	2.0473123963736398e-14	-3.152326852752187e-14	8.217714020707409e-11	-2.0646065891232792e-11	-1.6735931200472558e-11	2.1875156136946932e-13	-6.883420113287748e-14
50.495049504950494	3.2106857127501953e-12	9.575018319459845e-14	-3.87818717765716e-14	1.9730726250106435e-14	-3.4487135312912954e-14	8.24566694725558e-11	-2.0556995604705852e-11	-1.6964767284823592e-11	2.323012684367651e-13	-7.174686860267002e-14
51.48514851485149	3.2012414433718343e-12	9.517939774281e-14	-4.2057581691069214e-14	1.898832853647648e-14	-3.745100209830401e-14	8.273619873803748e-11	-2.046792531817892e-11	-1.7193603369174623e-11	2.4585097550406083e-13	-7.465953607246254e-14
52.475247524752476	3.1917971739934736e-12	9.460861229102155e-14	-4.5333291605566867e-14	1.8245930822846518e-14	-4.0414868883695096e-14	8.301572800351919e-11	-2.037885503165198e-11	-1.7422439453525658e-11	2.5940068257135663e-13	-7.757220354225509e-14
53.46534653465346	3.1823529046151126e-12	9.40378268392331e-14	-4.860900152006448e-14	1.7503533109216564e-14	-4.337873566908615e-14	8.329525726900087e-11	-2.0289784745125045e-11	-1.765127553787669e-11	2.7295038963865234e-13	-8.048487101204761e-14
54.45544554455446	3.172908635236752e-12	9.346704138744465e-14	-5.1884711434562116e-14	1.6761135395586607e-14	-4.634260245447721e-14	8.357478653448258e-11	-2.0200714458598105e-11	-1.7880111622227723e-11	2.8650009670594804e-13	-8.339753848184013e-14
55.445544554455445	3.1634643658583913e-12	9.28962559356562e-14	-5.516042134905977e-14	1.6018737681956644e-14	-4.9306469239868297e-14	8.385431579996428e-11	-2.011164417207117e-11	-1.8108947706578757e-11	3.0004980377324384e-13	-8.631020595163269e-14
56.43564356435643	3.1540200964800302e-12	9.232547048386777e-14	-5.843613126355739e-14	1.5276339968326687e-14	-5.2270336025259355e-14	8.413384506544598e-11	-2.0022573885544232e-11	-1.833778379092979e-11	3.1359951084053955e-13	-8.92228734214252e-14
57.42574257425743	3.1445758271016696e-12	9.175468503207932e-14	-6.1711841178055e-14	1.453394225469673e-14	-5.5234202810650413e-14	8.441337433092766e-11	-1.9933503599017296e-11	-1.856661987528082e-11	3.2714921790783525e-13	-9.213554089121774e-14
58.415841584158414	3.1351315577233085e-12	9.118389958029087e-14	-6.498755109255266e-14	1.379154454106677e-14	-5.81980695960415e-14	8.469290359640937e-11	-1.984443331249036e-11	-1.8795455959631854e-11	3.40698924975131e-13	-9.504820836101027e-14
59.4059405940594	3.125687288344948e-12	9.061311412850242e-14	-6.826326100705029e-14	1.3049146827436813e-14	-6.116193638143256e-14	8.497243286189106e-11	-1.9755363025963422e-11	-1.9024292043982888e-11	3.5424863204242676e-13	-9.79608758308028e-14
60.396039603960396	3.1162430189665872e-12	9.004232867671398e-14	-7.15389709215479e-14	1.2306749113806858e-14	-6.412580316682361e-14	8.525196212737276e-11	-1.9666292739436486e-11	-1.925312812833392e-11	3.677983391097224e-13	-1.0087354330059531e-13
61.386138613861384	3.106798749588226e-12	8.947154322492553e-14	-7.481468083604554e-14	1.1564351400176897e-14	-6.70896699522147e-14	8.553149139285445e-11	-1.957722245290955e-11	-1.9481964212684954e-11	3.8134804617701826e-13	-1.0378621077038787e-13
62.37623762376238	3.0973544802098655e-12	8.890075777313708e-14	-7.809039075054317e-14	1.0821953686546941e-14	-7.005353673760576e-14	8.581102065833615e-11	-1.9488152166382612e-11	-1.9710800297035985e-11	3.948977532443139e-13	-1.0669887824018038e-13
63.366336633663366	3.087910210831505e-12	8.832997232134863e-14	-8.136610066504082e-14	1.007955597291698e-14	-7.301740352299684e-14	8.609054992381785e-11	-1.9399081879855676e-11	-1.993963638138702e-11	4.0844746031160977e-13	-1.0961154570997294e-13
64.35643564356435	3.0784659414531438e-12	8.77591868695602e-14	-8.464181057953845e-14	9.337158259287023e-15	-7.59812703083879e-14	8.637007918929954e-11	-1.931001159332874e-11	-2.0168472465738053e-11	4.219971673789054e-13	-1.1252421317976545e-13
65.34653465346534	3.069021672074783e-12	8.718840141777175e-14	-8.791752049403607e-14	8.594760545657067e-15	-7.894513709377896e-14	8.664960845478124e-11	-1.9220941306801803e-11	-2.0397308550089084e-11	4.3554687444620113e-13	-1.1543688064955798e-13
66.33663366336634	3.0595774026964225e-12	8.66176159659833e-14	-9.11932304085337e-14	7.85236283202711e-15	-8.190900387917002e-14	8.692913772026293e-11	-1.9131871020274866e-11	-2.062614463444012e-11	4.4909658151349683e-13	-1.183495481193505e-13
67.32673267326733	3.0501331333180614e-12	8.604683051419485e-14	-9.446894032303136e-14	7.109965118397144e-15	-8.487287066456112e-14	8.720866698574463e-11	-1.904280073374793e-11	-2.0854980718791153e-11	4.626462885807928e-13	-1.2126221558914308e-13
68.31683168316832	3.0406888639397008e-12	8.54760450624064e-14	-9.774465023752899e-14	6.367567404767187e-15	-8.783673744995218e-14	8.748819625122632e-11	-1.8953730447220993e-11	-2.1083816803142184e-11	4.761959956480884e-13	-1.2417488305893558e-13
69.3069306930693	3.0312445945613397e-12	8.490525961061795e-14	-1.010203601520266e-13	5.625169691137232e-15	-9.080060423534324e-14	8.776772551670802e-11	-1.8864660160694056e-11	-2.1312652887493218e-11	4.897457027153842e-13	-1.2708755052872812e-13
70.29702970297029	3.021800325182979e-12	8.43344741588295e-14	-1.0429607006652423e-13	4.882771977507276e-15	-9.37644710207343e-14	8.804725478218972e-11	-1.877558987416712e-11	-2.154148897184425e-11	5.032954097826798e-13	-1.3000021799852063e-13
71.2871287128713	3.0123560558046184e-12	8.376368870704107e-14	-1.0757177998102186e-13	4.140374263877319e-15	-9.672833780612536e-14	8.832678404767141e-11	-1.8686519587640183e-11	-2.1770325056195284e-11	5.168451168499755e-13	-1.3291288546831316e-13
72.27722772277228	3.015850658031666e-12	8.408575516880744e-14	-9.766432414228614e-14	6.726470063440628e-15	-8.715857952681657e-14	8.809724786442726e-11	-1.8570946594160086e-11	-2.177112673166431e-11	5.031366234202745e-13	-1.3838334161156017e-13
73.26732673267327	3.0195983643032663e-12	8.44252871745099e-14	-8.749898549321642e-14	9.377676268002854e-15	-7.734364444279646e-14	8.785775358530396e-11	-1.845485516734778e-11	-2.1767467706622086e-11	4.888949180534415e-13	-1.4390383199875861e-13
74.25742574257426	3.023346070574867e-12	8.476481918021236e-14	-7.73336468441466e-14	1.2028882472565093e-14	-6.752870935877625e-14	8.761825930618067e-11	-1.8338763740535474e-11	-2.176380868157986e-11	4.746532126866083e-13	-1.4942432238595715e-13
75.24752475247524	3.027093776846468e-12	8.510435118591484e-14	-6.716830819507678e-14	1.468008867712733e-14	-5.771377427475609e-14	8.737876502705738e-11	-1.8222672313723163e-11	-2.1760149656537637e-11	4.604115073197753e-13	-1.5494481277315564e-13
76.23762376237623	3.0308414831180686e-12	8.544388319161731e-14	-5.700296954600701e-14	1.7331294881689558e-14	-4.789883919073593e-14	8.713927074793409e-11	-1.810658088691086e-11	-2.1756490631495413e-11	4.461698019529421e-13	-1.6046530316035413e-13
77.22772277227723	3.034589189389669e-12	8.578341519731978e-14	-4.683763089693719e-14	1.998250108625181e-14	-3.808390410671577e-14	8.689977646881078e-11	-1.799048946009855e-11	-2.175283160645319e-11	4.3192809658610906e-13	-1.6598579354755265e-13
78.21782178217822	3.0383368956612697e-12	8.612294720302225e-14	-3.6672292247867266e-14	2.2633707290814073e-14	-2.8268969022695457e-14	8.666028218968749e-11	-1.7874398033286243e-11	-2.1749172581410964e-11	4.176863912192757e-13	-1.715062839347512e-13
79.20792079207921	3.0420846019328704e-12	8.646247920872473e-14	-2.6506953598797446e-14	2.5284913495376312e-14	-1.8454033938675297e-14	8.64207879105642e-11	-1.7758306606473936e-11	-2.174551355636874e-11	4.0344468585244264e-13	-1.770267743219497e-13
80.1980198019802	3.045832308204471e-12	8.680201121442719e-14	-1.6341614949727626e-14	2.793611969993855e-14	-8.639098854655085e-15	8.618129363144089e-11	-1.7642215179661628e-11	-2.1741854531326517e-11	3.892029804856095e-13	-1.8254726470914822e-13
81.18811881188118	3.0495800144760715e-12	8.714154322012966e-14	-6.1762763006578565e-15	3.058732590450078e-14	1.175836229365025e-15	8.59417993523176e-11	-1.752612375284932e-11	-2.1738195506284294e-11	3.7496127511877643e-13	-1.880677550963467e-13
82.17821782178218	3.0533277207476723e-12	8.748107522583213e-14	3.9890623484119636e-15	3.3238532109063016e-14	1.0990771313385236e-14	8.570230507319431e-11	-1.7410032326037013e-11	-2.1734536481242068e-11	3.6071956975194327e-13	-1.935882454835452e-13
83.16831683168317	3.057075427019273e-12	8.78206072315346e-14	1.4154400997481885e-14	3.588973831362528e-14	2.0805706397405498e-14	8.546281079407102e-11	-1.7293940899224705e-11	-2.1730877456199844e-11	3.4647786438511e-13	-1.9910873587074376e-13
84.15841584158416	3.0608231332908738e-12	8.816013923723707e-14	2.4319739646551705e-14	3.854094451818752e-14	3.062064148142571e-14	8.522331651494771e-11	-1.7177849472412397e-11	-2.172721843115762e-11	3.3223615901827686e-13	-2.0462922625794228e-13
85.14851485148515	3.064570839562474e-12	8.849967124293954e-14	3.4485078295621525e-14	4.119215072274976e-14	4.043557656544587e-14	8.498382223582442e-11	-1.706175804560009e-11	-2.1723559406115398e-11	3.1799445365144375e-13	-2.101497166451408e-13
86.13861386138613	3.068318545834075e-12	8.8839203248642e-14	4.4650416944691294e-14	4.3843356927311984e-14	5.025051164946598e-14	8.474432795670113e-11	-1.6945666618787782e-11	-2.171990038107317e-11	3.0375274828461064e-13	-2.1567020703233926e-13
87.12871287128712	3.0720662521056756e-12	8.917873525434448e-14	5.4815755593761064e-14	4.649456313187422e-14	6.006544673348619e-14	8.450483367757784e-11	-1.6829575191975478e-11	-2.1716241356030948e-11	2.8951104291777754e-13	-2.2119069741953777e-13
88.11881188118812	3.0758139583772764e-12	8.951826726004695e-14	6.498109424283088e-14	4.914576933643646e-14	6.988038181750635e-14	8.426533939845453e-11	-1.6713483765163167e-11	-2.1712582330988725e-11	2.752693375509444e-13	-2.2671118780673629e-13
89.10891089108911	3.0795616646488767e-12	8.985779926574942e-14	7.51464328919008e-14	5.179697554099874e-14	7.969531690152666e-14	8.402584511933124e-11	-1.659739233835086e-11	-2.1708923305946502e-11	2.610276321841111e-13	-2.3223167819393485e-13
90.0990099009901	3.0833093709204775e-12	9.019733127145189e-14	8.531177154097063e-14	5.444818174556098e-14	8.951025198554683e-14	8.378635084020795e-11	-1.648130091153855e-11	-2.1705264280904275e-11	2.4678592681727796e-13	-2.377521685811334e-13
91.08910891089108	3.0870570771920782e-12	9.053686327715435e-14	9.54771101900404e-14	5.70993879501232e-14	9.932518706956699e-14	8.354685656108465e-11	-1.6365209484726247e-11	-2.1701605255862052e-11	2.325442214504449e-13	-2.4327265896833183e-13
92.07920792079207	3.090804783463679e-12	9.087639528285683e-14	1.0564244883911021e-13	5.975059415468544e-14	1.0914012215358715e-13	8.330736228196135e-11	-1.624911805791394e-11	-2.169794623081983e-11	2.183025160836118e-13	-2.4879314935553037e-13
93.06930693069307	3.0945524897352793e-12	9.12159272885593e-14	1.1580778748818003e-13	6.240180035924768e-14	1.1895505723760736e-13	8.306786800283806e-11	-1.613302663110163e-11	-2.1694287205777606e-11	2.0406081071677864e-13	-2.5431363974272886e-13
94.05940594059406	3.09830019600688e-12	9.155545929426177e-14	1.2597312613724996e-13	6.505300656380995e-14	1.2876999232162762e-13	8.282837372371477e-11	-1.601693520428932e-11	-2.169062818073538e-11	1.8981910534994538e-13	-2.5983413012992745e-13
95.04950495049505	3.102047902278481e-12	9.189499129996424e-14	1.3613846478631975e-13	6.770421276837217e-14	1.3858492740564778e-13	8.258887944459146e-11	-1.5900843777477016e-11	-2.1686969155693156e-11	1.7557739998311228e-13	-2.653546205171259e-13
96.03960396039604	3.1057956085500816e-12	9.223452330566671e-14	1.4630380343538957e-13	7.035541897293441e-14	1.4839986248966797e-13	8.234938516546817e-11	-1.578475235066471e-11	-2.1683310130650933e-11	1.6133569461627912e-13	-2.7087511090432443e-13
97.02970297029702	3.109543314821682e-12	9.257405531136918e-14	1.5646914208445937e-13	7.300662517749665e-14	1.5821479757368813e-13	8.210989088634488e-11	-1.56686609238524e-11	-2.167965110560871e-11	1.47093989249446e-13	-2.763956012915229e-13
98.01980198019803	3.1132910210932827e-12	9.291358731707164e-14	1.6663448073352916e-13	7.565783138205889e-14	1.680297326577083e-13	8.187039660722158e-11	-1.5552569497040093e-11	-2.1675992080566483e-11	1.328522838826129e-13	-2.819160916787214e-13
99.00990099009901	3.1170387273648834e-12	9.325311932277412e-14	1.767998193825991e-13	7.830903758662116e-14	1.778446677417286e-13	8.163090232809828e-11	-1.5436478070227786e-11	-2.167233305552426e-11	1.186105785157796e-13	-2.8743658206592e-13
100.0	3.120786433636484e-12	9.359265132847659e-14	1.869651580316689e-13	8.096024379118339e-14	1.8765960282574876e-13	8.139140804897499e-11	-1.5320386643415478e-11	-2.1668674030482037e-11	1.0436887314894649e-13	-2.929570724531185e-13
