time	A46	A88	M	PKA	BB	Complex
0.0	9.80000000000001	0.1999999999999904	0.0093807	0.01	11.816151515151525	1.9958693267678993
0.9900990099009901	9.702467525828764	0.02240559559465226	0.13919702538968295	0.007981712965101438	11.718619040980279	1.9958171877361508
1.9801980198019802	9.608118220948924	0.0036302958322827253	0.2627173695534023	0.006384935852402375	11.62426973610044	1.995765483084019
2.9702970297029703	9.518057915357316	0.0016672016628591067	0.38025204347084424	0.005118509947338822	11.534209430508831	1.995714922884091
3.9603960396039604	9.433130325453524	0.0012335850101217803	0.4920965549553844	0.004111588499200891	11.449281840605039	1.9956661261405864
4.9504950495049505	9.353953844416893	0.0009840699883218028	0.5985382256272562	0.0033090246295940763	11.370105359568408	1.9956196226482197
5.9405940594059405	9.28095876267854	0.0007928488485584333	0.6998469419082045	0.002667808041716075	11.297110277830056	1.9955758572866351
6.930693069306931	9.214421834010272	0.0006403700131866173	0.7962758583202196	0.0021543179953755973	11.230573349161787	1.9955351955833085
7.920792079207921	9.154496419636574	0.0005180154551047924	0.8880632890611665	0.0017422080498343223	11.17064793478809	1.995497929621016
8.910891089108912	9.101237816133839	0.0004195842841188713	0.9754343213991559	0.0014107772671851126	11.117389331285354	1.995464283871569
9.900990099009901	9.05462403738903	0.00034024206378708465	1.0586020854550175	0.00114371604429581	11.070775552540544	1.9954344208001338
10.89108910891089	9.014572610841014	0.0002761722914421771	1.1377687626937045	0.0009281388603006196	11.03072412599253	1.9954084462199888
11.881188118811881	8.980954016095605	0.00022435140082792382	1.2131264050763662	0.0007538369329651912	10.99710553124712	1.9953864144270752
12.871287128712872	8.953602349905218	0.0001823767123868566	1.2848576166923185	0.0006126998777958847	10.969753865056733	1.9953683331448735
13.861386138613861	8.932323737183381	0.00014833354404891917	1.3531361348708284	0.0004982670111468522	10.948475252334896	1.9953541683061968
14.85148514851485	8.916902921462626	0.00012069203324245722	1.4181273368194862	0.00040537832719481006	10.93305443661414	1.9953438486812618
15.841584158415841	8.907108388582241	9.822666876689351e-05	1.4799886901883286	0.00032990226910317293	10.923259903733756	1.9953372703460408
16.831683168316832	8.902696307174432	7.995336037896888e-05	1.5388701605773694	0.0002685228134550126	10.918847822325947	1.9953343009725621
17.821782178217823	8.903413511722952	6.508008006837385e-05	1.594914585260634	0.00021857244356359638	10.919565026874468	1.9953347839153852
18.81188118811881	8.908999705376281	5.2968020865755574e-05	1.6482580197203351	0.0001779007429532842	10.925151220527797	1.9953385420642866
19.801980198019802	8.919189021227535	4.3100937585112376e-05	1.6990300617241358	0.00014477070679453066	10.93534053637905	1.9953453814330104
20.792079207920793	8.933711048835468	3.506088408110664e-05	1.7473541563253367	0.00011777671852098835	10.949862563986983	1.9953550944557104
21.78217821782178	8.952291413007647	2.8508918853383956e-05	1.7933478844233033	9.577935402882707e-05	10.968442928159162	1.99536746297035
22.77227722772277	8.974651964415683	2.316976084679371e-05	1.837123236558593	7.785356360734668e-05	10.990803479567198	1.995382260868483
23.762376237623762	9.000510629309666	1.8819567616791494e-05	1.8787868732407955	6.324742020821452e-05	11.016662144461181	1.9953992563990228
24.752475247524753	9.0295809672951	1.5276085777641735e-05	1.9184403732782538	5.134889647196277e-05	11.045732482446615	1.995418214128668
25.742574257425744	9.06157145724684	1.2390789590312958e-05	1.9561804705272907	4.1659363823095845e-05	11.077722972398355	1.9954388965541208
26.73267326732673	9.09618454619162	1.0042535144779977e-05	1.992099279979087	3.377221384480071e-05	11.112336061343136	1.9954610653803315
27.722772277227723	9.13311548878968	8.132448600777337e-06	2.0262845136685845	2.7355647750002014e-05	11.149267003941196	1.9954844824809634
28.712871287128714	9.172051015800488	6.5797913472885665e-06	2.058819686931372	2.2138763078629263e-05	11.188202530952003	1.9955089105684292
29.7029702970297	9.212667884430793	5.318611214406515e-06	2.0897843154270563	1.790029194409716e-05	11.228819399582308	1.9955341136114617
30.693069306930692	9.254631391181327	4.295032723530499e-06	2.119254103194544	1.4459493096919504e-05	11.270782906332842	1.9955598570539728
31.683168316831683	9.297593955963565	3.465009613234213e-06	2.147301123037287	1.166860170393501e-05	11.31374547111508	1.99558590790157
32.67326732673267	9.341193979529614	2.7925744507159013e-06	2.1739939874252543	9.406951357146197e-06	11.357345494681129	1.9956120347905788
33.663366336633665	9.385055209551453	2.248357936676476e-06	2.1993980124535706	7.576004715244015e-06	11.401206724702968	1.9956380081612268
34.65346534653465	9.428786977650532	1.8083641469779492e-06	2.2235753747607094	6.095243668661738e-06	11.444938492802047	1.9956636007167154
