time	Ca_Cyt	IP3_Cyt	Ca_ER	S2a	S4	Oc	O_o	S2	Orai1
0.0	0.0	0.0	0.0	0.011099999999999999	0.0	0.0	0.0	0.0999	0.001
0.9900990099009901	0.014642543789271954	0.0013210873626369663	0.0017004643458945151	0.04439828946815436	0.027676385151805708	0.00012839958752994637	1.1759021561051029e-05	0.0666014854525689	0.0004393655636360104
1.9801980198019802	0.04006167163002958	0.028928123490302445	0.03866970289447471	0.04436603739544031	0.0400060944056384	0.00019809464386131887	2.6147426113237976e-05	0.0665177119231729	0.00010303172010177265
2.9702970297029703	0.050224507672205855	0.08770899153111988	0.12412668025748133	0.04399458606066124	0.04554930175649772	0.00020967384313208583	3.374844952773074e-05	0.06582017516928332	2.631082936073372e-05
3.9603960396039604	0.05229546487335468	0.15236141168875142	0.22797250112541234	0.04297712539437722	0.04791765013901168	0.00020850097988086221	3.4913827233255355e-05	0.0641276983418752	2.6340771543529717e-05
4.9504950495049505	0.05247009340554914	0.21222239830937542	0.33434696288062604	0.041368356121766196	0.048725762347704815	0.0002087063701442105	3.470937547215025e-05	0.06158546760271816	2.6337017534557115e-05
5.9405940594059405	0.05226489651773367	0.2659214889708935	0.43969839855702186	0.03933720382554414	0.0487063275546101	0.00020928570452131748	3.4133185995124785e-05	0.058454563170406676	2.6324437934230967e-05
6.930693069306931	0.05195381523019275	0.31378181950811884	0.5429793118487848	0.037057692815326074	0.04819520119385098	0.0002100518321909181	3.337126707563154e-05	0.05499309163823714	2.6307602933801563e-05
7.920792079207921	0.05161195799520633	0.3563817338695201	0.643625758052283	0.03468208172278737	0.04735099063530247	0.00021094355686034086	3.248445650928771e-05	0.051421838489319784	2.628794652148581e-05
8.910891089108912	0.051273969290092994	0.3943161369558877	0.7412527792043051	0.03232783112474735	0.046255545696443884	0.00021192016979055503	3.151323149928411e-05	0.04790747985061378	2.6266394840643412e-05
9.900990099009901	0.0509600307792064	0.4281414311048183	0.8356036665542245	0.03007497459488521	0.04495953767645093	0.0002129471562659647	3.0491911998067113e-05	0.04456099150382143	2.624372694387284e-05
10.89108910891089	0.05068212413653334	0.4583586825459235	0.9265306257473728	0.02797079744583436	0.04350240641058203	0.0002139953775095603	2.9449472829584648e-05	0.04144596263476453	2.6220598643420293e-05
11.881188118811881	0.05044691309927539	0.48540999768949017	1.0139762329841393	0.026037622451832772	0.04192023038640012	0.00021504147481880753	2.8409141659727624e-05	0.038590606175474926	2.619753408585946e-05
12.871287128712872	0.05025760771168552	0.5096809546262692	1.0979540588500274	0.024280671426747925	0.04024796123809803	0.00021606777630905663	2.7388491652382322e-05	0.035999327241266636	2.6174928154244228e-05
13.861386138613861	0.05011524133054834	0.531505762118434	1.1785302804420101	0.022694542884107587	0.038519205967869306	0.00021706171207532254	2.640002291072893e-05	0.03366201087686334	2.615306005579422e-05
14.85148514851485	0.05001953805189483	0.5511733533706875	1.255807645276271	0.021267944171702177	0.03676517651235048	0.00021801497523458898	2.545199659881357e-05	0.03156068960082214	2.613211266638978e-05
15.841584158415841	0.04996949532647442	0.5689334735983507	1.3299123521266214	0.019986864663498784	0.035013614505229135	0.00021892262764760582	2.454932408890414e-05	0.029673953183522683	2.6112193053960198e-05
16.831683168316832	0.04996377187755826	0.5850023093359231	1.4009838436760085	0.01883655526002103	0.03328804590994017	0.0002197822723371454	2.3694389815574677e-05	0.02797966454975575	2.609335138911977e-05
17.821782178217823	0.0500009437894826	0.5995674798256907	1.46916719074412	0.01780267484981384	0.03160746125993546	0.00022059335044626144	2.2887750319698692e-05	0.026456508951598734	2.6075596936159543e-05
18.81188118811881	0.05007967268647304	0.6127923553504376	1.534607621597965	0.016871891784869315	0.02998637971239517	0.00022135657731757433	2.2128694977640004e-05	0.025084787866014972	2.6058910819142683e-05
19.801980198019802	0.05019881596998815	0.6248197388799972	1.5974467377848	0.01603214735277416	0.028435196373055305	0.0002220735093002049	2.141567675518531e-05	0.02384674894654072	2.6043255778439235e-05
