time	Th	T	Cs	Cp	C
87.12871287128712	1.3696350591924296e-06	980392156.8512182	0.022222466949070395	0.3235290757803625	0.022222369552874138
88.11881188118812	1.369635059189495e-06	980392156.853305	0.022222466949070395	0.3235290757803625	0.022222369552874138
89.10891089108911	1.3696350591870378e-06	980392156.8550522	0.022222466949070395	0.3235290757803625	0.022222369552874134
90.0990099009901	1.3696350591852554e-06	980392156.8563197	0.022222466949070395	0.3235290757803625	0.022222369552874134
91.08910891089108	1.3696350591843618e-06	980392156.8569548	0.022222466949070395	0.32352907578036255	0.022222369552874134
92.07920792079207	1.3696350591841956e-06	980392156.857073	0.022222466949070395	0.3235290757803626	0.022222369552874134
93.06930693069307	1.3696350591812009e-06	980392156.8592025	0.022222466949070395	0.32352907578036255	0.022222369552874134
94.05940594059406	1.369635059178299e-06	980392156.8612663	0.022222466949070395	0.32352907578036255	0.022222369552874134
95.04950495049505	1.3696350591755952e-06	980392156.8631887	0.02222246694907039	0.32352907578036255	0.022222369552874134
96.03960396039604	1.369635059173196e-06	980392156.864895	0.02222246694907039	0.3235290757803625	0.022222369552874134
97.02970297029702	1.3696350591712072e-06	980392156.8663094	0.02222246694907039	0.3235290757803625	0.022222369552874134
98.01980198019803	1.3696350591697344e-06	980392156.8673567	0.02222246694907039	0.3235290757803625	0.022222369552874134
99.00990099009901	1.3696350591688835e-06	980392156.8679618	0.02222246694907039	0.32352907578036244	0.022222369552874134
100.0	1.369635059168761e-06	980392156.868049	0.02222246694907039	0.32352907578036244	0.022222369552874134
