time	x1	x2	x3	x4	y1	y2	y3	y4	y5	y7	y8
0.0	0.05625738310526	0.76876151899652	4.23123848100348	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
0.9900990099009901	0.05625738310525999	0.768761518996521	4.23123848100348	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
1.9801980198019802	0.05625738310525999	0.7687615189965211	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
2.9702970297029703	0.056257383105259996	0.7687615189965213	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
3.9603960396039604	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
4.9504950495049505	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
5.9405940594059405	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
6.930693069306931	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
7.920792079207921	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
8.910891089108912	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
9.900990099009901	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
10.89108910891089	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
11.881188118811881	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
12.871287128712872	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
13.861386138613861	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
14.85148514851485	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
15.841584158415841	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
16.831683168316832	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
17.821782178217823	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
18.81188118811881	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
19.801980198019802	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
20.792079207920793	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
21.78217821782178	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
22.77227722772277	0.05625738310526001	0.7687615189965215	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
23.762376237623762	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
24.752475247524753	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
25.742574257425744	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
26.73267326732673	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
27.722772277227723	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
28.712871287128714	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
29.7029702970297	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
30.693069306930692	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
31.683168316831683	0.05625738310526001	0.7687615189965216	4.231238481003479	1.0	10.0	0.0	0.0	1.0	1.0	1.0	0.0
