time	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn
0.0	0.539	0.015	0.0855	0.456	8.7	0.4	0.08	1.34	0.4	0.037	0.004	0.013	0.835
0.9900990099009901	1.3030076863601665	0.037601600819078144	0.20430507601913758	0.5173737951844729	6.73997932483033	0.2755284031999998	0.05728660821566638	1.2818148843904942	0.38549215831541067	0.11843275506779188	0.016685310827881147	0.029655079553774635	0.14643315100116178
1.9801980198019802	1.1369186786741134	0.0333737274735636	0.22521514159375808	0.6309378828686425	5.6262049267841725	0.20809824214100883	0.040513089499185896	1.196199987860771	0.3621932584617658	0.04040040506439868	0.010388271389329472	0.040304419598694345	0.021258929056997444
2.9702970297029703	0.8555067743925643	0.02518248731269087	0.1776349771801418	0.7204126312289776	5.178789669079384	0.1825415570598539	0.031376940113926374	1.0971483947402798	0.33370850183146866	0.027801026551833734	0.007037245715600132	0.03784014554747888	0.002956975015813856
3.9603960396039604	0.6026813513560341	0.017731163779831537	0.12407697299188607	0.7984398363094338	5.154789492734517	0.1790258729172502	0.0278367981217308	0.9965821690991513	0.30384485003816253	0.031863183704317406	0.006385454193409892	0.03350030671509769	0.0004086199987911917
4.9504950495049505	0.405728913753182	0.011923937523751852	0.08200249844434615	0.8768525731594611	5.413274146942742	0.18920745236218584	0.02781287035532275	0.901913666434657	0.2751679069532841	0.04091698037213787	0.00681841703172776	0.03093550622377076	5.641520490536162e-05
5.9405940594059405	0.2657038008692833	0.007798808189512434	0.05271695864229699	0.9679036987772943	5.898830667522799	0.21063979009438819	0.03021052926007917	0.8175406594489996	0.24920674782511312	0.05222776535861963	0.007830428779679186	0.03072871001099602	7.78785431519118e-06
6.930693069306931	0.17292190289424164	0.005067064184202725	0.03365850243102762	1.0824097666801014	6.622924915727078	0.24494114199213057	0.03475487723921625	0.7464549331080561	0.22694410263183157	0.06403746315197974	0.009184256224889697	0.03268129779813172	1.075058029754471e-06
7.920792079207921	0.1144975196163607	0.0033473360103142996	0.021796159428321884	1.2236856431617138	7.631793382300692	0.2968919586685642	0.041710677014706314	0.6913352460721739	0.20918569240646953	0.07460887936367565	0.010650796975019052	0.036289021327484926	1.484038668512448e-07
8.910891089108912	0.079125335161547	0.0023057619716623863	0.014643592366660374	1.3855453200249472	8.96894348913833	0.3734980936204753	0.05149104994875529	0.6550371715593095	0.19676014002452916	0.08261931595042292	0.01201187087954192	0.040868725755826084	2.048680894511411e-08
9.900990099009901	0.05876842350509985	0.001704929678623531	0.010479586807077093	1.5557623270661243	10.650989609531754	0.4830312460165386	0.06413972030030152	0.6403363812196039	0.1905087870701763	0.08713813574157228	0.013087986345818257	0.04568084283163977	2.8281473588655696e-09
10.89108910891089	0.04846301900243143	0.001397883324127188	0.00824119569563514	1.720451773042351	12.662332385278603	0.6337548795948474	0.07889817729219657	0.6489834136895241	0.19105905172480028	0.0868278018288585	0.013692990394261079	0.04998513848726244	3.9041799520208885e-10
11.881188118811881	0.045573753210953145	0.0013060537932787796	0.0073412915701222435	1.8653998901082232	14.957288707695113	0.8316459174300564	0.09422576720558633	0.6806054801587089	0.19849736465341375	0.07924476781615836	0.01354089363058636	0.05293728028729538	5.389613347165064e-11
12.871287128712872	0.04910462494406189	0.0013989460732461224	0.007516837010485302	1.9699035550181498	17.43678074072494	1.0648647449795923	0.1080772819184699	0.7320667086534206	0.21213898297804124	0.04474926683115312	0.010819492937250359	0.05227771974135224	0.30968620566113797
13.861386138613861	0.05911502960246892	0.0016771391976833042	0.008716656646097077	1.9918365581852613	19.90896590431964	1.337748310574159	0.11964942997781475	0.7983866520014851	0.23061305728782924	0.02865599437521666	0.008211993878088868	0.04685296108337882	0.5009815221953495
14.85148514851485	0.07630134136322925	0.0021600568357068575	0.0110209234048092	1.9155314761557154	22.076016065575686	1.608721236169775	0.12837908931942912	0.8744144753574932	0.25241613076324376	0.01768007221293178	0.006195012888633186	0.03976206713229278	0.6167706057609467
15.841584158415841	0.10156913943544155	0.0028738597467499794	0.01457724877922532	1.749591964534903	23.63566322132746	1.832678513085303	0.13428345546001663	0.9550854948522881	0.2760198136160135	0.011165251766946273	0.004644017716877055	0.03252560743085256	0.6916585763005341
