time	IPTG	ia1_ActiveTF	ia1_InactiveTF	p1	p2	p3	pAUR1	pSLS1	pSLS4	proAUR1	proLACI	proLAMDAR	proSLS1	proSLS4	proTETR	ter1	ter2	ter3	ter4	ter5	ter6	AUR1	LACI	LAMDAR	SLS1	SLS4	TETR	as1	ope1	rs1	rs2	rs3	rs4	rs5	rs6
0.0	10000.0	100.0	100.0	10.0	10.0	10.0	10.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	10.0	10.0	10.0	10.0	2.014	2.4	2.5	0.0	2.57	2.5	0.0	9.999000099990002e-05	1.0	1.0	1.0	1.0	1.0	1.0
0.9900990099009901	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	3.0223748237096064	2.0645889727920195	2.140799518480679	0.95656775097679	2.2712494552596203	2.356694776082522	10.0	10.0	10.0	10.0	10.0	10.0	1.0516851215876166	0.4298746720668169	0.38144584733918685	0.39791940786926877	0.25358298012031577	0.4750568885141135	0.8376247511667152	0.9999999995918785	0.5221872500435039	0.09867042028027852	0.1900227554056454	0.17911444669450705	0.1900227554056454	0.15257833893567474
1.9801980198019802	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	4.057831377406674	2.7003029757076766	2.7724496742535116	1.8490839715989655	2.638839281874481	3.055621850287786	10.0	10.0	10.0	10.0	10.0	10.0	0.4557477186293097	0.2762915213811888	0.24185376323298607	0.26364719417878707	0.147143058742015	0.3015086469754542	0.8744266439159559	0.9999999995918785	0.22628983050114684	0.05725410845992802	0.12060345879018168	0.11512146724216199	0.12060345879018168	0.09674150529319443
2.9702970297029703	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	4.307361848286098	3.0758136676993684	3.1802571559575235	2.681837535850163	2.8775858868827497	3.4554525955128006	10.0	10.0	10.0	10.0	10.0	10.0	0.24584202978508196	0.21594316332283828	0.19319710281498315	0.21323935911128677	0.1314351701849534	0.23899134825516935	0.8922471911855161	0.9999999995918785	0.12206654904919662	0.05114208956612973	0.09559653930206774	0.08997631805118261	0.09559653930206774	0.07727884112599326
3.9603960396039604	9900.000020202033	2.0202018120187893e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	4.270328004978288	3.3234446419911206	3.4877939019448503	3.4588301358161764	3.0943604150071424	3.719454005460066	10.0	10.0	10.0	10.0	10.0	10.0	0.15535920716403567	0.18230562420936827	0.1685279102687795	0.18792373923132016	0.13360573466560144	0.20755010343855798	0.9054379458001467	0.9999999995918785	0.07713962619862745	0.051986667185058934	0.0830200413754232	0.07596067675390344	0.0830200413754232	0.0674111641075118
4.9504950495049505	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	4.113518067394479	3.492432545666072	3.7366889604404885	4.183795511310888	3.3186355912002274	3.9064653031510703	10.0	10.0	10.0	10.0	10.0	10.0	0.10884047941746197	0.160397310692657	0.15374708239843057	0.17366699000028718	0.14340692874549393	0.1894357718923001	0.9167592178413869	0.9999999995918785	0.0540419460861281	0.05580036137956963	0.07577430875692004	0.06683221278860708	0.07577430875692004	0.06149883295937223
5.9405940594059405	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	3.9042015798428715	3.6077938624010413	3.9464368242501413	4.8602173918912825	3.5652269347870615	4.045397578407854	10.0	10.0	10.0	10.0	10.0	10.0	0.08179772025249514	0.1448019397179691	0.1439657484923787	0.16535626191753372	0.158224049180581	0.17836533311659075	0.927065024888732	0.9999999995918785	0.04061455821871656	0.06156577789127666	0.0713461332466363	0.060334141549153786	0.0713461332466363	0.05758629939695148
6.930693069306931	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	3.673779503098928	3.684416211728352	4.127774241175547	5.491346237480081	3.8446089002761332	4.152890387112556	10.0	10.0	10.0	10.0	10.0	10.0	0.06464476106955522	0.1330486079366827	0.1370125885122126	0.1606582657911602	0.17728226625698393	0.1715274949075961	0.9366327301828594	0.9999999995918785	0.032097696658170416	0.06898142655913772	0.06861099796303845	0.055436919973617785	0.06861099796303845	0.05480503540488504
7.920792079207921	9900.000020202033	2.0202018120187893e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	3.4383360884137955	3.73206121432093	4.287197593621676	6.080214858040815	4.1658252906205	4.2394847680400485	10.0	10.0	10.0	10.0	10.0	10.0	0.05304325437311943	0.12383860539543592	0.13176458912183284	0.15834312523885458	0.2004343254778589	0.1674673738725183	0.9455162617168276	0.9999999995918785	0.02633726632230359	0.07799000991356378	0.06698694954900733	0.05159941891476497	0.06698694954900733	0.052705835648733136
8.910891089108912	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	3.2065526182815574	3.7575631652993686	4.428871612473997	6.629652987360346	4.537575622550688	4.312293536838046	10.0	10.0	10.0	10.0	10.0	10.0	0.04480304804812451	0.1164206259688036	0.1275778667758293	0.1576929136792187	0.2277968999900299	0.1653517789450615	0.9536813861311427	0.9999999995918785	0.022245803400260434	0.0886369260661595	0.0661407115780246	0.04850859415366817	0.0661407115780246	0.05103114671033172
9.900990099009901	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	2.9831989299435566	3.765938105524447	4.555563810624399	7.142300880982047	4.968686286023658	4.376327513954744	10.0	10.0	10.0	10.0	10.0	10.0	0.038721489570334895	0.1103287899261265	0.1240556726545053	0.15825529142537148	0.25960970434024877	0.16466554324296467	0.9610710800404221	0.9999999995918785	0.019226161653592304	0.10101544915962987	0.06586621729718586	0.04597032913588604	0.06586621729718586	0.04962226906180212
10.89108910891089	9900.000020202033	2.0202018120187893e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	2.7708418332030322	3.761000416065238	4.669153855350162	7.620622003618839	5.468317152528896	4.435221630249388	10.0	10.0	10.0	10.0	10.0	10.0	0.034092902133336704	0.10525855179467737	0.12094126608154335	0.15972799925759934	0.29616605102457066	0.16506962759762783	0.9676401506892549	0.9999999995918785	0.016927955379015248	0.11523970856987187	0.06602785103905114	0.043857729914448904	0.06602785103905114	0.04837650643261734
11.881188118811881	9900.000020202033	2.02020181201879e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	2.570750402920378	3.7457313986134957	4.770935581001827	8.066914867019094	6.046023915318698	4.491662223037241	10.0	10.0	10.0	10.0	10.0	10.0	0.030480461299557927	0.10100233744133398	0.11806358980264435	0.16189942528937634	0.3377686770409042	0.16632842439230666	0.9733719654169913	0.9999999995918785	0.01513429061547067	0.13142750079412616	0.06653136975692267	0.042084307267222495	0.06653136975692267	0.04722543592105774
12.871287128712872	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	2.38340642629691	3.722512320856835	4.8618087055004215	8.483324075176162	6.711720959225942	4.547652719495954	10.0	10.0	10.0	10.0	10.0	10.0	0.027601598929389955	0.09741373083971952	0.11530756195532732	0.1646154506576824	0.3846944771024867	0.16826973905302942	0.9782831521060821	0.9999999995918785	0.01370486540684705	0.14968656696594815	0.06730789562121177	0.0405890545165498	0.06730789562121177	0.04612302478213093
13.861386138613861	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	2.2088065610541747	3.6932785041828575	4.9424074898062615	8.87185062993251	7.475561947042149	4.604686055395947	10.0	10.0	10.0	10.0	10.0	10.0	0.02526667583799574	0.09438640106392171	0.11259671888197292	0.16775953396571125	0.4371620821189627	0.1707614568512839	0.9824203724162368	0.9999999995918785	0.012545519284009803	0.1701019774781956	0.06830458274051357	0.03932766710996738	0.06830458274051357	0.04503868755278917
14.85148514851485	9900.000020202033	2.0202018120187893e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	2.0466481358279256	3.6596250001663813	5.013190929168356	9.23436154660338	8.347745653922102	4.663860427070474	10.0	10.0	10.0	10.0	10.0	10.0	0.02334438222659325	0.09184112774918156	0.10988241047455596	0.17123994653052368	0.4953005620674462	0.17369729462030237	0.98585269836664	0.9999999995918785	0.01159105373713667	0.19272395411184678	0.06947891784812095	0.038267136562158986	0.06947891784812095	0.043952964189822384
15.841584158415841	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	1.8964467755539474	3.6228813032416114	5.0745079568412725	9.572598825616373	9.33825307115446	4.725959159115727	10.0	10.0	10.0	10.0	10.0	10.0	0.02174132506009221	0.08971750982760213	0.10713662803427905	0.1749811839557694	0.5591198086641515	0.1769877806279932	0.9886625133458912	0.9999999995918785	0.010795096852081536	0.21755634578371655	0.07079511225119728	0.037382295761500886	0.07079511225119728	0.04285465121371162
16.831683168316832	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	1.7576125163705585	3.584165572801109	5.126645410191992	9.888187823501692	10.456524855813624	4.791507138479812	10.0	10.0	10.0	10.0	10.0	10.0	0.0203895149700291	0.08796850001071924	0.10434692311505532	0.1789180328981928	0.6284845190529255	0.180554394899459	0.9909370141382763	0.9999999995918785	0.010123890253241858	0.24454650546806442	0.0722217579597836	0.036653541671133015	0.0722217579597836	0.04173876924602213
17.821782178217823	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	1.6294997867291525	3.5444248799562144	5.1698633965201575	10.182645063331654	11.71109374174459	4.860811590055128	10.0	10.0	10.0	10.0	10.0	10.0	0.019238436740925804	0.08655670646870109	0.1015125808450712	0.1829914661009848	0.7030945218580209	0.18432571221477606	0.9927614762852301	0.9999999995918785	0.009552351907113111	0.2735776349642105	0.07373028488591042	0.03606529436195879	0.07373028488591042	0.04060503233802848
18.81188118811881	9900.000020202033	2.0202018120187897e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	1.5114404961204848	3.504465683548459	5.204420993010387	10.457385522186579	13.10919324686366	4.933992271029193	10.0	10.0	10.0	10.0	10.0	10.0	0.01824987637146472	0.08545183300576326	0.0986415880260331	0.1871458716144562	0.782474430404881	0.18823487279511858	0.9942146686843226	0.9999999995918785	0.009061507632306216	0.30446475891240504	0.07529394911804743	0.03560493041906802	0.07529394911804743	0.03945663521041324
19.801980198019802	9900.000020202033	2.0202018120187893e-05	199.999979797982	10.0	10.0	10.0	10.0	10.0	10.0	1.4027659586509311	3.464977319503618	5.23059426004527	10.713729430644845	14.65637028359566	5.011004518853747	10.0	10.0	10.0	10.0	10.0	10.0	0.017394458900567546	0.08462887113592223	0.09574814547050947	0.191327288547761	0.8659752264053427	0.1922179734644411	0.995366277031528	0.9999999995918785	0.008636772045962039	0.3369553410137521	0.07688718938577645	0.03526202963996759	0.07688718938577645	0.03829925818820379
