time	Tumor_Cell_u_1	TE_immune_Cell_y_1	CT_immune_Cell_x_1	Tumor_Cell_u_2	CT_immune_Cell_x_2	TE_immune_Cell_y_2	Necrotic_Cell_v_1	Necrotic_Cell_v_2
0.0	1.0	0.001	1694915.2542372881	1e-12	1694915.2542372881	1e-10	1.0	1e-16
0.9900990099009901	1.0717725698871512	82.73252636358163	1693607.5961720268	1.6768981486671935e-12	1694915.2542372711	0.00020234855338305483	21.089021122158623	2.5376830425860192e-11
1.9801980198019802	1.1486968842065246	163.5526379013712	1692908.7782915323	2.4522636811311653e-12	1694915.2542372528	0.000789599225275617	42.42265732868381	6.333742236880718e-11
2.9702970297029703	1.231142756102402	243.08615109053693	1692549.9411236541	3.337276451621798e-12	1694915.2542372316	0.0017354672476318953	65.09218903857541	1.1525349928245594e-10
3.9603960396039604	1.3195065508456567	321.9221919752276	1692381.4080397624	4.344257785425185e-12	1694915.254237208	0.003017864291061736	89.19542989893537	1.8265397890667574e-10
4.9504950495049505	1.4142130930711383	400.6227583799105	1692319.8896783835	5.486780364926601e-12	1694915.2542371817	0.004618545272871539	114.83719605334669	2.672402379098509e-10
5.9405940594059405	1.5157177111237623	479.729428050164	1692319.0743044503	6.7797883044954935e-12	1694915.2542371517	0.006522808621978558	142.1298090971363	3.7090273115175956e-10
6.930693069306931	1.6245084284755134	559.768884657407	1692353.2500226514	8.239728340898412e-12	1694915.2542371182	0.008719240332874042	171.19363516339246	4.957391986553735e-10
7.920792079207921	1.741108312785399	641.2576759261904	1692408.183585731	9.884693141160285e-12	1694915.2542370807	0.011199495073830478	202.1576627308549	6.44074604374621e-10
8.910891089108912	1.866077993998311	724.7064628630741	1692476.040491321	1.1734577822219114e-11	1694915.254237038	0.013958109530183997	235.16012194441092	8.18482964291579e-10
9.900990099009901	2.0000183636934064	810.623925773633	1692552.5557013126	1.3811250872575097e-11	1694915.2542369906	0.016992344398996974	270.3491484359452	1.0218112353507387e-09
10.89108910891089	2.1435734684625998	899.5204366760103	1692635.457357323	1.613874074476119e-11	1694915.254236937	0.020302052244714274	307.8834947697954	1.2572054482661854e-09
11.881188118811881	2.297433612244083	991.9115726100983	1692723.5906962845	1.8743439599180335e-11	1694915.2542368772	0.023889569131344237	347.93329315934017	1.5281392978657721e-09
12.871287128712872	2.46233868161294	1088.3215256666608	1692816.4284670344	2.1654325645503716e-11	1694915.2542368101	0.02775962812468576	390.680872869824	1.8384454000503548e-09
13.861386138613861	2.639081710902039	1189.2864506328342	1692913.7990923682	2.4903205805769977e-11	1694915.2542367352	0.031919293299921325	436.32163642120776	2.1923494646213454e-09
14.85148514851485	2.8285127043636114	1295.3577846400276	1693015.7353200084	2.852498050181368e-11	1694915.2542366518	0.03637791302419534	485.0649987801128	2.5945076448888655e-09
15.841584158415841	3.031542734031449	1407.1055679152828	1693122.3899350471	3.255793254254284e-11	1694915.254236559	0.04114709151943518	537.1353940764758	3.050047350189208e-09
16.831683168316832	3.249148333336454	1525.1217917420515	1693233.9888438291	3.704404226083073e-11	1694915.2542364555	0.0462406778932213	592.7733547108662	3.5646118329010935e-09
17.821782178217823	3.482376208062354	1650.0237979272774	1693350.8049020255	4.202933124229522e-11	1694915.2542363405	0.051674771986528936	652.2366680805209	4.1444088896845484e-09
18.81188118811881	3.7323482878306846	1782.457752927044	1693473.1432213222	4.756423719248147e-11	1694915.254236213	0.05746774653157743	715.8016165274147	4.796264046537251e-09
19.801980198019802	4.000267143052888	1923.1022192390146	1693601.3327830632	5.370402271214973e-11	1694915.2542360711	0.06364028524756599	783.7643065182496	5.527678629911663e-09
20.792079207920793	4.287421794090437	2072.671846395708	1693735.7214568828	6.050922098381859e-11	1694915.254235914	0.07021543662528486	856.4420934805629	6.3468931603123924e-09
21.78217821782178	4.59519394170314	2231.921204048397	1693876.672787408	6.80461216627125e-11	1694915.2542357398	0.07721868328182416	934.1751092568993	7.262956547181725e-09
22.77227722772277	4.925064649818644	2401.64877982932	1694024.563610603	7.638730052441108e-11	1694915.2542355468	0.0846780268695668	1017.3278995732195	8.28580160187951e-09
23.762376237623762	5.278621514300305	2582.701165217196	1694179.7819489248	8.561219675095093e-11	1694915.2542353335	0.09262408864246763	1106.2911795085179	9.426327433761573e-09
24.752475247524753	5.657566353954239	2775.977453241371	1694342.7248442767	9.580774206339807e-11	1694915.2542350977	0.10109022588683095	1201.4837155083349	1.0696489342162272e-08
25.742574257425744	6.06372346322389	2982.4338727867475	1694513.7958994692	1.070690463016233e-10	1694915.254234837	0.11011266453783246	1303.354343176585	1.210939687455375e-08
26.73267326732673	6.499048469052516	3203.0886851517516	1694693.4023549373	1.1950014442808166e-10	1694915.254234549	0.11973064840151709	1412.3841307030666	1.3679420776274312e-08
27.722772277227723	6.965637838135819	3439.027369699102	1694881.9515514704	1.3321481037655577e-10	1694915.2542342315	0.1299866055114321	1529.0886985446461	1.5422309622237603e-08
