time	x_Tumor_Cells	y_Healthy_Cells	z_Effector_Cells
0.0	0.1	0.9	0.2
0.9900990099009901	0.11766399091162603	0.8477077618451647	1.0204103363254373
1.9801980198019802	0.12979551405929066	0.8015025543506595	1.371712469732418
2.9702970297029703	0.1415361833420572	0.7608005842363136	1.4755195193618142
3.9603960396039604	0.15470324053113255	0.7234622029765344	1.4566810688122518
4.9504950495049505	0.17031450513534324	0.6873649716518448	1.3783925583307972
5.9405940594059405	0.1890842161515767	0.650703431918921	1.2720726596168004
6.930693069306931	0.21155669367469218	0.6120508654158482	1.154213678343696
7.920792079207921	0.2380916165713857	0.570402341423781	1.0346506853819297
8.910891089108912	0.26876664170816134	0.5252500691193082	0.9201202922586458
9.900990099009901	0.30324580415406244	0.4766781036951807	0.8154461507763269
10.89108910891089	0.3406795867566744	0.4254234390080542	0.7237267309239921
11.881188118811881	0.3797148693498055	0.3728327859925187	0.646337838811789
12.871287128712872	0.4186640110847124	0.32066930068962	0.583132131948541
13.861386138613861	0.45580456999803276	0.2707940704735494	0.5328682960133407
14.85148514851485	0.48970087521613276	0.22482228873319632	0.49371628252018507
15.841584158415841	0.5194224734943229	0.18387388692495055	0.46368270395635275
16.831683168316832	0.5445969410027615	0.1484857449820591	0.44088839471041774
17.821782178217823	0.5653211840185013	0.1186721473718208	0.42370724390157516
18.81188118811881	0.5820039613851464	0.09406897536914317	0.41080771099993185
19.801980198019802	0.5952084831001068	0.07409361087681235	0.40113893307188747
20.792079207920793	0.6055329921871329	0.05807765217570955	0.39389186702933604
21.78217821782178	0.6135375776224429	0.04535761790306457	0.3884537762802769
22.77227722772277	0.6197090205743561	0.035326766387548	0.384365397108379
23.762376237623762	0.6244508401040973	0.027458219367591748	0.38128456542484357
24.752475247524753	0.6280873252501039	0.021309927052791118	0.37895708242688425
25.742574257425744	0.6308738261960777	0.016519651289897803	0.377194203560426
26.73267326732673	0.6330087579213545	0.012795396560399694	0.3758556353341588
27.722772277227723	0.6346450071462774	0.009904507473730626	0.3748368740966195
28.712871287128714	0.6358997886134415	0.007663138874258084	0.37405985635607025
29.7029702970297	0.6368627229994063	0.005926878449494579	0.3734660838881495
30.693069306930692	0.6376022513707342	0.004582777172878255	0.3730115751787166
31.683168316831683	0.6381706307765412	0.003542771854675222	0.37266315514186005
