time	RasGTP_Golgi_GM	CAPRI_cyt	serca	PIP_PM	PI_PM	Shc_PM	CaCAPRI_PM_PM	RactCa	Shc_star_PM	EGFR_PM	PLC_act_PM	RasGTP_pal_cyt	PLC_PM	PIP2_PM	Activated_EGFR_PM	Ca	Ract	Rinh	RinhCa	IP3	RasGDP_Golgi_GM	Ca_RasGRP_GM_GM	DAG_GM_GM	RasGRP_DAG_GM	CaCAPRI_cyt	DAG_PM	RasGTP_depal_cyt	RasGDP_depal_cyt	RasGDP_pal_cyt	Ca_PLCe_cyt	Ras_CaPLCe_GM	Ca_ER	Sos_cyt	Grb2_cyt	PLCe_cyt	buffer_cyt	ca_buffer_cyt	SosGrb2_cyt	SGS_PM	RasGTP_PM	RasGDP_PM	RasGRP_cyt	CaRasGRP1_cyt	EGF_EC	PIP2_GM_GM	ER_erMembrane
0.0	0.0	29.3776	2.052	1714.2	85714.2	111.6	0.0	0.1032384	0.0	12.6	0.0	0.0	60.0	643.1999999999999	0.0	0.0	0.4129536	0.354882	0.16131	0.0	2.4	0.0	0.0	0.0	0.0	1200.0	0.0	0.0	0.0	0.0	0.0	1444.8	79.31952	490.60592	11.75104	117.5104	0.0	96.94608	0.0	0.0	240.0	29.3776	0.0	4.02136	12.0	0.0912
0.9900990099009901	1.1251106379227392e-11	29.376961781763956	2.052	2461.0994825284656	84948.55867154774	111.59878440147098	3.093653792710558e-05	0.0010685701259676324	0.00015951338006460353	12.517349433778287	0.0022599753590535512	6.004303861002495e-09	59.99774002464096	660.9555678605078	0.08256856308271188	0.24467407042402092	0.5151234298740315	0.38767240608542475	0.12851959391457438	0.8747177925554281	2.341549963143197	7.735247308147466e-08	1.5043525710679893e-14	5.409850750866401e-17	0.0006072816981890339	1200.986278063367	6.13504001920006e-11	0.04689148396159745	2.259964328882781	0.0063859035129756065	3.1228761192125873e-16	1444.456665504675	79.29321997215811	490.5796199721578	11.744654096487027	117.2844374604304	0.22596253956978393	96.97132394269265	0.0010560851492981672	2.6164650576648866e-06	237.7515916014703	29.376966000530107	0.0006339221174755032	4.02136	12.0	0.0912
1.9801980198019802	7.371744324522781e-11	29.37584274955934	2.052	3162.77102890966	84222.74968374091	111.59518201731211	0.0001539599883567436	0.0018481361999992492	0.00034212932480049335	12.436051014828935	0.00843475546775641	1.0454025999919156e-07	59.991565244532254	678.4333480061418	0.16362298038649054	0.42312524410962477	0.5143438637999997	0.41351719231156603	0.1026748076884331	6.05629009174	2.2849725565587264	2.4194363920310873e-07	8.081045404202213e-13	5.809763376193619e-15	0.0016032904523803984	1207.6459393434152	1.0914724269755738e-09	0.09255587964450926	4.241293156356748	0.015509341160754482	8.612104101829055e-15	1444.1139794013627	79.26793077808972	490.5543307780893	11.735530658839235	117.10646599356558	0.40393400643463756	96.99319336854694	0.004475853363411342	2.2696686056550112e-05	235.78115560504818	29.375879787467905	0.0017199705885042995	4.02136	12.0	0.0912
2.9702970297029703	2.2944699081932607e-10	29.374399875801572	2.052	3787.791145137994	83570.71350050486	111.58924483603107	0.00039387494044414373	0.0026091766166489064	0.0005368476747400417	12.356081019922948	0.017740790259300525	5.338102280620413e-07	59.98225920974072	688.1915425499735	0.24318994693988133	0.5978632939166032	0.5135828233833502	0.43381715285653655	0.08237484714346258	17.717184618096404	2.230210504026629	4.5526641855238545e-07	7.93478142242969e-12	8.563767419529306e-14	0.002806249258058427	1224.9038118072579	5.694192735379156e-09	0.13704886610424735	5.978273611908068	0.02552045568144335	5.798015694451585e-14	1443.7723369552202	79.24357384373916	490.5299738437388	11.725519544318498	116.93282731050103	0.5775726894991975	97.0118078399664	0.010218316294527853	7.81906158263119e-05	234.05438828761103	29.374529142346613	0.0030704023869469388	4.02136	12.0	0.0912
3.9603960396039604	5.415276201670571e-10	29.372724958170096	2.052	4345.374051319745	82984.49998210977	111.5810236842834	0.000757176604680973	0.003355253209131919	0.0007433945941589066	12.277416143322897	0.02953625866178426	1.668597324747617e-06	59.97046374133824	685.1972788914522	0.32129568788499213	0.769671625662989	0.5128367467908672	0.4496956662194779	0.06649633378052147	36.254445535370984	2.1772084426096785	6.960910385245182e-07	3.943839014935078e-11	5.638820462051555e-13	0.004117865225289689	1256.5286876790803	1.818025707425452e-08	0.1804218625750059	7.5009751334626005	0.035728450108357776	2.2464612560145541e-13	1443.432108009192	79.22007454965741	490.50647454965696	11.715311549891418	116.7626562566148	0.7477437433854296	97.02729252921986	0.01823292112278893	0.00018631498280862689	232.5412065590503	29.373030057238566	0.00456924666989781	4.02136	12.0	0.0912
4.9504950495049505	1.1151258572100592e-09	29.370871272750566	2.052	4843.481452505005	82457.09627508027	111.57056858289651	0.0012414798479753208	0.004088390211102406	0.0009615025245355746	12.200033489434844	0.04329572649244135	3.998178021119608e-06	59.95670427350757	666.3841114898488	0.39796596674788737	0.9389894495373992	0.5121036097888968	0.46205157768158583	0.05414042231841339	60.59222972704828	2.1259128372358473	9.5190013665703e-07	1.3743559216672824e-10	2.419022196028947e-12	0.005487247401523612	1304.6381609249577	4.448254223845382e-08	0.2227224777267669	8.835768227325525	0.04589837893654069	6.572908140703114e-13	1443.0936225363953	79.1973620704729	490.4837620704725	11.705141621062802	116.59546850191879	0.9149314980814282	97.03976801494784	0.028469914579295975	0.0003636320425984782	231.21522878189265	29.37145100279872	0.0061480452987896315	4.02136	12.0	0.0912
5.9405940594059405	2.115148486901312e-09	29.368871810945272	2.052	5288.644553418985	81982.30234664811	111.55792875591008	0.0018403287810211427	0.004810023457758244	0.0011909099334704652	12.12391056558961	0.05858932228694699	8.107466353732138e-06	59.941410677713094	631.3258449929248	0.4732260935632878	1.1061259528624334	0.5113819765422409	0.47160357740134556	0.04458842259865341	88.4723754737603	2.0762719014184157	1.2153105542981562e-06	3.8745507586645774e-10	8.000792270392469e-12	0.006887860273759088	1369.3272549400788	9.207975783467073e-08	0.2639949058354769	10.005779423298582	0.05595671961616744	1.6293215366305454e-12	1442.757101569448	79.17536921012709	490.4617692101263	11.695083280382198	116.43093014751453	1.079469852485704	97.0493504557162	0.040880334156817806	0.0006261183452161906	230.05331944943913	29.369832329588615	0.007766455092884072	4.02136	12.0	0.0912
6.930693069306931	3.781740687831075e-09	29.36674842287547	2.052	5680.010238918726	81554.62536649278	111.54315263961696	0.0025456369610165467	0.005521597151404889	0.0014313610814687273	12.049025274950585	0.07506562725458543	1.4660892815653275e-05	59.92493437274547	587.9440435828092	0.5471009328569221	1.2713967851732795	0.5106704028485941	0.47892580412905544	0.037266195870943555	117.2372558923182	2.0282355234824347	1.4820170998785358e-06	9.498239613552221e-10	2.2272106548882664e-11	0.008305940163571127	1449.0203510058009	1.6992718032877528e-07	0.30428027633807253	11.031290277374662	0.06588805082369656	3.6148307151376922e-12	1442.422538073466	79.15403224388898	490.44043224388827	11.685151949172678	116.26871643131993	1.2416835686802947	97.05615175680916	0.05541599930194362	0.0009892207733398432	229.03518986742588	29.36819744834359	0.009401069617084163	4.02136	12.0	0.0912
7.920792079207921	6.444249768942805e-09	29.364516287366428	2.052	6018.122261340591	81169.18971571719	111.52628789159893	0.0033489414474172008	0.0062249357028646354	0.001682605802988352	11.975355909547531	0.09243761869395893	2.4388597874575403e-05	59.90756238130611	542.6561402203606	0.6196149114860231	1.4352104468104159	0.5099670642971345	0.484476375415915	0.03171562458408387	144.88838881695165	1.9817551977509524	1.7496155174146184e-06	2.1060319845197295e-09	5.484795622073238e-11	0.00973477118621418	1541.6318827219818	2.883931991662019e-07	0.3436169624309892	11.930087290937424	0.07570070657691369	7.385821147885603e-12	1442.0895941434626	79.13329076688623	490.4196907668856	11.67533929341569	116.10842195165601	1.4019780483441908	97.06027973051538	0.07202950259846284	0.0014679020948633514	228.1430479633428	29.36655921813919	0.011039032190492128	4.02136	12.0	0.0912
8.910891089108912	1.0534030628450469e-08	29.362186064974154	2.052	6305.628807086466	80821.66000399592	111.50738139975887	0.0042420683192160285	0.006922372177825024	0.001944399300705649	11.90288114343174	0.11047112262649968	3.80745864143477e-05	59.889528877373586	499.29425350725774	0.6907920263432776	1.5980991967778482	0.5092696278221738	0.4886202627118987	0.02757173728810018	170.17464951526887	1.9367839601903674	2.01692787564431e-06	4.321744921606379e-09	1.2313062564694727e-10	0.011171866706689064	1645.0169354105053	4.592006588898425e-07	0.3820408537106234	12.7177688027696	0.08541602987957848	1.4128811159599676e-11	1441.7575750273543	79.11308754886251	490.3994875488618	11.66562397010628	115.94952627719765	1.5608737228025482	97.06183825019669	0.09067420094082233	0.002076677931497217	227.36129116106244	29.364923621269	0.012674361680043123	4.02136	12.0	0.0912
