time	NADH	O2	H2O2	per3	coI	ArH	coII	Ar	NADrad	super	coIII	per2	NAD2	NAD	O2g	NADHres
10.89108910891089	0.8712712979209923	0.7590722937785698	7.817110024751025e-08	1.3999909808016386	2.6202532490003672e-08	499.99999495898317	7.048487451117767e-07	5.041016541822745e-06	1.7210430646961054e-07	1.0863529766643929e-07	7.0204672424231365e-06	1.2676798410802754e-06	0.0	0.0	12.0	0.0
11.881188118811881	0.9504736642927053	0.8256469624263506	9.281303258008361e-08	1.3999874853595589	3.111704339625036e-08	499.99999425406247	8.420289612080457e-07	5.7459372813884564e-06	1.9941862225329427e-07	1.3709464271904685e-07	1.0023459705035735e-05	1.6180347313284005e-06	0.0	0.0	12.0	0.0
12.871287128712872	1.0296748773197184	0.8918261869226759	1.0866240182043649e-07	1.399983208251829	3.6437426771759605e-08	499.9999935725713	9.909580542531976e-07	6.42742839371681e-06	2.2624808740039539e-07	1.6819088017209855e-07	1.3768865197146138e-05	1.9954874922871613e-06	0.0	0.0	12.0	0.0
13.861386138613861	1.1088748479924555	0.957612212799074	1.2570832106323038e-07	1.3999780904340982	4.2160047461307405e-08	499.9999929134258	1.1515308364479989e-06	7.086573952788569e-06	2.525762161767676e-07	2.0179117538855512e-07	1.832388532702709e-05	2.391989690533818e-06	0.0	0.0	12.0	0.0
14.85148514851485	1.1880734897908471	1.023007274993845	1.4393999122259443e-07	1.3999720751528337	4.828130213390991e-08	499.9999922738697	1.3236430085021148e-06	7.7261300924595e-06	2.7838308102663425e-07	2.3783650680252006e-07	2.3753082170616195e-05	2.7998406844371567e-06	0.0	0.0	12.0	0.0
15.841584158415841	1.2672707173610736	1.0880135975168708	1.633467005049124e-07	1.3999651068894845	5.47976082168522e-08	499.99999165078043	1.5071910530741133e-06	8.349219388200426e-06	3.0402440365673374e-07	2.762239127237971e-07	3.0119074271588595e-05	3.212047582082028e-06	0.0	0.0	12.0	0.0
16.831683168316832	1.3464664458633855	1.1526333921892398	1.8391782494821555e-07	1.3999571299676146	6.170543184912018e-08	499.9999910413238	1.70207237000126e-06	8.958676040782023e-06	3.2922726439588257e-07	3.1707091613442504e-07	3.748345749177387e-05	3.6227970913352095e-06	0.0	0.0	12.0	0.0
17.821782178217823	1.425660590714628	1.2168688586010086	2.0564282709511592e-07	1.3999480889039417	6.900125527998214e-08	499.99999044319327	1.9081853750923188e-06	9.55680659852159e-06	3.541089443236135e-07	3.60298016364421e-07	4.5907506617581795e-05	4.026402809743874e-06	0.0	0.0	12.0	0.0
18.81188118811881	1.5048530675863423	1.2807221849379318	2.285112574528267e-07	1.3999379284074904	7.668158545868936e-08	499.99998985461815	2.125429056609403e-06	1.0145381798307527e-05	3.7894187103575653e-07	4.058672765964543e-07	5.5450991709506805e-05	4.418490157657786e-06	0.0	0.0	12.0	0.0
19.801980198019802	1.5840437924714672	1.3441955473922138	2.5251275282703514e-07	1.3999265929310156	8.474297132848477e-08	499.99998927427947	2.353703368782757e-06	1.0725720476837378e-05	4.0359053082219005e-07	4.5382418099062196e-07	6.61729699964162e-05	4.7956526473551604e-06	0.0	0.0	12.0	0.0
20.792079207920793	1.6632326818049223	1.4072911104685255	2.77637037214989e-07	1.3999140272505244	9.318198495274261e-08	499.99998870119117	2.5929091689394417e-06	1.129880877986085e-05	4.281253432921145e-07	5.041423957644627e-07	7.813156848875519e-05	5.1550898322208464e-06	0.0	0.0	12.0	0.0
21.78217821782178	1.7424196525423632	1.4700110271316373	3.0387392125035744e-07	1.3999001763707746	1.0199522724436047e-07	499.9999881346112	2.8429480637437338e-06	1.1865388835285441e-05	4.525628823373146e-07	5.568069625398186e-07	9.13838859302879e-05	5.494800003025724e-06	0.0	0.0	12.0	0.0
22.77227722772277	1.821604622224513	1.5323574388715657	3.3121330200519377e-07	1.3998849856295352	1.1117932815527286e-07	499.9999875739705	3.1037225135978806e-06	1.2426029527263946e-05	4.7691508956854e-07	6.11802584267824e-07	0.00010598600984965641	5.813458772468533e-06	0.0	0.0	12.0	0.0
23.762376237623762	1.900787509024774	1.594332475715108	3.596451632625468e-07	1.3998684007610462	1.2073094239884828e-07	499.99998701882356	3.3751357720633765e-06	1.2981176392688464e-05	5.012136991155766e-07	6.691040090366046e-07	0.00012199301746390927	6.110354774528614e-06	0.0	0.0	12.0	0.0
24.752475247524753	1.979968231771686	1.6559382561468587	3.8915957445220486e-07	1.3998503678302527	1.3064676336493364e-07	499.99998646881255	3.6570920998267693e-06	1.3531187453835064e-05	5.253989310525277e-07	7.286940763873995e-07	0.0001394592141802024	6.385216702908736e-06	0.0	0.0	12.0	0.0
25.742574257425744	2.0591467099731675	1.7171768877559577	4.197466919485935e-07	1.3998308336980412	1.4092346098815197e-07	499.999985923647	3.949495744935491e-06	1.4076352951512862e-05	5.49807939643892e-07	7.90518492285458e-07	0.00015843744822442303	6.6384345276518285e-06	0.0	0.0	12.0	0.0
26.73267326732673	2.138322863820717	1.7780504656342166	4.5139675645310023e-07	1.3998097447902775	1.5155787984092573e-07	499.99998538308336	4.252253321556633e-06	1.4616916593308276e-05	5.737327587930949e-07	8.546863100315029e-07	0.00017898074943797449	6.870649082062812e-06	0.0	0.0	12.0	0.0
27.722772277227723	2.2174966141973234	1.838561074368877	4.841000956961624e-07	1.3997870490990174	1.6254668618705844e-07	499.9999848469164	4.565271051061586e-06	1.515308353603864e-05	5.978516599360056e-07	9.210288424266027e-07	0.00020114067444408442	7.082408800483582e-06	0.0	0.0	12.0	0.0
28.712871287128714	2.296667882678802	1.8987107874589721	5.178471220690877e-07	1.399762694540758	1.7388668991021553e-07	499.9999843149758	4.888454826304219e-06	1.568502411126402e-05	6.220921594016738e-07	9.896004321320487e-07	0.00022496759761422093	7.275520110803554e-06	0.0	0.0	12.0	0.0
29.7029702970297	2.375836591537829	1.958501665565578	5.526283325402486e-07	1.3997366291041322	1.855747645170815e-07	499.9999837871072	5.221714760247318e-06	1.621289266239176e-05	6.460884075964781e-07	1.0603499092168313e-06	0.0002505127596074211	7.450846734800604e-06	0.0	0.0	12.0	0.0
30.693069306930692	2.4550026637349007	2.0179357589053986	5.884343097221768e-07	1.399708801967669	1.9760772407321603e-07	499.99998326318	5.56495867331262e-06	1.6736819902803017e-05	6.701321326260537e-07	1.1332999677524128e-06	0.00027782579419201607	7.609671740920639e-06	0.0	0.0	12.0	0.0
31.683168316831683	2.5341660229209513	2.077015106041149	6.252557200089765e-07	1.3996791622478686	2.0998247457119212e-07	499.9999827430797	5.918096339716612e-06	1.725692017988389e-05	6.94042108045437e-07	1.2084233473762004e-06	0.00030695615795925743	7.753515357280507e-06	0.0	0.0	12.0	0.0
32.67326732673267	2.613326593436675	2.1357417343682292	6.630833147099038e-07	1.399647659884832	2.2269587400309513e-07	499.99998222670433	6.281037904600578e-06	1.7773295578988285e-05	7.180239732529092e-07	1.2856648725728396e-06	0.00033795260288589814	7.883778502771816e-06	0.0	0.0	12.0	0.0
33.663366336633665	2.6924843003104675	2.1941176596008014	7.01907928481327e-07	1.399614245031308	2.3574487650966697e-07	499.9999817139627	6.653694614169134e-06	1.8286037171153458e-05	7.419797898196419e-07	1.3650226524933362e-06	0.00037086366197052834	8.00186723020634e-06	0.0	0.0	12.0	0.0
34.65346534653465	2.771639069234464	2.252144886477272	7.417204795214471e-07	1.3995788683833126	2.4912643332654416e-07	499.99998120477244	7.035978370739465e-06	1.879522738063062e-05	7.659205734579176e-07	1.4464808519356565e-06	0.00040573741237788936	8.109099504905629e-06	0.0	0.0	12.0	0.0
35.64356435643565	2.8507908265734705	2.30982540849773	7.825119703263795e-07	1.3995414810775473	2.628375265333757e-07	499.9999806990595	7.4278017616410915e-06	1.93009403251797e-05	7.89846894901395e-07	1.5300203656356184e-06	0.0004426215581905547	8.206724973521051e-06	0.0	0.0	12.0	0.0
36.633663366336634	2.9299394993839245	2.3671612075688726	8.242734855090916e-07	1.3995020347100608	2.768751708557745e-07	499.9999801967561	7.829078290543459e-06	1.9803243774759093e-05	8.137460235567302e-07	1.6156262291350378e-06	0.0004815634491819886	8.295887295501998e-06	0.0	0.0	12.0	0.0
37.62376237623762	3.0090850153863964	2.424154254549925	8.669961927044729e-07	1.399460481365996	2.912363776229915e-07	499.9999796978006	8.239721861670867e-06	2.030219921795638e-05	8.376581181539477e-07	1.7032702193288052e-06	0.0005226100127841374	8.377662980018255e-06	0.0	0.0	12.0	0.0
38.613861386138616	3.0882273029589893	2.480806509076989	9.106713418557475e-07	1.399416773488015	3.059182528303121e-07	499.99997920213514	8.659647807483276e-06	2.0797864711437603e-05	8.615019197197497e-07	1.7929553418928874e-06	0.0005658079789124376	8.452967011900335e-06	0.0	0.0	12.0	0.0
39.603960396039604	3.1673662911318305	2.537119920068726	9.552902651740584e-07	1.399370864102766	3.2091781068357294e-07	499.99997870970776	9.08877118891565e-06	2.1290292089964057e-05	8.85393844022113e-07	1.8846296805039287e-06	0.0006112035250427311	8.522683191093095e-06	0.0	0.0	12.0	0.0
40.59405940594059	3.246501909585969	2.593096425141469	1.0008443763093424e-06	1.3993227065038223	3.3623225089383734e-07	499.9999782204682	9.527008984554056e-06	2.1779531644013277e-05	9.091926413810584e-07	1.9783209804255884e-06	0.00065884273291513	8.587522026771205e-06	0.0	0.0	12.0	0.0
41.584158415841586	3.3256340886506726	2.648737951420205	1.0473251709169777e-06	1.3992722546478664	3.518585824825807e-07	499.999977734372	9.974277230514249e-06	2.2265627869995536e-05	9.330868208836905e-07	2.073952258393399e-06	0.0007087709996574373	8.648216662959782e-06	0.0	0.0	12.0	0.0
42.57425742574257	3.4047627592989804	2.7040464150002443	1.0947242252890087e-06	1.3992194627882315	3.6779400381118837e-07	499.9999772513795	1.0430492946630303e-05	2.2748620382492153e-05	9.570230562498475e-07	2.1715491066588573e-06	0.0007610334328974897	8.705491920254006e-06	0.0	0.0	12.0	0.0
43.56435643564356	3.483887853146271	2.759023720821499	1.1430331966299272e-06	1.3991642854630137	3.8403581565249066e-07	499.9999767714427	1.0895576630235454e-05	2.3228557197572985e-05	9.808183011582518e-07	2.2711062991604685e-06	0.0008156751796316818	8.759744908333542e-06	0.0	0.0	12.0	0.0
44.554455445544555	3.5630093024269884	2.8136717633377235	1.1922438220085401e-06	1.3991066778716656	4.0058115708181467e-07	499.9999762945235	1.1369448255512794e-05	2.370547636532752e-05	1.004575666931619e-06	2.3725707110566963e-06	0.0008727408450459564	8.811253875452983e-06	0.0	0.0	12.0	0.0
45.54455445544554	3.642127039999344	2.8679924265135965	1.2423479194091955e-06	1.3990465956686302	4.174272044341938e-07	499.99997582059115	1.1852026138573732e-05	2.4179408740574993e-05	1.0283832110149103e-06	2.4759365006000984e-06	0.0009322744649683701	8.860413057950897e-06	0.0	0.0	12.0	0.0
46.53465346534654	3.721240999356223	2.921987583770667	1.29333738681987e-06	1.3989839948522818	4.345711993032842e-07	499.99997534960977	1.2343229291795268e-05	2.465039011854211e-05	1.0522526808383775e-06	2.5811863174626026e-06	0.0009943196770937953	8.90767013312261e-06	0.0	0.0	12.0	0.0
47.524752475247524	3.80035111460261	2.975659097827851	1.3452042002450316e-06	1.3989188317435848	4.5201049025802626e-07	499.9999748815504	1.28429798610487e-05	2.5118449512971963e-05	1.076091200163256e-06	2.6883132217246584e-06	0.0010589199153869903	8.953350676564546e-06	0.0	0.0	12.0	0.0
48.51485148514851	3.879457320468368	3.0290088211466033	1.3979404156563556e-06	1.3988510632400368	4.6974230675983813e-07	499.9999744163724	1.3351199903069585e-05	2.558362740519665e-05	1.0999852016340222e-06	2.797275892117317e-06	0.0011261180715438697	8.997746209097934e-06	0.0	0.0	12.0	0.0
49.504950495049506	3.958559552270843	3.082038595181549	1.4515381674485665e-06	1.3987806464049006	4.877641917190417e-07	499.9999739540446	1.3867814807134256e-05	2.6045955280902303e-05	1.1236915043964275e-06	2.908120046563455e-06	0.001195957177240397	9.040838859585563e-06	0.0	0.0	12.0	0.0
50.495049504950494	4.037657745918441	3.1347502516268637	1.505989668075334e-06	1.398707539036479	5.060732880581152e-07	499.99997349454713	1.4392746771704541e-05	2.6505452757909734e-05	1.1474367694821423e-06	3.0207550610745362e-06	0.0012684794503253747	9.082693135596644e-06	0.0	0.0	12.0	0.0
51.48514851485149	4.1167518379370875	3.1871456120657817	1.5612872084754025e-06	1.3986316993252805	5.246668950044873e-07	499.99997303785034	1.492591658579734e-05	2.696214958814929e-05	1.1713278723914023e-06	3.1351813863084785e-06	0.001343726479405341	9.123611832803673e-06	0.0	0.0	12.0	0.0
52.475247524752476	4.195841765448054	3.239226487387521	1.6174231567482982e-06	1.3985530855362502	5.435426159874716e-07	499.99997258392347	1.5467250039893903e-05	2.7416076470441775e-05	1.1950966553427754e-06	3.2514402175301647e-06	0.00142173990929856	9.163761794853992e-06	0.0	0.0	12.0	0.0
53.46534653465346	4.274927466151307	3.2909946786174507	1.6743899577587201e-06	1.3984716565983943	5.626978073664008e-07	499.9999721327386	1.601667479623561e-05	2.78672613241858e-05	1.2188719333415457e-06	3.3694385292277597e-06	0.0015025608429110689	9.203186090504351e-06	0.0	0.0	12.0	0.0
54.45544554455446	4.35400887832274	3.3424519765487926	1.7321801338637808e-06	1.3983873718252393	5.821299025860803e-07	499.99997168427154	1.6574116567180775e-05	2.831572843254359e-05	1.2426389555485543e-06	3.4892137159748014e-06	0.0015862300066663132	9.241921624414111e-06	0.0	0.0	12.0	0.0
55.445544554455445	4.43308594081792	3.3936001620502014	1.7907862837852262e-06	1.3983001908974744	6.018362951255353e-07	499.9999712384994	1.7139500082053997e-05	2.8761500546091207e-05	1.2664323571948007e-06	3.6107243992404414e-06	0.001672787713109548	9.280053038612836e-06	0.0	0.0	12.0	0.0
56.43564356435643	4.512158593068665	3.444441005932138	1.850201081440609e-06	1.398210073845904	6.218145759917311e-07	499.9999707953989	1.7712752779589348e-05	2.9204601095139094e-05	1.2901983873348702e-06	3.7339717751520563e-06	0.0017622739283085621	9.317658431541998e-06	0.0	0.0	12.0	0.0
57.42574257425743	4.591226775075717	3.4949762691991535	1.9104172774331924e-06	1.3981169811686005	6.420621510134948e-07	499.9999703549459	1.8293802927456716e-05	2.9645054058458605e-05	1.3139957912520932e-06	3.8589194524595106e-06	0.0018547281572597767	9.354809061211792e-06	0.0	0.0	12.0	0.0
58.415841584158414	4.670290427399595	3.5452077027779407	1.971427696736226e-06	1.3980208736524744	6.625767360919579e-07	499.99996991711583	1.8882580520836087e-05	3.0082884125647162e-05	1.3377245839032906e-06	3.985588626465279e-06	0.001950189674768031	9.391515500585124e-06	0.0	0.0	12.0	0.0
59.4059405940594	4.749349491176531	3.5951370483792187	2.0332252404453775e-06	1.3979217126693306	6.833556083963554e-07	499.9999694819065	1.947900487366192e-05	3.0518093504133474e-05	1.3615398714322713e-06	4.113966874382221e-06	0.0020486968305883347	9.428139598804335e-06	0.0	0.0	12.0	0.0
60.396039603960396	4.828403908069615	3.64476603675394	2.0958028816783185e-06	1.3978194596769942	7.043964396849863e-07	499.99996904924024	2.0083030439222432e-05	3.095075964888892e-05	1.3853546412167926e-06	4.243911874875882e-06	0.0021502888762976254	9.464019829269258e-06	0.0	0.0	12.0	0.0
61.386138613861384	4.907453620269158	3.694096390106569	2.1591536697878905e-06	1.3977140767292369	7.256970024418058e-07	499.9999686191576	2.0694559105269703e-05	3.138084233044158e-05	1.4091187260936746e-06	4.375578112087403e-06	0.002255003309133168	9.499705522204842e-06	0.0	0.0	12.0	0.0
62.37623762376238	4.986498570562011	3.743129820658116	2.223270729190459e-06	1.397605526321966	7.472543760131807e-07	499.9999681916103	2.1313539878262827e-05	3.180838961856756e-05	1.4330514892697664e-06	4.508827744298242e-06	0.0023628778338745347	9.535049905255954e-06	0.0	0.0	12.0	0.0
63.366336633663366	5.065538702257031	3.7918680301980245	2.2881472499547378e-06	1.3974937706946402	7.690679698213226e-07	499.9999677665647	2.193990520149902e-05	3.223343525194702e-05	1.4564451222992679e-06	4.643831602636526e-06	0.0024739503166651363	9.570015523251213e-06	0.0	0.0	12.0	0.0
64.35643564356435	5.144573959143084	3.840312712703407	2.3537765084551393e-06	1.3973787738075012	7.911328288973962e-07	499.9999673440219	2.2573576527345645e-05	3.265597794686834e-05	1.480353938079281e-06	4.7803873604772725e-06	0.0025882568995930643	9.60458354951751e-06	0.0	0.0	12.0	0.0
65.34653465346534	5.223604285643022	3.8884655513579287	2.420151838450874e-06	1.3972604984667965	8.134484964370931e-07	499.9999669239719	2.3214484961724938e-05	3.307602791266978e-05	1.5040255845583e-06	4.9185611344726576e-06	0.0027058344269648023	9.6391727806848e-06	0.0	0.0	12.0	0.0
66.33663366336634	5.302629626639067	3.9363282203723022	2.4872666578968566e-06	1.3971389089424655	8.360114152042744e-07	499.9999665063689	2.3862576898441476e-05	3.349363095853353e-05	1.5279408076431277e-06	5.058251680179385e-06	0.0028267190283196996	9.673440901548595e-06	0.0	0.0	12.0	0.0
67.32673267326733	5.381649927557952	3.9839023843065666	2.555114448583376e-06	1.3970139691263541	8.5882042018582e-07	499.9999660912171	2.451777201328205e-05	3.3908782734352887e-05	1.5516884087739403e-06	5.1995568478588186e-06	0.0029509465839147207	9.70769729820694e-06	0.0	0.0	12.0	0.0
68.31683168316832	5.4606651343114825	4.031189698123141	2.623688768027593e-06	1.3968856436929225	8.818729073466359e-07	499.9999656784529	2.5180032294029104e-05	3.432154693088838e-05	1.5753980733870656e-06	5.342389856572339e-06	0.0030785529961253255	9.741405751381486e-06	0.0	0.0	12.0	0.0
69.3069306930693	5.539675193324109	4.078191808397951	2.69298324240335e-06	1.3967538976165048	9.05166852275948e-07	499.9999652681312	2.5849253272853563e-05	3.4731868740955384e-05	1.599020885451855e-06	5.486903457434121e-06	0.0032095727648770427	9.775198493317191e-06	0.0	0.0	12.0	0.0
70.29702970297029	5.618680051591527	4.12491035217215	2.762991569501619e-06	1.3966186964103986	9.286986113562751e-07	499.99996486017426	2.652539922240013e-05	3.513982565215291e-05	1.6230185479541974e-06	5.632793943469045e-06	0.003344040729007811	9.808762760275788e-06	0.0	0.0	12.0	0.0
71.2871287128713	5.697679656541211	4.171346956338493	2.8337075137929653e-06	1.3964800051370443	9.52468184828041e-07	499.99996445458595	2.7208403114562802e-05	3.554541394779079e-05	1.6466424011446711e-06	5.78024335376468e-06	0.00348199187403867	9.842117617886096e-06	0.0	0.0	12.0	0.0
72.27722772277228	5.776673956151215	4.217503240441132	2.9051249198377344e-06	1.3963377904803247	9.764713104086119e-07	499.9999640513609	2.789817945585378e-05	3.594863906532182e-05	1.6706103878641627e-06	5.929235107875514e-06	0.003623459286973895	9.875581935433016e-06	0.0	0.0	12.0	0.0
73.26732673267327	5.8556628988805395	4.263380812449994	2.9772376817596973e-06	1.396192017914437	1.0007084618485871e-06	499.9999636504111	2.859471824832123e-05	3.6349588887346995e-05	1.694051741665392e-06	6.079698643655258e-06	0.0037684781668824788	9.908491970543037e-06	0.0	0.0	12.0	0.0
74.25742574257426	5.934646433571918	4.308981274390098	3.0500397874958866e-06	1.3960426552169134	1.0251738667656325e-06	499.9999632518248	2.9297889322201527e-05	3.67481751367834e-05	1.7181414333728499e-06	6.231660272704734e-06	0.003917080287308371	9.941432589547112e-06	0.0	0.0	12.0	0.0
75.24752475247524	6.013624509769997	4.354306216637455	3.1235252676547964e-06	1.3958896682663666	1.0498690741617288e-06	499.9999628555358	3.0007681389648155e-05	3.714446407386329e-05	1.7417132879272652e-06	6.385086328003788e-06	0.004069299768787807	9.97441438198936e-06	0.0	0.0	12.0	0.0
76.23762376237623	6.092597077308599	4.399357221660481	3.197688241339011e-06	1.3957330250919964	1.0747901740585478e-06	499.9999624614799	3.0724031080078906e-05	3.753851993725463e-05	1.7653515296216624e-06	6.540013025214856e-06	0.004225169238983419	1.0006847766387409e-05	0.0	0.0	12.0	0.0
77.22772277227723	6.171564086540398	4.444135863920606	3.272522889135884e-06	1.3955726934409307	1.099934098693439e-06	499.9999620697416	3.144683962890872e-05	3.793025818258776e-05	1.7893265537341773e-06	6.696321271615841e-06	0.004384720378110279	1.0039407231888668e-05	0.0	0.0	12.0	0.0
78.21782178217822	6.2505254884404	4.488643707686465	3.348023450785844e-06	1.3954086409163642	1.1253006631502925e-06	499.9999616802366	3.2176080509598843e-05	3.831976323016747e-05	1.8130866640620436e-06	6.8540659031239885e-06	0.004547985665871478	1.0072036592233796e-05	0.0	0.0	12.0	0.0
79.20792079207921	6.329481234281508	4.532882308695123	3.4241842429625737e-06	1.3952408360458728	1.1508875999225327e-06	499.99996129294124	3.291169475167797e-05	3.87070586319963e-05	1.8367249115196032e-06	7.013314528648705e-06	0.004714996948810544	1.0104422965782937e-05	0.0	0.0	12.0	0.0
80.1980198019802	6.408431275819562	4.576853214479938	3.5009996442055135e-06	1.3950692476200677	1.1766919147728335e-06	499.99996090786726	3.3653613878679245e-05	3.9092132533603115e-05	1.8604941471466217e-06	7.173946978869694e-06	0.004885785430860562	1.0136643279436711e-05	0.0	0.0	12.0	0.0
81.18811881188118	6.487375565337334	4.620557963571501	3.5784640989947772e-06	1.3948938445083787	1.2027121864953896e-06	499.9999605249944	3.4401780290294805e-05	3.9475005454310374e-05	1.8842506688879731e-06	7.335959951585907e-06	0.005060382193701364	1.01688054441731e-05	0.0	0.0	12.0	0.0
82.17821782178218	6.566314055551968	4.6639980857389105	3.6565721192400217e-06	1.3947145960902336	1.2289463180706759e-06	499.99996014430144	3.5156140095807934e-05	3.98556984195296e-05	1.908010745212368e-06	7.4993738440735285e-06	0.005238817949512911	1.0200873840888776e-05	0.0	0.0	12.0	0.0
83.16831683168317	6.645246699640201	4.7071751019787635	3.7353182791256357e-06	1.3945314719992563	1.2553923644808031e-06	499.9999597657757	3.5916634463645805e-05	4.0234224111679106e-05	1.9317730690504327e-06	7.664162322820189e-06	0.005421123115904661	1.0232858012377982e-05	0.0	0.0	12.0	0.0
84.15841584158416	6.724173451206518	4.750090525287788	3.8146972196982345e-06	1.394344442192923	1.2820483765813968e-06	499.9999593894017	3.668320708496085e-05	4.061059816809015e-05	1.955537786695789e-06	7.830321719562365e-06	0.005607327783790044	1.026476782703064e-05	0.0	0.0	12.0	0.0
85.14851485148515	6.8030942643028185	4.792745860083053	3.89470364645857e-06	1.394153476937528	1.3089124221718037e-06	499.99995901516326	3.7455802723650733e-05	4.098483661750329e-05	1.979305540728131e-06	7.997839395540825e-06	0.005797461742432904	1.0296604894679042e-05	0.0	0.0	12.0	0.0
86.13861386138613	6.882009093418427	4.835142602349541	3.97533232703283e-06	1.393958546808819	1.3359826186092283e-06	499.9999586430448	3.823436629638531e-05	4.135695503344876e-05	2.00307279664128e-06	8.16670605100598e-06	0.00599155447361543	1.0328368652127205e-05	0.0	0.0	12.0	0.0
87.12871287128712	6.960917893522274	4.8772822388611825	4.056578095411476e-06	1.3937596227241864	1.363257067548235e-06	499.99995827303184	3.901884275894507e-05	4.172696801236384e-05	2.0268406224029696e-06	8.336911244076884e-06	0.006189635113259353	1.0360062729163522e-05	0.0	0.0	12.0	0.0
88.11881188118812	7.039820619958249	4.919166249163424	4.138435845951726e-06	1.3935566758663032	1.3907338821698957e-06	499.9999579051095	3.980917775640639e-05	4.209489038663773e-05	2.05061056019618e-06	8.50844395141981e-06	0.0063917325316076015	1.0391690451846475e-05	0.0	0.0	12.0	0.0
89.10891089108911	7.1187172284966485	4.960796104525768	4.220900536704685e-06	1.3933496777187417	1.4184112236055013e-06	499.9999575392624	4.060531791146575e-05	4.2460737450832195e-05	2.074380686180719e-06	8.681294321272278e-06	0.006597875300109732	1.0423252014844884e-05	0.0	0.0	12.0	0.0
90.0990099009901	7.197607675368005	5.002173267281235	4.303967188969038e-06	1.3931386000934707	1.4462872465469261e-06	499.9999571754765	4.140720981406173e-05	4.282452333876149e-05	2.0981516539732675e-06	8.855452972278785e-06	0.006808091658648155	1.0454750822175271e-05	0.0	0.0	12.0	0.0
91.08910891089108	7.276491917236356	5.043299191346645	4.387630885502939e-06	1.3929234151130232	1.47436007024705e-06	499.9999568137381	4.2214800007614285e-05	4.31862617400861e-05	2.121930903730934e-06	9.03090789907721e-06	0.0070224095327431945	1.0486194157220575e-05	0.0	0.0	12.0	0.0
92.07920792079207	7.355369911177934	5.084175322527279	4.471886769512579e-06	1.3927040951753324	1.5026280753513657e-06	499.99995645402953	4.302803800150418e-05	4.354597024796263e-05	2.1456961556127595e-06	9.207654932854663e-06	0.00724085658369595	1.0517574896375982e-05	0.0	0.0	12.0	0.0
