time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16
10.0	0.0	5.589435352585238e-17	0.0	0.00046798895618984325	9.989448222517969e-06	1.0140195439989636e-11	4.218389654314021e-16	0.004400001314359704	0.00014900119708756958	4.594128905217475e-13	1.0425869963806456e-08	0.0	0.0	1.1761585485642843e-10	0.0	0.0	0.0
11.0	0.0	-3.8975626846379227e-16	0.0	0.00046798882032328024	9.989430338229619e-06	1.0143964135938685e-11	4.2818920053436625e-16	0.004400001449885002	0.00014900133213101286	4.610976813411989e-13	1.044303250398789e-08	0.0	0.0	1.1809582411706643e-10	0.0	0.0	0.0
12.0	0.0	-5.177507966590976e-16	0.0	0.00046798868691631064	9.989425266051654e-06	1.0136217528693638e-11	4.313728997794974e-16	0.004400001582109799	0.00014900146468211926	4.600737341341192e-13	1.0448367054072151e-08	0.0	0.0	1.1776757633232826e-10	0.0	0.0	0.0
13.0	0.0	-6.274868441879687e-16	0.0	0.00046798855178478477	9.98943587940523e-06	1.0113854455392704e-11	4.33913735684459e-16	0.004400001713515085	0.0001490015965651251	4.584267524965248e-13	1.0438389440676187e-08	0.0	0.0	1.1728253676705159e-10	0.0	0.0	0.0
14.0	0.0	-7.801867683503021e-16	0.0	0.0004679884140731062	9.989462765862223e-06	1.0076240774371268e-11	4.3632776173067385e-16	0.004400001844608187	0.00014900172815305953	4.565832317816783e-13	1.0412387202182409e-08	0.0	0.0	1.1677391219567064e-10	0.0	0.0	0.0
15.0	0.0	-9.758505691460967e-16	0.0	0.000467988273781275	9.98950592542263e-06	1.0023376485629334e-11	4.3861497791814187e-16	0.004400001975389103	0.00014900185944592256	4.545431719895798e-13	1.0370360338590816e-08	0.0	0.0	1.1624170261818542e-10	0.0	0.0	0.0
16.0	0.0	-1.2144782465753533e-15	0.0	0.0004679881309092912	9.989565358086452e-06	9.955261589166897e-12	4.407753842468631e-16	0.004400002105857836	0.00014900199044371416	4.5230657312022914e-13	1.0312308849901408e-08	0.0	0.0	1.1568590803459592e-10	0.0	0.0	0.0
17.0	0.0	-1.4960698006380712e-15	0.0	0.0004679879854571547	9.98964106385369e-06	9.87189608498396e-12	4.4280898071683744e-16	0.004400002236014382	0.0001490021211464344	4.4987343517362647e-13	1.0238232736114185e-08	0.0	0.0	1.1510652844490213e-10	0.0	0.0	0.0
18.0	0.0	-1.820625231334251e-15	0.0	0.0004679878374248655	9.989733042724342e-06	9.773279973080524e-12	4.44715767328065e-16	0.004400002365858744	0.00014900225155408322	4.4724375814977166e-13	1.0148131997229145e-08	0.0	0.0	1.1450356384910408e-10	0.0	0.0	0.0
19.0	0.0	-2.1881445386638925e-15	0.0	0.00046798768681242367	9.98984129469841e-06	9.659413253456587e-12	4.464957440805458e-16	0.004400002495390922	0.00014900238166666062	4.444175420486648e-13	1.0042006633246292e-08	0.0	0.0	1.1387701424720174e-10	0.0	0.0	0.0
20.0	0.0	-2.5986277226269954e-15	0.0	0.0004679875336198292	9.989965819775891e-06	9.53029592611215e-12	4.481489109742798e-16	0.004400002624610914	0.00014900251148416662	4.4139478687030587e-13	9.919856644165624e-09	0.0	0.0	1.1322687963919513e-10	0.0	0.0	0.0
21.0	0.0	-2.53522373186651e-15	0.0	0.00046798740153018226	9.990075585470231e-06	9.418176231008882e-12	4.4296549195562583e-16	0.004400002748402943	0.00014900263635373305	4.370462189724562e-13	9.81268419698725e-09	0.0	0.0	1.1213318239922489e-10	0.0	0.0	0.0
22.0	0.0	-2.4025228479837663e-15	0.0	0.00046798727200438506	9.990194883968591e-06	9.297810290915651e-12	4.3619789035412494e-16	0.004400002870771634	0.0001490027599176186	4.3225583218606314e-13	9.696220838655122e-09	0.0	0.0	1.10924680426625e-10	0.0	0.0	0.0
23.0	0.0	-2.206699847773243e-15	0.0	0.0004679871447594975	9.990324086013525e-06	9.168812838774848e-12	4.2792626730974846e-16	0.004400002991778103	0.00014900288223141072	4.270371178499997e-13	9.570096188842324e-09	0.0	0.0	1.0960639115938178e-10	0.0	0.0	0.0
24.0	0.0	-1.9477547312349397e-15	0.0	0.0004679870197955198	9.99046319160503e-06	9.031183874586474e-12	4.181506228224963e-16	0.004400003111422352	0.00014900300329510942	4.2139007596426583e-13	9.434310247548856e-09	0.0	0.0	1.0817831459749523e-10	0.0	0.0	0.0
25.0	0.0	-1.6256874983688552e-15	0.0	0.0004679868971124517	9.990612200743109e-06	8.884923398350527e-12	4.0687095689236857e-16	0.004400003229704379	0.00014900312310871467	4.153147065288616e-13	9.288863014774717e-09	0.0	0.0	1.0664045074096534e-10	0.0	0.0	0.0
26.0	0.0	-1.2404981491749908e-15	0.0	0.0004679867767102933	9.990771113427759e-06	8.73003141006701e-12	3.940872695193652e-16	0.0044000033466241855	0.00014900324167222648	4.0881100954378703e-13	9.133754490519907e-09	0.0	0.0	1.0499279958979213e-10	0.0	0.0	0.0
27.0	0.0	-7.92186683653346e-16	0.0	0.00046798665858904467	9.990939929658983e-06	8.56650790973592e-12	3.797995607034862e-16	0.00440000346218177	0.00014900335898564488	4.0187898500904204e-13	8.968984674784426e-09	0.0	0.0	1.032353611439756e-10	0.0	0.0	0.0
28.0	0.0	-2.807531018039208e-16	0.0	0.0004679865427487057	9.99111864943678e-06	8.39435289735726e-12	3.6400783044473164e-16	0.004400003576377134	0.00014900347504896982	3.945186329246267e-13	8.794553567568275e-09	0.0	0.0	1.0136813540351572e-10	0.0	0.0	0.0
29.0	0.0	2.492310450513504e-16	0.0	0.00046798642917946637	9.991304327509278e-06	8.216274955000738e-12	3.4760082140679125e-16	0.0044000036889391	0.00014900358956270837	3.8684104881520907e-13	8.613339431510201e-09	0.0	0.0	9.941873580816678e-11	0.0	0.0	0.0
30.0	0.0	3.8777809905989756e-16	0.0	0.000467986317791089	9.991469872225395e-06	8.057188746525408e-12	3.387535580685757e-16	0.0044000037973732685	0.0001490036997719995	3.7986813550009277e-13	8.45181772288101e-09	0.0	0.0	9.76411622559428e-11	0.0	0.0	0.0
31.0	0.0	4.904832123500736e-16	0.0	0.00046798620866183953	9.991638781023658e-06	7.895485002687433e-12	3.303755853455162e-16	0.004400003903843111	0.00014900380806622055	3.7271356461906817e-13	8.287025448234518e-09	0.0	0.0	9.581511267031794e-11	0.0	0.0	0.0
32.0	0.0	5.573463849218785e-16	0.0	0.00046798610179171795	9.99181105390407e-06	7.731163723486813e-12	3.2246690323761266e-16	0.004400004008348626	0.0001490039144453715	3.6537733617213534e-13	8.118962607570727e-09	0.0	0.0	9.394058705129221e-11	0.0	0.0	0.0
33.0	0.0	5.883676167753123e-16	0.0	0.00046798599718072425	9.991986690866628e-06	7.564224908923547e-12	3.150275117448651e-16	0.004400004110889816	0.00014900401890945237	3.5785945015929425e-13	7.947629200889638e-09	0.0	0.0	9.201758539886559e-11	0.0	0.0	0.0
34.0	0.0	5.835469079103751e-16	0.0	0.0004679858948288584	9.992165691911336e-06	7.394668558997636e-12	3.080574108672735e-16	0.004400004211466678	0.00014900412145846316	3.5015990658054493e-13	7.773025228191248e-09	0.0	0.0	9.004610771303809e-11	0.0	0.0	0.0
35.0	0.0	5.428842583270665e-16	0.0	0.00046798579473612047	9.99234805703819e-06	7.22249467370908e-12	3.0155660060483783e-16	0.004400004310079215	0.00014900422209240387	3.422787054358873e-13	7.595150689475559e-09	0.0	0.0	8.802615399380971e-11	0.0	0.0	0.0
36.0	0.0	4.663796680253868e-16	0.0	0.00046798569690251044	9.992533786247193e-06	7.047703253057878e-12	2.9552508095755816e-16	0.004400004406727424	0.0001490043208112745	3.342158467253215e-13	7.414005584742572e-09	0.0	0.0	8.595772424118045e-11	0.0	0.0	0.0
37.0	0.0	3.540331370053361e-16	0.0	0.00046798560132802825	9.992722879538342e-06	6.87029429704403e-12	2.8996285192543445e-16	0.004400004501411307	0.00014900441761507503	3.259713304488474e-13	7.2295899139922845e-09	0.0	0.0	8.384081845515031e-11	0.0	0.0	0.0
38.0	0.0	2.3336486706901484e-16	0.0	0.0004679855082125683	9.992913426544585e-06	6.691506252199609e-12	2.843273527390683e-16	0.00440000459383372	0.00014900451217573907	3.1765835312693233e-13	7.043757720411251e-09	0.0	0.0	8.170606805192951e-11	0.0	0.0	0.0
39.0	0.0	1.9536939423683769e-16	0.0	0.0004679854182170736	9.993099110707457e-06	6.515433996475812e-12	2.7682462615100514e-16	0.0044000046830121676	0.00014900460340852722	3.096511948950603e-13	6.86263932966842e-09	0.0	0.0	7.965475468365633e-11	0.0	0.0	0.0
40.0	0.0	1.498503074573666e-16	0.0	0.0004679853306863983	9.99328619318206e-06	6.338018568631176e-12	2.6923289437520087e-16	0.004400004769920527	0.0001490046923886645	3.015788584777363e-13	6.680158185982556e-09	0.0	0.0	7.758648505280152e-11	0.0	0.0	0.0
41.0	0.0	9.68076067306013e-17	0.0	0.00046798524562054243	9.993474673968398e-06	6.159259968665703e-12	2.615521574116556e-16	0.0044000048545587995	0.00014900477911615093	2.9344134387496024e-13	6.496314289353658e-09	0.0	0.0	7.550125915936506e-11	0.0	0.0	0.0
42.0	0.0	3.6241292056542027e-17	0.0	0.00046798516301950596	9.99366455306647e-06	5.9791581965793896e-12	2.537824152603692e-16	0.004400004936926984	0.00014900486359098648	2.852386510867322e-13	6.311107639781726e-09	0.0	0.0	7.339907700334698e-11	0.0	0.0	0.0
43.0	0.0	-3.1848636564811376e-17	0.0	0.00046798508288328885	9.993855830476277e-06	5.7977132523722395e-12	2.4592366792134184e-16	0.00440000501702508	0.0001490049458131712	2.769707801130522e-13	6.12453823726676e-09	0.0	0.0	7.127993858474728e-11	0.0	0.0	0.0
44.0	0.0	-1.0746217913345876e-16	0.0	0.00046798500521189117	9.994048506197815e-06	5.61492513604425e-12	2.3797591539457335e-16	0.004400005094853089	0.000149005025782705	2.6863773095392014e-13	5.9366060818087604e-09	0.0	0.0	6.914384390356592e-11	0.0	0.0	0.0
45.0	0.0	-1.9059933564940026e-16	0.0	0.0004679849300053129	9.994242580231089e-06	5.430793847595422e-12	2.2993915768006386e-16	0.00440000517041101	0.00014900510349958798	2.6023950360933614e-13	5.747311173407727e-09	0.0	0.0	6.699079295980293e-11	0.0	0.0	0.0
46.0	0.0	-2.8126010611263584e-16	0.0	0.000467984857263554	9.994438052576097e-06	5.245319387025756e-12	2.2181339477781329e-16	0.004400005243698843	0.0001490051789638201	2.517760980793001e-13	5.55665351206366e-09	0.0	0.0	6.48207857534583e-11	0.0	0.0	0.0
47.0	0.0	-3.4598232976015683e-16	0.0	0.0004679847867836957	9.994632157756668e-06	5.061382496429903e-12	2.138431936641111e-16	0.0044000053146128395	0.00014900525203993527	2.433680619809574e-13	5.3673306980458476e-09	0.0	0.0	6.266477326621712e-11	0.0	0.0	0.0
48.0	0.0	-3.3459699734266337e-16	0.0	0.00046798471826150665	9.994820749561191e-06	4.883302202837079e-12	2.0639522769823126e-16	0.004400005382997455	0.0001490053225248324	2.3519612944449074e-13	5.183387178269098e-09	0.0	0.0	6.056915955720243e-11	0.0	0.0	0.0
49.0	0.0	-3.085175070721091e-16	0.0	0.00046798465206940564	9.995008903492423e-06	4.705791454922126e-12	1.990206409556944e-16	0.004400005449043098	0.00014900539066713364	2.270390583669866e-13	4.999872023212518e-09	0.0	0.0	5.847714001726969e-11	0.0	0.0	0.0
50.0	0.0	-2.6774385894849415e-16	0.0	0.0004679845882073926	9.995196619550367e-06	4.528850252685042e-12	1.9171943343650055e-16	0.004400005512749767	0.000149005456466839	2.1889684874844484e-13	4.8167852328761086e-09	0.0	0.0	5.638871464641888e-11	0.0	0.0	0.0
51.0	0.0	-2.1227605297181844e-16	0.0	0.0004679845266754675	9.995383897735021e-06	4.352478596125828e-12	1.8449160514064973e-16	0.004400005574117465	0.00014900551992394847	2.1076950058886554e-13	4.634126807259871e-09	0.0	0.0	5.430388344465001e-11	0.0	0.0	0.0
52.0	0.0	-1.4211408914208202e-16	0.0	0.00046798446747363045	9.995570738046384e-06	4.176676485244483e-12	1.773371560681419e-16	0.0044000056331461885	0.00014900558103846207	2.026570138882487e-13	4.451896746363803e-09	0.0	0.0	5.222264641196308e-11	0.0	0.0	0.0
53.0	0.0	-5.72579674592849e-17	0.0	0.0004679844106018814	9.995757140484457e-06	4.0014439200410084e-12	1.702560862189771e-16	0.0044000056898359395	0.00014900563981037977	1.9455938864659429e-13	4.270095050187906e-09	0.0	0.0	5.014500354835808e-11	0.0	0.0	0.0
54.0	0.0	4.229231207657294e-17	0.0	0.0004679843560602203	9.99594310504924e-06	3.826780900515403e-12	1.6324839559315527e-16	0.004400005744186718	0.00014900569623970157	1.864766248639023e-13	4.088721718732178e-09	0.0	0.0	4.8070954853835025e-11	0.0	0.0	0.0
55.0	0.0	1.5653674946549149e-16	0.0	0.0004679843038486472	9.996128631740734e-06	3.652687426667668e-12	1.5631408419067646e-16	0.004400005796198523	0.0001490057503264275	1.7840872254017278e-13	3.907776751996622e-09	0.0	0.0	4.60005003283939e-11	0.0	0.0	0.0
56.0	0.0	2.5287809816660963e-16	0.0	0.00046798425384251744	9.996312837670749e-06	3.479718832427118e-12	1.493596342357029e-16	0.004400005846038012	0.0001490058022252527	1.7040111375845872e-13	3.728118997542177e-09	0.0	0.0	4.394566864454374e-11	0.0	0.0	0.0
57.0	0.0	3.098536910545113e-16	0.0	0.00046798420595976244	9.996495141528363e-06	3.3082407605560445e-12	1.4232347178852778e-16	0.0044000058938149155	0.0001490058520380316	1.6248371189423987e-13	3.550313937465279e-09	0.0	0.0	4.1914379716431224e-11	0.0	0.0	0.0
58.0	0.0	3.63610251986487e-16	0.0	0.00046798416033859934	9.996676522338467e-06	3.137637407441516e-12	1.353092976698544e-16	0.00440000593934443	0.0001490058995932243	1.54606137816312e-13	3.3734092052652197e-09	0.0	0.0	3.9893295082999263e-11	0.0	0.0	0.0
59.0	0.0	4.136691076012483e-16	0.0	0.00046798411697719785	9.996856967136312e-06	2.96791692786919e-12	1.2831573862050142e-16	0.004400005982629001	0.00014900594489310255	1.4676905867083658e-13	3.1974174126651496e-09	0.0	0.0	3.788259137895517e-11	0.0	0.0	0.0
60.0	0.0	4.595515845375075e-16	0.0	0.00046798407587372756	9.997036462957151e-06	2.799087476624725e-12	1.2134142138128737e-16	0.004400006023671078	0.00014900598793993788	1.389731416039751e-13	3.022351171388219e-09	0.0	0.0	3.5882445239006244e-11	0.0	0.0	0.0
61.0	0.0	5.007790094339759e-16	0.0	0.0004679840370263581	9.997214996836238e-06	2.631157208493777e-12	1.1438497269303085e-16	0.004400006062473106	0.00014900602873600194	1.3121905376188906e-13	2.848223093157576e-09	0.0	0.0	3.389303329785979e-11	0.0	0.0	0.0
62.0	0.0	5.368727089293659e-16	0.0	0.00046798400043325923	9.997392555808824e-06	2.464134278262007e-12	1.0744501929655054e-16	0.004400006099037534	0.00014900606728356634	1.2350746229073999e-13	2.6750457896963737e-09	0.0	0.0	3.191453219022312e-11	0.0	0.0	0.0
63.0	0.0	5.673540096623888e-16	0.0	0.00046798396609260055	9.997569126910163e-06	2.2980268407150707e-12	1.0052018793266498e-16	0.004400006133366809	0.0001490061035849027	1.1583903433668937e-13	2.502831872727761e-09	0.0	0.0	2.994711855080354e-11	0.0	0.0	0.0
64.0	0.0	5.91744238271757e-16	0.0	0.00046798393400255173	9.997744697175507e-06	2.1328430506386272e-12	9.360910534219282e-17	0.004400006165463377	0.00014900613764228264	1.0821443704589871e-13	2.3315939539748876e-09	0.0	0.0	2.7990969014308353e-11	0.0	0.0	0.0
65.0	0.0	6.09564721396182e-16	0.0	0.00046798390416128235	9.997919253640111e-06	1.968591062818334e-12	8.67103982659526e-17	0.004400006195329687	0.0001490061694579778	1.0063433756452953e-13	2.1613446451609034e-09	0.0	0.0	2.6046260215444864e-11	0.0	0.0	0.0
66.0	0.0	6.203367856743756e-16	0.0	0.00046798387656696224	9.998092783339225e-06	1.8052790320398499e-12	7.982269344476298e-17	0.004400006222968184	0.00014900619903425973	9.309940303874331e-14	1.9920965580089595e-09	0.0	0.0	2.4113168788920386e-11	0.0	0.0	0.0
67.0	0.0	6.235817577450497e-16	0.0	0.0004679838512177609	9.998265273308104e-06	1.642915113088832e-12	7.294461761944255e-17	0.004400006248381319	0.0001490062263734001	8.561030061470157e-14	1.8238623042422051e-09	0.0	0.0	2.2191871369442214e-11	0.0	0.0	0.0
68.0	0.0	6.188209642469163e-16	0.0	0.0004679838281118481	9.998436710582e-06	1.4815074607509393e-12	6.607479753080992e-17	0.004400006271571535	0.00014900625147767053	7.816769743856581e-14	1.6566544955837913e-09	0.0	0.0	2.028254459171767e-11	0.0	0.0	0.0
69.0	0.0	6.055757318186871e-16	0.0	0.0004679838072473934	9.998607082196167e-06	1.3210642298118288e-12	5.92118599196837e-17	0.004400006292541283	0.00014900627434934262	7.077226065649754e-14	1.4904857437568675e-09	0.0	0.0	1.8385365090454042e-11	0.0	0.0	0.0
70.0	0.0	5.833673870990739e-16	0.0	0.0004679837886225665	9.998776375185857e-06	1.1615935750571592e-12	5.2354431526882455e-17	0.004400006311293007	0.00014900629499068797	6.342465741465824e-14	1.3253686604845839e-09	0.0	0.0	1.650050950035865e-11	0.0	0.0	0.0
71.0	0.0	5.517172567267886e-16	0.0	0.00046798377223553707	9.998944576586322e-06	1.0031036512725882e-12	4.550113909322482e-17	0.004400006327829156	0.00014900631340397823	5.612555485920944e-14	1.1613158574900909e-09	0.0	0.0	1.462815445613879e-11	0.0	0.0	0.0
72.0	0.0	5.101466673405431e-16	0.0	0.0004679837580844748	9.999111673432817e-06	8.456026132437742e-13	3.86506093595294e-17	0.004400006342152178	0.00014900632959148502	4.8875620136312636e-14	9.983399464965382e-10	0.0	0.0	1.2768476592501774e-11	0.0	0.0	0.0
73.0	0.0	4.581769455790492e-16	0.0	0.0004679837461675493	9.999277652760594e-06	6.890986157563748e-13	3.18014690666148e-17	0.0044000063542645185	0.0001490063435554799	4.167552039212932e-14	8.364535392270764e-10	0.0	0.0	1.0921652544154906e-11	0.0	0.0	0.0
74.0	0.0	3.9532941808101875e-16	0.0	0.0004679837364829302	9.999442501604905e-06	5.335998135960483e-13	2.4952344955299613e-17	0.0044000063641686255	0.00014900635529823458	3.452592277282101e-14	6.756692474048554e-10	0.0	0.0	9.087858945805494e-12	0.0	0.0	0.0
75.0	0.0	4.079532598552725e-16	0.0	0.00046798372775147903	9.99960439691697e-06	3.814408699760492e-13	1.8502201024564892e-17	0.004400006372906295	0.00014900636584560831	2.7489978486395487e-14	5.177704572782387e-10	0.0	0.0	7.282457158758816e-12	0.0	0.0	0.0
76.0	0.0	4.310424727371629e-16	0.0	0.0004679837209206148	9.999764670921205e-06	2.309009625418295e-13	1.215214780616438e-17	0.004400006379707566	0.0001490063744391793	2.0521918778212046e-14	3.614538048196603e-10	0.0	0.0	5.494339076666982e-12	0.0	0.0	0.0
77.0	0.0	4.575641758532398e-16	0.0	0.0004679837160849249	9.999923447287205e-06	8.181262939270057e-14	5.8705925489667796e-18	0.0044000063844964335	0.00014900638100395351	1.3617694179714235e-14	2.06598234686768e-10	0.0	0.0	3.722535113859761e-12	0.0	0.0	0.0
78.0	0.0	4.878100530064508e-16	0.0	0.0004679837132312464	1.0000080696990733e-05	-6.579533335379567e-14	-3.402861195654922e-19	0.004400006387284564	0.0001490063855512841	6.778526210408096e-15	5.323206933224537e-11	0.0	0.0	1.9673566275227998e-12	0.0	0.0	0.0
79.0	0.0	5.220717879997443e-16	0.0	0.0004679837123464164	1.0000236391007547e-05	-2.1189412958011983e-13	-6.478309571970019e-18	0.0044000063880836274	0.00014900638809252418	5.636389799581691e-18	-9.861636879122275e-11	0.0	0.0	2.2911497484175573e-13	0.0	0.0	0.0
80.0	0.0	5.606410646360681e-16	0.0	0.0004679837134172719	1.000039050031341e-05	-3.564549631687311e-13	-1.2541299180784408e-17	0.004400006386905291	0.00014900638863902691	-6.699753762605367e-15	-2.489187572309538e-10	0.0	0.0	-1.4918784869977239e-12	0.0	0.0	0.0
81.0	0.0	6.038095667183701e-16	0.0	0.00046798371643065004	1.0000542995884078e-05	-4.99449038002089e-13	-1.852707631854623e-17	0.004400006383761226	0.0001490063872021454	-1.333642272730076e-14	-3.976467735342632e-10	0.0	0.0	-3.1953124008099918e-12	0.0	0.0	0.0
82.0	0.0	6.518689780495989e-16	0.0	0.00046798372137338794	1.0000693848695314e-05	-6.408475579626531e-13	-2.4433462357793107e-17	0.004400006378663097	0.00014900638379323277	-1.990314898478063e-14	-5.447720952484668e-10	0.0	0.0	-4.880875409409394e-12	0.0	0.0	0.0
83.0	0.0	7.051109824327015e-16	0.0	0.0004679837282323226	1.0000843029722878e-05	-7.806217269328821e-13	-3.025827867106261e-17	0.004400006371622576	0.00014900637842364217	-2.6398711015538987e-14	-6.902663999208808e-10	0.0	0.0	-6.548256155610281e-12	0.0	0.0	0.0
84.0	0.0	7.638272636706268e-16	0.0	0.00046798373699429106	1.0000990509942529e-05	-9.187427487952358e-13	-3.5999346630892324e-17	0.0044000063626513305	0.0001490063711047267	-3.282188730006988e-14	-8.341013650988214e-10	0.0	0.0	-8.197143282227004e-12	0.0	0.0	0.0
85.0	0.0	8.283095055663223e-16	0.0	0.00046798374764613055	1.0001136260330028e-05	-1.055181827432174e-12	-4.165448760981985e-17	0.004400006351761028	0.0001490063618478395	-3.917145631886733e-14	-9.762486683296048e-10	0.0	0.0	-9.827225432073911e-12	0.0	0.0	0.0
86.0	0.0	8.988493919227362e-16	0.0	0.00046798376017467803	1.0001280251861136e-05	-1.1899101667261554e-12	-4.7221522980382774e-17	0.004400006338963339	0.00014900635066433373	-4.5446196552425365e-14	-1.1166799871605465e-09	0.0	0.0	-1.1438191247965351e-11	0.0	0.0	0.0
87.0	0.0	9.757386065428161e-16	0.0	0.00046798377456677064	1.0001422455511612e-05	-1.3228989705596401e-12	-5.269827411511868e-17	0.004400006324269931	0.00014900633756556247	-5.164488648123801e-14	-1.2553669991389631e-09	0.0	0.0	-1.3029729372715675e-11	0.0	0.0	0.0
88.0	0.0	1.0592688332295103e-15	0.0	0.0004679837908092454	1.0001562842257215e-05	-1.454119442815087e-12	-5.808256238656519e-17	0.004400006307692473	0.0001490063225628789	-5.776630458579931e-14	-1.3922813818121706e-09	0.0	0.0	-1.4601528449139233e-11	0.0	0.0	0.0
89.0	0.0	1.1497317557857671e-15	0.0	0.00046798380888893944	1.0001701383073709e-05	-1.583542787374956e-12	-6.337220916725986e-17	0.004400006289242633	0.0001490063056676361	-6.380922934660328e-14	-1.5273948127274847e-09	0.0	0.0	-1.6153277120050372e-11	0.0	0.0	0.0
90.0	0.0	1.247419058014534e-15	0.0	0.00046798382879268985	1.000183804893685e-05	-1.711140208121706e-12	-6.856503582974029e-17	0.00440000626893208	0.00014900628689118721	-6.977243924414394e-14	-1.6606789694322218e-09	0.0	0.0	-1.7684664028263445e-11	0.0	0.0	0.0
91.0	0.0	1.3526224237187592e-15	0.0	0.00046798385050733366	1.0001972810822399e-05	-1.836882908937797e-12	-7.365886374654407e-17	0.004400006246772483	0.00014900626624488538	-7.565471275891534e-14	-1.7921055294736981e-09	0.0	0.0	-1.91953778165928e-11	0.0	0.0	0.0
92.0	0.0	1.4656335367013904e-15	0.0	0.00046798387401970795	1.0002105639706116e-05	-1.960742093705688e-12	-7.86515142902088e-17	0.00440000622277551	0.00014900624374008373	-8.145482837141148e-14	-1.9216461703992296e-09	0.0	0.0	-2.0685107127852785e-11	0.0	0.0	0.0
93.0	0.0	1.5543691296825275e-15	0.0	0.00046798389894733513	1.0002236034636138e-05	-2.0823017904440557e-12	-8.360311464568291e-17	0.004400006197431077	0.0001490062198611908	-8.715052712669519e-14	-2.048812628456633e-09	0.0	0.0	-2.2148114672862947e-11	0.0	0.0	0.0
94.0	0.0	1.5920470096282091e-15	0.0	0.0004679839249682093	1.0002363571934022e-05	-2.2012094233445912e-12	-8.856359004466089e-17	0.004400006171150794	0.00014900619501515705	-9.272299473934785e-14	-2.1731919506786366e-09	0.0	0.0	-2.3579551604506674e-11	0.0	0.0	0.0
95.0	0.0	1.6244845002870912e-15	0.0	0.0004679839525884975	1.000248888619992e-05	-2.317980642794865e-12	-9.344314745757421e-17	0.004400006143273816	0.0001490061685481253	-9.820059252099663e-14	-2.2954025838368083e-09	0.0	0.0	-2.4986736508443145e-11	0.0	0.0	0.0
96.0	0.0	1.6512742006221353e-15	0.0	0.00046798398178706207	1.0002611938219076e-05	-2.4325782922391673e-12	-9.824095365046508e-17	0.004400006113822139	0.00014900614048166358	-1.0358164468265585e-13	-2.4154062737881e-09	0.0	0.0	-2.6369240863238623e-11	0.0	0.0	0.0
97.0	0.0	1.672008709596303e-15	0.0	0.00046798401254276545	1.0002732688776734e-05	-2.5449652151217876e-12	-1.0295617538937573e-16	0.004400006082817759	0.00014900611083733985	-1.0886447543533993e-13	-2.5331647663894608e-09	0.0	0.0	-2.772663614745938e-11	0.0	0.0	0.0
