time	EGF	I	RE	Rd	Rp	GS	Rp_GS	Shc	Rp_Shc	Rp_pShc	pShc	Rp_pShc_GS	PI3K	Rp_PI3K	RasGAP	Rp_RasGAP	IRL	IRp	IRp_PI3K	IRp_RasGAP	IRS	IRp_IRS	IRp_IRSp	IRSp	iSrc	mIRS	mIRSp	mIRSp_GS	mIRSp_PI3K	SHP2	mIRSp_SHP2	GAB	mGAB	mGABp	mGABp_GS	mGABp_PI3K	mGABp_SHP2	mGABp_pSHP2	PIP3	dRas	Raf	aRaf	Mek	Erk	pErk	PDK1	Akt	pAkt	mTOR	Null	aaRaf	PKA	pShc_GS	ppMek	mGABp_pSHP2_GS	R	ppErk	IR	mPDK1	tRas	tRas_PI3K	ppAkt	mGABp_RasGAP	amTOR	iGS	imGAB	imIRS	aSrc	Ri	IRi	iPX	aPX	aPX_GS	IRSp_PI3K	IRSp_GS	IRSp_SHP2	GABp	GABp_PI3K	GABp_GS	GABp_RasGAP	GABp_SHP2	GABp_pSHP2	GABp_pSHP2_GS	imGABp	bRasGAP	phosphorylated_Akt
0.0	34.0	0.0	0.0	0.0	0.0	200.0	0.0	270.0	0.0	0.0	0.0	0.0	200.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	518.0	0.0	0.0	0.0	0.0	300.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	100.0	0.0	200.0	400.0	0.0	100.0	100.0	0.0	100.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-05	0.0
0.9900990099009901	28.168359308818438	0.0	5.2156942785690985	0.27664192289743417	0.010253528938398647	199.99955183375272	0.00034597419454591207	269.9908912741332	0.008545333771205546	0.00044775894623952454	1.3473318868761261e-05	9.731699959086519e-05	199.995255353555	0.004744432012375659	49.99999913412102	8.65840936456671e-07	0.0	0.0	0.0	0.0	299.9992644392089	0.0	0.0	3.3656565995845846e-11	517.9862032115075	0.0007355534735548495	6.355246402174324e-09	1.1128290933956905e-11	8.046808004898233e-10	299.9999999847517	1.0830914455391055e-10	224.99994429876588	5.4604251004672906e-05	8.315928466821728e-07	3.2057183846920645e-08	2.1260226287177643e-07	1.5056071620937267e-08	1.8464792287841476e-14	0.0021028571240812896	149.99967337095376	99.99999898993745	1.009658776413236e-06	199.99999999999662	400.0	3.687686123107685e-14	99.99977474866087	99.99999223751277	7.762487238116086e-06	99.9999998310282	0.0012384336484840503	4.0383402904142697e-10	100.0	4.84283093763975e-06	3.4119433960366005e-12	2.208666482094508e-15	94.16835930881845	3.410466443840653e-30	150.0	0.00022525133911973055	0.00032662904623215606	0.0	5.951864341792732e-16	3.788313054922489e-11	1.6897174239057867e-07	2.1612108065684322e-34	3.135814827298435e-40	4.981268716265783e-15	0.013796788492418832	0.006895074014591967	0.0	200.0	0.0	0.0	3.893277790948904e-12	5.815574330333549e-14	5.950742330285869e-13	4.377596196703979e-09	1.021698864074931e-09	1.5402355419916524e-10	1.8280405382756185e-13	8.325090252817358e-11	7.466405054567587e-17	8.367376855598405e-18	8.675832572276962e-42	1e-05	7.762487238711272e-06
1.9801980198019802	23.722102602421238	0.0	7.494875528609929	1.0960005706775322	0.0501463225712234	199.99120366278416	0.004115743500018471	269.89467732983144	0.09147206099250003	0.008763715141958651	0.00042611712710909804	0.004253338638641503	199.94492488135677	0.054943627172026145	49.999989664228586	1.0314025194216281e-05	0.0	0.0	0.0	0.0	299.97307470476363	0.0	0.0	2.0352501421076443e-08	517.8408329808555	0.02692262428721284	1.9751478214742297e-06	3.737571623274235e-09	5.948583887429177e-07	299.99999131801474	7.036266171220948e-08	224.9979381802756	0.0016956830309097666	0.00020467451242469966	1.9629635176653812e-05	0.00012967909214595103	8.503778399571594e-06	1.8279752788218017e-10	0.03328325120318726	149.98723904484189	99.99991899367576	8.02042229303579e-05	199.99999998549947	399.9999999996679	3.319653999050621e-10	99.99252584300115	99.99969515191741	0.00030484807827408966	99.99998588264063	0.04587488667177407	8.021014014900788e-07	100.0	0.00040743826870585985	1.4500544824195836e-08	4.884210563260848e-11	89.72210260242123	2.7619174248630163e-22	150.0	0.007474156998802805	0.012760955158192496	0.0	4.359196017928586e-12	2.1542830388611704e-08	1.4117359347911488e-05	3.698031156323572e-26	1.7209870296123157e-30	3.523888565700913e-11	0.15916701914396633	0.08178583798463035	0.0	200.0	0.0	0.0	5.5600092873239546e-09	3.8262990200566916e-11	8.568195346526287e-10	2.12563276290878e-06	1.2119605714015764e-06	1.8334828013233682e-07	2.0341998248829189e-10	1.067537069070367e-07	1.681787445717362e-12	4.1504705786203315e-13	3.8465928699709765e-31	1e-05	0.00030484808263328566
2.9702970297029703	20.2225357914146	0.0	8.303653376281263	1.8519149579539105	0.09364400950392664	199.95408760288336	0.01362195999087804	269.66225698454457	0.26876871237393635	0.03494500487149175	0.0021221193896796852	0.027940068890276615	199.8212867339544	0.17617969761491706	49.99996542372539	3.4193209505426526e-05	0.0	0.0	0.0	0.0	299.8346518153691	0.0	0.0	4.2222112517730155e-07	517.4916183091419	0.16530160326859378	2.911398738686355e-05	5.644243562530289e-08	1.519421965624101e-05	299.99984729851235	1.5599081530036688e-06	224.98721474446734	0.007585967613330696	0.0021148488324994694	0.00037815919525892376	0.0024850458727944864	0.00014797140730903367	1.3556755129861356e-08	0.12233457253202847	149.90007813514288	99.99901797147375	0.0009336605435768179	199.99999860401851	399.99999994956846	5.04319614214353e-08	99.958658703848	99.99821357076493	0.001786428866599382	99.99987343894327	0.2857031179527122	4.836798275348914e-05	100.0	0.003967109930487417	1.3959815570690664e-06	5.992855498474541e-09	86.22253579141459	6.3787284656607105e-18	150.0	0.041341296151937025	0.09992186485735677	0.0	3.685377146836432e-10	3.779345278439266e-07	0.0001265610567054399	1.3466179409524667e-21	2.888104261143761e-25	3.2699640334726156e-09	0.5083816908573469	0.2697643338770212	0.0	200.0	0.0	0.0	1.9987108870510782e-07	8.154969833544258e-10	3.0627300832803664e-08	3.157576039202117e-05	3.312846703544869e-05	5.035773932024932e-06	5.130628845698692e-09	3.119699486019493e-06	2.109039964171694e-10	8.5024786042619e-11	1.5179451873735675e-25	1e-05	0.0017864292351370966
3.9603960396039604	17.405905940218773	0.0	8.526720430512695	2.31976110542639	0.12647794518159552	199.8651809268052	0.028124059266656513	269.3250282447124	0.4886572428089514	0.07638326411586344	0.005301201632192046	0.08788736795563265	199.63529286263483	0.3511145054319249	49.999927412348384	7.073439592526668e-05	0.0	0.0	0.0	0.0	299.4789918054062	0.0	0.0	2.5116186821750927e-06	516.9904621879369	0.5207411673038009	0.000141645049137529	2.7749036691746414e-07	0.00011064915013233817	299.99926085051413	9.822891910391744e-06	224.9594343408201	0.017044166946382954	0.007115497043631761	0.0020312359439742514	0.01326211428517119	0.0007072806879749933	1.5677255074639186e-07	0.26745460270484467	149.60512377766406	99.99459927866111	0.004698229208454449	199.99997111239736	399.99999853394644	1.46605418340924e-06	99.8827739084073	99.9947823107091	0.005217683499227367	99.99951075012783	0.9145073005591482	0.0007024921304744956	100.0	0.016742678775480718	2.8887602701694253e-05	9.90773101971868e-08	83.40590594021874	5.397213758654435e-15	150.0	0.11722609159264002	0.3948762223361988	0.0	5.7917117823264985e-09	1.822517237213601e-06	0.0004892498721556694	1.5991546619667084e-18	7.853719466042107e-22	5.8452885427777116e-08	1.0095378120625937	0.55495716288408	0.0	200.0	0.0	0.0	1.7890032827709361e-06	4.909542508872802e-09	2.687241439546908e-07	0.00013030661031374427	0.0002180794944666986	3.334773027501258e-05	3.073851577108261e-08	2.1515714422842713e-05	3.5722344341933287e-09	2.0455067054910326e-09	6.274246397892917e-22	1e-05	0.005217689290939149
4.9504950495049505	15.102286943650343	0.0	8.483439853717307	2.5365597268716127	0.14821959596551826	199.71252502124568	0.04607697467948044	268.9286827262161	0.7025304908858585	0.12405780369081273	0.009485705194845739	0.18934271742765008	199.40586118775488	0.553807745009903	49.99987891657027	0.00011614760257617869	0.0	0.0	0.0	0.0	298.82550207983746	0.0	0.0	8.130262638100689e-06	516.4124485400674	1.1736091510529134	0.00040418261856231763	7.958260326638938e-07	0.00043272528242716777	299.9980271109994	3.330879728053756e-05	224.9081008620214	0.028758404842004547	0.014849407319930192	0.006040806621267415	0.03915969306102438	0.0018633398083130557	7.424221574498313e-07	0.45613225690849857	148.9391768628859	99.9809399805776	0.014403002033610692	199.9997428640979	399.99998276413464	1.7235865274442537e-05	99.7615263053677	99.98917224774972	0.010827713409616314	99.99876313058859	2.097171708056738	0.004657017388869433	100.0	0.04590055658547787	0.00025713590220963504	6.083116252610816e-07	81.10228694365028	7.46975730162009e-13	150.0	0.23847369463224294	1.0608231371143264	0.0	3.884073631694468e-08	4.842719638631128e-06	0.0012368694114127164	2.9184396092193607e-16	2.4403302353985596e-19	4.510368932044952e-07	1.5875514599322826	0.905904716893696	0.0	200.0	0.0	0.0	7.99656470640087e-06	1.5987831810773524e-08	1.1627334363778475e-06	0.0003043338968402776	0.0007306523268863677	0.00011248661332686558	9.310758059495547e-08	7.36877404120595e-05	2.2486123064895664e-08	1.6701564027189843e-08	2.4384438047220615e-19	1e-05	0.01082775225035263
5.9405940594059405	13.194321834972387	0.0	8.299888677307653	2.5823024153259624	0.16158137398823746	199.49683635998682	0.06616259510966348	268.5069352781759	0.8848971501740261	0.1704336322098224	0.01414861331039168	0.3262640515583481	199.14837325286902	0.7641194428483407	49.99982317036828	0.00016719308112640596	0.0	0.0	0.0	0.0	297.82422171637666	0.0	0.0	1.8688104358692997e-05	515.8146182074469	2.1736112240054752	0.0008547882596900739	1.6871133379109146e-06	0.0011830090325999829	299.9961360999253	7.945019661819558e-05	224.8290567161401	0.04231109713766904	0.024592113014726934	0.013146993366884234	0.08459283220292776	0.0036044713501371187	2.1682672796647426e-06	0.6765779293125254	147.77282775882716	99.94935947284772	0.03182625547620322	199.99865634955287	399.9998855878242	0.00011441214321537667	99.59939266929634	99.98151268251421	0.018487159390556493	99.99755979436041	3.9571121873462753	0.018814271676179183	100.0	0.09732127457222703	0.0013436504471990526	2.149640943032327e-06	79.19432183497231	3.296456821674001e-11	150.0	0.40060733070360954	2.2271722411731303	0.0	1.5809528920244845e-07	9.439806148856798e-06	0.0024402056395800053	1.6332115455690828e-14	2.0156493538474603e-17	2.1162759294381445e-06	2.1853817925527736	1.2960669885543101	0.0	200.0	0.0	0.0	2.394642130067513e-05	3.6860290589426214e-08	3.3373538074403807e-06	0.0005372042062603935	0.0017075166255907537	0.00026477823072652585	1.9674452082658744e-07	0.00017216830191465438	8.140353927463513e-08	7.356075053752907e-08	2.286223435116609e-17	1e-05	0.018487317485845697
6.930693069306931	11.597438100909054	0.0	8.03869740888761	2.5225201107106443	0.16911753339757396	199.22677955732732	0.08743195732535765	268.0806682733418	1.0275571901880372	0.21133666155766392	0.018963240947507877	0.48696021949218027	198.87323124545622	0.9689116153687408	49.999762724800675	0.00022153577897898066	0.0	0.0	0.0	0.0	296.4498317687956	0.0	0.0	3.474234197896556e-05	515.2333523185167	3.545832060031227	0.0015003034561403398	2.9638925413695656e-06	0.002575801056873369	299.9936671578722	0.00015210070765152758	224.71996306671318	0.05765989124994083	0.03584328412136331	0.023800609309572285	0.1519957710117351	0.005842522938069874	4.753760363411718e-06	0.9201793749814136	146.0524598573126	99.88940212913141	0.05621201418325071	199.99511398369748	399.9994862005009	0.0005137988336787181	99.40370706071225	99.97206960882964	0.027929924178311118	99.99589066416642	6.583961730244703	0.054385856685427024	100.0	0.17451441447349317	0.0048860163026802185	5.431112361048445e-06	77.59743810090895	6.658902664737443e-10	150.0	0.5962929392877051	3.9475401426877275	0.0	4.6699211639310437e-07	1.5401402872185018e-05	0.004109335833597273	4.067920289564615e-13	6.843260642218158e-16	7.186083707782005e-06	2.7666476814828185	1.7064871525271335	0.0	200.0	0.0	0.0	5.562766969022937e-05	6.861680753477812e-08	7.377347710349664e-06	0.0008137770431863859	0.003229939436587715	0.0005045576213745551	3.380175465573266e-07	0.00032022509635017495	2.1033709495092517e-07	2.2082849196512306e-07	8.356077043154436e-16	1e-05	0.02793039117042751
7.920792079207921	10.248974035783288	0.0	7.736250025941166	2.402745110672145	0.172719877935426	198.91421275965772	0.10923700524147917	267.6619181879973	1.1316754832347322	0.24519517017296094	0.023783455435896803	0.6588676258418484	198.58680947784413	1.1603793887723706	49.999699425200056	0.0002775763836962328	0.0	0.0	0.0	0.0	294.69423214620474	0.0	0.0	5.6090591260858016e-05	514.6897550634208	5.298187022862848	0.0023245281752208562	4.592163467174201e-06	0.004802210928769213	299.9907151673571	0.00025136393743137027	224.57969385180425	0.07484492962572933	0.04828796785427008	0.03826596469901171	0.242560353643814	0.00848434487852658	8.67636459845779e-06	1.1813451267647577	143.80703769030828	99.7905006980149	0.0851340098920886	199.98626826104623	399.998256688843	0.00174330347780685	99.18171922992957	99.96111395110411	0.03888494054048521	99.99378383977718	10.04411078129294	0.12436529209312507	100.0	0.2785600773180492	0.013731738953961304	1.103485691448578e-05	76.24897403578319	7.679675867717094e-09	150.0	0.8182807700703743	6.19296230969199	0.0	1.108355510296777e-06	2.2487516483075326e-05	0.006216160222802281	5.658775107512926e-12	1.234090652694065e-14	1.950316171632678e-05	3.310244936578558	2.1243127147184904	0.0	200.0	0.0	0.0	0.00010877186660900036	1.1081216264620884e-07	1.3659295726297141e-05	0.0011240125844441048	0.005339796944174141	0.0008403150180845391	5.108998256026691e-07	0.0005148028046203359	4.361198886643379e-07	5.143854923163087e-07	1.5724058575017374e-14	1e-05	0.038886048895995506
8.910891089108912	9.101516888894416	0.0	7.415203881878837	2.252818203709769	0.17370526299554298	198.57117843324326	0.13114548220491434	267.2573054812406	1.2024933351726328	0.2719536791042503	0.028566123110786393	0.8311418081802044	198.2926651779901	1.3343535439646317	49.99963455290312	0.00033424147133625316	0.0	0.0	0.0	0.0	292.56046999852396	0.0	0.0	8.203976148386181e-05	514.194799358428	7.4275036881020196	0.0032983201774828	6.5120467802779305e-06	0.008009308729292012	299.98736340851104	0.00037460956888071134	224.40785748792928	0.0939283027815709	0.061730151602274914	0.056690911106584876	0.35672933490609127	0.011454530872174901	1.3983741865484259e-05	1.4567876047466515	141.129337577061	99.64348108967783	0.11605173683680692	199.96803250593868	399.9951938068096	0.004806134707617829	98.9393388035429	99.94886330448709	0.05113444453211413	99.99128329950702	14.389515994911587	0.240467173485448	100.0	0.4085395731924074	0.031967494061531786	1.931187656939438e-05	75.10151688889432	5.8483186205369406e-08	150.0	1.0606611964570367	8.870662422939217	0.0	2.2509809088629473e-06	3.049589035744007e-05	0.00871670049295935	5.1031484371846715e-11	1.3937618798008103e-13	4.4989567868105735e-05	3.8052006415713806	2.5410352202735225	0.0	200.0	0.0	0.0	0.0001880770040410718	1.620145305771689e-07	2.2294503535794854e-05	0.001461559523704403	0.008054557405634584	0.001276801702472194	7.097352127961968e-07	0.0007500794501779476	7.770947705574017e-07	1.0043810978404e-06	1.8172748882867864e-13	1e-05	0.051136695513022995
