time	species_7	species_24	species_25	species_26	species_1	species_5	species_2	species_4	species_6	species_3	species_12	species_8	species_9	species_15	species_16	species_17	species_18	species_19	species_10	species_43	species_11
9.900990099009901	4.996178159488466e-09	1.4935351895903936e-10	1.7700397485835922e-11	1.1727833316844727e-06	3.560632200761772e-11	5.367140975928027e-09	2.3431453726282206e-05	9.030841234051683e-09	1.1598772816526712e-06	2.8318915894601695e-08	1.9653454724202265e-07	7.5157277994136e-08	1.926622931253316e-08	1.725624867233632e-06	1.429873379240543e-07	1.2949957106729136e-08	3.9894992245380937e-08	7.008456711257957e-07	5.338523163769047e-07	5e-06	1e-07
10.89108910891089	4.996086810279632e-09	1.509491933341451e-10	1.6210505020361748e-11	1.185479157814804e-06	3.5606979412408486e-11	5.367120646973736e-09	2.5887773391670114e-05	9.833431265429776e-09	1.1598604887828513e-06	2.828140613807995e-08	1.96170437843161e-07	7.182571426848354e-08	1.9492596280165645e-08	1.7250388231849402e-06	1.426577606140466e-07	1.3457731287104136e-08	4.0945739187422545e-08	7.005537316324534e-07	5.337002689578278e-07	5e-06	1e-07
11.881188118811881	4.995996573740467e-09	1.523027235258337e-10	1.4962772454760413e-11	1.1962886125890844e-06	3.560763679525159e-11	5.367100225535522e-09	2.8284480017872516e-05	1.063593175297977e-08	1.1598435619853808e-06	2.825053406521558e-08	1.958649939299311e-07	6.888924609023432e-08	1.9689574723708182e-08	1.7244907127130236e-06	1.4237897523355845e-07	1.3878798769906537e-08	4.190035538865274e-08	7.00298658364146e-07	5.335694709061869e-07	5e-06	1e-07
12.871287128712872	4.995907501467844e-09	1.534450030826353e-10	1.3926306328019455e-11	1.2053727957296581e-06	3.560829415614235e-11	5.367079868318056e-09	3.061751385961702e-05	1.1438342730390789e-08	1.1598265252992378e-06	2.822552265439078e-08	1.956111294898871e-07	6.629359651949834e-08	1.986048171196445e-08	1.7239853204903148e-06	1.4214466918134962e-07	1.4224018136946419e-08	4.2773457954607943e-08	7.000683393728777e-07	5.334526395495926e-07	5e-06	1e-07
13.861386138613861	4.9958196261736085e-09	1.5442797703484658e-10	1.3049158060316033e-11	1.213180067193721e-06	3.560895149508284e-11	5.3670595371406445e-09	3.2882743109329735e-05	1.2240664228442312e-08	1.1598093970980303e-06	2.820568743015561e-08	1.9540268650997688e-07	6.39928558897844e-08	2.000794964657358e-08	1.7235207462702757e-06	1.4194940296476716e-07	1.4503038980699382e-08	4.3577032151129204e-08	6.998580370918903e-07	5.333444335640265e-07	5e-06	1e-07
14.85148514851485	4.995732971132545e-09	1.5527322440026065e-10	1.2309745674254621e-11	1.2198919429457792e-06	3.560960881207446e-11	5.367039212168893e-09	3.507654535457676e-05	1.3042896275644444e-08	1.1597921917413432e-06	2.819042530514237e-08	1.9523428294341866e-07	6.194799837444329e-08	2.0134131362578024e-08	1.7230921857138025e-06	1.4178846378985172e-07	1.4724406405033237e-08	4.432096602437632e-08	6.996650551818999e-07	5.3324247085465e-07	5e-06	1e-07
15.841584158415841	4.995647552988462e-09	1.5602729949659633e-10	1.1661515392634508e-11	1.225883965653394e-06	3.561026610711812e-11	5.367018888674065e-09	3.7195367671812055e-05	1.3845038898638398e-08	1.1597749206702434e-06	2.8179204405522442e-08	1.9510120656380853e-07	6.012579465357504e-08	2.0240833590272113e-08	1.722694660923753e-06	1.4165775486048136e-07	1.4895654584895178e-08	4.5013433740950154e-08	6.99487161678846e-07	5.331457916582121e-07	5e-06	1e-07
16.831683168316832	4.995563384650065e-09	1.5668899700130683e-10	1.1105669958087522e-11	1.2311157984142263e-06	3.561092338021456e-11	5.366998565991065e-09	3.9236350949770365e-05	1.4647092122531095e-08	1.1597575931166313e-06	2.8171553600539963e-08	1.9499931640501343e-07	5.849777394192102e-08	2.0329630076096307e-08	1.7223239039975926e-06	1.4155369830443933e-07	1.502339975011392e-08	4.566126498963497e-08	6.993223534229204e-07	5.330538412771197e-07	5e-06	1e-07
17.821782178217823	4.995480475080803e-09	1.5729754897720848e-10	1.0602978167222538e-11	1.2359267757750728e-06	3.5611580631364526e-11	5.366978244106988e-09	4.119653963320568e-05	1.5449055971146732e-08	1.1597402166841867e-06	2.816705599586244e-08	1.949249638353688e-07	5.70395099273284e-08	2.0401913597775836e-08	1.7219764036204654e-06	1.4147315717921137e-07	1.511345159720602e-08	4.6270164556011593e-08	6.991688837978911e-07	5.329661762718686e-07	5e-06	1e-07
18.81188118811881	4.995398831824401e-09	1.578217950637348e-10	1.0184598418400747e-11	1.240085152538252e-06	3.561223786056875e-11	5.3669579230453685e-09	4.3073844401795386e-05	1.625093046722426e-08	1.1597227976707598e-06	2.8165340802789922e-08	1.9487492412282533e-07	5.572990135965585e-08	2.0458957448471498e-08	1.7216492472936271e-06	1.4141337135573718e-07	1.5170892487285087e-08	4.6844962053964973e-08	6.990252699327429e-07	5.328823653822685e-07	5e-06	1e-07
19.801980198019802	4.995318460153102e-09	1.5830506578282546e-10	9.807200061202997e-12	1.2439256851812244e-06	3.561289506782797e-11	5.366937602814154e-09	4.486589275999669e-05	1.7052715632702896e-08	1.1597053414226124e-06	2.816607727581977e-08	1.9484632666873697e-07	5.455063508074003e-08	2.050193447784847e-08	1.7213399751535836e-06	1.4137189202084906e-07	1.5200199731455253e-08	4.738974856498487e-08	6.988902570492003e-07	5.328020348031133e-07	5e-06	1e-07
20.792079207920793	4.995239364243296e-09	1.5874403875259803e-10	9.474104423278972e-12	1.2473984097468452e-06	3.56135522531429e-11	5.366917283414846e-09	4.65710538273661e-05	1.785441148805859e-08	1.159687852343452e-06	2.816897908088509e-08	1.9483669915955592e-07	5.3486285829895063e-08	2.053190574761752e-08	1.7210465633242046e-06	1.4134661658558552e-07	1.520517350709341e-08	4.7907904519472545e-08	6.987628184181579e-07	5.327248569670093e-07	5e-06	1e-07
21.78217821782178	4.995161547389504e-09	1.5914149953459478e-10	9.182525622657645e-12	1.2505553739017728e-06	3.5614209416514215e-11	5.366896964847601e-09	4.818794462502455e-05	1.8656018052176287e-08	1.1596703340540704e-06	2.8173800973892318e-08	1.9484392838898765e-07	5.2523935868679917e-08	2.0549824002403594e-08	1.720767345779807e-06	1.4133575224986322e-07	1.5189012321812554e-08	4.840221265689409e-08	6.986421152385982e-07	5.326505558871378e-07	5e-06	1e-07
22.77227722772277	4.995085013733733e-09	1.5951294332596388e-10	8.916967934176435e-12	1.2534751822936309e-06	3.561486655794273e-11	5.366876647112371e-09	4.971522004376512e-05	1.9457535346484136e-08	1.159652790290308e-06	2.818028497973023e-08	1.9486579532929e-07	5.165025876718015e-08	2.055674818341294e-08	1.7205006283045285e-06	1.4133742015230966e-07	1.5155013100105318e-08	4.887550851539426e-08	6.985273020947346e-07	5.325788376809436e-07	5e-06	1e-07
23.762376237623762	4.995009767312134e-09	1.5986915658188658e-10	8.666644493136738e-12	1.2562292454723998e-06	3.561552367742919e-11	5.366856330209094e-09	5.115195032875441e-05	2.0258963390518926e-08	1.1596352240813814e-06	2.8188217935930965e-08	1.94900467999028e-07	5.0854497540644775e-08	2.0553615225244222e-08	1.7202450621538852e-06	1.4135007183008853e-07	1.5105832514919676e-08	4.933004442518726e-08	6.984177128454878e-07	5.325094665820936e-07	5e-06	1e-07
24.752475247524753	4.994935811794377e-09	1.6018934588792606e-10	8.452347936113357e-12	1.2588057291437098e-06	3.561618077497431e-11	5.366836014137729e-09	5.249768945393172e-05	2.1060302202208382e-08	1.15961763787046e-06	2.8197424349641566e-08	1.9494644127028315e-07	5.012802977807127e-08	2.054125184780403e-08	1.71999958349105e-06	1.4137243676157981e-07	1.504359498904222e-08	4.9767593007451314e-08	6.983128242527247e-07	5.324422584379938e-07	5e-06	1e-07
25.742574257425744	4.994863151097871e-09	1.6048101040857237e-10	8.266579019058117e-12	1.2610618046963617e-06	3.5616837850578836e-11	5.366815698898239e-09	5.37523595853857e-05	2.1861551799322625e-08	1.1596000339041807e-06	2.8207741662269164e-08	1.950023224727837e-07	4.946297337484208e-08	2.052045602719934e-08	1.71976322952164e-06	1.4140334016103407e-07	1.497023256108489e-08	5.018976357120001e-08	6.98212163026509e-07	5.323770413281888e-07	5e-06	1e-07
26.73267326732673	4.994791789532643e-09	1.6073150415194735e-10	8.121984518722505e-12	1.2630620795933112e-06	3.5617494904243476e-11	5.366795384490581e-09	5.4915950597151096e-05	2.2662712199407848e-08	1.1595824142183175e-06	2.8219022527502225e-08	1.9506684882353833e-07	4.88522844083542e-08	2.0491989794906727e-08	1.7195351467535224e-06	1.4144171752342942e-07	1.4887457833796112e-08	5.059798383963232e-08	6.981153120033463e-07	5.323136593868858e-07	5e-06	1e-07
27.722772277227723	4.994721731656045e-09	1.6093754138691335e-10	8.021849587899514e-12	1.2648483768902916e-06	3.5618151935968984e-11	5.366775070914717e-09	5.598875782932998e-05	2.346378341951185e-08	1.1595647806317682e-06	2.82311362787244e-08	1.9513890096340608e-07	4.8289816382228864e-08	2.045656574848741e-08	1.719314596110386e-06	1.414866256220551e-07	1.4796751461806274e-08	5.099348958937997e-08	6.980219118371748e-07	5.322519763467816e-07	5e-06	1e-07
28.712871287128714	4.994652982289523e-09	1.612104872952703e-10	7.854808313780524e-12	1.2668487758201027e-06	3.5618808945756086e-11	5.36675475817061e-09	5.697095202630485e-05	2.426476547626683e-08	1.159547134787432e-06	2.8243966350316608e-08	1.952174802330142e-07	4.777016104138361e-08	2.041485155256415e-08	1.7191009312047675e-06	1.4153722311694705e-07	1.4699402345051523e-08	5.137736178308573e-08	6.979316495052595e-07	5.32191871648427e-07	5e-06	1e-07
29.7029702970297	4.9945855465257435e-09	1.6142409995394694e-10	7.747102589617066e-12	1.2685639841099582e-06	3.561946593360552e-11	5.366734446258218e-09	5.786389406098626e-05	2.506565838590585e-08	1.1595294781677738e-06	2.8257409084454936e-08	1.9530169828810635e-07	4.7288570141297744e-08	2.0367470260455015e-08	1.7188935872618248e-06	1.415927616353652e-07	1.4596527804551758e-08	5.175054534029699e-08	6.978442525251842e-07	5.321332385383959e-07	5e-06	1e-07
30.693069306930692	4.9945194297195704e-09	1.616335247624071e-10	7.643586453975153e-12	1.2702451676326372e-06	3.562012289951801e-11	5.366714135177499e-09	5.8668450808284563e-05	2.5866462164267644e-08	1.1595118121210742e-06	2.8271372723777333e-08	1.9539076833067958e-07	4.6840888697142195e-08	2.03149999561603e-08	1.7186920715689312e-06	1.4165257824972512e-07	1.4489091238720785e-08	5.211386502868956e-08	6.977594840764881e-07	5.320759826150602e-07	5e-06	1e-07
31.683168316831683	4.9944546374513724e-09	1.6181535826526228e-10	7.567663600275638e-12	1.271681804480422e-06	3.56207798434943e-11	5.366693824928418e-09	5.9386172451979926e-05	2.6667176826854475e-08	1.159494137882567e-06	2.828577491670566e-08	1.9548398371425216e-07	4.642341929683114e-08	2.025798017148372e-08	1.7184959460447672e-06	1.4171607739520451e-07	1.4377937678079469e-08	5.2468054528663254e-08	6.976771343276922e-07	5.320200188848415e-07	5e-06	1e-07
32.67326732673267	4.9943911754505456e-09	1.6196882860565485e-10	7.52010608945325e-12	1.2729204426607314e-06	3.5621436765535123e-11	5.3666735155109305e-09	6.001857370624969e-05	2.746780238881103e-08	1.1594764565886062e-06	2.830054266209672e-08	1.955807174445392e-07	4.6032913450277945e-08	2.0196909521327805e-08	1.718304825640094e-06	1.4178273040422116e-07	1.4263797170169319e-08	5.2813758555199565e-08	6.97597019465506e-07	5.319652722113696e-07	5e-06	1e-07
33.663366336633665	4.994329049599806e-09	1.6213739535668183e-10	7.457454212239958e-12	1.2742025107224052e-06	3.5622093665641204e-11	5.366653206925e-09	6.056718983842446e-05	2.8268338864935168e-08	1.1594587692872546e-06	2.8315611267761936e-08	1.9568041332656832e-07	4.566651270386739e-08	2.0132247553198876e-08	1.7181183709651096e-06	1.4185206804400154e-07	1.4147300286861204e-08	5.315154586182549e-08	6.975189779852526e-07	5.319116754008285e-07	5e-06	1e-07
34.65346534653465	4.994268265944203e-09	1.6229010406077252e-10	7.410662075280133e-12	1.2754241250552122e-06	3.562275054381329e-11	5.366632899170584e-09	6.103408179914269e-05	2.9068786269714317e-08	1.1594410769591653e-06	2.8330922869634128e-08	1.9578257322002712e-07	4.5321671421007607e-08	2.0064419766787026e-08	1.717936278654527e-06	1.419236697912429e-07	1.402899805560955e-08	5.348192540013611e-08	6.974428660667833e-07	5.318591673109697e-07	5e-06	1e-07
35.64356435643565	4.994208830595682e-09	1.624312793708206e-10	7.375404677124565e-12	1.2765612886108638e-06	3.5623407400052104e-11	5.366612592247643e-09	6.142141485770707e-05	2.986914461730398e-08	1.1594233805157628e-06	2.8346426350462203e-08	1.9588675636102455e-07	4.499615018418044e-08	1.999381602472522e-08	1.7177582801715027e-06	1.419971632366071e-07	1.3909364903752547e-08	5.380534746806137e-08	6.97368556868855e-07	5.318076936052408e-07	5e-06	1e-07
36.633663366336634	4.994150749716025e-09	1.6257722465147765e-10	7.335378537939715e-12	1.2776793129328274e-06	3.562406423435839e-11	5.366592286156141e-09	6.173142695337662e-05	3.0669413921544044e-08	1.159405680808235e-06	2.8362076410435298e-08	1.959925715242671e-07	4.468796884807623e-08	1.992079358820614e-08	1.7175841363187808e-06	1.4207221751013342e-07	1.3788810964687906e-08	5.4122213353597244e-08	6.972959377573395e-07	5.317572053754239e-07	5e-06	1e-07
37.62376237623762	4.994094029504612e-09	1.627337723066399e-10	7.284750820032567e-12	1.2788927451961248e-06	3.562472104673287e-11	5.366571980896034e-09	6.196644515265948e-05	3.146959419597903e-08	1.1593879786421673e-06	2.8377832715172013e-08	1.960996697457546e-07	4.439536470839241e-08	1.9845680545679524e-08	1.7174136323473298e-06	1.4214853718281774e-07	1.3667692876914261e-08	5.4432883731867556e-08	6.972249079261147e-07	5.317076580202183e-07	5e-06	1e-07
38.613861386138616	4.99403867610848e-09	1.6282401012880894e-10	7.300433825917057e-12	1.2797098178714655e-06	3.562537783717628e-11	5.366551676467285e-09	6.21295433145189e-05	3.2269685453837864e-08	1.1593702747702833e-06	2.8393659783659927e-08	1.962077433744979e-07	4.41167860583709e-08	1.976877503536027e-08	1.7172465770135645e-06	1.422258614722008e-07	1.354631641628215e-08	5.473767964224908e-08	6.971553778875245e-07	5.316590117210715e-07	5e-06	1e-07
39.603960396039604	4.993984695651369e-09	1.6296197758801524e-10	7.26838807581789e-12	1.2806935482917401e-06	3.562603460568936e-11	5.366531372869852e-09	6.222284547281997e-05	3.3069687708057936e-08	1.1593525699077638e-06	2.840952617263164e-08	1.9631651916865675e-07	4.3850853177186504e-08	1.969034920251073e-08	1.717082798211989e-06	1.4230395846046438e-07	1.3424946040101288e-08	5.5036890466691705e-08	6.970872673701019e-07	5.316112299382802e-07	5e-06	1e-07
40.59405940594059	4.993932094193731e-09	1.6306914779133558e-10	7.26714063447243e-12	1.2815342060674456e-06	3.5626691352272836e-11	5.366511070103696e-09	6.224945168046626e-05	3.386960097128943e-08	1.1593348647319761e-06	2.8425404070191947e-08	1.9642575478765694e-07	4.3596339243149755e-08	1.9610650914742727e-08	1.7169221406059467e-06	1.4238262215107988e-07	1.330381002944555e-08	5.533077747062925e-08	6.970205042060716e-07	5.315642793541643e-07	5e-06	1e-07
41.584158415841586	4.993880877685125e-09	1.6313157250331501e-10	7.310639621098903e-12	1.2821379149712229e-06	3.562734807692745e-11	5.366490768168777e-09	6.221233152164528e-05	3.466942525587683e-08	1.1593171598898928e-06	2.8441269149353597e-08	1.965352376085521e-07	4.335216300655942e-08	1.9529903771615872e-08	1.7167644647916987e-06	1.4246167148060215e-07	1.318310279786576e-08	5.561957515187935e-08	6.969550238637982e-07	5.315181298282917e-07	5e-06	1e-07
42.57425742574257	4.993831051953872e-09	1.6325260445382976e-10	7.295531870620581e-12	1.2829988605295558e-06	3.562800477965393e-11	5.366470467065057e-09	6.211392492831727e-05	3.54691605738925e-08	1.1592994560048914e-06	2.845709985992241e-08	1.9664477870539095e-07	4.311735784918583e-08	1.9448311290605506e-08	1.7166096439256718e-06	1.4254094527859384e-07	1.306299247423964e-08	5.5903497031228825e-08	6.968907677989432e-07	5.31472753632585e-07	5e-06	1e-07
43.56435643564356	4.99378262268098e-09	1.6334704747996443e-10	7.307013753152408e-12	1.283710727199521e-06	3.5628661460453e-11	5.366450166792494e-09	6.195763335790662e-05	3.6268806937122475e-08	1.159281753667993e-06	2.8472877319149584e-08	1.967542119164167e-07	4.2891066270300904e-08	1.9366057152559724e-08	1.7164575630857713e-06	1.4262030149181123e-07	1.2943622475278285e-08	5.618273671331216e-08	6.968276831548473e-07	5.314281253292074e-07	5e-06	1e-07
44.554455445544555	4.993735595371966e-09	1.633821087807914e-10	7.377878099294122e-12	1.2841220510876518e-06	3.5629318119325415e-11	5.366429867351049e-09	6.17466415985773e-05	3.7068364357058244e-08	1.159264053448082e-06	2.8488585097881342e-08	1.9686339203435616e-07	4.2672530182636354e-08	1.928330618408389e-08	1.7163081181724538e-06	1.4269961567103737e-07	1.2825114059869267e-08	5.645746969170218e-08	6.96765722238377e-07	5.313842215895897e-07	5e-06	1e-07
45.54455445544554	4.993689975356398e-09	1.6348084752302854e-10	7.385065270416764e-12	1.2848159061829005e-06	3.562997475627189e-11	5.366409568740682e-09	6.14834141766187e-05	3.7867832844929227e-08	1.159246355899671e-06	2.8504208717503016e-08	1.9697219052558693e-07	4.246106987926157e-08	1.9200207758953756e-08	1.7161612136064862e-06	1.4277877738090807e-07	1.2707571301720242e-08	5.672785718956157e-08	6.967048414127301e-07	5.313410207661429e-07	5e-06	1e-07
46.53465346534654	4.993645767756213e-09	1.635604253193959e-10	7.411413851862957e-12	1.2853973681739746e-06	3.563063137129316e-11	5.366389270961355e-09	6.11714142418484e-05	3.866721241168007e-08	1.1592286615512382e-06	2.8519735630317875e-08	1.9708049537374785e-07	4.225608278191665e-08	1.91168955959145e-08	1.7160167621968583e-06	1.4285769007456014e-07	1.259108159292364e-08	5.699404638261288e-08	6.966450010251735e-07	5.312985028734851e-07	5e-06	1e-07
47.524752475247524	4.9936029774691394e-09	1.6358217762181664e-10	7.49558844037412e-12	1.2856943730245367e-06	3.563128796438997e-11	5.366368974013027e-09	6.081387778006081e-05	3.946650306797305e-08	1.159210970915432e-06	2.853515498968004e-08	1.9718820912673232e-07	4.205703379110745e-08	1.9033489232030805e-08	1.7158746841002267e-06	1.4293626945859685e-07	1.2475717988512324e-08	5.725617214155532e-08	6.965861649046131e-07	5.312566493901954e-07	5e-06	1e-07
48.51485148514851	4.993561609172584e-09	1.6365465131142058e-10	7.529041745947188e-12	1.2862072070631144e-06	3.5631944535563046e-11	5.366348677895657e-09	6.041334604424302e-05	4.0265704824210885e-08	1.1591932844944958e-06	2.855045734740872e-08	1.9729524631711912e-07	4.186344298280006e-08	1.8950096257821144e-08	1.715734905493118e-06	1.430144413286091e-07	1.2361542017954799e-08	5.7514359253185804e-08	6.965282997274559e-07	5.312154430013985e-07	5e-06	1e-07
49.504950495049506	4.993521667292496e-09	1.6371604348653934e-10	7.57357680179034e-12	1.2866473118174506e-06	3.5632601084813115e-11	5.366328382609207e-09	5.9973130888595145e-05	4.106481769051464e-08	1.159175602770652e-06	2.8565634629033052e-08	1.9740153326034154e-07	4.1674884419616235e-08	1.8866812289039322e-08	1.7155973584574612e-06	1.4309214140461925e-07	1.2248604104516165e-08	5.7768722609158054e-08	6.964713749591414e-07	5.311748675827978e-07	5e-06	1e-07
50.495049504950494	4.99348315600018e-09	1.6373543251504985e-10	7.660115265770206e-12	1.286884717352093e-06	3.563325761214092e-11	5.366308088153637e-09	5.949634666353834e-05	4.186384167673436e-08	1.1591579262140949e-06	2.858067993215122e-08	1.9750700633641173e-07	4.149097804443443e-08	1.8783722481298542e-08	1.715461980114635e-06	1.4316931388970387e-07	1.2136945411924838e-08	5.801936865418771e-08	6.964153624403433e-07	5.31134908033339e-07	5e-06	1e-07
51.48514851485149	4.993446079214018e-09	1.6380118515875638e-10	7.700289834785858e-12	1.287352728835133e-06	3.5633914117547194e-11	5.366287794528906e-09	5.898548867902337e-05	4.2662776792460975e-08	1.1591402552883974e-06	2.8595587357754934e-08	1.9761161055079868e-07	4.131138297833182e-08	1.8700902854354434e-08	1.715328711910474e-06	1.4324591026188088e-07	1.2026599335996815e-08	5.826639658250921e-08	6.963602360461103e-07	5.31095550135571e-07	5e-06	1e-07
52.475247524752476	4.993410440556943e-09	1.6382251628121653e-10	7.78488584887981e-12	1.2875669489703463e-06	3.563457060103267e-11	5.366267501734975e-09	5.844392466502647e-05	4.3461623046990534e-08	1.1591225904368319e-06	2.8610352023697983e-08	1.9771529965832633e-07	4.1135797929579666e-08	1.8618419994695992e-08	1.7151974996857086e-06	1.4332188938385324e-07	1.1917591554935718e-08	5.850989823147615e-08	6.963059717175093e-07	5.310567805594601e-07	5e-06	1e-07
53.46534653465346	4.993376243299425e-09	1.6383770438987226e-10	7.87562513147556e-12	1.2877007140147483e-06	3.563522706259808e-11	5.366247209771805e-09	5.787427340606809e-05	4.4260380449296096e-08	1.1591049320909499e-06	2.862497001517898e-08	1.978180357676219e-07	4.0963959551813205e-08	1.8536331265377382e-08	1.7150682935401717e-06	1.4339721717830694e-07	1.1809940589271258e-08	5.874995823706932e-08	6.962525473810027e-07	5.310185869231658e-07	5e-06	1e-07
54.45544554455446	4.993343490559252e-09	1.638543146932184e-10	7.964942383126965e-12	1.2878071492297636e-06	3.563588350224415e-11	5.366226918639356e-09	5.72792295672653e-05	4.505904900820244e-08	1.1590872806789107e-06	2.8639437783367965e-08	1.9791978413617804e-07	4.0795618599998165e-08	1.8454690468555306e-08	1.714941045185775e-06	1.4347186223145043e-07	1.17036623420801e-08	5.8986658582959766e-08	6.961999417201637e-07	5.309809571243788e-07	5e-06	1e-07
55.445544554455445	4.9933121852201145e-09	1.6388122730893174e-10	8.043957219038696e-12	1.2880001552333832e-06	3.563653991997162e-11	5.366206628337587e-09	5.66613585057308e-05	4.5857628732311645e-08	1.1590696366224477e-06	2.8653752362854538e-08	1.9802051505205289e-07	4.063054848600134e-08	1.8373545765275322e-08	1.7148157088967247e-06	1.4354579738295216e-07	1.1598768490119141e-08	5.922007697211133e-08	6.961481346204996e-07	5.309438795717013e-07	5e-06	1e-07
56.43564356435643	4.993282329752623e-09	1.6388891433815425e-10	8.142197674576606e-12	1.2880740411316924e-06	3.563719631578122e-11	5.366186338866459e-09	5.60234133347292e-05	4.665611962981223e-08	1.1590520003266106e-06	2.8667911758928465e-08	1.9812020716278648e-07	4.0468559877114996e-08	1.8292935840230822e-08	1.714692243146196e-06	1.436190025404546e-07	1.149526378836485e-08	5.945028414072992e-08	6.960971079629796e-07	5.309073434362829e-07	5e-06	1e-07
57.42574257425743	4.9932539264358e-09	1.6390265689737868e-10	8.234382061406728e-12	1.2881874793497645e-06	3.5637852689673694e-11	5.366166050225933e-09	5.5367731384939395e-05	4.7454521708774545e-08	1.1590343721953288e-06	2.868191412447871e-08	1.9821884047211672e-07	4.030947046810347e-08	1.821289754323257e-08	1.714570607304238e-06	1.436914587747169e-07	1.1393152159766776e-08	5.967734906040578e-08	6.960468439882784e-07	5.308713383950804e-07	5e-06	1e-07
