time	f
0.0	0.0
0.9900990099009901	2.762558672842379e-06
1.9801980198019802	5.525475003521212e-06
2.9702970297029703	8.288749935155926e-06
3.9603960396039604	1.105238318312588e-05
4.9504950495049505	1.381637585012594e-05
5.9405940594059405	1.658072698148948e-05
6.930693069306931	1.9345436577216505e-05
7.920792079207921	2.2110506047776064e-05
8.910891089108912	2.487593481015744e-05
9.900990099009901	2.7641722545458437e-05
10.89108910891089	3.0407869253679055e-05
11.881188118811881	3.3174374934819314e-05
12.871287128712872	3.59412395888792e-05
13.861386138613861	3.870846439374955e-05
14.85148514851485	4.147604936812598e-05
15.841584158415841	4.424399372012191e-05
16.831683168316832	4.701229744973733e-05
17.821782178217823	4.978096055697225e-05
18.81188118811881	5.2549983041826646e-05
19.801980198019802	5.531936490430053e-05
20.792079207920793	5.808910614439391e-05
21.78217821782178	6.0859206762106786e-05
22.77227722772277	6.362966675743915e-05
23.762376237623762	6.640048831889885e-05
24.752475247524753	6.917166971085419e-05
25.742574257425744	7.19432109011364e-05
26.73267326732673	7.47151118897455e-05
27.722772277227723	7.748737267668146e-05
28.712871287128714	8.025999326194432e-05
29.7029702970297	8.303297364553407e-05
30.693069306930692	8.580631382745069e-05
31.683168316831683	8.85800138076942e-05
32.67326732673267	9.135407471774671e-05
33.663366336633665	9.412849759371186e-05
34.65346534653465	9.690328090429835e-05
35.64356435643565	9.96784246635816e-05
36.633663366336634	0.00010245392888563713
37.62376237623762	0.00010522979358454032
38.613861386138616	0.00010800601877436663
39.603960396039604	0.00011078260446919155
40.59405940594059	0.00011355955068309047
41.584158415841586	0.00011633685743013887
42.57425742574257	0.00011911452472441221
43.56435643564356	0.00012189255257998588
44.554455445544555	0.0001246709410109354
45.54455445544554	0.00012744969003133618
46.53465346534654	0.00013022879965526364
47.524752475247524	0.00013300826989679328
48.51485148514851	0.00013578810077000052
49.504950495049506	0.00013856829228896082
50.495049504950494	0.00014134884446774962
51.48514851485149	0.00014412975732044236
52.475247524752476	0.0001469110308611145
53.46534653465346	0.00014969266634518074
54.45544554455446	0.0001524746646533332
55.445544554455445	0.00015525702414264986
56.43564356435643	0.00015803974484734248
57.42574257425743	0.00016082282680162293
58.415841584158414	0.00016360627003970306
59.4059405940594	0.00016639007459579464
60.396039603960396	0.00016917424050410954
61.386138613861384	0.00017195876779885962
62.37623762376238	0.00017474365651425663
63.366336633663366	0.00017752890668451247
64.35643564356435	0.00018031451834383893
65.34653465346534	0.00018310049152644786
66.33663366336634	0.00018588682626655107
67.32673267326733	0.00018867352259836046
68.31683168316832	0.00019146058055608778
69.3069306930693	0.00019424800017394487
70.29702970297029	0.0001970357814861436
71.2871287128713	0.00019982392452689576
72.27722772277228	0.00020261242933041325
73.26732673267327	0.0002054012959309078
74.25742574257426	0.00020819052497066218
75.24752475247524	0.00021098011686010586
76.23762376237623	0.00021377007086332533
77.22772277227723	0.0002165603870240899
78.21782178217822	0.0002193510653861689
79.20792079207921	0.00022214210599333159
80.1980198019802	0.0002249335088893473
81.18811881188118	0.00022772527411798538
82.17821782178218	0.0002305174017230151
83.16831683168317	0.00023330989174820586
84.15841584158416	0.00023610274423732687
85.14851485148515	0.0002388959592341475
86.13861386138613	0.00024168953678243703
87.12871287128712	0.0002444834769259648
88.11881188118812	0.00024727777970850014
89.10891089108911	0.00025007244517381236
90.0990099009901	0.0002528674733656707
91.08910891089108	0.00025566286432784457
92.07920792079207	0.00025845861810410326
93.06930693069307	0.00026125473473821606
94.05940594059406	0.0002640512142739523
95.04950495049505	0.00026684805691446585
96.03960396039604	0.00026964526279022117
97.02970297029702	0.0002724428317533804
98.01980198019803	0.00027524076385014237
99.00990099009901	0.0002780390591267061
100.0	0.0002808377176292704
