time	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	cAm	cAc	cAn
0.0	0.4625	0.0132	0.0699	0.4303	10.2965	0.5402	0.0957	1.5413	0.4585	0.0303	0.0041	0.0122	0.8476	14.6921	0.7027	0.8648
1.0	1.380049385729786	0.03979804424615131	0.21245900297405856	0.510164816833616	7.938677773646826	0.3545356242373321	0.0717411288145104	1.4938846844745433	0.447543570871011	0.12189560968245723	0.017529622886830777	0.03057840737799446	0.1463033878634565	16.372435911712312	1.1132491454993854	0.8883196884575908
2.0	1.199370416008075	0.03526339073838781	0.24052012845004792	0.6226958508520506	6.490857735514719	0.2559288546352909	0.051317158585070376	1.4129830796197589	0.42619055042392057	0.038920306400906234	0.010475740098999708	0.04157133246678126	0.02082629383486766	17.03130351107533	1.6127703189943543	1.0145116839620951
3.0	0.8615480346224094	0.02545501545797342	0.18451934859487681	0.7103842470897742	5.7631656777659686	0.2123314195021248	0.038687353135549836	1.3115963293720498	0.3975672462718896	0.026634759187251174	0.006973108776913565	0.03853085088772634	0.0028396412945914176	17.463533260976273	2.1168610996784523	1.2291187275963729
4.0	0.5440262331709357	0.016107632431530062	0.11796855257543573	0.8000968340982377	5.551036070989266	0.19848613448727495	0.03261786279285822	1.2032842842398566	0.36581317589427953	0.03214459220904539	0.006378493214883115	0.03379511685542031	0.0003846983172888039	17.807686330416324	2.626322829948585	1.5153728160796842
5.0	0.30769394691212404	0.009122996198835637	0.06680405515072801	0.9052369484708921	5.7506120787627495	0.20522649722217778	0.03120716943854769	1.0976195508153428	0.3341034518089378	0.044596485660005666	0.0070782405115600985	0.03129113991068221	5.2071556612231e-05	18.08647517028973	3.1439413267859715	1.8607208535422446
6.0	0.16072606349932794	0.004769778093126877	0.03487403498091137	1.0336685899692906	6.318885120855925	0.2304451839301595	0.0334311019005309	1.0012134463555866	0.30461977888391417	0.06089233742443924	0.00860845952155504	0.03183864739274548	7.0475270777516136e-06	18.29854387708577	3.6674453600185615	2.2551968862977883
7.0	0.08005348266900164	0.002376751551431351	0.017350124630378955	1.193256469360218	7.266272119587774	0.2769160452442573	0.03906957876230909	0.9192493340043123	0.2789965138277721	0.07701296573655228	0.010577737900233407	0.03527179548283238	9.540457097869408e-07	18.425061776243297	4.188608288083431	2.6896378072119638
8.0	0.03898574827701877	0.0011574599552743514	0.008429216016062837	1.3831109201568033	8.636539625221745	0.3520692335760983	0.048404226915061	0.8565335128770298	0.2586770910242262	0.08916298981964649	0.012494803575705635	0.04070818633100337	1.291753351251319e-07	18.417919132596975	4.689724637369673	3.1538163344335164
9.0	0.018910514701700003	0.0005611593836816533	0.004068345967629136	1.5891166282629152	10.459946783573738	0.4668421981513772	0.06158724900044718	0.8177337869856012	0.2450638279914765	0.09565257200233325	0.013983496575593803	0.04686849471075141	1.755807232846174e-08	18.177158557985756	5.135440262668369	3.6336412126603905
10.0	0.009285004942631354	0.00027520680040607064	0.0019785508340625733	1.7917467089076842	12.724474493277754	0.6334346001223006	0.07779594113454585	0.8063777188079669	0.2393285665331609	0.09542447445287645	0.014802861565667106	0.052498659122991	2.386417952225002e-09	17.52679787823217	5.459093122239101	4.106408805557012
11.0	0.004705442943144832	0.00013915853246444267	0.00098527993980411	1.97248197890445	15.377702093849576	0.8618353125358974	0.09498477263652667	0.8230898739929288	0.24193080061171454	0.0855850964958634	0.014616383920734695	0.056381513248953796	3.245076034123395e-10	16.230444475513305	5.548641958869279	4.533641390907983
12.0	0.0025378844183686503	7.474959764460135e-05	0.0005148462599512317	2.1119243840204103	18.327134309082364	1.1546606217765616	0.11074849029756313	0.864687110894124	0.25224574927786414	0.06435410514271782	0.013011440522475121	0.057076363727337855	4.413512299814117e-11	14.122039094446256	5.252440623268041	4.853938167745314
13.0	0.0015372403152992442	4.494785288075383e-05	0.0002947289199905965	2.1858327628295493	21.41703940724209	1.5011607257233104	0.12349788414762503	0.9251784930941512	0.26870108624847466	0.03951347246895979	0.010272260736811749	0.053530999087266974	5.995649158257637e-12	11.33212627072892	4.43293282159753	4.983822795697815
14.0	0.001145104468961555	3.3075711861914465e-05	0.00019963097974931053	2.1701014493774378	24.40357043041633	1.8731258752070665	0.13284504617292234	0.9978223606475174	0.2893266120785704	0.021556556645948154	0.007502070353680605	0.046510350969957814	8.132811851730393e-13	8.372067087068976	3.058332204666918	4.835884276898793
15.0	0.0011905899575038843	3.3786210160458926e-05	0.0001805519214558025	2.0536232467556537	26.972072774786966	2.2266913857486803	0.13920555920400726	1.0767444939050967	0.3122899094498351	0.011917750742137079	0.005398145276041326	0.03815743411144455	1.1071840459798171e-13	5.926510120319049	1.2811864043600794	4.353181756066862
16.0	0.00194794579846017	5.4176006178297306e-05	0.0002509961997008774	1.8461688927230295	28.801774684787265	2.511289658278056	0.1432534314897983	1.157549799133158	0.336161221624006	0.007381567094609547	0.0039626526748409285	0.030245136032701295	1.4984970816163764e-14	4.574071652818128	0.06546344322628614	3.5838455927989177
17.0	0.004497263187959898	0.0001240283970442119	0.000532076856427546	1.576588229885334	29.64362826918151	2.6819942547313915	0.14558540158871527	1.2372109588782507	0.3599331149086534	0.005399487944522599	0.002996557233156537	0.023574698427910677	2.027949626238338e-15	4.670765302017905	0.0561117495516651	2.8740568695429403
18.0	0.011261695285932953	0.00031029993552704466	0.0013140863742584752	1.2844679421294982	29.378434618944326	2.7102437285164744	0.14659776480439066	1.3136691942203964	0.3829205102062237	0.004753947658900458	0.0023479009567126783	0.018301706588771432	2.739049867786963e-16	6.014290916531874	0.06982691443003473	2.306393681782405
19.0	0.027812312414052923	0.0007674621663577583	0.0032726190226802397	1.0085574699184119	28.03653587497859	2.58966800773773	0.14646610788846848	1.3854009807492442	0.40463297368180184	0.005034102240387869	0.001935585851683996	0.014318645281543634	3.709623685140608e-17	7.898889574379081	0.1023924152360345	1.857213582103438
20.0	0.06478184354522928	0.001793638330471575	0.007797158602719296	0.7761796584681475	25.774361877595503	2.335736788124824	0.145135588037786	1.4510156172307513	0.42465316379678764	0.0063171842214479485	0.0017326943146029439	0.011470590994869205	5.034045683153386e-18	9.767697810794607	0.15596419046683466	1.507500713669814
21.0	0.1359165452446617	0.003784403597041056	0.017024092899319488	0.5994943288753587	22.824250762127637	1.980534038703919	0.14226034495325648	1.5088306933463695	0.4425147192684925	0.009152409150771031	0.0017647945050018852	0.009664784792593669	6.809962404484832e-19	11.397456578430564	0.23664630265634093	1.242950640125531
22.0	0.24618139799411148	0.006906491144219103	0.03264417342855893	0.4807352380767006	19.451291513722275	1.5668199225499049	0.13704068342923734	1.5562913354467813	0.457546408490607	0.014788757503155591	0.002132183695025128	0.008953551500008507	9.216569677833323e-20	12.754721612147216	0.3537407808275524	1.0538373797441196
23.0	0.378652842680882	0.010709855159141099	0.05365312901588601	0.42098272924249275	15.94319065765435	1.1455241816088793	0.1279635140098198	1.589058196796406	0.46863194211968157	0.024652369727180986	0.0030114879777753253	0.009620241512957088	1.2467202161919081e-20	13.87168944093881	0.5175381585323068	0.9345804193972392
24.0	0.5004910152141169	0.014264083899121786	0.07575274189855233	0.42156834903400947	12.62203231875492	0.7743364307044293	0.11292185424013526	1.5999282741049132	0.47388854048605683	0.03538062019758382	0.004323747596276125	0.011984239451824858	1.6863649158321217e-21	14.7921219520161	0.735847233581926	0.8827390786505589
25.0	0.5786695240565884	0.016605495332200907	0.09312280890873309	0.4700825263999859	9.810461428828607	0.5021190460906817	0.09141275573108007	1.5796176484974502	0.47066919656095674	0.03970100432270446	0.005358787080613099	0.015469065113334493	2.2809454102596986e-22	15.554671761663007	1.011254487170298	0.8974806538235767
26.0	0.5878708639338758	0.016978510100285157	0.10020080968903054	0.5387674131686719	7.709463321859273	0.33645485619066495	0.0679975096838165	1.5230217394463423	0.45693820744043007	0.03976648451314902	0.005828265180493941	0.018730523544193047	3.08664691149526e-23	16.189761365631576	1.3409618285683509	0.9780564324425357
27.0	0.5196944220436488	0.015103969468034986	0.09357780522049386	0.6126113568080805	6.333881027827167	0.24715623861332028	0.049080114588777514	1.435619690048237	0.43341021026003324	0.04077127723932193	0.006133469888055656	0.02123340458766318	4.1818371435014945e-24	16.720175942305815	1.7185408367867236	1.122810843344948
28.0	0.39645810080299443	0.01158934650160108	0.0750290766813626	0.6979868650515445	5.598943554100235	0.20429220654151814	0.037070845913323075	1.329796550411125	0.4033279755804246	0.045079757230000246	0.006645058949065572	0.023382855511160136	5.660495314553468e-25	17.161982514303872	2.1358575306787406	1.3288107902752049
29.0	0.26367630020281024	0.00774420372250932	0.051918357193752374	0.8086230586577005	5.422741449807389	0.19195327134784723	0.03123763400425424	1.217808769751732	0.3704252642181686	0.05342146724590544	0.007567530078594735	0.025891236922574962	7.674094388568422e-26	17.524598461591154	2.584106681161801	1.5918542370620736
30.0	0.15741066570284323	0.004638527378242524	0.03185413041589138	0.9533793917648246	5.760716264530136	0.20439252044465367	0.030426460853100426	1.1092972254766162	0.3377860499062303	0.06507608075105516	0.008954587563653632	0.02939384676988074	1.0408596935515492e-26	17.80923640741747	3.053665897852835	1.906552009046395
31.0	0.08735716349786253	0.0025794910559148974	0.017975237627678674	1.1321282118014657	6.598060955548187	0.24211957116286437	0.03412600213377171	1.0119069811484238	0.3078251984445809	0.07766107108470587	0.010661695633474194	0.03417905648505481	1.4120628719318461e-27	18.004572889817595	3.5326117403351502	2.2662049306582244
32.0	0.04647331045945509	0.0013736807085685887	0.009644261746473613	1.3360022267222296	7.929932729439714	0.3102036406842461	0.04239655617087906	0.9323914078790285	0.28260557559632377	0.08828212030359471	0.012389235434518418	0.040009703393130466	1.9146810266572452e-28	18.077886534233993	4.00340124121419	2.6621745342456244
33.0	0.024282555481722822	0.000717873948241297	0.005047835802129858	1.5501498377256615	9.741001601360844	0.4173897241003984	0.05524359902924071	0.8769662638083727	0.26402063792653524	0.0950029298147106	0.013838861917955964	0.04621372614243939	2.596438188374045e-29	17.960230237761543	4.436770550476687	3.0823282798807146
34.0	0.012721804834987312	0.00037582906354347896	0.002630817849429281	1.7584011936571364	11.995251003095728	0.574709175142469	0.0717692337161401	0.8504083970279388	0.25363625898371917	0.09637216201506775	0.014772717126710525	0.0519453120852994	3.52284235272354e-30	17.52929235732096	4.782110295629307	3.5080028409119195
35.0	0.006830540953160403	0.0002014174304705382	0.0013927934861459772	1.9458541123587934	14.636955524249338	0.7925132072553285	0.08981696081861945	0.8542959945110288	0.25222121617758897	0.08934936671605839	0.014861076244808513	0.05623536380459992	4.777244674397872e-31	16.610890029356884	4.956546763963959	3.9091377523611195
36.0	0.003869339124363713	0.00011370114848392896	0.0007679630490844919	2.0963128529678374	17.58572478117958	1.0754805815732889	0.10673586357959226	0.8859411680614454	0.259339240218062	0.07051088331666983	0.013608397457929708	0.05774871743487093	6.476855874671867e-32	15.044830524827894	4.843424214635314	4.238694280636834
37.0	0.0024169591660020435	7.059762899770238e-05	0.0004577791489412125	2.187545913767548	20.709415891699287	1.4164430575449516	0.12064252479387473	0.9392891567163141	0.27344511028385377	0.04505013504211145	0.011020933674005327	0.05515006762428506	8.788250830449526e-33	12.835111319560797	4.319597943824065	4.430863036094816
38.0	0.0017819531694610135	5.15507110107236e-05	0.00031297999718208323	2.194102343706114	23.789656423629058	1.7913205420850544	0.13095641926720847	1.0071301531998957	0.29245895432591923	0.02478089529951591	0.008126842247555433	0.04867358627034061	1.1920098993500164e-33	10.277145487746177	3.318139693690663	4.410186608914645
39.0	0.0017040995946142026	4.8615240578505896e-05	0.00026814650269422205	2.1002722716469346	26.52479138881344	2.159092978872285	0.1380401988888037	1.0829930634654998	0.3143777438110329	0.01340500064802419	0.00582796681412305	0.04033056055392519	1.6157316867018486e-34	7.905906865787516	1.898965969745601	4.11472211958199
40.0	0.0023517376503633504	6.591360666288074e-05	0.00032193505705359815	1.910545369145196	28.58684344437552	2.469269068980948	0.14260315316993655	1.1619559526717604	0.3376074873596334	0.007981502946884034	0.004244491567731479	0.03212209928358855	2.1889226410768143e-35	6.30454006658321	0.37212767940668884	3.5322988835258555
41.0	0.00483540975370138	0.00013369781024078533	0.0005871560596975608	1.6499190250704177	29.701346778342543	2.674037226461839	0.14530788245883897	1.2406104466966876	0.3610151460384241	0.005571007773803866	0.0031808617090337333	0.02506859202663873	2.962384961911178e-36	5.950232437654693	0.07826107805736082	2.847821168723816
42.0	0.011728105321403894	0.0003233961846921591	0.0013783677813472997	1.3565763700319535	29.713199608367894	2.7398459195148903	0.14661653107348938	1.3166624193903307	0.3838339501082189	0.004669776638441084	0.0024638197392045677	0.01943010752100671	4.007477577809382e-37	6.893613633562818	0.08741934737637666	2.2897419409666235
43.0	0.02858914529304865	0.0007892498234413434	0.003375955621180182	1.0706904674658808	28.61662816373386	2.6546010599519962	0.146764072463623	1.3884750443568528	0.40552996349597203	0.004706535935765637	0.0019949827249400643	0.01512662551414076	5.414022631380505e-38	8.517913695908506	0.12041032185887543	1.8478519619459426
44.0	0.06586694782141946	0.0018245195765827693	0.007954736096094156	0.8230009653549291	26.541193588692387	2.428752355180761	0.1457567727056725	1.4546509294543446	0.4256749125705844	0.005626402445932049	0.0017325261042173848	0.011992258447931722	7.347091531911833e-39	10.222037830887315	0.17761880713348194	1.5044655120826176
45.0	0.13654146070942352	0.0038037382534740058	0.017168211535566778	0.629029918449381	23.70488293312417	2.090893999652417	0.1433293596440574	1.5136168341430842	0.443824489108748	0.0077971963885142565	0.0016826118865661654	0.009898648066525536	9.958522777185367e-40	11.742759534041447	0.2648895325346311	1.2461472102609426
46.0	0.24427259660431208	0.006856265060858717	0.03251658077781447	0.49259035678914187	20.36631400306714	1.681573382786704	0.13880587195772143	1.5630880594416947	0.45937277249140124	0.0122387187627321	0.0019174705795547426	0.008835407278316835	1.3481740350424278e-40	13.02440472545981	0.39146193919098576	1.0638481285204269
47.0	0.3714823868573582	0.010511222548598738	0.052810757285801854	0.4146290620613573	16.80692779477637	1.2500454934607397	0.13083135786242903	1.5992203338470472	0.4713307069022843	0.020725195214234614	0.002609939825478133	0.009011494442248729	1.824698625693509e-41	14.08670800523998	0.5670603873191233	0.9524669331221899
48.0	0.4858039791035375	0.013850109578727565	0.0737247870039026	0.39808801115030895	13.343827872669925	0.8540206621943583	0.11724772843221054	1.615410980354847	0.47799307143317943	0.0321827293752272	0.0038455568134345866	0.010831471628322254	2.469601859637338e-42	14.966208603127175	0.7982515255791486	0.9097334294660403
49.0	0.5548580036139754	0.01592794989415376	0.08951920148393819	0.43804903391181993	10.321635604833897	0.5497710713587076	0.09663593532033612	1.6021498767442155	0.47674511638587425	0.03905497363716786	0.005064075863565663	0.01411963934377237	3.3451611712182534e-43	15.697147402035093	1.0861843629995909	0.9346419411438613
50.0	0.5544512566843005	0.016021076317386338	0.09480835564584532	0.5109989986041212	8.007701370201268	0.3589298971524118	0.07242030191564094	1.552096693494795	0.4650548315984664	0.04064439660433942	0.005750676173181024	0.017645439387708517	4.53041365080357e-44	16.307089689307617	1.4270199674970119	1.026029390405869
51.0	0.4797876110595779	0.013952400983169846	0.08673172261747258	0.5973172086739059	6.481635792396957	0.2564172314200217	0.05177295667208274	1.468384253910435	0.4428821610476559	0.04244272788943319	0.0062041863400883355	0.02060791434557344	6.13601741007655e-45	16.816794162493903	1.813817491613274	1.1817421733599718
52.0	0.35787752865290073	0.010467191768641273	0.06796850116264049	0.6981508460206524	5.680629112197819	0.2085864745577745	0.038443250065335145	1.36337407726435	0.41326346420757726	0.0474546432924258	0.006838965496061631	0.023252296250383987	8.326314118257229e-46	17.24065772730104	2.2382742323456952	1.398376982630257
53.0	0.23372348381478356	0.006866874675800582	0.0461170909007692	0.8242436621304505	5.511614775570983	0.19594355966115481	0.03207327589913703	1.250631112023736	0.38024237673046035	0.056405473956145535	0.007877481101347875	0.02625784554987257	1.1378869332396835e-46	17.586382483877667	2.691489165532064	1.671325441611216
54.0	0.13796113483745856	0.004065926916595118	0.027931552914736566	0.9825716809316086	5.907788601616913	0.21096113863691607	0.03136384208143918	1.1410510540425916	0.34729236204240305	0.06824943373947552	0.009348658123458763	0.030228711951554906	1.5523968633895802e-47	17.85292308999415	3.1635415362710004	1.9948266243480102
55.0	0.07619663273809531	0.0022498229645142535	0.015665596901701506	1.1714738465964885	6.833384493009037	0.2535460006952777	0.035615929520272045	1.0431445476628853	0.3171177437012609	0.08040553300363064	0.011073753903652145	0.03537740268868161	2.118405619407471e-48	18.025417400999192	3.641688886828563	2.3617571840666773
56.0	0.040547515439119476	0.0011982763012078122	0.008398279638632353	1.380966118963456	8.266495687475993	0.32881461105027143	0.044722113592796424	0.9641976658237267	0.29196689365988304	0.09016037769288222	0.012749202631806752	0.041387826352676634	2.892944368426854e-49	18.06531898544539	4.106601630109018	2.7628470164342396
57.0	0.021278494331107425	0.0006288392877286016	0.004409881254444158	1.5960800298161653	10.178511608261609	0.4457647347690232	0.05843950340292184	0.9105961035529864	0.2738168935151338	0.09581291980107856	0.01409808508165963	0.04756246513107195	3.9573936702335145e-50	17.89485342245817	4.525666102694763	3.184879340017443
58.0	0.011240440779868053	0.0003318866402540941	0.0023141077215481742	1.801380748624604	12.524598128055656	0.6154140435229863	0.07552591802422497	0.8867892743038019	0.264180486454577	0.09571752097605993	0.014881902838755819	0.05306270761506481	5.432759125906863e-51	17.38172437585491	4.84294801373392	3.6073308523945316
59.0	0.006114608658314848	0.00018016162389165643	0.0012387176071027464	1.9824423783005083	15.243195779941791	0.8472959626699232	0.09357673230057237	0.8935753788418982	0.2636287533133785	0.08633802735367227	0.014723851693566228	0.05687524699373986	7.508790612738137e-52	16.349625677400677	4.969246517218748	3.9972817510484666
60.0	0.003533652195129629	0.00010371366594306579	0.0006946709374238666	2.1222844539297485	18.24561496970222	1.1440404521929801	0.10998936567473463	0.9274284340240123	0.27147257597300345	0.06520208876590576	0.013146399040171317	0.05758721836302564	1.0276123512416947e-52	14.660477055608114	4.784833891773935	4.304232149364641
61.0	0.0022750391619708434	6.633690758104548e-05	0.000424946345436518	2.197374867150804	21.38374325605081	1.495161050587551	0.12314791004481282	0.9818272623709551	0.285992288125435	0.0399651998453766	0.010385507190798822	0.05405455947508488	1.3187277046835113e-53	12.369202095994103	4.173620478755903	4.459969852505448
62.0	0.0017534973364291243	5.060581422556089e-05	0.0003021100838700239	2.183108857768856	24.419279508747596	1.872689675864489	0.1327258151237929	1.049551886775699	0.30506860248327966	0.021646378662571845	0.007570584112227247	0.046974638430904325	1.8600868192182618e-54	9.822409372956269	3.0889011145018053	4.390285329219325
63.0	0.0017818241588745617	5.0680293701517096e-05	0.0002737258414428588	2.0675380037487354	27.038743353951617	2.232702820596655	0.13920985885108775	1.1243831710990975	0.32675513860760697	0.011856110012330615	0.005433763118244844	0.03851733434302408	2.493293323461344e-55	7.571466807786063	1.620806287212364	4.040032407627066
64.0	0.00264804627021958	7.398359139224035e-05	0.00035334832465049726	1.8598454831436106	28.918879300785605	2.524183562722236	0.14332564147955296	1.2017012380292553	0.34954581495804404	0.0072753317127644355	0.003979567713389737	0.030500060489142427	3.289514924727328e-56	6.1816646125371655	0.1976174295435225	3.4142728467740318
