time	_2PGA_c	DHAP_c	ATP_g	DHAP_g	ADP_g	Glc6P_g	ADP_c	_3PGA_c	Fru6P_g	NADP_c	ATP_c	NADP_g	_6PG_g	Rul5P_c	_6PG_c	Rul5P_g	Glc6P_c	_13BPGA_g	Glc_c	Glc_g	NADPH_g	NADPH_c	Pyr_c	NAD_g	Fru16BP_g	GA3P_g	TSH2_c	Gly3P_c	Gly3P_g	_6PGL_c	TS2_c	_6PGL_g	PEP_c	AMP_g	_3PGA_g	AMP_c	NADH_g	Pi_g	O2_c	CO2_c	Rib5P_c	Rib5P_g	Glc_e	Pyr_e	Gly_e	CO2_g
0.0	0.54549	12.171677216688	0.05894655	2.0792153156973	0.3723069	0.12255	7.18137585	0.54549	0.12255	0.54549	1.8639393300000002	0.024510000000000004	0.02063639058	2.2518918180000003	0.45927966942000004	0.10118218200000001	2.72745	0.12255	0.54549	0.024510000000000004	0.95589	21.27411	54.54900000000001	0.4902	2.451	0.61275	0.05454900000000001	15.102822783312002	2.5776846850379997	0.43381619622	2.018313	0.01949226378	5.4549	1.03934655	0.024510000000000004	12.228794820000001	0.4902	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
0.9900990099009901	2.8759021170457015	19.369744059905532	1.1090522775681564	0.6709765932172769	0.31782996260062196	0.08407439354799517	5.462622211986042	53.96088730539717	0.02962245485678559	8.25218952721598	14.84602111775883	0.8593132581002965	8.14700850301215e-05	0.03301931154349148	0.0016602859915015495	0.002818074592353234	4.879052047675525	0.004004406635199012	0.045677995048831736	0.001964277492340063	0.12108674189970177	13.567410472783976	16.428249208301647	0.9629469074285804	3.49822003358867	0.026610162779573877	2.046403791866242	7.90475594009445	0.29328394841905214	0.0004923398016038087	0.026458208133759126	0.0013528020857095989	7.173820082124898	0.04371775983122467	2.5940492878301336	0.9654666702551289	0.01745309257142085	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
1.9801980198019802	3.234249942744954	19.509627263383532	0.9847191006494334	0.6635031455442153	0.4056660518446376	0.0856111502869392	5.081373035613598	73.92216986480896	0.03013963648776461	12.859798898485062	15.387120166932911	0.8591299189203147	8.164238106845907e-05	0.02156433792518101	0.0008679709291214383	0.0028211697019337053	6.685653498119496	0.0037777486101276364	0.0508813654419726	0.0021972597791919198	0.12127008107968322	8.959801101514898	21.56543530216661	0.9629373489360888	3.3417867642553776	0.026339536895294245	2.0424633318921432	7.764872736616486	0.28321675341914354	0.0011744687078138144	0.030398668107860186	0.0013547449805437319	7.674555792349235	0.08021484750593154	3.4916101061598197	0.8056167974535082	0.017462651063913155	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
2.9702970297029703	3.3959747363180384	19.627502909605717	0.8981883140356987	0.6527932595760604	0.45955266657993354	0.08562240376461021	4.946197575742195	85.3132121277007	0.030110850943114848	15.917447970433658	15.57381728644867	0.8591211251361486	8.163916441819967e-05	0.032221987413780226	0.0010702655384058272	0.0028210566079881756	7.759705550603095	0.0035441264985988483	0.05486795186283247	0.002376026035838084	0.12127887486384903	5.902152029566305	25.171765149641576	0.9629839594015507	3.1670962267332574	0.025929924965600388	2.036476361222296	7.646997090394281	0.2732009993733245	0.002204448034712141	0.03638563877770617	0.001354666482372079	7.891804806528872	0.11285901938437029	4.003384140631544	0.7540951378091529	0.017416040598450575	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
3.9603960396039604	3.4841518715939306	19.740354690023512	0.8290882416530331	0.6402516129146922	0.497957031592782	0.08482098672301282	4.881472321590059	92.28923345798965	0.029793329980441458	17.83276081445741	15.662331071725692	0.8592045011471338	8.154317884514792e-05	0.047046127596564145	0.0014560463539619853	0.002819248711340065	8.431022891185549	0.003311822107827774	0.05826705617349755	0.0025286538494536173	0.12119549885286467	3.9868391855425416	27.489381696077388	0.96306742046777	2.9844372646469806	0.025442762195848994	2.0280759225560687	7.5341453099765054	0.2629680429159446	0.003628531591974632	0.04478607744393341	0.0013535194238811481	8.008691485128985	0.14355472675418768	4.316428096488683	0.7303066066842652	0.017332579532231076	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
4.9504950495049505	3.534102013603214	19.85190489895309	0.7683138956572425	0.6265163593550813	0.5280721543877162	0.08359032263439484	4.849108469159718	96.49262603227903	0.029324589366756228	18.906955285518297	15.706383987772167	0.859339502512366	8.139530041175404e-05	0.06389375568154483	0.0019726943531389934	0.0028164901242938153	8.878405510735176	0.003075339924174735	0.061459991561648615	0.002672169414089196	0.12106049748763202	2.9126447144816576	28.97760475709521	0.9631736159669275	2.79881524987455	0.02490529812872177	2.018528030982246	7.422595101046924	0.25260490590280676	0.005214914993202664	0.054333969017756334	0.0013517733902871283	8.074686213924211	0.17421394995504383	4.504683505480861	0.7186175430681284	0.017226384033073812	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
5.9405940594059405	3.560648113574776	19.96394574857407	0.7105097799047545	0.6120255146269131	0.5532846381044276	0.08218681799690875	4.8352683622689145	98.78922525844159	0.02879674426391214	19.419725552119278	15.7251845498473	0.8594996401918525	8.122323286284345e-05	0.07750843199107986	0.0024359126555505354	0.00281328959991044	9.23037361834779	0.0028317554656274147	0.06476847660279193	0.0028209602222802363	0.12090035980814555	2.3998744478806704	29.891132665133302	0.963293287413173	2.6135115973388143	0.024336059592366687	2.0109233701938285	7.310554251425948	0.24221051385991113	0.006454064319107028	0.06193862980617271	0.0013497499944180333	8.109862662480952	0.20680558199082041	4.607133972330072	0.713657087883801	0.01710671258682842	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
6.930693069306931	3.571475642062066	20.07759278541663	0.652119617821817	0.5971452423060869	0.5750670305448954	0.08080206412541785	4.833553690775684	99.71939316500722	0.02827909304362583	19.628524872075218	15.727517990726595	0.8596635298951547	8.104924572040992e-05	0.08510617239954126	0.0027093101191601626	0.0028100573451146963	9.590437995893806	0.0025815049241002834	0.06851816962719057	0.002989612074124701	0.12073647010484315	2.191075127924725	30.386134489807844	0.9634201961822465	2.4309983688127246	0.023750479546223828	2.0067840954512035	7.196907214583385	0.23188346292646791	0.007123138981696264	0.06607790454879783	0.0013477082482566361	8.124397294557529	0.24341335163328967	4.648109510007558	0.7130383184977358	0.016979803817754574	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
7.920792079207921	3.5710912410710063	20.194213852430444	0.5914036019930587	0.5821235731566644	0.5934038626869741	0.0795488037957784	4.840659567012379	99.6495385311037	0.02781338185423182	19.70467702867384	15.71788092645086	0.859816813464942	8.088782907947632e-05	0.08838183780074721	0.002830648694182238	0.0028070597748685215	10.021665315109571	0.0023298786981772015	0.07301013761938763	0.003191634839478401	0.12058318653505566	2.1149229713261115	30.568625434893267	0.9635531308582637	2.2527810729406657	0.023159205514130792	2.005064039611282	7.080286147569565	0.22166564130188587	0.007406107380656262	0.0677979603887194	0.0013458159522583128	8.124166059240673	0.28579253531996995	4.6440893114610144	0.7155695065367804	0.01684686914173724	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
8.910891089108912	3.5622240439957595	20.315337365888638	0.5280911678362259	0.5670684959912481	0.6072943093336771	0.07847977286550649	4.854912877312619	98.82743316359239	0.027420377712743325	19.73025016400251	15.69852450833662	0.8599514284728078	8.074704851618101e-05	0.0896423295937639	0.002878629067820629	0.0028044460966285623	10.555418739006765	0.0020839091538885695	0.07853746606821936	0.0034402027316766328	0.12044857152719014	2.0893498359974374	30.513516104589222	0.9636946778896835	2.0795077995564926	0.022567120623831056	2.004456064399243	6.959162634111378	0.2115447205627873	0.007514447283481253	0.06840593560075768	0.0013441669393321862	8.112691987659675	0.3352145228300996	4.6061956052222115	0.7206726143507763	0.016705322110317587	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
9.900990099009901	3.546466734602782	20.442263652320346	0.46273641628054113	0.5519798629774487	0.615235489005381	0.07762618317903354	4.875647540200163	97.41428429902983	0.027113539036352934	19.73761446729419	15.67031698650807	0.8600618019805663	8.063266633398771e-05	0.09012763336164806	0.002898122596226242	0.002802324568621939	11.214379504117911	0.0018492174166173261	0.08545566674766007	0.0037513059008318843	0.12033819801943167	2.081985532705753	30.272797945608506	0.9638488053076708	1.911323096198353	0.02197454280768926	2.004276608183397	6.832236347679667	0.2014860589803245	0.007556491716987346	0.06858539181660328	0.0013428293282703749	8.09200436894556	0.3926280947140801	4.541649402888213	0.7281454732917829	0.01655119469233027	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
10.89108910891089	3.5246323051309743	20.57603153454142	0.39634756645932656	0.5367722595931852	0.6154862033449776	0.07702114644137478	4.902926784722169	95.5088822319575	0.026907629090425093	19.738494683280738	15.63311977236846	0.8601421763866649	8.055081786333944e-05	0.09033723116216522	0.0029075127798415257	0.0028008113123660972	12.027338872682835	0.0016292527599162509	0.09426786873323115	0.004147573690593111	0.12025782361333298	2.081105316719196	29.880746567034816	0.964020032285678	1.74807486031118	0.021378156567598304	2.0042531087314694	6.698468465458603	0.19144388419101876	0.007575093783301611	0.06860889126853148	0.0013418762831400239	8.06309640263119	0.458766230195698	4.454860702094372	0.7380634429093869	0.016379967714323106	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
11.881188118811881	3.4969324543901514	20.71763302021411	0.3302618857777605	0.5212712062373047	0.6062226538835138	0.0767103474214044	4.93748102824633	93.16291003517587	0.026823050776482803	19.737008176608633	15.58586164375979	0.8601853778320466	8.050922703173057e-05	0.0904526152371047	0.002913514885739038	0.0028000523625105853	13.037232359919164	0.0014256915202243996	0.10573803654263694	0.00466336385964085	0.12021462216795113	2.0825918233913137	29.35771381824383	0.9642138873711384	1.5893572121490258	0.020770897401459206	2.0042867112797143	6.5568669797859185	0.18135428847900603	0.0075857231107072185	0.06857528872028579	0.0013413999084680003	8.026143277828835	0.5341154603387278	4.348113377994284	0.7507673279938994	0.016186112628862638	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
12.871287128712872	3.463007791507203	20.8683321983354	0.2661159014788193	0.505185332647867	0.5857149017647975	0.07675862559039158	4.980828464276543	90.38704155319144	0.02688903378710409	19.734589569046395	15.526352854134121	0.8601822299430615	8.051780172565627e-05	0.09053731632960077	0.0029184805383773416	0.002800234310063524	14.30867165649003	0.0012390017014308743	0.12107794793074526	0.005353170292451941	0.12021777005693607	2.0850104309535618	28.712222256585413	0.9644380758966294	1.434465310939358	0.0201408510913667	2.0043426179566524	6.406167801664624	0.1711199696905044	0.007593780166776212	0.06851938204334794	0.0013415179911550488	7.980521163665044	0.6187691967563858	4.221830946201476	0.7669286815893481	0.01596192410337171	0.0	1.0	0.0	0.05454900000000001	0.002451	5.0	0.0	0.0	0.0
