time	C1	C2	M1	X1	M2	X2
0.0	2.0	0.0	1.0	0.0	0.0	0.0
0.9900990099009901	2.0466485623147	0.0014596366105813514	0.984185795714984	0.06175777516621816	5.401032526948469e-05	8.395606652654005e-07
1.9801980198019802	2.0918099446921734	0.002921993437871547	0.9841008383461524	0.11380387962078896	0.00011236025367630803	1.9915546131566898e-06
2.9702970297029703	2.135581265949128	0.004382751826494504	0.9842590262112769	0.16397802644353285	0.00017098378051132122	3.151857853781635e-06
3.9603960396039604	2.1779949990476055	0.005841829367505069	0.9844110584463671	0.21324983671019926	0.00022987807934997482	4.317810595332667e-06
4.9504950495049505	2.219069375456854	0.007299241185424443	0.9845511777239914	0.2619614309046864	0.00028904548657391477	5.48943879758839e-06
5.9405940594059405	2.258816885623251	0.008755003579899239	0.9846804290578479	0.31027136741946243	0.00034848845218106585	6.666794715267585e-06
6.930693069306931	2.297247206739236	0.01020913150103497	0.9847998701532701	0.35826221027193295	0.0004082094018496257	7.84993048906259e-06
7.920792079207921	2.3343685345345464	0.011661638661820812	0.9849104188416188	0.4059779110323765	0.00046821073949427874	9.038897876382694e-06
8.910891089108912	2.370188311597441	0.013112537690540896	0.9850128737730687	0.45343932691895006	0.0005284948525827901	1.0233748354363616e-05
9.900990099009901	2.4047136957778563	0.014561840260478484	0.9851079340293454	0.5006510824550657	0.0005890641167105909	1.1434533213800744e-05
10.89108910891089	2.4379519172955684	0.01600955720008799	0.985196214844013	0.5476042125164406	0.0006499208995124551	1.2641303639583896e-05
11.881188118811881	2.4699106054029007	0.01745569858711808	0.9852782604256157	0.5942761503270264	0.000711067564031617	1.3854110780042354e-05
12.871287128712872	2.50059814411574	0.01890027382924847	0.9853545546346061	0.6406283492645136	0.000772506471633214	1.5073005807026544e-05
13.861386138613861	2.530024120619398	0.020343291733150498	0.985425530088495	0.6866009262102474	0.0008342399845250273	1.629803996805574e-05
14.85148514851485	2.5581999583886046	0.021784760563305593	0.9854915761932467	0.73210251786675	0.0008962704679269186	1.7529264631426463e-05
15.841584158415841	2.5851398963523544	0.02322468809133536	0.9855530466269611	0.7769912039825537	0.0009586002919078422	1.8766731324742782e-05
16.831683168316832	2.610862634807234	0.02466308163582938	0.9856102669923235	0.8210368106980712	0.0010212318328780595	2.0010491766754735e-05
17.821782178217823	2.6353943587519946	0.02609994809136342	0.9856635439162257	0.8638399993296281	0.0010841674746701563	2.126059789143769e-05
18.81188118811881	2.658774899635858	0.02753529394270332	0.9857131784300655	0.9046385428935222	0.001147409609028471	2.2517101861293612e-05
19.801980198019802	2.6810719712673903	0.028969125253395137	0.9857594911585914	0.9417831624536911	0.0012109606350406566	2.378005606209483e-05
20.792079207920793	2.702417904372514	0.030401447598671496	0.9858028810861464	0.9713099553030771	0.0012748229562366804	2.5049513058049347e-05
21.78217821782178	2.7230845154558176	0.03183226586666803	0.9858439520609689	0.9864077386308129	0.0013389989720523651	2.6325525451138075e-05
22.77227722772277	2.7434295551927574	0.03326158392283791	0.9858834928037967	0.9895512307450679	0.0014034910622266726	2.7608145589704525e-05
23.762376237623762	2.7636242665775286	0.03468940467510292	0.985921987594918	0.9898836790422672	0.0014683015861168798	2.8897425455089526e-05
24.752475247524753	2.7836972153531474	0.03611573063654121	0.9859595680575731	0.9899144704657115	0.0015334329067076575	3.0193417075107886e-05
25.742574257425744	2.8036512849719677	0.03754056422676192	0.9859962754458323	0.9899179025772592	0.0015988874056603226	3.149617288584403e-05
26.73267326732673	2.82348679247898	0.03896390782731574	0.9860321391053554	0.9899188832159549	0.0016646674865515773	3.2805745830468235e-05
27.722772277227723	2.843203823365872	0.04038576378807639	0.9860671861688649	0.9899196301214173	0.0017307755754807507	3.412218937806069e-05
