time	C	P	I	B
28.712871287128714	0.7583164416708223	0.08722759594810302	15.290749233866206	24.750081003146832
29.7029702970297	0.7547352783599675	0.08163425851462365	15.29075088008124	24.751568982576153
30.693069306930692	0.7514870482546696	0.07656759932341779	15.290752364791485	24.752911996785027
31.683168316831683	0.748540819497161	0.07197802737868551	15.290753704504052	24.754124688166048
32.67326732673267	0.7458685304314631	0.06782062068041589	15.290754913927065	24.755220132650415
33.663366336633665	0.74344472397548	0.06405468682380754	15.290756006183978	24.756210021414244
34.65346534653465	0.7412463062414818	0.06064336456288058	15.290756992999665	24.757104819543105
35.64356435643565	0.7392523276314005	0.05755326323021488	15.290757884862003	24.75791390447106
36.633663366336634	0.737443784260225	0.054754136297150174	15.290758691162733	24.75864568720612
37.62376237623762	0.7358034373581774	0.052218585045598086	15.290759420320981	24.75930771900713
38.613861386138616	0.7343156496457461	0.04992179060290242	15.290760079891193	24.759906784944924
39.603960396039604	0.7329662367227827	0.04784127099802653	15.290760676658046	24.760448986475225
40.59405940594059	0.7317423322505128	0.04595666115506532	15.290761216719922	24.76093981429056
41.584158415841586	0.7306322656075369	0.044249513582999084	15.290761705562526	24.7613842127745
42.57425742574257	0.7296254508745381	0.042703117822072464	15.29076214812393	24.761786637110028
43.56435643564356	0.7287122861083096	0.04130233689121436	15.290762548852124	24.762151103961315
44.554455445544555	0.7278840619568764	0.040033459139078235	15.290762911756051	24.762481236523026
45.54455445544554	0.7271328787452399	0.03888406403689809	15.29076324045093	24.762780304636433
46.53465346534654	0.726451571252812	0.03784290060771359	15.290763538198574	24.76305126054082
47.524752475247524	0.725833640470689	0.03689977730202548	15.290763807943282	24.763296770796234
48.51485148514851	0.7252731916923663	0.03604546224180796	15.290764052343881	24.763519244813065
49.504950495049506	0.724764878351464	0.035271592856906724	15.290764273802324	24.763720860382943
50.495049504950494	0.7243038510749469	0.03457059403110623	15.290764474489293	24.76390358654893
51.48514851485149	0.723885711464834	0.0339356039508121	15.290764656367077	24.76406920411517
52.475247524752476	0.7235064701753683	0.0333604069399115	15.290764821210123	24.76421932405442
53.46534653465346	0.7231625088843915	0.032839372618379596	15.290764970623437	24.76435540404453
54.45544554455446	0.7228505457970851	0.03236740078831835	15.290765106059123	24.764478763336356
55.445544554455445	0.7225676043554492	0.0319398715100639	15.290765228831239	24.764590596130894
56.43564356435643	0.7223109848556506	0.03155259987917535	15.290765340129175	24.76469198362351
57.42574257425743	0.7220782387032826	0.03120179506169481	15.29076544102967	24.764783904854845
58.415841584158414	0.7218671450724232	0.030884023204149735	15.290765532507649	24.764867246487732
59.4059405940594	0.7216756897305492	0.030596173829795396	15.290765615445968	24.764942811627574
60.396039603960396	0.7215020457646967	0.030335429290952252	15.29076569064427	24.765011327809354
61.386138613861384	0.7213445561562788	0.030099237189268928	15.2907657588269	24.765073454183966
62.37623762376238	0.7212017181107081	0.02988528560901221	15.290765820650034	24.765129787951537
63.366336633663366	0.7210721686195964	0.029691480321858713	15.290765876708177	24.765180870270207
64.35643564356435	0.7209546714353138	0.029515924250520763	15.29076592754004	24.765227191566417
65.34653465346534	0.7208481053355321	0.029356898992384004	15.290765973633782	24.765269196301546
66.33663366336634	0.7207514533893757	0.029212847939326336	15.29076601543181	24.765307287320933
67.32673267326733	0.7206637932772517	0.029082361075315553	15.290766053335082	24.76534182976527
68.31683168316832	0.7205842884724267	0.028964161144418958	15.290766087707029	24.765373154625156
69.3069306930693	0.7205121802700565	0.028857091164725606	15.290766118877071	24.765401561946476
70.29702970297029	0.7204467805543019	0.028760103112631108	15.29076614714383	24.765427323733586
71.2871287128713	0.7203874652131294	0.028672247633031018	15.290766172778008	24.765450686587855
72.27722772277228	0.7203336682062355	0.028592664782808787	15.290766196025027	24.765471874080056
73.26732673267327	0.7202848761449487	0.02852057558298395	15.290766217107377	24.765491088915315
74.25742574257426	0.7202406234036942	0.02845527440965554	15.290766236226782	24.765508514882278
75.24752475247524	0.72020048767749	0.028396122087722315	15.290766253566142	24.765524318623225
76.23762376237623	0.7201640859434879	0.028342539620474626	15.29076626929129	24.76553865124096
77.22772277227723	0.7201310708188322	0.028294002542118293	15.290766283552585	24.765551649746136
78.21782178217822	0.7201011272326143	0.028250035763276286	15.290766296486371	24.765563438379
79.20792079207921	0.720073969428483	0.028210208934944928	15.290766308216282	24.765574129798733
80.1980198019802	0.7200493382354101	0.028174132232248253	15.290766318854422	24.765583826165468
81.18811881188118	0.7200269985910901	0.02814145253326637	15.29076632850245	24.765592620121485
82.17821782178218	0.7200067373054858	0.028111849972930696	15.290766337252549	24.765600595676762
83.16831683168317	0.7199883610187754	0.028085034800112135	15.290766345188313	24.765607829017068
84.15841584158416	0.7199716943754576	0.02806074457145426	15.290766352385551	24.765614389226073
85.14851485148515	0.7199565783320249	0.028038741552952117	15.290766358913004	24.76562033895445
86.13861386138613	0.7199428686152178	0.0280188103555845	15.290766364833022	24.7656257350291
87.12871287128712	0.719930434367345	0.028000755861482457	15.290766370202153	24.765630628988184
88.11881188118812	0.7199191569205317	0.02798440134987596	15.290766375071671	24.765635067565146
89.10891089108911	0.7199089286605475	0.027969586761440606	15.290766379488078	24.765639093137203
90.0990099009901	0.7198996519848089	0.027956167108151967	15.290766383493535	24.765642744136606
91.08910891089108	0.7198912383640852	0.027944011043423228	15.290766387126288	24.765646055420806
92.07920792079207	0.7198836075012199	0.027932999582027808	15.290766390421021	24.76564905860426
93.06930693069307	0.7198766865705557	0.027923024944344177	15.290766393409195	24.765651782358344
94.05940594059406	0.7198704095245565	0.027913989503879463	15.290766396119334	24.765654252684726
95.04950495049505	0.7198647164613885	0.027905804828372925	15.29076639857731	24.765656493164684
96.03960396039604	0.719859553051113	0.02789839081085241	15.290766400806586	24.765658525185255
97.02970297029702	0.7198548700171525	0.027891674885460425	15.290766402828446	24.765660368143568
98.01980198019803	0.7198506226675995	0.027885591319605073	15.290766404662188	24.76566203963153
99.00990099009901	0.719846770468549	0.027880080570333577	15.290766406325316	24.765663555603894
100.0	0.7198432766573187	0.027875088701582826	15.290766407833706	24.76566493053067
