time	m	h	c
0.0	3.65e-08	1.1e-05	0.023
0.9900990099009901	3.6451254274878214e-08	1.1015080190069414e-05	0.022923192125662975
1.9801980198019802	3.6402573946470504e-08	1.1030083514719228e-05	0.022846663963103517
2.9702970297029703	3.6353959012768895e-08	1.104501008006184e-05	0.02277041491126258
3.9603960396039604	3.6305409412554386e-08	1.105986006818688e-05	0.022694444081192238
4.9504950495049505	3.6256925065409364e-08	1.1074633717409621e-05	0.022618750312802142
5.9405940594059405	3.620850590434329e-08	1.108933122687159e-05	0.02254333263924042
6.930693069306931	3.6160151859062376e-08	1.110395280708896e-05	0.02246819003985344
7.920792079207921	3.611186285865438e-08	1.1118498672423834e-05	0.02239332147693502
8.910891089108912	3.6063638834624975e-08	1.113296903293472e-05	0.02231872593584463
9.900990099009901	3.601547971789119e-08	1.1147364100286528e-05	0.022244402393963705
10.89108910891089	3.596738544212017e-08	1.1161684081702674e-05	0.02217034985289912
11.881188118811881	3.591935594258626e-08	1.1175929183873372e-05	0.022096567319469584
12.871287128712872	3.5871391154809465e-08	1.1190099613140302e-05	0.02202305380244868
13.861386138613861	3.5823491011872156e-08	1.1204195578776505e-05	0.021949808293498376
14.85148514851485	3.5775655452674817e-08	1.1218217285221552e-05	0.021876829815329683
15.841584158415841	3.572788441649237e-08	1.123216493693858e-05	0.021804117391158735
16.831683168316832	3.568017783838856e-08	1.1246038742361695e-05	0.02173167001964059
17.821782178217823	3.563253565914544e-08	1.1259838905762997e-05	0.02165948672678347
18.81188118811881	3.5584957822670526e-08	1.1273565629405068e-05	0.021587566552228706
19.801980198019802	3.553744426858718e-08	1.1287219119072764e-05	0.021515908513573226
20.792079207920793	3.5489994940599344e-08	1.1300799578111914e-05	0.021444511644845093
21.78217821782178	3.5442609785602346e-08	1.1314307208349529e-05	0.02137337499059375
22.77227722772277	3.539528874870782e-08	1.1327742212632636e-05	0.02130249758940019
23.762376237623762	3.534803177756537e-08	1.1341104792828307e-05	0.021231878486869568
24.752475247524753	3.5300838822030574e-08	1.135439515061591e-05	0.021161516730493837
25.742574257425744	3.5253709832196605e-08	1.1367613486805098e-05	0.021091411374058934
26.73267326732673	3.520664476010975e-08	1.1380760001981801e-05	0.021021561473472533
27.722772277227723	3.515964356125334e-08	1.1393834897417835e-05	0.020951966080902967
28.712871287128714	3.511270618973108e-08	1.140683837237306e-05	0.020882624262168994
29.7029702970297	3.506583260189146e-08	1.1419770626125408e-05	0.020813535083654574
30.693069306930692	3.5019022755426345e-08	1.1432631857466043e-05	0.02074469761556307
31.683168316831683	3.4972276609371026e-08	1.1445422264699352e-05	0.02067611093191722
32.67326732673267	3.492559413305789e-08	1.1458142047413265e-05	0.02060777409943007
33.663366336633665	3.487897528738153e-08	1.1470791402775004e-05	0.02053968620079173
34.65346534653465	3.4832420036384425e-08	1.1483370527821797e-05	0.020471846320268786
35.64356435643565	3.4785928346667446e-08	1.1495879619344323e-05	0.02040425354443704
36.633663366336634	3.473950018637177e-08	1.1508318873685417e-05	0.02033690696344697
37.62376237623762	3.4693135540662525e-08	1.1520688488256239e-05	0.020269805662142884
38.613861386138616	3.464683438987904e-08	1.153298865933819e-05	0.02020294873298777
39.603960396039604	3.460059670307906e-08	1.1545219581491404e-05	0.02013633527949341
40.59405940594059	3.455442245867224e-08	1.155738144957524e-05	0.02006996440438557
41.584158415841586	3.4508311636575485e-08	1.156947445796886e-05	0.020003835214178887
42.57425742574257	3.446226421812809e-08	1.158149880055945e-05	0.019937946819248882
43.56435643564356	3.441628018600686e-08	1.1593454670730425e-05	0.01987229833390395
44.554455445544555	3.437035952414122e-08	1.160534226134965e-05	0.019806888876457387
45.54455445544554	3.432450224920304e-08	1.1617161767345408e-05	0.019741717554811633
46.53465346534654	3.427870839200131e-08	1.1628913384176754e-05	0.019676783475028187
47.524752475247524	3.423297791527719e-08	1.164059730109135e-05	0.01961208577907977
48.51485148514851	3.418731081927945e-08	1.165221370977334e-05	0.01954762359644096
49.504950495049506	3.414170710648313e-08	1.1663762801446943e-05	0.019483396060309816
50.495049504950494	3.4096166781560526e-08	1.167524476686924e-05	0.01941940230765424
51.48514851485149	3.405068985135217e-08	1.1686659796322966e-05	0.019355641479258383
52.475247524752476	3.4005276324837825e-08	1.16980080796093e-05	0.019292112719768984
53.46534653465346	3.395992623503067e-08	1.1709289807722848e-05	0.01922881516869319
54.45544554455446	3.3914639681475855e-08	1.1720505176107626e-05	0.01916574794289203
55.445544554455445	3.386941663452719e-08	1.173165436963398e-05	0.019102910217397844
56.43564356435643	3.3824257126618923e-08	1.1742737577270126e-05	0.019040301146503003
57.42574257425743	3.377916119408298e-08	1.1753754987612732e-05	0.01897791988780872
58.415841584158414	3.3734128877219346e-08	1.1764706788887326e-05	0.0189157656022304
59.4059405940594	3.368916022036652e-08	1.1775593168948726e-05	0.018853837454002948
60.396039603960396	3.364425527197192e-08	1.1786414315281451e-05	0.018792134610686146
61.386138613861384	3.359941408763469e-08	1.179717041518271e-05	0.01873065624233563
62.37623762376238	3.355463680908962e-08	1.180786166060964e-05	0.018669401499357776
63.366336633663366	3.350992345554667e-08	1.1818488235359584e-05	0.01860836957110434
64.35643564356435	3.346527410377616e-08	1.1829050326126926e-05	0.0185475596353489
65.34653465346534	3.342068883644168e-08	1.183954811932582e-05	0.018486970872814562
66.33663366336634	3.337616774224838e-08	1.184998180109538e-05	0.018426602467157424
67.32673267326733	3.333171091609117e-08	1.1860351557304896e-05	0.018366453604950105
68.31683168316832	3.328731845920296e-08	1.1870657573559013e-05	0.018306523475665217
69.3069306930693	3.324299047930287e-08	1.188090003520294e-05	0.01824681127165888
70.29702970297029	3.319872713725311e-08	1.1891079128452156e-05	0.018187316189526
71.2871287128713	3.315452854119446e-08	1.1901195037834377e-05	0.018128037426956876
72.27722772277228	3.311039482012892e-08	1.1911247947970286e-05	0.018068974184886667
73.26732673267327	3.3066326116953457e-08	1.1921238043406716e-05	0.018010125667269065
74.25742574257426	3.302232258273134e-08	1.1931165508479754e-05	0.01795149108088644
75.24752475247524	3.297838437688921e-08	1.194103052732112e-05	0.01789306963533477
76.23762376237623	3.293451166741422e-08	1.1950833283864545e-05	0.017834860543008584
77.22772277227723	3.2890704631051005e-08	1.196057396185215e-05	0.01777686301908591
78.21782178217822	3.284696349299472e-08	1.1970252745228323e-05	0.0177190762867498
79.20792079207921	3.28032884530018e-08	1.1979869817419234e-05	0.01766149956735047
80.1980198019802	3.2759679708179766e-08	1.1989425361560866e-05	0.01760413208338571
81.18811881188118	3.271613748081512e-08	1.1998919560776489e-05	0.01754697306214929
82.17821782178218	3.267266200398455e-08	1.200835259803993e-05	0.017490021733782012
83.16831683168317	3.262925352180701e-08	1.2017724656182498e-05	0.017433277331263944
84.15841584158416	3.258591228969577e-08	1.2027035917899899e-05	0.017376739090406646
85.14851485148515	3.254263857461055e-08	1.2036286565759154e-05	0.01732040624984539
86.13861386138613	3.249943270012929e-08	1.204547678326804e-05	0.01726427805153911
87.12871287128712	3.245629499394762e-08	1.2054606753631435e-05	0.017208353740165046
88.11881188118812	3.241322573568929e-08	1.2063676658515005e-05	0.017152632562516968
89.10891089108911	3.237022525458629e-08	1.2072686680361822e-05	0.017097113768601003
90.0990099009901	3.232729389436136e-08	1.2081637001560788e-05	0.01704179661122723
91.08910891089108	3.228443201356946e-08	1.2090527804455675e-05	0.016986680346002904
92.07920792079207	3.224163998593902e-08	1.2099359271354155e-05	0.016931764231325714
93.06930693069307	3.219891820071338e-08	1.2108131584536835e-05	0.016877047528377015
94.05940594059406	3.215626710180892e-08	1.2116844927381826e-05	0.0168225295000962
95.04950495049505	3.2113687201117566e-08	1.2125499484746239e-05	0.01676820941083374
96.03960396039604	3.207117888730094e-08	1.2134095437470526e-05	0.016714086531372182
97.02970297029702	3.202874263411408e-08	1.2142632968364529e-05	0.016660160133460226
98.01980198019803	3.1986378934926764e-08	1.2151112260324977e-05	0.01660642949153364
99.00990099009901	3.1944088303192975e-08	1.2159533496348205e-05	0.016552893882705123
100.0	3.1901871272920393e-08	1.2167896859542865e-05	0.0164995525867542
