time	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s27	s28	s19	s20	s21	s22	s23	s24	s25	s26	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57
0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.8	0.8	0.8	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.5	1.5	1.5	1.5	1.5	1.8	2.0	2.2	2.5
0.9900990099009901	0.6222036955998645	0.713615438894515	0.679986396597415	0.6222036955998645	0.6222036955998645	0.7800280119390374	0.7015530928088483	0.7520429502771188	0.7184139079800189	0.7726551620728616	0.8162453068584199	0.8162453068584199	0.7731066218265145	0.901220435682181	0.9224176283561679	0.8912997255820475	0.9776089035448229	1.028977001601636	1.1628996925779758	1.3489176888432186	0.9793456029492368	1.1066328875455973	1.010646663628469	1.010646663628469	1.010646663628469	1.010646663628469	1.010646663628469	1.030405655719381	1.251283379917684	1.1936213789587116	1.2204060658097728	1.2151290349068815	1.2342375737262141	1.3058273305467731	1.2206133859123103	1.3034414240770822	1.245995428189159	1.312122252361782	1.238625650280109	1.3110802157227337	1.2316605679192236	1.3099198953818745	1.2316605679192236	1.3099198953818745	1.226525519455897	1.3044968931948364	1.2206133859123103	1.3034414240770822	1.4342735437957292	1.4536470672569617	1.4342735437957292	1.4536470672569617	1.4134664931035015	1.4548790630794444	1.4824874430634067	1.510095823047369	1.3791468624919958
1.9801980198019802	0.6873334222017796	0.7364398370949297	0.7228277812432884	0.6873334222017796	0.6873334222017796	0.8190392614873331	0.7423096838767536	0.7517790406246702	0.7381669847730289	0.7887010073865053	0.8482820202714009	0.8482820202714009	0.7792200236782103	0.893748275302306	0.9333632455450872	0.9047880013181799	0.9675133640665066	1.0432106792764155	1.1751036479803998	1.300875164480471	0.9830901320461602	1.1307096644368493	1.0277873346406614	1.0277873346406614	1.0277873346406614	1.0277873346406614	1.0277873346406614	1.0479075036402878	1.284203417766692	1.209267457985588	1.2443760067148257	1.234375867666789	1.2727114351116617	1.3031669578518257	1.243593021646592	1.2920709541068947	1.287610979044662	1.3097659415085596	1.2680119909972827	1.3026657994524768	1.2507392374945794	1.296348578382915	1.2507392374945794	1.296348578382915	1.255741448533724	1.2967468532543798	1.243593021646592	1.2920709541068947	1.3689063642787973	1.3781561982356991	1.3689063642787973	1.3781561982356991	1.3400948615828518	1.3458115319018067	1.3496226454477775	1.3534337589937473	1.3264700592855627
2.9702970297029703	0.7348045210454637	0.7612455360412784	0.7548577385098895	0.7348045210454637	0.7348045210454637	0.8441599571828878	0.7769918946104016	0.7698839818637935	0.7634961843324043	0.8109289439577102	0.872568490872894	0.872568490872894	0.8010793158809191	0.9081535981333768	0.9500251541680352	0.9234208703604064	0.9750183001040056	1.0528885765269764	1.1669628687635807	1.2728639597087472	0.9950943349482787	1.1363481530629058	1.0411389174993846	1.0411389174993846	1.0411389174993846	1.0411389174993846	1.0411389174993846	1.0584241237227952	1.2830236401149249	1.2072411743292772	1.2429416974051497	1.230702503729746	1.274821492263152	1.2928669289885106	1.2409190234970002	1.2772197396459892	1.293694122684791	1.301408097125405	1.2694001041722476	1.2904838835115402	1.2478433086483194	1.2808074827577813	1.2478433086483194	1.2808074827577813	1.2547842258683877	1.2836745259499374	1.2409190234970002	1.2772197396459892	1.3207435682763324	1.3292287235923912	1.3207435682763324	1.3292287235923912	1.3005858977724758	1.301375038526218	1.301901132362046	1.302427226197874	1.2980559919051935
3.9603960396039604	0.7726306174372831	0.788144331432997	0.7843908509709759	0.7726306174372831	0.7726306174372831	0.8664836898705174	0.8074579539790261	0.7940168323419433	0.7902633518799226	0.8342080895056415	0.8934372787332807	0.8934372787332807	0.8253270430500778	0.9252053832325694	0.9654761183989261	0.9402943088653837	0.986809023447245	1.060603977261418	1.159990860493662	1.2533899659265173	1.0072357528878229	1.1366864420152845	1.0514249947895002	1.0514249947895002	1.0514249947895002	1.0514249947895002	1.0514249947895002	1.0651953655371824	1.272583645913615	1.2003990094264896	1.2344091148271938	1.221687293303692	1.2657979473520404	1.2789837781851947	1.2315528181911608	1.2620247735719095	1.286150421987313	1.2887865369662976	1.260852785131151	1.27644421720308	1.2383387965350692	1.2654728497575143	1.2383387965350692	1.2654728497575143	1.2453558135061469	1.2689082069110484	1.2315528181911608	1.2620247735719095	1.2884807340132258	1.2966432840212279	1.2884807340132258	1.2966432840212279	1.2758890918404484	1.2759980269228308	1.276070650311086	1.2761432736993408	1.27744294950979
4.9504950495049505	0.8046190405068496	0.8147791752640833	0.8121407606098988	0.8046190405068496	0.8046190405068496	0.8871031490109653	0.8347069479601558	0.8192964719462886	0.8166580572921042	0.8569271610671452	0.9122122375363575	0.9122122375363575	0.8491433281279612	0.9415807121477606	0.9791387427995808	0.9554131143474641	0.9985400219705324	1.0668733320949788	1.1547885186685911	1.2380331671534097	1.0179666440294068	1.1352640956689515	1.059549027375722	1.059549027375722	1.059549027375722	1.059549027375722	1.059549027375722	1.0701417549650527	1.2596197838887642	1.1925494540628112	1.2241262875900742	1.211793983179702	1.2536167396826223	1.2643244152438018	1.2209008125629104	1.247618711060567	1.2737809356631848	1.2744354026692115	1.2492032996858526	1.2619953056826871	1.2273292720802118	1.2509244653500222	1.2273292720802118	1.2509244653500222	1.2339638964140343	1.2543213393690649	1.2209008125629104	1.247618711060567	1.2656133413898054	1.273251279810074	1.2656133413898054	1.273251279810074	1.2575128176743342	1.2575278554129419	1.2575378805720137	1.2575479057310854	1.2603450443744242
5.9405940594059405	0.8326389098519665	0.8400532735519747	0.8379720390228756	0.8326389098519665	0.8326389098519665	0.9061962537034917	0.8593066121084328	0.8438004703578655	0.8417192358287663	0.8784142505145416	0.9293544894865419	0.9293544894865419	0.8716040813071185	0.9566543286612895	0.9912398846117755	0.9690796657474624	1.0092275658520253	1.0720074832808622	1.1505287066224898	1.225044897468554	1.027258261481905	1.133264882143576	1.0660788136323007	1.0660788136323007	1.0660788136323007	1.0660788136323007	1.0660788136323007	1.0741003665370537	1.2464203834136898	1.1848562217498124	1.2138249587067889	1.202263018413557	1.2409905933256977	1.2501487771292759	1.2105385216468105	1.2343690256212738	1.260120123990586	1.2599605774669222	1.2370230473295005	1.2480538652623263	1.216482102507002	1.237461360555456	1.216482102507002	1.237461360555456	1.2226305014414476	1.2406534960607143	1.2105385216468105	1.2343690256212738	1.24801332952108	1.2550249010371304	1.24801332952108	1.2550249010371304	1.242335385375798	1.242337461359985	1.2423388453494428	1.2423402293389005	1.2454319970154992
6.930693069306931	0.8576578075196094	0.8635561502648484	0.8618016295265856	0.8576578075196094	0.8576578075196094	0.9238215421960254	0.8816165122207199	0.8668013750087009	0.8650468542704378	0.8984121368220683	0.9450650594048041	0.9450650594048041	0.8924180932214401	0.9703786604702039	1.0020350644017417	0.981495876092358	1.0187702433613566	1.0762500829605128	1.1467674013382818	1.213664316399182	1.0353336715700712	1.131125875764183	1.0713947979360912	1.0713947979360912	1.0713947979360912	1.0713947979360912	1.0713947979360912	1.0774325538201495	1.2338253248518043	1.1776682461449561	1.2040869228029298	1.1934278948137256	1.2288877741866597	1.2369308704750965	1.2009104542354898	1.2223254923616733	1.2466322362577693	1.2461447280199203	1.225296541942531	1.2350398646413059	1.206334003635511	1.2251671348716093	1.206334003635511	1.2251671348716093	1.2119864120255037	1.2281172335781299	1.2009104542354898	1.2223254923616733	1.2335246463941103	1.2399016043235935	1.2335246463941103	1.2399016043235935	1.2291636397022865	1.2291639262972374	1.229164117360538	1.2291643084238384	1.2321677160740294
7.920792079207921	0.8802201929741211	0.8851940660601347	0.883660173218664	0.8802201929741211	0.8802201929741211	0.9400335506886185	0.9018935532209091	0.8880718856882114	0.8865379928467406	0.9168604988836357	0.9594610939192575	0.9594610939192575	0.9115440684075046	0.9828369544917117	1.0117206012620186	0.992796444557541	1.0272663275665195	1.0797914177720467	1.1433255695916476	1.2035175148221224	1.042406858225718	1.1290198841440113	1.0757715242789114	1.0757715242789114	1.0757715242789114	1.0757715242789114	1.0757715242789114	1.0803129364265496	1.2221290026259355	1.171068533323143	1.1950897862934173	1.1853470217392614	1.2176379065942355	1.2248016993595066	1.1921059772101499	1.211421800402543	1.2339067570499385	1.2333046772312637	1.2143772631704197	1.2230875074952718	1.197025007896229	1.214008012717901	1.197025007896229	1.214008012717901	1.2021988104646033	1.216715374100582	1.1921059772101499	1.211421800402543	1.2210663251624108	1.22684362823863	1.2210663251624108	1.2268436282386297	1.2174738646592362	1.2174739042355736	1.2174739306197988	1.2174739570040243	1.220267814748319
8.910891089108912	0.900668380687789	0.9050125676538847	0.9036451562365518	0.900668380687789	0.900668380687789	0.9548997030191686	0.9203403966288003	0.9075973717604999	0.906229960343167	0.9337920539472386	0.9726339741962781	0.9726339741962781	0.9290426176848027	0.9941371369444109	1.0204439029140449	1.0030838002455544	1.0348429587936638	1.0827776009970365	1.140136723998711	1.194392788239603	1.0486467497230543	1.1270167361120869	1.079413944738069	1.079413944738069	1.079413944738069	1.079413944738069	1.079413944738069	1.0828388252305103	1.2114029841944376	1.1650499771876397	1.1868594345732908	1.1779925843925982	1.2073213421101823	1.2137512711442389	1.184100585896317	1.2015586381362382	1.2221486379979238	1.221527128092841	1.204358688614292	1.2121944763796921	1.188551885323343	1.203902167364342	1.188551885323343	1.203902167364342	1.1932739610397178	1.2063771511439985	1.184100585896317	1.2015586381362382	1.2100834471174329	1.2153107770147633	1.2100834471174333	1.2153107770147635	1.2069904493950556	1.206990454862537	1.2069904585075255	1.2069904621525134	1.2095456718875832
