time	acc	toc1_mrna	toc1_1	toc1_2	cca1_mrna	cca1_c	cca1_n	toc1luc_mrna	toc1luc_1	toc1luc_2	cca1luc_mrna	cca1luc	luc_mrna	luc
0.0	0.272067372878265	0.0385665277682963	0.206521274112594	0.312711901675853	0.104555645465821	0.051315426489096	3.07283764226433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.32884018307287255	0.03412810494674013	0.20609381695543022	0.22041316415421158	0.2393213096358812	0.11229259620145456	2.7625253847141544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.9801980198019802	0.38118517693231496	0.03226311170547846	0.2035651748546905	0.16178165253210872	0.18375161845030547	0.08979730304296585	2.6494041156635024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9702970297029703	0.42944768803125755	0.033171381131737884	0.2009649849938432	0.12435910079809484	0.11567689334556318	0.057166555846879505	2.3210964786521746	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.9603960396039604	0.4739461167411735	0.03857101576072619	0.20084861357210004	0.10049847939211147	0.07007067011250037	0.03463120976520232	1.8823065103930878	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.9504950495049505	0.5149740308004349	0.051039299217826746	0.2070018148562362	0.08570232787947767	0.044206031152667656	0.02170488532862029	1.4556592212680861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.9405940594059405	0.5528021020571956	0.07337110692930113	0.22471987830693338	0.07762188929008752	0.030695555241095206	0.01489714524594748	1.0993999404071064	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.930693069306931	0.5876798921622745	0.10678871057356995	0.260181038334288	0.07540785226138949	0.02460297810605002	0.01175027338998192	0.8272802126716838	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.920792079207921	0.6198374989923204	0.1491482666390685	0.31848342360536785	0.07915172682909731	0.023703091296465823	0.011106177220968894	0.6342671220492725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.910891089108912	0.6494870746655573	0.1954199410062336	0.4013901742046887	0.08928571360373784	0.0278409435725441	0.012806524895197154	0.5121919723615649	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.900990099009901	0.6768242251646311	0.23996377708373606	0.5064991468040506	0.10603049782360163	0.03854861562736683	0.01750075600536394	0.4579938992609627	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10.89108910891089	0.7020293008002857	0.2778279924943856	0.6279286486417747	0.12905297969226973	0.058602324758559976	0.026453084714583634	0.4777720613224207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.881188118811881	0.7252685860293958	0.3040462311073488	0.7570859565490928	0.1573428864587039	0.09081184467379493	0.041018720953866175	0.5866732875055317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.871287128712872	0.6777316460128288	0.3097561040883089	0.7619413493674081	0.3055256268846494	0.06540925708059171	0.030863441444240327	0.7541368412641726	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.861386138613861	0.6248741030637966	0.2983600007495854	0.7500673859458465	0.4206348347320135	0.10955069059732148	0.0496067900352697	0.9141276852092165	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.85148514851485	0.5761390175255198	0.27079694034430324	0.7285817506592416	0.49709058890433044	0.16953071909586956	0.07827208147486546	1.2616879615637187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.841584158415841	0.5312048713297082	0.23106040679871007	0.690401882816121	0.542628197394613	0.21760640957648902	0.10201616684482678	1.7601375800517332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.831683168316832	0.4897752221961269	0.18911078245238408	0.6356358605875838	0.5617382954968909	0.24681407254798587	0.11687448994716809	2.3087879578214334	0.0	0.0	0.0	0.0	0.0	0.0	0.0
