time	X	ES
0.0	1.0	1.0
0.9900990099009901	4.536176261959524	-2.5361762619595245
1.9801980198019802	4.9725517478527665	-2.9725517478527674
2.9702970297029703	5.036918043976408	-3.036918043976406
3.9603960396039604	5.04664217816287	-3.046642178162864
4.9504950495049505	5.048116505682518	-3.0481165056825135
5.9405940594059405	5.048340157020078	-3.048340157020077
6.930693069306931	5.048374087061045	-3.048374087061043
7.920792079207921	5.048379234814481	-3.0483792348144805
8.910891089108912	5.048380015878141	-3.0483800158781396
9.900990099009901	5.048380134294428	-3.0483801342944257
10.89108910891089	5.048380152181959	-3.048380152181956
11.881188118811881	5.048380154614691	-3.0483801546146876
12.871287128712872	5.04838015560191	-3.048380155601908
13.861386138613861	5.048380155679605	-3.048380155679603
14.85148514851485	5.048380155948137	-3.0483801559481356
15.841584158415841	5.0483801562999355	-3.0483801562999338
16.831683168316832	5.048380156282593	-3.0483801562825903
17.821782178217823	5.048380155951916	-3.0483801559519144
18.81188118811881	5.0483801557156545	-3.0483801557156527
19.801980198019802	5.048380155641843	-3.048380155641841
20.792079207920793	5.048380155617758	-3.0483801556177554
21.78217821782178	5.0483801556641	-3.0483801556640993
22.77227722772277	5.048380155706848	-3.0483801557068464
23.762376237623762	5.048380155737343	-3.0483801557373424
24.752475247524753	5.048380155748251	-3.04838015574825
25.742574257425744	5.048380155762569	-3.048380155762568
26.73267326732673	5.048380155758931	-3.0483801557589305
27.722772277227723	5.0483801557512145	-3.0483801557512136
28.712871287128714	5.048380155747342	-3.0483801557473416
29.7029702970297	5.048380155741812	-3.048380155741811
30.693069306930692	5.048380155738123	-3.048380155738122
31.683168316831683	5.048380155736886	-3.0483801557368855
32.67326732673267	5.048380155734974	-3.0483801557349732
33.663366336633665	5.048380155729572	-3.048380155729571
34.65346534653465	5.048380155724627	-3.048380155724625
35.64356435643565	5.048380155721279	-3.0483801557212775
36.633663366336634	5.048380155720672	-3.04838015572067
37.62376237623762	5.048380155723946	-3.048380155723944
38.613861386138616	5.048380155732242	-3.048380155732241
39.603960396039604	5.048380155731343	-3.048380155731341
40.59405940594059	5.048380155730176	-3.048380155730175
41.584158415841586	5.048380155729645	-3.048380155729643
42.57425742574257	5.048380155729972	-3.0483801557299706
43.56435643564356	5.048380155731384	-3.0483801557313823
44.554455445544555	5.0483801557341055	-3.0483801557341033
45.54455445544554	5.048380155735756	-3.048380155735753
46.53465346534654	5.04838015573305	-3.0483801557330477
47.524752475247524	5.048380155729712	-3.048380155729709
48.51485148514851	5.04838015572595	-3.0483801557259476
49.504950495049506	5.048380155722041	-3.0483801557220387
50.495049504950494	5.048380155718323	-3.0483801557183208
51.48514851485149	5.0483801557152	-3.0483801557151975
52.475247524752476	5.048380155713138	-3.0483801557131356
53.46534653465346	5.048380155712669	-3.048380155712667
54.45544554455446	5.04838015571439	-3.048380155714387
55.445544554455445	5.048380155718958	-3.0483801557189554
56.43564356435643	5.048380155727099	-3.0483801557270955
57.42574257425743	5.048380155730463	-3.04838015573046
58.415841584158414	5.048380155726653	-3.04838015572665
59.4059405940594	5.048380155722799	-3.048380155722796
60.396039603960396	5.048380155719106	-3.048380155719103
61.386138613861384	5.04838015571581	-3.048380155715807
62.37623762376238	5.048380155713174	-3.048380155713171
63.366336633663366	5.048380155711492	-3.0483801557114885
64.35643564356435	5.048380155711084	-3.048380155711081
65.34653465346534	5.0483801557123025	-3.0483801557122994
66.33663366336634	5.048380155715527	-3.0483801557155235
67.32673267326733	5.048380155721166	-3.048380155721163
68.31683168316832	5.048380155729658	-3.0483801557296553
69.3069306930693	5.048380155732998	-3.048380155732994
70.29702970297029	5.048380155732974	-3.04838015573297
71.2871287128713	5.048380155732982	-3.0483801557329775
72.27722772277228	5.048380155733037	-3.048380155733033
73.26732673267327	5.04838015573316	-3.0483801557331556
74.25742574257426	5.04838015573337	-3.0483801557333656
75.24752475247524	5.048380155733691	-3.0483801557336867
76.23762376237623	5.048380155734148	-3.048380155734144
77.22772277227723	5.048380155734768	-3.048380155734764
78.21782178217822	5.048380155735581	-3.0483801557355767
79.20792079207921	5.048380155736617	-3.0483801557366137
80.1980198019802	5.048380155737911	-3.0483801557379073
81.18811881188118	5.048380155738508	-3.0483801557385037
82.17821782178218	5.048380155738908	-3.048380155738904
83.16831683168317	5.0483801557392685	-3.048380155739265
84.15841584158416	5.048380155739582	-3.048380155739578
85.14851485148515	5.048380155739839	-3.048380155739835
86.13861386138613	5.04838015574003	-3.0483801557400256
87.12871287128712	5.048380155740145	-3.0483801557401407
88.11881188118812	5.0483801557401735	-3.0483801557401695
89.10891089108911	5.048380155740105	-3.048380155740101
90.0990099009901	5.048380155739928	-3.0483801557399244
91.08910891089108	5.048380155739633	-3.0483801557396286
92.07920792079207	5.0483801557392045	-3.0483801557392005
93.06930693069307	5.048380155739309	-3.0483801557393044
94.05940594059406	5.0483801557394266	-3.0483801557394217
95.04950495049505	5.04838015573955	-3.0483801557395456
96.03960396039604	5.048380155739679	-3.0483801557396744
97.02970297029702	5.048380155739811	-3.0483801557398067
98.01980198019803	5.048380155739944	-3.0483801557399404
99.00990099009901	5.048380155740077	-3.0483801557400723
100.0	5.048380155740204	-3.0483801557401993
